RegisterSchemaVersion,DependencyID,FromPackageID,FromDeliverableID,FromDeliverableName,DependencyClass,AnchorType,Direction,DependencyType,TargetType,TargetPackageID,TargetDeliverableID,TargetRefID,TargetName,TargetLocation,Statement,EvidenceFile,SourceRef,EvidenceQuote,Explicitness,RequiredMaturity,ProposedMaturity,SatisfactionStatus,Confidence,Origin,FirstSeen,LastSeen,Status,Notes
v3.1,DEP-3505-A01,PKG-003,DEL-03-05,Environmental Constraints Flood Hazard & Regulatory Compliance,ANCHOR,IMPLEMENTS_NODE,UPSTREAM,OTHER,WBS_NODE,,,,PKG-003 — Site & Civil Works,Decomposition PKG-003 deliverables table,DEL-03-05 implements PKG-003 Site & Civil Works package; confirmed in decomposition deliverables table,Datasheet.md,Datasheet.md > Identification > Package,Package: PKG-003 — Site & Civil Works,EXPLICIT,TBD,TBD,NOT_APPLICABLE,HIGH,EXTRACTED,2026-02-17,2026-02-17,ACTIVE,FACT. Validated against decomposition Phase 5 PKG-003 deliverables table.
v3.1,DEP-3505-A02,PKG-003,DEL-03-05,Environmental Constraints Flood Hazard & Regulatory Compliance,ANCHOR,TRACES_TO_REQUIREMENT,UPSTREAM,OTHER,REQUIREMENT,,,SOW-0102,SOW-0102 — Existing site works constraint (~20 acres; ~12 acres developable),Decomposition Scope Ledger SOW-0102,DEL-03-05 covers constraints aspects of SOW-0102 (flood fringe and developable area),Datasheet.md,Datasheet.md > Identification > Scope Items Covered,Scope Items Covered: SOW-0102 (constraints aspects),EXPLICIT,TBD,TBD,TBD,HIGH,EXTRACTED,2026-02-17,2026-02-17,ACTIVE,FACT. SOW-0102 confirmed in decomposition scope ledger mapped to DEL-03-05.
v3.1,DEP-3505-A03,PKG-003,DEL-03-05,Environmental Constraints Flood Hazard & Regulatory Compliance,ANCHOR,TRACES_TO_REQUIREMENT,UPSTREAM,OTHER,REQUIREMENT,,,SOW-0114,SOW-0114 — Flood hazard constraints and regulator coordination,Decomposition Scope Ledger SOW-0114,DEL-03-05 covers SOW-0114 (flood hazard constraints shown on Town planning exhibits; avoid floodway; coordinate with regulators),Datasheet.md,Datasheet.md > Identification > Scope Items Covered,Scope Items Covered: SOW-0114,EXPLICIT,TBD,TBD,TBD,HIGH,EXTRACTED,2026-02-17,2026-02-17,ACTIVE,FACT. SOW-0114 confirmed in decomposition scope ledger mapped to DEL-03-05.
v3.1,DEP-3505-A04,PKG-003,DEL-03-05,Environmental Constraints Flood Hazard & Regulatory Compliance,ANCHOR,TRACES_TO_REQUIREMENT,UPSTREAM,OTHER,REQUIREMENT,,,OBJ-005,OBJ-005 — Deliver complete site/civil works,Decomposition Phase 3 Objectives,DEL-03-05 supports OBJ-005 (site/civil works enabling safe operations including flood-hazard constraints),Datasheet.md,Datasheet.md > Identification > Objectives Supported,Objectives Supported: OBJ-005,EXPLICIT,TBD,TBD,TBD,MEDIUM,EXTRACTED,2026-02-17,2026-02-17,ACTIVE,FACT for reference; ASSUMPTION for exact mapping per PACKAGE_HEURISTIC (stated in Datasheet). Decomposition confirms OBJ-005 supported by DEL-03-05.
v3.1,DEP-3505-A05,PKG-003,DEL-03-05,Environmental Constraints Flood Hazard & Regulatory Compliance,ANCHOR,TRACES_TO_REQUIREMENT,UPSTREAM,OTHER,REQUIREMENT,,,OBJ-008,OBJ-008 — Safe controlled Design-Build delivery,Decomposition Phase 3 Objectives,DEL-03-05 supports OBJ-008 (permitting/regulatory compliance aspects of safe Design-Build delivery),Datasheet.md,Datasheet.md > Identification > Objectives Supported,Objectives Supported: OBJ-008,EXPLICIT,TBD,TBD,TBD,MEDIUM,EXTRACTED,2026-02-17,2026-02-17,ACTIVE,FACT for reference; ASSUMPTION for exact mapping per PACKAGE_HEURISTIC (stated in Datasheet). Decomposition confirms OBJ-008 supported by DEL-03-05.
v3.1,DEP-3505-E01,PKG-003,DEL-03-05,Environmental Constraints Flood Hazard & Regulatory Compliance,EXECUTION,NOT_APPLICABLE,UPSTREAM,PREREQUISITE,DOCUMENT,,,,,_Sources/references/,Adjacent Subdivision Design exhibit (Penhold/PCPS Dec. 2022) required as input before starting constraint data assembly,Procedure.md,Procedure.md > Prerequisites > Documents / Information Required Before Starting,"Adjacent Subdivision Design exhibit (Penhold/PCPS, Dec. 2022) -- accessible in _Sources/references/",EXPLICIT,TBD,TBD,TBD,HIGH,EXTRACTED,2026-02-17,2026-02-17,ACTIVE,FACT. Explicitly listed as prerequisite document.
v3.1,DEP-3505-E02,PKG-003,DEL-03-05,Environmental Constraints Flood Hazard & Regulatory Compliance,EXECUTION,NOT_APPLICABLE,UPSTREAM,PREREQUISITE,DOCUMENT,,,,,_Sources/references/,Parcel Flood Zone exhibit (Town of Penhold) required as input before starting constraint data assembly,Procedure.md,Procedure.md > Prerequisites > Documents / Information Required Before Starting,Parcel Flood Zone exhibit (Town of Penhold) -- accessible in _Sources/references/,EXPLICIT,TBD,TBD,TBD,HIGH,EXTRACTED,2026-02-17,2026-02-17,ACTIVE,FACT. Explicitly listed as prerequisite document.
v3.1,DEP-3505-E03,PKG-003,DEL-03-05,Environmental Constraints Flood Hazard & Regulatory Compliance,EXECUTION,NOT_APPLICABLE,UPSTREAM,PREREQUISITE,DOCUMENT,,,,Wetland Assessment and Impact Report (Ghostpine Aug. 2021),_Sources/references/,Wetland Assessment and Impact Report required as input for wetland delineation and Water Act application basis,Procedure.md,Procedure.md > Prerequisites > Documents / Information Required Before Starting,"Wetland Assessment and Impact Report (Ghostpine, Aug. 2021; Project No. 5646) -- accessible in _Sources/references/",EXPLICIT,TBD,TBD,TBD,HIGH,EXTRACTED,2026-02-17,2026-02-17,ACTIVE,FACT. Explicitly listed as prerequisite document.
v3.1,DEP-3505-E04,PKG-003,DEL-03-05,Environmental Constraints Flood Hazard & Regulatory Compliance,EXECUTION,NOT_APPLICABLE,UPSTREAM,PREREQUISITE,DOCUMENT,,,,Desktop/Field Environmental Assessment (Ghostpine June 2021),_Sources/references/,Desktop/Field Environmental Assessment required as input for environmental baseline and regulatory scoping,Procedure.md,Procedure.md > Prerequisites > Documents / Information Required Before Starting,"Desktop/Field Environmental Assessment (Ghostpine, June 2021; Project No. 5646) -- accessible in _Sources/references/",EXPLICIT,TBD,TBD,TBD,HIGH,EXTRACTED,2026-02-17,2026-02-17,ACTIVE,FACT. Explicitly listed as prerequisite document.
v3.1,DEP-3505-E05,PKG-003,DEL-03-05,Environmental Constraints Flood Hazard & Regulatory Compliance,EXECUTION,NOT_APPLICABLE,UPSTREAM,PREREQUISITE,DOCUMENT,,,,Site Grading drawings,,Site Grading drawings (provided to award winner post-award per Addendum 03 s1.20) required for integrating flood/wetland limits with actual grades,Procedure.md,Procedure.md > Prerequisites > Documents / Information Required Before Starting,Site Grading drawings (provided to award winner post-award per Addendum 03 s1.20),EXPLICIT,TBD,TBD,TBD,HIGH,EXTRACTED,2026-02-17,2026-02-17,ACTIVE,FACT. Explicitly listed as prerequisite. ASSUMPTION noted in Procedure: implicit upstream dependency for grade integration.
