LineID,ItemID,CBS,WBS_PackageID,WBS_DeliverableID,Description,Qty,Unit,UnitRate,Amount,Currency,Method,SourceRef,Confidence,Notes
LN-001,ITM-001,"Sitework & Civil > Earthwork, Surfacing & Landscaping",PKG-018,DEL-018-04,Cement pad south zone — subgrade compaction,217,m2,4.00,868.00,CAD,PARAMETRIC,Earthwork_Civil_Rates.csv EC-03 (Compaction/proof roll @ $4.00/m2),MED,Subgrade compaction for cement pad area; approx 217 m2
LN-002,ITM-002,Concrete > Concrete & Foundations,PKG-018,DEL-018-04,Cement pad south zone — concrete slab placement with formwork and reinforcement,217,m2,190.00,41230.00,CAD,PARAMETRIC,Paving_Surfacing_Rates.csv PS-03 (Concrete apron/approach slab @ $190/m2),MED,Includes formwork; reinforcement; concrete supply; placement; mix design TBD
LN-003,ITM-003,Concrete > Concrete & Foundations,PKG-018,DEL-018-04,Cement pad south zone — concrete finishing (broom finish with drainage slope),217,m2,15.00,3255.00,CAD,PARAMETRIC,Construction_Labour_Rates.csv T-02 (Concrete Finisher fully burdened $77.50/hr; assumed 0.2 hr/m2),MED,Incremental finishing cost above base slab rate; broom finish + control joints
LN-004,ITM-004,"Sitework & Civil > Earthwork, Surfacing & Landscaping",PKG-018,DEL-018-04,Cement pad east side (wash bay) — subgrade compaction,14,m2,4.00,56.00,CAD,PARAMETRIC,Earthwork_Civil_Rates.csv EC-03 (Compaction/proof roll @ $4.00/m2),LOW,Small pad; area assumed ~14 m2
LN-005,ITM-005,Concrete > Concrete & Foundations,PKG-018,DEL-018-04,Cement pad east side (wash bay) — concrete slab placement with formwork and reinforcement,14,m2,210.00,2940.00,CAD,PARAMETRIC,Paving_Surfacing_Rates.csv PS-03 + small area premium (10% markup for mobilization inefficiency),LOW,Small pour; higher per-unit cost due to mobilization
LN-006,ITM-006,Concrete > Concrete & Foundations,PKG-018,DEL-018-04,Cement pad east side (wash bay) — concrete finishing,14,m2,15.00,210.00,CAD,PARAMETRIC,Construction_Labour_Rates.csv T-02 (Concrete Finisher; 0.2 hr/m2),LOW,Same finishing approach as south zone
LN-007,ITM-007,Concrete > Concrete & Foundations,PKG-018,DEL-018-04,Crane pad structural uplift — thickened slab and additional reinforcement for 2 x 5-tonne crane bases,1,LS,12500.00,12500.00,CAD,PARAMETRIC,Parametric estimate: additional 150mm slab thickening (~40 m2 x 2 locations) + heavy rebar + anchor bolts; based on PS-03 uplift + Construction_Labour_Rates.csv T-03 (Ironworker),LOW,Crane pad loads TBD; this is a parametric allowance; actual cost depends on crane supplier data and P.Eng. design
LN-008,ITM-008,"Sitework & Civil > Earthwork, Surfacing & Landscaping",PKG-018,DEL-018-04,Gravel pad — subgrade preparation and compaction,725,m2,4.00,2900.00,CAD,PARAMETRIC,Earthwork_Civil_Rates.csv EC-03 (Compaction/proof roll @ $4.00/m2),MED,Approx 725 m2 (60' x 130')
LN-009,ITM-009,"Sitework & Civil > Earthwork, Surfacing & Landscaping",PKG-018,DEL-018-04,Gravel pad — placement and compaction of County-supplied gravel,725,m2,18.00,13050.00,CAD,PARAMETRIC,Parametric: Equipment Operator T-07 ($88.00/hr fully burdened) + Labourer T-08 ($65.10/hr); assumed 0.12 hr/m2 combined; excludes gravel material (County-supplied),MED,Gravel material cost excluded (County/Landfill supplies); contractor provides placement and compaction labour/equipment only
LN-010,ITM-010,"Sitework & Civil > Earthwork, Surfacing & Landscaping",PKG-018,DEL-018-04,Gravel delivery acceptance and quality verification,1,LS,1500.00,1500.00,CAD,PARAMETRIC,Parametric: QA/QC Lead R-06 ($135/hr x 4 hr) + Labourer T-08 ($65.10/hr x 8 hr) for incoming inspection,MED,Delivery ticket logging; visual gradation check; lab test coordination if required
