ItemID,DeliverableID,Description,Qty,Unit,PricingMode,SourceDoc,SourceSection,Notes
ITM-001,DEL-018-04,Cement pad — south zone (between Overhead Pole Shed/Metal Racking and Gravel Pad area): subgrade preparation and compaction,217,m2,UNIT_RATE,Datasheet,Cement Pad — Dimensional Attributes,"Approx 18' x 130' = 2340 sqft = 217 m2; width assumed from shop width (PARAMETRIC ASSUMPTION)"
ITM-002,DEL-018-04,Cement pad — south zone: concrete placement including formwork and reinforcement,217,m2,UNIT_RATE,Datasheet,Cement Pad — Dimensional Attributes,"Concrete apron/slab rate applied; mix design TBD; 25 MPa assumed baseline"
ITM-003,DEL-018-04,Cement pad — south zone: concrete finishing (broom finish with drainage slope),217,m2,UNIT_RATE,Procedure,Step 3.5 — Finish Concrete Surface,"Includes screeding, broom finish, control joints; rate is incremental finishing cost"
ITM-004,DEL-018-04,Cement pad — east side (wash bay adjacent): subgrade preparation and compaction,14,m2,UNIT_RATE,Datasheet,Cement Pad — Dimensional Attributes,"Small pad near Wash Bay Mud Sump; ~14 m2 assumed (PARAMETRIC ASSUMPTION)"
ITM-005,DEL-018-04,Cement pad — east side (wash bay adjacent): concrete placement including formwork and reinforcement,14,m2,UNIT_RATE,Datasheet,Cement Pad — Dimensional Attributes,"Small pad; same unit rate as south zone cement pad"
ITM-006,DEL-018-04,Cement pad — east side (wash bay adjacent): concrete finishing,14,m2,UNIT_RATE,Procedure,Step 3.5 — Finish Concrete Surface,"Same finishing approach as south zone"
ITM-007,DEL-018-04,Crane pad structural uplift — thickened slab / additional reinforcement for 2 x 5-tonne overhead crane bases,1,LS,LUMP_SUM,Specification,REQ-018-04-08 — Crane Pad Load Coordination,"Crane pad design loads TBD; parametric allowance for thickened slab and additional rebar at crane anchor locations"
ITM-008,DEL-018-04,Gravel pad (north of New North Shop): subgrade preparation and compaction,725,m2,UNIT_RATE,Datasheet,Gravel Pad — Dimensional Attributes,"Approx 60' x 130' = 7800 sqft = 725 m2"
ITM-009,DEL-018-04,Gravel pad: gravel placement and compaction (County/Landfill supplies gravel; contractor places and compacts),725,m2,UNIT_RATE,Procedure,Phase 4 — Gravel Pad Construction,"Gravel material is County-supplied; rate covers placement and compaction labour/equipment only"
ITM-010,DEL-018-04,Gravel pad: gravel delivery acceptance and quality verification,1,LS,LUMP_SUM,Procedure,Step 4.1a — Verify Gravel Quality Upon Delivery,"Incoming material inspection; delivery ticket logging; gradation check"
ITM-011,DEL-018-04,Concrete curing and cold weather protection provisions,1,LS,LUMP_SUM,Specification,REQ-018-04-13 — Cold Weather Concreting Provisions,"ASSUMPTION: cold weather concreting may be required given Dec 31 2026 deadline; curing compound + insulated blankets"
ITM-012,DEL-018-04,Concrete testing — cylinder breaks (7-day and 28-day) and batch ticket verification,1,LS,LUMP_SUM,Procedure,Step 5.5 — Concrete Cylinder Break Results,"Testing laboratory costs; 6 sets of cylinders assumed"
ITM-013,DEL-018-04,Compaction testing — subgrade and gravel pad,1,LS,LUMP_SUM,Procedure,Step 2.2 — Subgrade Compaction Testing,"Nuclear densometer or equivalent; 3-4 test locations assumed"
ITM-014,DEL-018-04,As-built survey — all pad areas,1,LS,LUMP_SUM,Procedure,Step 5.4 — Complete As-Built Survey,"Post-construction dimensional and grade survey"
ITM-015,DEL-018-04,Inspection coordination and reporting (County representative attendance),1,LS,LUMP_SUM,Specification,REQ-018-04-10 — Inspection and Owner Notification,"Pre-pour inspection + final inspection + report preparation and copies to County"
ITM-016,DEL-018-04,Professional staff and management — Project Manager,6,hr,UNIT_RATE,Procedure,Phase 1 — Design Coordination,"Level_of_Effort.csv R-01 allocation for DEL-018-04"
ITM-017,DEL-018-04,Professional staff and management — Construction Project Manager,8,hr,UNIT_RATE,Procedure,Phase 1 — Design Coordination,"Level_of_Effort.csv R-02 allocation for DEL-018-04"
ITM-018,DEL-018-04,Professional staff and management — Site Superintendent,10,hr,UNIT_RATE,Procedure,Steps 2-5 — Construction Supervision,"Level_of_Effort.csv R-03 allocation for DEL-018-04"
ITM-019,DEL-018-04,Professional staff and management — Cost Estimator,4,hr,UNIT_RATE,Procedure,Phase 1 — Design Coordination,"Level_of_Effort.csv R-08 allocation for DEL-018-04"
ITM-020,DEL-018-04,Professional staff and management — QA/QC Lead,6,hr,UNIT_RATE,Procedure,Phase 5 — Inspection and Closeout,"Level_of_Effort.csv R-06 allocation for DEL-018-04"
ITM-021,DEL-018-04,Professional staff and management — HSE Manager,4,hr,UNIT_RATE,Procedure,Phase 3-4 — Construction Safety Oversight,"Level_of_Effort.csv R-05 allocation for DEL-018-04"
