ItemID,DeliverableID,Description,Qty,Unit,PricingMode,SourceDoc,SourceSection,Notes
ITEM-001,DEL-008-04,Pre-Field Preparation — Review Construction Survey Records and IFC Drawings,1,LS,LUMP_SUM,Procedure,Step 1 — Pre-Field Preparation,"Obtain/review DEL-008-03 control data; review IFC drawings for all project components; review contractor as-built markups; prepare field survey plan; confirm datum; confirm site access logistics"
ITEM-002,DEL-008-04,Field Survey — Establish/Verify Survey Control,1,LS,LUMP_SUM,Procedure,Step 2.1 — Establish or verify survey control,"Occupy or tie to DEL-008-03 control points; check closure to confirm control integrity; re-establish if control disturbed per Guidance P-2 contingency"
ITEM-003,DEL-008-04,Field Survey — Topographic Survey of Completed Site,1,LS,LUMP_SUM,Procedure,Step 2.2 — Conduct topographic survey,"Building addition exterior corners and finished floor elevation; gravel driving surface edges/limits; grading and drainage features; existing shop reference points"
ITEM-004,DEL-008-04,Field Survey — Infrastructure As-Built Positions,1,LS,LUMP_SUM,Procedure,Steps 2.3-2.4 — Collect infrastructure and additional features,"Cistern access points and fill connections; septic holding tank lid and footprint; utility tie-in points (gas/electrical/communications); mud sump/wash bay drain; any additional material features identified during field review"
ITEM-005,DEL-008-04,Field Survey — Field Notes and Documentation,1,LS,LUMP_SUM,Procedure,Step 2.5 — Record field notes,"Date; weather; instrument type/serial; crew members; control points occupied; features collected; anomalies/deviations observed"
ITEM-006,DEL-008-04,Office Reduction — Data Processing and Adjustment,1,LS,LUMP_SUM,Procedure,Steps 3.1-3.2 — Download/process field data and adjustment,"Download field data; check for blunders/outliers; perform adjustment and closure check on control network; confirm accuracy meets agreed standard"
ITEM-007,DEL-008-04,Office Reduction — As-Built Drawing Preparation,1,LS,LUMP_SUM,Procedure,Step 3.3 — Prepare as-built drawings,"Plan view with all surveyed features; coordinate/dimension/elevation annotations; IFC drawing references; title block with project name/legal description/date/surveyor/datum"
ITEM-008,DEL-008-04,Construction Verification — IFC Comparison and Deviation Analysis,1,LS,LUMP_SUM,Procedure,Step 3.4 — Compare as-built data against IFC drawings,"Identify deviations (position/elevation/extent); classify deviations (within tolerance/minor/material); prepare deviation table/markup if material deviations found"
ITEM-009,DEL-008-04,Final As-Built Report Preparation,1,LS,LUMP_SUM,Procedure,Step 3.5 — Prepare final as-built report,"Survey scope and methodology; datum and coordinate system; control points and provenance; accuracy statement; construction verification summary; list of artifacts delivered"
ITEM-010,DEL-008-04,Internal QA Review,1,LS,LUMP_SUM,Procedure,Step 4 — Internal QA Review,"Review drawings/report for completeness; check coordinate/elevation data consistency; confirm datum reference stated and consistent; confirm material deviations documented; confirm deliverable format meets Owner requirements"
ITEM-011,DEL-008-04,Submission to Owner and Revision Cycle,1,LS,LUMP_SUM,Procedure,Step 5 — Submission to Owner,"Compile complete deliverable package; submit to Owner/County PM; respond to review comments; obtain written Owner acceptance"
ITEM-012,DEL-008-04,Project Management — DEL-008-04,6,hr,UNIT_RATE,Procedure,Steps 1-6 (overall coordination),"PM oversight of as-built survey deliverable. Hours from Level_of_Effort.csv (R-01; 6 hr)"
ITEM-013,DEL-008-04,Cost Estimating Support — DEL-008-04,4,hr,UNIT_RATE,Procedure,Steps 1-6 (estimate support),"Cost estimator support. Hours from Level_of_Effort.csv (R-08; 4 hr)"
