RegisterSchemaVersion,DependencyID,FromPackageID,FromDeliverableID,FromDeliverableName,DependencyClass,AnchorType,Direction,DependencyType,TargetType,TargetPackageID,TargetDeliverableID,TargetRefID,TargetName,TargetLocation,Statement,EvidenceFile,SourceRef,EvidenceQuote,Explicitness,RequiredMaturity,ProposedMaturity,SatisfactionStatus,Confidence,Origin,FirstSeen,LastSeen,Status,Notes,EstimateImpactClass,ConsumerHint
v3.1,DEP-006-04-001,PKG-006,DEL-006-04,Cistern & Pump Details,ANCHOR,IMPLEMENTS_NODE,UPSTREAM,OTHER,WBS_NODE,,,"SOW-0016","Complete final plumbing design (water supply, drainage, septic)",,DEL-006-04 implements SOW-0016 — complete final plumbing design scope for cistern and pump systems,Datasheet.md,Datasheet.md > Identification > SOW Reference,"SOW Reference: SOW-0016 (Complete final plumbing design)",EXPLICIT,TBD,TBD,TBD,HIGH,EXTRACTED,2026-02-26,2026-02-26,ACTIVE,FACT: Datasheet explicitly maps DEL-006-04 to SOW-0016. Confirmed in decomposition section 8 scope ledger.,,
v3.1,DEP-006-04-002,PKG-006,DEL-006-04,Cistern & Pump Details,ANCHOR,TRACES_TO_REQUIREMENT,UPSTREAM,OTHER,REQUIREMENT,,,"OBJ-001","Deliver a code-compliant, fully functional maintenance shop addition",,DEL-006-04 traces to OBJ-001 per decomposition package-objective mapping,Datasheet.md,Datasheet.md > Identification > Objectives Supported,"Objectives Supported: OBJ-001, OBJ-003, OBJ-004",EXPLICIT,TBD,TBD,TBD,HIGH,EXTRACTED,2026-02-26,2026-02-26,ACTIVE,FACT: Decomposition section 7 PKG-006 row confirms OBJ-001 for DEL-006-04.,,
v3.1,DEP-006-04-003,PKG-006,DEL-006-04,Cistern & Pump Details,ANCHOR,TRACES_TO_REQUIREMENT,UPSTREAM,OTHER,REQUIREMENT,,,"OBJ-003","Produce complete P.Eng.-stamped IFC design documentation",,DEL-006-04 traces to OBJ-003 per decomposition package-objective mapping,Datasheet.md,Datasheet.md > Identification > Objectives Supported,"Objectives Supported: OBJ-001, OBJ-003, OBJ-004",EXPLICIT,TBD,TBD,TBD,HIGH,EXTRACTED,2026-02-26,2026-02-26,ACTIVE,FACT: Decomposition section 7 PKG-006 row confirms OBJ-003 for DEL-006-04.,,
v3.1,DEP-006-04-004,PKG-006,DEL-006-04,Cistern & Pump Details,ANCHOR,TRACES_TO_REQUIREMENT,UPSTREAM,OTHER,REQUIREMENT,,,"OBJ-004","Install and commission all mechanical, plumbing, and water storage systems",,DEL-006-04 traces to OBJ-004 per decomposition package-objective mapping,Datasheet.md,Datasheet.md > Identification > Objectives Supported,"Objectives Supported: OBJ-001, OBJ-003, OBJ-004",EXPLICIT,TBD,TBD,TBD,HIGH,EXTRACTED,2026-02-26,2026-02-26,ACTIVE,FACT: Decomposition section 7 PKG-006 row confirms OBJ-004 for DEL-006-04.,,
v3.1,DEP-006-04-005,PKG-006,DEL-006-04,Cistern & Pump Details,EXECUTION,NOT_APPLICABLE,UPSTREAM,PREREQUISITE,DELIVERABLE,PKG-006,DEL-006-01_Preliminary-Design,,Preliminary Plumbing Design,,DEL-006-04 requires approved preliminary plumbing design (DEL-006-01) before IFC issue,Procedure.md,Procedure.md > Prerequisites > Upstream Information Required,"Preliminary plumbing design approved by County — Required before IFC issue",EXPLICIT,TBD,TBD,PENDING,HIGH,EXTRACTED,2026-02-26,2026-02-26,ACTIVE,FACT: Procedure explicitly lists DEL-006-01 as prerequisite required before IFC issue.,BLOCKING,TASK_ESTIMATING
v3.1,DEP-006-04-006,PKG-006,DEL-006-04,Cistern & Pump Details,EXECUTION,NOT_APPLICABLE,UPSTREAM,PREREQUISITE,DELIVERABLE,PKG-001,DEL-001-02_Floor-Plans,,Architectural Floor Plans,,DEL-006-04 requires architectural floor plans (DEL-001-02) for spatial coordination of utility room and building layout,Procedure.md,Procedure.md > Prerequisites > Upstream Information Required,"Architectural floor plans — utility room and building layout — Required for spatial coordination",EXPLICIT,TBD,TBD,PENDING,HIGH,EXTRACTED,2026-02-26,2026-02-26,ACTIVE,FACT: Procedure explicitly lists DEL-001-02 as required for spatial coordination.,BLOCKING,TASK_ESTIMATING
v3.1,DEP-006-04-007,PKG-006,DEL-006-04,Cistern & Pump Details,EXECUTION,NOT_APPLICABLE,UPSTREAM,PREREQUISITE,DELIVERABLE,PKG-002,DEL-002-02_Foundation-Plan,,Structural Design package,,DEL-006-04 requires structural design (DEL-002) to confirm cistern installation type and structural loads,Procedure.md,Procedure.md > Prerequisites > Upstream Information Required,"Structural design — slab, utility room, foundation details — Required to confirm cistern installation type",EXPLICIT,TBD,TBD,PENDING,HIGH,EXTRACTED,2026-02-26,2026-02-26,ACTIVE,"FACT: Procedure lists DEL-002 (Structural Design package) as prerequisite. Target resolved to PKG-002 per decomposition; exact deliverable within PKG-002 is ambiguous (Procedure says ""DEL-002"" generically — may span multiple structural deliverables). TargetDeliverableID set conservatively to DEL-002-02 as foundation plan is most relevant to cistern.",BLOCKING,TASK_ESTIMATING
v3.1,DEP-006-04-008,PKG-006,DEL-006-04,Cistern & Pump Details,EXECUTION,NOT_APPLICABLE,UPSTREAM,PREREQUISITE,DELIVERABLE,PKG-008,DEL-008-01_Geotech-Investigation,,Geotechnical Investigation & Report,,DEL-006-04 requires geotech report (DEL-008-01) if cistern is below-grade; informs material selection,Procedure.md,Procedure.md > Prerequisites > Upstream Information Required,"Geotechnical investigation report — Required if cistern is below-grade; informs material selection",EXPLICIT,TBD,TBD,PENDING,HIGH,EXTRACTED,2026-02-26,2026-02-26,ACTIVE,FACT: Procedure explicitly lists DEL-008-01 as required if cistern is below-grade. Conditional prerequisite.,BLOCKING,TASK_ESTIMATING
v3.1,DEP-006-04-009,PKG-006,DEL-006-04,Cistern & Pump Details,EXECUTION,NOT_APPLICABLE,UPSTREAM,INTERFACE,DELIVERABLE,PKG-004,DEL-004-03_Power-Plans,,Electrical Design,,DEL-006-04 requires electrical design (DEL-004) for pump electrical interface coordination including circuit assignments,Procedure.md,Procedure.md > Prerequisites > Upstream Information Required,"Electrical design — available circuits, panel locations — Required for pump electrical interface coordination",EXPLICIT,TBD,TBD,PENDING,HIGH,EXTRACTED,2026-02-26,2026-02-26,ACTIVE,"FACT: Procedure lists DEL-004 (Electrical Design) as prerequisite. Bidirectional interface: plumbing provides pump motor data to electrical, electrical provides circuit assignments. TargetDeliverableID set to DEL-004-03 (Power Distribution Plans) as most relevant; actual interface may span multiple PKG-004 deliverables.",ADVISORY,TASK_ESTIMATING
v3.1,DEP-006-04-010,PKG-006,DEL-006-04,Cistern & Pump Details,EXECUTION,NOT_APPLICABLE,UPSTREAM,PREREQUISITE,DELIVERABLE,PKG-005,DEL-005-02_Site-Grading-Plan,,Site Grading Plan,,DEL-006-04 requires site grading plan (DEL-005-02) for bulk fill point location and overflow drainage path,Procedure.md,Procedure.md > Prerequisites > Upstream Information Required,"Civil / site grading plan — Required for bulk fill point location and overflow drainage path",EXPLICIT,TBD,TBD,PENDING,HIGH,EXTRACTED,2026-02-26,2026-02-26,ACTIVE,FACT: Procedure explicitly lists DEL-005-02 as prerequisite for bulk fill point and overflow drainage coordination.,ADVISORY,TASK_ESTIMATING
v3.1,DEP-006-04-011,PKG-006,DEL-006-04,Cistern & Pump Details,EXECUTION,NOT_APPLICABLE,DOWNSTREAM,INTERFACE,DELIVERABLE,PKG-006,DEL-006-02_Water-Distribution-Plans,,Water Distribution Plans,,DEL-006-04 cistern feeds building water distribution system designed in DEL-006-02,Datasheet.md,Datasheet.md > Construction > Interface Information,"Water distribution (downstream) — DEL-006-02 — Cistern feeds building water distribution system",EXPLICIT,TBD,TBD,TBD,HIGH,EXTRACTED,2026-02-26,2026-02-26,ACTIVE,FACT: Datasheet interface table explicitly identifies DEL-006-02 as downstream consumer of cistern output.,ADVISORY,TASK_ESTIMATING
v3.1,DEP-006-04-012,PKG-006,DEL-006-04,Cistern & Pump Details,EXECUTION,NOT_APPLICABLE,DOWNSTREAM,INTERFACE,DELIVERABLE,PKG-006,DEL-006-03_Drain-Vent-Plans,,Drain & Vent Plans,,DEL-006-04 cistern overflow and drain connections interface with drain and vent system in DEL-006-03,Datasheet.md,Datasheet.md > Construction > Interface Information,"Drain and vent system — DEL-006-03 — Cistern overflow and drain connections",EXPLICIT,TBD,TBD,TBD,HIGH,EXTRACTED,2026-02-26,2026-02-26,ACTIVE,FACT: Datasheet interface table explicitly identifies DEL-006-03 as downstream interface for overflow/drain connections.,ADVISORY,TASK_ESTIMATING
