ItemID,DeliverableID,Description,Qty,Unit,PricingMode,SourceDoc,SourceSection,Notes
ITEM-020-02-001,DEL-020-02,Inspection checklist development — comprehensive checklist organized by discipline covering all systems and contractual requirements,1,LS,LUMP_SUM,Procedure,Step 1 — Prepare Inspection Checklist,PM prepares and confirms checklist with site supervisors; cross-references IFC drawings and commissioning reports
ITEM-020-02-002,DEL-020-02,Proponent self-inspection — walkthrough of all portions of the Work against checklist with deficiency identification and severity classification,1,LS,LUMP_SUM,Procedure,Step 2 — Conduct Proponent Self-Inspection,Includes deficiency logging and remediation coordination; re-walk of remediated items
ITEM-020-02-003,DEL-020-02,Readiness confirmation — review deficiency log and confirm commissioning completion and Safety Code inspection closure and as-built verification,1,LS,LUMP_SUM,Procedure,Step 3 — Confirm Readiness for Owner Inspection,Requires written commissioning confirmation from DEL-020-01 and County PM alignment
ITEM-020-02-004,DEL-020-02,Written inspection request — formal written letter to Owner requesting final inspection,1,LS,LUMP_SUM,Procedure,Step 4 — Submit Written Request for Final Inspection,Includes project reference and completion statement and coordination contact
ITEM-020-02-005,DEL-020-02,Owner final inspection facilitation — coordinate and attend Owner inspection with County project representative present,1,LS,LUMP_SUM,Procedure,Step 5 — Facilitate Owner Final Inspection,Record all Owner observations; provide access to all areas and documentation; distribute inspection report
ITEM-020-02-006,DEL-020-02,Deficiency documentation and remediation management — compile deficiency log from Owner inspection and coordinate remediation within 10-day timeline,1,LS,LUMP_SUM,Procedure,Step 6 — Document and Remediate Inspection Deficiencies,Includes severity classification and re-inspection records and Owner approval tracking
ITEM-020-02-007,DEL-020-02,CCC procurement — confirm compliance with Owner and obtain signed Construction Completion Certificate,1,LS,LUMP_SUM,Procedure,Step 7 — Obtain Signed CCC,Record CCC issuance date as guarantee period start; forward to DEL-020-03
ITEM-020-02-008,DEL-020-02,Consolidated inspection outcome summary — aggregated record of self-inspection results and Owner findings and deficiency status and CCC decision,1,LS,LUMP_SUM,Procedure,Step 8 — Produce Consolidated Inspection Outcome Summary,Forward to DEL-020-03 for closeout documentation package
ITEM-020-02-009,DEL-020-02,Downstream notification and closeout — notify DEL-020-03 and confirm deficiency holdback status and file all records,1,LS,LUMP_SUM,Procedure,Step 9 — Notify Downstream and Close Out DEL-020-02,Continue monitoring outstanding deficiencies until holdback released
ITEM-020-02-010,DEL-020-02,Project Manager — inspection coordination and deficiency documentation and CCC issuance oversight,6,hr,UNIT_RATE,Datasheet,Key Roles — Project Manager,Per Level_of_Effort.csv R-01
ITEM-020-02-011,DEL-020-02,Construction Project Manager — construction oversight during final inspection phase,8,hr,UNIT_RATE,Datasheet,Conditions — Upstream dependency PKG-019,Per Level_of_Effort.csv R-02
ITEM-020-02-012,DEL-020-02,Site Superintendent — field leadership and site condition verification during inspection,10,hr,UNIT_RATE,Datasheet,Construction — Self-inspection by Proponent,Per Level_of_Effort.csv R-03
ITEM-020-02-013,DEL-020-02,Cost Estimator — deficiency holdback value estimation support,4,hr,UNIT_RATE,Datasheet,Attributes — Deficiency holdback calculation method,Per Level_of_Effort.csv R-08
ITEM-020-02-014,DEL-020-02,QA/QC Lead — quality verification and inspection checklist review,6,hr,UNIT_RATE,Specification,REQ-020-02-001 — Proponent Self-Inspection,Per Level_of_Effort.csv R-06
ITEM-020-02-015,DEL-020-02,HSE Manager — safety compliance verification during final inspection,4,hr,UNIT_RATE,Specification,REQ-020-02-012 — Safety Code Inspection Prerequisite,Per Level_of_Effort.csv R-05
ITEM-020-02-016,DEL-020-02,Document Controller — inspection records and correspondence and CCC filing and closeout documentation,12,hr,UNIT_RATE,Procedure,Records — all records listed,Per Level_of_Effort.csv R-09
ITEM-020-02-017,DEL-020-02,Commissioning Agent — commissioning completion confirmation and functional testing verification for final inspection support,30,hr,UNIT_RATE,Specification,REQ-020-02-005 — Compliance with Contract Documents,Per Level_of_Effort.csv R-23
