RegisterSchemaVersion,DependencyID,FromPackageID,FromDeliverableID,FromDeliverableName,DependencyClass,AnchorType,Direction,DependencyType,TargetType,TargetPackageID,TargetDeliverableID,TargetRefID,TargetName,TargetLocation,Statement,EvidenceFile,SourceRef,EvidenceQuote,Explicitness,RequiredMaturity,ProposedMaturity,SatisfactionStatus,Confidence,Origin,FirstSeen,LastSeen,Status,Notes
v3.1,DEP-09-01-A001,PKG-009,DEL-09-01,Detailed Project Schedule,ANCHOR,IMPLEMENTS_NODE,UPSTREAM,OTHER,WBS_NODE,,,SOW-0025,SOW-0025 -- Detailed project schedule,Decomposition v2.3 Scope Ledger,DEL-09-01 implements scope item SOW-0025 (Detailed project schedule per Section 7.1.9),Datasheet.md,Datasheet.md > Identification > Scope Coverage,Scope Coverage: SOW-0025,EXPLICIT,TBD,TBD,TBD,HIGH,EXTRACTED,2026-02-17,2026-02-17,ACTIVE,FACT. SOW-0025 confirmed in Decomposition v2.3 Scope Ledger mapping to PKG-009 / DEL-09-01.
v3.1,DEP-09-01-A002,PKG-009,DEL-09-01,Detailed Project Schedule,ANCHOR,TRACES_TO_REQUIREMENT,UPSTREAM,OTHER,REQUIREMENT,,,OBJ-009,OBJ-009 -- Provide a believable optimized schedule,Decomposition v2.3 Section 6,DEL-09-01 traces to OBJ-009: Provide a believable optimized schedule,Datasheet.md,Datasheet.md > Identification > Objective Alignment,"OBJ-009 (ASSUMPTION: package-grouping heuristic)",EXPLICIT,TBD,TBD,TBD,HIGH,EXTRACTED,2026-02-17,2026-02-17,ACTIVE,"FACT. OBJ-009 confirmed in Decomposition v2.3 Section 6: ""Provide a believable, optimized schedule."" Datasheet notes ASSUMPTION on heuristic but mapping is confirmed by Decomposition."
v3.1,DEP-09-01-E001,PKG-009,DEL-09-01,Detailed Project Schedule,EXECUTION,NOT_APPLICABLE,UPSTREAM,PREREQUISITE,DELIVERABLE,PKG-006,DEL-06-02,,Detailed Design and Construction Docs Plan,Decomposition v2.3 Section 9 (PKG-006),Design submission milestone dates from DEL-06-02 must be integrated into the schedule Gantt chart,Specification.md,Specification.md > Requirements > R-SCH-07,"integrate the five design submission milestones from DEL-06-02",EXPLICIT,TBD,TBD,TBD,HIGH,EXTRACTED,2026-02-17,2026-02-17,ACTIVE,"FACT. Explicit requirement R-SCH-07 in Specification; repeated in Procedure Prerequisites, Specification Cross-References, and Guidance P-005. DEL-06-02 confirmed in Decomposition under PKG-006."
v3.1,DEP-09-01-E002,PKG-009,DEL-09-01,Detailed Project Schedule,EXECUTION,NOT_APPLICABLE,UPSTREAM,INTERFACE,DELIVERABLE,PKG-007,DEL-07-01,,Construction Methodology Narrative,Decomposition v2.3 Section 9 (PKG-007),Construction sequencing from DEL-07-01 must be consistent with the schedule,Specification.md,Specification.md > Documentation > Cross-References,"Construction sequencing must be consistent with schedule",EXPLICIT,TBD,TBD,TBD,HIGH,EXTRACTED,2026-02-17,2026-02-17,ACTIVE,"FACT. Explicit cross-reference in Specification Documentation and Procedure Prerequisites. Procedure V-SCH-06 requires consistency check. DEL-07-01 confirmed in Decomposition under PKG-007."
v3.1,DEP-09-01-E003,PKG-009,DEL-09-01,Detailed Project Schedule,EXECUTION,NOT_APPLICABLE,UPSTREAM,PREREQUISITE,DELIVERABLE,PKG-008,DEL-08-01,,Commissioning Training Closeout Narrative,Decomposition v2.3 Section 9 (PKG-008),Commissioning and training milestone dates from DEL-08-01 must align with the schedule,Specification.md,Specification.md > Requirements > R-SCH-14,"commissioning training and closeout phase aligned to DEL-08-01 milestones",EXPLICIT,TBD,TBD,TBD,HIGH,EXTRACTED,2026-02-17,2026-02-17,ACTIVE,"FACT. Explicit requirement R-SCH-14 in Specification; repeated in Procedure Prerequisites, Specification Cross-References, Guidance P-005, and Datasheet Construction row. DEL-08-01 confirmed in Decomposition under PKG-008."
v3.1,DEP-09-01-E004,PKG-009,DEL-09-01,Detailed Project Schedule,EXECUTION,NOT_APPLICABLE,UPSTREAM,INTERFACE,DELIVERABLE,PKG-010,DEL-10-02,,Site Conditions and Due Diligence Summary,Decomposition v2.3 Section 9 (PKG-010),Site constraint assumptions from DEL-10-02 must be consistent with schedule duration estimates,Specification.md,Specification.md > Documentation > Cross-References,"Site constraint assumptions must be consistent",EXPLICIT,TBD,TBD,TBD,MEDIUM,EXTRACTED,2026-02-17,2026-02-17,ACTIVE,"FACT. Explicit cross-reference in Specification Documentation. Procedure Prerequisites lists DEL-10-02 as required input for Step 3 duration estimation. DEL-10-02 confirmed in Decomposition under PKG-010."
v3.1,DEP-09-01-E005,PKG-009,DEL-09-01,Detailed Project Schedule,EXECUTION,NOT_APPLICABLE,UPSTREAM,PREREQUISITE,DOCUMENT,,,,RFP Section 7.1.9,_Sources/AB-2024-07156-Penhold Public Services Building RFP_2024_004.pdf,RFP Section 7.1.9 is the primary requirement governing Gantt format milestones and critical path,Datasheet.md,Datasheet.md > Identification > RFP Reference,"RFP Reference: Section 7.1.9 (primary)",EXPLICIT,TBD,TBD,SATISFIED,HIGH,EXTRACTED,2026-02-17,2026-02-17,ACTIVE,"FACT. RFP is available in _Sources/. Primary governing requirement for this deliverable."
v3.1,DEP-09-01-E006,PKG-009,DEL-09-01,Detailed Project Schedule,EXECUTION,NOT_APPLICABLE,UPSTREAM,PREREQUISITE,DOCUMENT,,,,RFP Section 7.1.8 -- Five Design Submission Milestones,_Sources/AB-2024-07156-Penhold Public Services Building RFP_2024_004.pdf,RFP Section 7.1.8 defines the five design submission milestones that must be integrated into the Gantt chart,Procedure.md,Procedure.md > Prerequisites > Required Inputs,"RFP Section 7.1.8 -- Five design submission milestones",EXPLICIT,TBD,TBD,SATISFIED,HIGH,EXTRACTED,2026-02-17,2026-02-17,ACTIVE,"FACT. Explicitly listed as required input in Procedure Prerequisites. Milestones are enumerated in Specification R-SCH-07."
v3.1,DEP-09-01-E007,PKG-009,DEL-09-01,Detailed Project Schedule,EXECUTION,NOT_APPLICABLE,UPSTREAM,PREREQUISITE,DOCUMENT,,,,Addendum 03 -- Site Clarifications,_Sources/AB-2024-07156-Penhold_Public Services Building Addendum03.pdf,Addendum 03 provides site clarifications and specialty requirements affecting schedule assumptions,Procedure.md,Procedure.md > Prerequisites > Required Inputs,"Addendum 03 -- Site clarifications (12-acre developable area; specialty requirements)",EXPLICIT,TBD,TBD,SATISFIED,HIGH,EXTRACTED,2026-02-17,2026-02-17,ACTIVE,"FACT. Explicitly listed as required input in Procedure Prerequisites. Referenced throughout Procedure Steps 1, 2, 5 and Guidance C-003, C-004."
v3.1,DEP-09-01-E008,PKG-009,DEL-09-01,Detailed Project Schedule,EXECUTION,NOT_APPLICABLE,UPSTREAM,PREREQUISITE,DOCUMENT,,,,Site Reference Reports (Geotech 2021 / Wetland / Flood Zone / Grading -- Appendices D-F),_Sources/references/,Site reference reports inform duration estimation for site work and foundation phases,Procedure.md,Procedure.md > Prerequisites > Required Inputs,"Site reference reports (geotech 2021, wetland, flood zone, grading)",EXPLICIT,TBD,TBD,TBD,MEDIUM,EXTRACTED,2026-02-17,2026-02-17,ACTIVE,"FACT. Explicitly listed as required input in Procedure Prerequisites. Used in Step 3 (duration estimation) and Step 5 (assumptions). Confidence MEDIUM because actual report accessibility is TBD per Datasheet conditions."
v3.1,DEP-09-01-E009,PKG-009,DEL-09-01,Detailed Project Schedule,EXECUTION,NOT_APPLICABLE,UPSTREAM,PREREQUISITE,DOCUMENT,,,,CCDC 14-2013 with Appendix J Supplementary Conditions,location TBD,CCDC 14-2013 provides the contract framework including schedule provisions; schedule forms part of Contract once agreed,Datasheet.md,Datasheet.md > Identification > Contract Status,"Once agreed upon schedule forms part of the Contract",EXPLICIT,TBD,TBD,TBD,MEDIUM,EXTRACTED,2026-02-17,2026-02-17,ACTIVE,"FACT. Referenced in Datasheet (Contract Status), Specification Standards, Guidance P-001 and P-004. Specific clause text noted as location TBD in source documents."
