ItemID,DeliverableID,Description,Qty,Unit,PricingMode,SourceDoc,SourceSection,Notes
ITEM-001,DEL-007-04,Project management for landscape specification development,6,hr,UNIT_RATE,Procedure,Step 1-8 (all steps — PM oversight),PM coordination across all procedural steps; RFP familiarization and County interface
ITEM-002,DEL-007-04,Cost estimating support for landscape specification,4,hr,UNIT_RATE,Procedure,Step 1 — Project Familiarization,Quantity takeoff and benchmarking support during specification development
ITEM-003,DEL-007-04,Landscape Architect — specification authoring and coordination,70,hr,UNIT_RATE,Specification,Full scope — all requirement sections,Core specification production: site prep/gravel driving surface/hardscape pads/drainage integration/mud sump/planting-restoration/warranty sections; includes cross-discipline coordination (Steps 2-6) and County review integration (Step 7)
ITEM-004,DEL-007-04,Gravel driving surface specification development,1,LS,LUMP_SUM,Specification,Requirements > Gravel Driving Surface (REQ-007-04-010 to REQ-007-04-013),Included in ITEM-003 LA hours; tracked as scope coverage item. Subgrade prep/compaction/gradation/load capacity/transition zones. Multiple TBDs pending civil coordination.
ITEM-005,DEL-007-04,Hardscape pad specification — cement and gravel pads,1,LS,LUMP_SUM,Specification,Requirements > Hardscape — Pads (REQ-007-04-020 to REQ-007-04-022),Included in ITEM-003 LA hours; tracked as scope coverage item. Dimensions TBD pending DEL-007-02 and structural/civil coordination.
ITEM-006,DEL-007-04,Site drainage and grading integration specification,1,LS,LUMP_SUM,Specification,Requirements > Site Drainage and Grading Integration (REQ-007-04-030 to REQ-007-04-032),Included in ITEM-003 LA hours; tracked as scope coverage item. Positive drainage and neighbor property protection. Interface with PKG-005 civil grading.
ITEM-007,DEL-007-04,Exterior mud sump specification,1,LS,LUMP_SUM,Specification,Requirements > Exterior Mud Sump (REQ-007-04-040 to REQ-007-04-041),Included in ITEM-003 LA hours; tracked as scope coverage item. Sizing/material/drainage TBD pending PKG-006 coordination.
ITEM-008,DEL-007-04,Planting and site restoration specification,1,LS,LUMP_SUM,Specification,Requirements > Planting and Site Restoration (REQ-007-04-050 to REQ-007-04-052),Included in ITEM-003 LA hours; tracked as scope coverage item. Content largely TBD pending DEL-007-03.
ITEM-009,DEL-007-04,Warranty and guarantee provisions,1,LS,LUMP_SUM,Specification,Requirements > Warranty and Guarantee (REQ-007-04-060 to REQ-007-04-061),Included in ITEM-003 LA hours; tracked as scope coverage item. 2-year post-CCC warranty; defect rectification within 10 days.
ITEM-010,DEL-007-04,Cross-discipline coordination (civil/plumbing/structural),1,LS,LUMP_SUM,Procedure,Steps 2 and 6 — coordination and internal review,Included in ITEM-003 LA hours; tracked as scope coverage item. PKG-005 civil grading interface; PKG-006 mud sump interface; PKG-002 cement pad structural requirements.
ITEM-011,DEL-007-04,County review and approval integration,1,LS,LUMP_SUM,Procedure,Step 7 — County Review and Approval Integration,Included in ITEM-003 LA hours; tracked as scope coverage item. County approval of DEL-007-01 prerequisite.
ITEM-012,DEL-007-04,IFC package preparation and P.Eng. stamping coordination,1,LS,LUMP_SUM,Procedure,Step 8 — Issued for Construction Package Preparation,Included in ITEM-003 LA hours; tracked as scope coverage item. Stamp coordination with P.Eng.; permit submissions.
