RegisterSchemaVersion,DependencyID,FromPackageID,FromDeliverableID,FromDeliverableName,DependencyClass,AnchorType,Direction,DependencyType,TargetType,TargetPackageID,TargetDeliverableID,TargetRefID,TargetName,TargetLocation,Statement,EvidenceFile,SourceRef,EvidenceQuote,Explicitness,RequiredMaturity,ProposedMaturity,SatisfactionStatus,Confidence,Origin,FirstSeen,LastSeen,Status,Notes
v3.1,DEP-03-01-001,PKG-003,DEL-03-01,Architectural Design Brief,ANCHOR,IMPLEMENTS_NODE,UPSTREAM,OTHER,WBS_NODE,,,,PKG-003 / DEL-03-01 (Design Brief),Penhold_PSB_Project_Decomposition_v2.md Section 9,DEL-03-01 implements decomposition node PKG-003 / DEL-03-01 as defined in the project decomposition Section 9,Datasheet.md,Datasheet.md > Identification > Decomposition Reference,"Decomposition Reference: Penhold_PSB_Project_Decomposition_v2.md, Section 9, PKG-003 / DEL-03-01",EXPLICIT,TBD,TBD,NOT_APPLICABLE,HIGH,EXTRACTED,2026-02-17,2026-02-17,ACTIVE,FACT. Parent anchor confirmed in decomposition lines 391-398.
v3.1,DEP-03-01-002,PKG-003,DEL-03-01,Architectural Design Brief,ANCHOR,TRACES_TO_REQUIREMENT,UPSTREAM,OTHER,REQUIREMENT,,,SOW-0011,SOW-0011: Design Brief (5 discipline sub-briefs),Penhold_PSB_Project_Decomposition_v2.md Section 10,DEL-03-01 traces to scope item SOW-0011 (Design Brief with 5 discipline sub-briefs per RFP 7.1.2),Datasheet.md,Datasheet.md > Identification > Scope Coverage,"Scope Coverage: SOW-0011 (Design Brief, 5 discipline sub-briefs; architectural sub-brief)",EXPLICIT,TBD,TBD,NOT_APPLICABLE,HIGH,EXTRACTED,2026-02-17,2026-02-17,ACTIVE,FACT. Decomposition scope ledger confirms SOW-0011 maps to DEL-03-01.
v3.1,DEP-03-01-003,PKG-003,DEL-03-01,Architectural Design Brief,ANCHOR,TRACES_TO_REQUIREMENT,UPSTREAM,OTHER,REQUIREMENT,,,OBJ-004,OBJ-004: Deliver a strong Design Brief (5 pts),Penhold_PSB_Project_Decomposition_v2.md Section 6,DEL-03-01 traces to objective OBJ-004 (Deliver a strong Design Brief - 5 evaluation points),Datasheet.md,Datasheet.md > Identification > Objective Alignment,"Objective Alignment: OBJ-004: Deliver a strong Design Brief (5 evaluation points)",EXPLICIT,TBD,TBD,NOT_APPLICABLE,HIGH,EXTRACTED,2026-02-17,2026-02-17,ACTIVE,FACT. Decomposition Section 6 confirms OBJ-004 definition.
v3.1,DEP-03-01-004,PKG-003,DEL-03-01,Architectural Design Brief,EXECUTION,NOT_APPLICABLE,UPSTREAM,PREREQUISITE,DELIVERABLE,PKG-002,DEL-02-01,,Architectural Concept Package,PKG-002_Conceptual_Design/1_Working/DEL-02-01_ArchitecturalConceptPackage/,DEL-02-01 (Architectural Concept Package) must be available in draft or final form before authoring begins; provides site plan floor plans elevations and sections that this brief explains,Procedure.md,Procedure.md > Prerequisites > Design Documents and References,"DEL-02-01 (Architectural Concept Package) is available in draft or final form",EXPLICIT,TBD,TBD,TBD,HIGH,EXTRACTED,2026-02-17,2026-02-17,ACTIVE,FACT. Explicit prerequisite in Procedure.md; also confirmed as upstream design source in Specification.md cross-references table.
v3.1,DEP-03-01-005,PKG-003,DEL-03-01,Architectural Design Brief,EXECUTION,NOT_APPLICABLE,UPSTREAM,CONSTRAINT,DOCUMENT,,,RFP-7.1.2(1),RFP Section 7.1.2(1) - Architectural Design Brief Requirements,_Sources/AB-2024-07156-Penhold Public Services Building RFP_2024_004.pdf,RFP Section 7.1.2(1) defines the seven required topics that must be addressed in the architectural design brief,Datasheet.md,Datasheet.md > Identification > RFP Authority,"RFP Authority: Section 7.1.2(1); Appendix A (OSR)",EXPLICIT,TBD,TBD,TBD,HIGH,EXTRACTED,2026-02-17,2026-02-17,ACTIVE,FACT. Seven required topics enumerated in Specification.md ARCH-F01 through ARCH-F07.
v3.1,DEP-03-01-006,PKG-003,DEL-03-01,Architectural Design Brief,EXECUTION,NOT_APPLICABLE,UPSTREAM,CONSTRAINT,DOCUMENT,,,OSR-AppA,Owner Statement of Requirements (OSR Appendix A),_Sources/AB-2024-07156-Penhold Public Services Building RFP_2024_004.pdf,OSR (Appendix A) contains specific Owner architectural requirements including exterior elevation design intent that must be addressed in the brief,Specification.md,Specification.md > Requirements > ARCH-F03,"Brief shall document exterior elevation design intent per OSR (Appendix A)",EXPLICIT,TBD,TBD,TBD,HIGH,EXTRACTED,2026-02-17,2026-02-17,ACTIVE,FACT. OSR clause locations noted as TBD in source docs; requirement to address OSR is explicit.
v3.1,DEP-03-01-007,PKG-003,DEL-03-01,Architectural Design Brief,EXECUTION,NOT_APPLICABLE,UPSTREAM,CONSTRAINT,DOCUMENT,,,ADD-03,Addendum 03 (Jul 31 2024),_Sources/AB-2024-07156-Penhold_Public Services Building Addendum03.pdf,Addendum 03 special requirements must be integrated into the brief: 16 ft doors bay sumps exhaust ventilation generator fill stations solar roof 40 lockers room sizing ranges second storey,Specification.md,Specification.md > Requirements > ARCH-C02,"Brief shall explicitly integrate Addendum 03 special requirements relevant to architecture",EXPLICIT,TBD,TBD,TBD,HIGH,EXTRACTED,2026-02-17,2026-02-17,ACTIVE,FACT. 18 Addendum 03 items enumerated in ARCH-C02.
v3.1,DEP-03-01-008,PKG-003,DEL-03-01,Architectural Design Brief,EXECUTION,NOT_APPLICABLE,UPSTREAM,CONSTRAINT,DOCUMENT,,,FP-AppB,Functional Program (Appendix B),_Sources/AB-2024-07156-Penhold Public Services Building RFP_2024_004.pdf,Functional Program (Appendix B) provides room/space program with equipment and power requirements; required input for program compliance narrative (ARCH-F06),Specification.md,Specification.md > Requirements > ARCH-F06,"demonstrate that all major program spaces are accommodated within the Addendum 03 sizing ranges",EXPLICIT,TBD,TBD,TBD,HIGH,EXTRACTED,2026-02-17,2026-02-17,ACTIVE,FACT. Program compliance section requires verification against Appendix B sizing.
v3.1,DEP-03-01-009,PKG-003,DEL-03-01,Architectural Design Brief,EXECUTION,NOT_APPLICABLE,UPSTREAM,INTERFACE,DOCUMENT,,,GEOTECH-2021,Geotechnical Investigation Report (2021 Appendix D),location TBD,Geotechnical report (2021) provides foundation design considerations and site conditions that inform site plan rationale; existing report only per DEC-013,Datasheet.md,Datasheet.md > References,"Geotechnical Investigation Report (2021) -- Appendix D; foundation design considerations; existing report only -- no additional investigation (DEC-013)",EXPLICIT,TBD,TBD,TBD,MEDIUM,EXTRACTED,2026-02-17,2026-02-17,ACTIVE,FACT. Listed as prerequisite in Procedure.md Site Analysis Reference Materials. DEC-013 confirms no additional investigation.
v3.1,DEP-03-01-010,PKG-003,DEL-03-01,Architectural Design Brief,EXECUTION,NOT_APPLICABLE,UPSTREAM,INTERFACE,DELIVERABLE,PKG-004,DEL-04-01,,Building Envelope and Energy Strategy,PKG-004_Sustainability_Energy/1_Working/DEL-04-01_BuildingEnvelopeAndEnergyStrategy/,DEL-04-01 owns energy performance strategy for the building envelope; DEL-03-01 owns architectural design intent; cross-reference required in exterior elevation section,Specification.md,Specification.md > Requirements > ARCH-F03,"cross-reference DEL-04-01 (Building Envelope and Energy Strategy) for envelope energy performance decisions",EXPLICIT,TBD,TBD,TBD,HIGH,EXTRACTED,2026-02-17,2026-02-17,ACTIVE,FACT. Scope boundary clarified in Guidance.md C-002b: DEL-03-01 owns architectural envelope intent; DEL-04-01 owns energy performance.
