ItemID,DeliverableID,Description,Qty,Unit,PricingMode,SourceDoc,SourceSection,Notes
ITEM-001,DEL-002-10,Project Management — coordination and oversight of structural calculation package production,6,hr,UNIT_RATE,Procedure,Steps 1-9 (overall PM coordination),PM hours for design kickoff; milestone coordination; discipline interface management
ITEM-002,DEL-002-10,Cost Estimator — quantity takeoff and benchmarking support for structural calculation package,4,hr,UNIT_RATE,Procedure,Steps 1-4 (estimating support),Cost estimator support for scope definition and parametric checks
ITEM-003,DEL-002-10,BIM Technician — modeling and sheet setup supporting structural calculations,24,hr,UNIT_RATE,Procedure,Steps 2-4 (calculation structure and support),BIM model coordination; structural model updates; drawing cross-reference support
ITEM-004,DEL-002-10,Structural Engineer — design basis; preliminary and final calculations for all subsystems; QA review; P.Eng. stamp,56,hr,UNIT_RATE,Procedure,Steps 1-9 (all calculation work),Core engineering labor: design basis memo; gravity/lateral analysis; foundation calcs (normal ground); mezzanine; crane runway; service pit; embedments; wash bay; stairs; QA; coordination; stamp
ITEM-005,DEL-002-10,Design Kickoff and Basis of Design — establishment of governing codes and structural system selection,1,LS,LUMP_SUM,Procedure,Step 1 — Design Kickoff and Basis of Design,Included within ITEM-001 and ITEM-004 hours; listed for scope traceability
ITEM-006,DEL-002-10,Concrete Superstructure Calculations — gravity and lateral system design for 130x100 ft 35 ft clear height concrete building,1,LS,LUMP_SUM,Datasheet,Scope of Calculations — Concrete Superstructure,Included within ITEM-004 Structural Engineer hours; listed for scope traceability
ITEM-007,DEL-002-10,Foundation System Calculations — design on normal ground conditions basis (variable-price; SOW-0019),1,LS,LUMP_SUM,Datasheet,Scope of Calculations — Foundation System,Included within ITEM-004 hours; variable-price element per RFP 4.8.2
ITEM-008,DEL-002-10,Mezzanine Structure Calculations — load-bearing mezzanine above parts room/utility room/wash bay,1,LS,LUMP_SUM,Datasheet,Scope of Calculations — Mezzanine Structure,Included within ITEM-004 hours
ITEM-009,DEL-002-10,Crane Support Structure Calculations — runway beams and supports for 2x5-tonne overhead cranes,1,LS,LUMP_SUM,Datasheet,Scope of Calculations — Crane Support Structure,Included within ITEM-004 hours
ITEM-010,DEL-002-10,Steel Plate Embedment Calculations — floor slab verification at embedded steel plate locations,1,LS,LUMP_SUM,Datasheet,Scope of Calculations — Steel Plate Embedments,Included within ITEM-004 hours
ITEM-011,DEL-002-10,Service Pit / Trench Calculations — lateral earth pressure; hydrostatic; surcharge,1,LS,LUMP_SUM,Datasheet,Scope of Calculations — Service Pit / Trench,Included within ITEM-004 hours
ITEM-012,DEL-002-10,Wash Bay Enclosure Calculations — structural framing for 24 ft wide enclosed wash bay,1,LS,LUMP_SUM,Datasheet,Scope of Calculations — Wash Bay Enclosure,Included within ITEM-004 hours
ITEM-013,DEL-002-10,Stair Structure Calculations — stair framing to mezzanine,1,LS,LUMP_SUM,Datasheet,Scope of Calculations — Stair Structure,Included within ITEM-004 hours
ITEM-014,DEL-002-10,Internal QA Review — completeness; arithmetic; code compliance; assumption audit; drawing consistency,1,LS,LUMP_SUM,Procedure,Step 5 — Internal Quality Assurance Review,Included within ITEM-004 hours; separate line for scope traceability
ITEM-015,DEL-002-10,Discipline Coordination Check — cross-discipline interface review with PKG-001/003/004/006,1,LS,LUMP_SUM,Procedure,Step 6 — Discipline Coordination Check,Included within ITEM-001 and ITEM-004 hours
ITEM-016,DEL-002-10,P.Eng. Stamp and Issue — review; sign and stamp by licensed Alberta P.Eng.,1,LS,LUMP_SUM,Specification,REQ-011 — P.Eng. Stamp,Included within ITEM-004 hours; regulatory requirement
