RegisterSchemaVersion,DependencyID,FromPackageID,FromDeliverableID,FromDeliverableName,DependencyClass,AnchorType,Direction,DependencyType,TargetType,TargetPackageID,TargetDeliverableID,TargetRefID,TargetName,TargetLocation,Statement,EvidenceFile,SourceRef,EvidenceQuote,Explicitness,RequiredMaturity,ProposedMaturity,SatisfactionStatus,Confidence,Origin,FirstSeen,LastSeen,Status,Notes,EstimateImpactClass,ConsumerHint
v3.1,DEP-018-04-A01,PKG-018,DEL-018-04,Cement & Gravel Pads,ANCHOR,IMPLEMENTS_NODE,UPSTREAM,OTHER,PACKAGE,,,"PKG-018",PKG-018 — Sitework & Civil Construction,_Decomposition/WDMLRL_Decomposition_Claude.md §7 PKG-018,DEL-018-04 is assigned to PKG-018 (Sitework & Civil Construction) in decomposition and datasheet,Datasheet.md,Identification table > Package field,"Package: PKG-018 — Sitework & Civil Construction",EXPLICIT,TBD,TBD,NOT_APPLICABLE,HIGH,EXTRACTED,2026-02-26,2026-02-26,ACTIVE,FACT: Confirmed in decomposition §7 PKG-018 deliverables table and Datasheet Identification table,,
v3.1,DEP-018-04-A02,PKG-018,DEL-018-04,Cement & Gravel Pads,ANCHOR,TRACES_TO_REQUIREMENT,UPSTREAM,OTHER,REQUIREMENT,,,"SOW-0078",SOW-0078 — Construct cement pads as shown on conceptual drawings,_Decomposition/WDMLRL_Decomposition_Claude.md §3 SSOW-J,DEL-018-04 covers SOW-0078 (cement pads construction),Datasheet.md,Identification table > SOW Coverage field,"SOW Coverage: SOW-0078 (Cement Pads)",EXPLICIT,TBD,TBD,NOT_APPLICABLE,HIGH,EXTRACTED,2026-02-26,2026-02-26,ACTIVE,FACT: Confirmed in decomposition scope ledger row SOW-0078 -> DEL-018-04,,
v3.1,DEP-018-04-A03,PKG-018,DEL-018-04,Cement & Gravel Pads,ANCHOR,TRACES_TO_REQUIREMENT,UPSTREAM,OTHER,REQUIREMENT,,,"SOW-0079",SOW-0079 — Construct gravel pad as shown on conceptual drawings,_Decomposition/WDMLRL_Decomposition_Claude.md §3 SSOW-J,DEL-018-04 covers SOW-0079 (gravel pad construction),Datasheet.md,Identification table > SOW Coverage field,"SOW Coverage: SOW-0079 (Gravel Pad)",EXPLICIT,TBD,TBD,NOT_APPLICABLE,HIGH,EXTRACTED,2026-02-26,2026-02-26,ACTIVE,FACT: Confirmed in decomposition scope ledger row SOW-0079 -> DEL-018-04,,
v3.1,DEP-018-04-A04,PKG-018,DEL-018-04,Cement & Gravel Pads,ANCHOR,TRACES_TO_REQUIREMENT,UPSTREAM,OTHER,REQUIREMENT,,,"OBJ-001",OBJ-001 — Deliver code-compliant functional maintenance shop addition,_Decomposition/WDMLRL_Decomposition_Claude.md §5 Objectives,DEL-018-04 supports OBJ-001 (functional maintenance shop addition),Datasheet.md,Identification table > Objective Alignment field,"Objective Alignment: OBJ-001",EXPLICIT,TBD,TBD,NOT_APPLICABLE,HIGH,EXTRACTED,2026-02-26,2026-02-26,ACTIVE,FACT: Confirmed in decomposition §7 PKG-018 table and §9 telemetry,,
v3.1,DEP-018-04-E01,PKG-018,DEL-018-04,Cement & Gravel Pads,EXECUTION,NOT_APPLICABLE,UPSTREAM,PREREQUISITE,DELIVERABLE,PKG-018,DEL-018-01,,DEL-018-01 — Topsoil Stripping,,Topsoil stripping (DEL-018-01) must be complete in pad areas before pad construction commences,Procedure.md,Prerequisites table > PRE-01,"DEL-018-01 (Topsoil Stripping) complete in pad areas",EXPLICIT,TBD,TBD,PENDING,HIGH,EXTRACTED,2026-02-26,2026-02-26,ACTIVE,FACT: Explicitly stated as prerequisite PRE-01 in Procedure.md; also referenced in Datasheet.md Construction section,BLOCKING,TASK_ESTIMATING
v3.1,DEP-018-04-E02,PKG-018,DEL-018-04,Cement & Gravel Pads,EXECUTION,NOT_APPLICABLE,UPSTREAM,PREREQUISITE,DELIVERABLE,PKG-018,DEL-018-02,,DEL-018-02 — Site Grading & Landscaping,,Site grading (DEL-018-02) must be sufficiently complete and subgrade approved before pad construction,Procedure.md,Prerequisites table > PRE-02,"DEL-018-02 (Site Grading & Landscaping) sufficiently complete; subgrade in pad areas graded and approved",EXPLICIT,TBD,TBD,PENDING,HIGH,EXTRACTED,2026-02-26,2026-02-26,ACTIVE,FACT: Explicitly stated as prerequisite PRE-02; confirmed in Datasheet.md Conditions and Specification.md REQ-018-04-09,BLOCKING,TASK_ESTIMATING
v3.1,DEP-018-04-E03,PKG-018,DEL-018-04,Cement & Gravel Pads,EXECUTION,NOT_APPLICABLE,UPSTREAM,INTERFACE,DELIVERABLE,PKG-016,DEL-016-01,,DEL-016-01 — Overhead Cranes (crane supplier data),,Crane supplier technical data (anchor bolt pattern; base plate dimensions; static and dynamic loads in kN) required from DEL-016-01 as input for crane pad design,Datasheet.md,Conditions table > Crane design loads (static) and (dynamic),"TBD — to be provided by crane supplier (DEL-016-01 data sheet); required input for P.Eng. pad structural design",EXPLICIT,TBD,TBD,PENDING,HIGH,EXTRACTED,2026-02-26,2026-02-26,ACTIVE,FACT: Explicitly stated in Datasheet.md Conditions; Procedure.md Step 1.2 and PRE-04; Specification.md REQ-018-04-08,BLOCKING,TASK_ESTIMATING
v3.1,DEP-018-04-E04,PKG-018,DEL-018-04,Cement & Gravel Pads,EXECUTION,NOT_APPLICABLE,DOWNSTREAM,ENABLES,DELIVERABLE,PKG-016,DEL-016-01,,DEL-016-01 — Overhead Cranes (installation),,"Crane pad completion (including 28-day cure) is required before crane installation (DEL-016-01) can proceed; this deliverable is on critical path for crane equipment",Datasheet.md,Conditions table > Critical path status,"On critical path — crane pad completion blocks DEL-016-01 (Overhead Cranes installation)",EXPLICIT,TBD,TBD,PENDING,HIGH,EXTRACTED,2026-02-26,2026-02-26,ACTIVE,FACT: Explicitly stated in Datasheet.md; Guidance.md P2; Procedure.md Step 5.6; confirmed in _DEPENDENCIES.md declared downstream,BLOCKING,TASK_ESTIMATING
v3.1,DEP-018-04-E05,PKG-018,DEL-018-04,Cement & Gravel Pads,EXECUTION,NOT_APPLICABLE,UPSTREAM,PREREQUISITE,DELIVERABLE,PKG-005,DEL-005-04,,DEL-005-04 — Driving Surface & Pad Layout Plan (IFC civil drawings),,IFC civil drawings (P.Eng.-stamped) must be issued before pad construction; includes pad dimensions; concrete mix design; reinforcement; finished grades/slopes; compaction specification,Procedure.md,Prerequisites table > PRE-03,"IFC Civil Drawings issued for pad areas (P.Eng.-stamped)",EXPLICIT,TBD,TBD,PENDING,HIGH,EXTRACTED,2026-02-26,2026-02-26,ACTIVE,FACT: Explicitly stated as PRE-03; confirmed in Specification.md REQ-018-04-07 and Guidance.md P1. Target resolved to DEL-005-04 (Driving Surface & Pad Layout Plan) per decomposition PKG-005 deliverables,BLOCKING,TASK_ESTIMATING
v3.1,DEP-018-04-E06,PKG-018,DEL-018-04,Cement & Gravel Pads,EXECUTION,NOT_APPLICABLE,UPSTREAM,PREREQUISITE,DELIVERABLE,PKG-008,DEL-008-01,,DEL-008-01 — Geotechnical Investigation & Report,,Geotechnical report required as design input for pad areas; subgrade bearing capacity affects cement pad thickness/reinforcement and gravel pad depth/composition,Procedure.md,Prerequisites table > PRE-09,"Geotechnical report available for pad design area; geotech results reviewed by civil engineer (PKG-005)",EXPLICIT,TBD,TBD,PENDING,HIGH,EXTRACTED,2026-02-26,2026-02-26,ACTIVE,FACT: Explicitly stated as PRE-09; confirmed in Guidance.md C3 and RFP §3.3.2 reference. Target resolved to DEL-008-01 per decomposition PKG-008 deliverables,BLOCKING,TASK_ESTIMATING
