RegisterSchemaVersion,DependencyID,FromPackageID,FromDeliverableID,FromDeliverableName,DependencyClass,AnchorType,Direction,DependencyType,TargetType,TargetPackageID,TargetDeliverableID,TargetRefID,TargetName,TargetLocation,Statement,EvidenceFile,SourceRef,EvidenceQuote,Explicitness,RequiredMaturity,ProposedMaturity,SatisfactionStatus,Confidence,Origin,FirstSeen,LastSeen,Status,Notes,EstimateImpactClass,ConsumerHint
v3.1,DEP-004-06-A01,PKG-004,DEL-004-06,Panel Schedules,ANCHOR,IMPLEMENTS_NODE,UPSTREAM,OTHER,WBS_NODE,,,,SOW-0014,Decomposition > SSOW > G,DEL-004-06 implements SOW-0014: Complete final electrical design (three-phase power distribution; lighting; receptacles),Datasheet.md,Identification > Covers SOW,Covers SOW: SOW-0014,EXPLICIT,TBD,TBD,TBD,HIGH,EXTRACTED,2026-02-26,2026-02-26,ACTIVE,FACT. Confirmed in decomposition scope ledger: SOW-0014 -> PKG-004 -> DEL-004-02 thru DEL-004-09.,,
v3.1,DEP-004-06-A02,PKG-004,DEL-004-06,Panel Schedules,ANCHOR,TRACES_TO_REQUIREMENT,UPSTREAM,OTHER,REQUIREMENT,,,,OBJ-003,Decomposition > Objectives,DEL-004-06 supports OBJ-003: Produce complete P.Eng.-stamped IFC design documentation across all disciplines,Datasheet.md,Identification > Supports Objectives,"Supports Objectives: OBJ-003, OBJ-005",EXPLICIT,TBD,TBD,TBD,HIGH,EXTRACTED,2026-02-26,2026-02-26,ACTIVE,FACT. Confirmed in decomposition: DEL-004-06 -> OBJ-003.,,
v3.1,DEP-004-06-A03,PKG-004,DEL-004-06,Panel Schedules,ANCHOR,TRACES_TO_REQUIREMENT,UPSTREAM,OTHER,REQUIREMENT,,,,OBJ-005,Decomposition > Objectives,DEL-004-06 supports OBJ-005: Install and commission all electrical and low-voltage systems to operational readiness,Datasheet.md,Identification > Supports Objectives,"Supports Objectives: OBJ-003, OBJ-005",EXPLICIT,TBD,TBD,TBD,HIGH,EXTRACTED,2026-02-26,2026-02-26,ACTIVE,FACT. Confirmed in decomposition: DEL-004-06 -> OBJ-005.,,
v3.1,DEP-004-06-E01,PKG-004,DEL-004-06,Panel Schedules,EXECUTION,NOT_APPLICABLE,UPSTREAM,PREREQUISITE,DELIVERABLE,PKG-004,DEL-004-02,,Single-Line Diagram,DEL-004-02_Single-Line-Diagram,Panel hierarchy and distribution structure must be established by SLD before panel schedules can be finalized,Procedure.md,Prerequisites > Design Inputs Required,Required before finalizing panel hierarchy,EXPLICIT,TBD,TBD,PENDING,HIGH,EXTRACTED,2026-02-26,2026-02-26,ACTIVE,FACT. Stated as required input in Procedure and Specification.,BLOCKING,TASK_ESTIMATING
v3.1,DEP-004-06-E02,PKG-004,DEL-004-06,Panel Schedules,EXECUTION,NOT_APPLICABLE,UPSTREAM,PREREQUISITE,DELIVERABLE,PKG-004,DEL-004-03,,Power Distribution Plans,DEL-004-03_Power-Plans,Panel locations and feeder routing required from Power Distribution Plans,Procedure.md,Prerequisites > Design Inputs Required,Required for panel locations and feeder routing,EXPLICIT,TBD,TBD,PENDING,HIGH,EXTRACTED,2026-02-26,2026-02-26,ACTIVE,FACT. Stated as required input in Procedure and Specification.,BLOCKING,TASK_ESTIMATING
v3.1,DEP-004-06-E03,PKG-004,DEL-004-06,Panel Schedules,EXECUTION,NOT_APPLICABLE,UPSTREAM,PREREQUISITE,DELIVERABLE,PKG-004,DEL-004-04,,Lighting Plans,DEL-004-04_Lighting-Plans,Lighting circuit counts required from Lighting Plans to populate panel schedule,Procedure.md,Prerequisites > Design Inputs Required,Required for lighting circuit counts,EXPLICIT,TBD,TBD,PENDING,HIGH,EXTRACTED,2026-02-26,2026-02-26,ACTIVE,FACT. Stated as required input in Procedure and Specification.,BLOCKING,TASK_ESTIMATING
v3.1,DEP-004-06-E04,PKG-004,DEL-004-06,Panel Schedules,EXECUTION,NOT_APPLICABLE,UPSTREAM,PREREQUISITE,DELIVERABLE,PKG-004,DEL-004-05,,Receptacle Layout Plans,DEL-004-05_Receptacle-Plans,Receptacle circuit counts required from Receptacle Layout Plans,Procedure.md,Prerequisites > Design Inputs Required,Required for receptacle circuit counts,EXPLICIT,TBD,TBD,PENDING,HIGH,EXTRACTED,2026-02-26,2026-02-26,ACTIVE,FACT. Stated as required input in Procedure and Specification.,BLOCKING,TASK_ESTIMATING
v3.1,DEP-004-06-E05,PKG-004,DEL-004-06,Panel Schedules,EXECUTION,NOT_APPLICABLE,UPSTREAM,PREREQUISITE,DELIVERABLE,PKG-004,DEL-004-08,,Electrical Calculation Package,DEL-004-08_Calculation-Package,Load calculations from Calculation Package govern panel and breaker ratings,Procedure.md,Prerequisites > Design Inputs Required,Required for verified load values and breaker sizing,EXPLICIT,TBD,TBD,PENDING,HIGH,EXTRACTED,2026-02-26,2026-02-26,ACTIVE,FACT. Stated as required input in Procedure and Specification.,BLOCKING,TASK_ESTIMATING
v3.1,DEP-004-06-E06,PKG-004,DEL-004-06,Panel Schedules,EXECUTION,NOT_APPLICABLE,UPSTREAM,INTERFACE,DELIVERABLE,PKG-003,DEL-003-05,,Mechanical Equipment Schedule,DEL-003-05_Equipment-Schedule,Exhaust fan specifications from Mechanical Equipment Schedule required for circuit sizing,Procedure.md,Prerequisites > Design Inputs Required,TBD -- from Mechanical Engineer,EXPLICIT,TBD,TBD,PENDING,HIGH,EXTRACTED,2026-02-26,2026-02-26,ACTIVE,FACT. Procedure lists exhaust fan specs as TBD from PKG-003. Guidance C6 confirms coordination.,ADVISORY,TASK_ESTIMATING
v3.1,DEP-004-06-E07,PKG-004,DEL-004-06,Panel Schedules,EXECUTION,NOT_APPLICABLE,UPSTREAM,INTERFACE,EXTERNAL,,,,Utility Service Information (ATCO Electric or applicable utility),,Utility service voltage; available fault current; and service entrance location required before panel schedule header can be finalized,Procedure.md,Prerequisites > Design Inputs Required; Steps > Step 1.2,TBD -- Electrical Engineer to obtain,EXPLICIT,TBD,TBD,PENDING,HIGH,EXTRACTED,2026-02-26,2026-02-26,ACTIVE,FACT. Procedure Step 1.2 and Datasheet explicitly list utility info as TBD.,BLOCKING,TASK_ESTIMATING
