ItemID,DeliverableID,Description,Qty,Unit,PricingMode,SourceDoc,SourceSection,Notes
ITM-001,DEL-002-09,Project Management — stair details coordination and oversight,6,hr,UNIT_RATE,Procedure,Prerequisites / Steps 1-6,PM coordination across design steps; Level_of_Effort.csv R-01 for DEL-002-09
ITM-002,DEL-002-09,Cost Estimator — quantity takeoff and benchmarking support,4,hr,UNIT_RATE,Procedure,Step 2 — Establish Structural Design Basis,Estimating support for stair design basis; Level_of_Effort.csv R-08 for DEL-002-09
ITM-003,DEL-002-09,BIM Technician — stair detail modeling and sheet production,36,hr,UNIT_RATE,Procedure,Step 3 — Produce Structural Drawings,Modeling plan/elevation/section/detail views and sheet setup; Level_of_Effort.csv R-13 for DEL-002-09
ITM-004,DEL-002-09,Structural Engineer — stair structural design and drawing production,84,hr,UNIT_RATE,Procedure,Steps 1-6 — Full design sequence,Design basis establishment; structural drawing production; internal QA; coordination; IFC issue; Level_of_Effort.csv R-14 for DEL-002-09
ITM-005,DEL-002-09,Stair location confirmation and inter-discipline coordination,1,LS,LUMP_SUM,Procedure,Step 1 — Confirm Stair Location and Program,Coordination with PKG-001 Architect and MEP engineers to confirm stair footprint; included in Structural Engineer and PM hours
ITM-006,DEL-002-09,Structural design basis establishment (load classification and material selection),1,LS,LUMP_SUM,Procedure,Step 2 — Establish Structural Design Basis,"Occupancy classification; live load determination; material selection (steel vs concrete); handrail/guardrail requirements; included in Structural Engineer hours"
ITM-007,DEL-002-09,Structural drawing production — plan view at mezzanine level,1,LS,LUMP_SUM,Procedure,Step 3.1 — Plan view preparation,"Plan view showing stair footprint, landing, mezzanine framing relationship; included in Structural Engineer + BIM Technician hours"
ITM-008,DEL-002-09,Structural drawing production — elevation and section views,1,LS,LUMP_SUM,Procedure,Step 3.2 — Elevation and section views,"Overall height, risers, treads, stringer sizing; included in Structural Engineer + BIM Technician hours"
ITM-009,DEL-002-09,Structural drawing production — base connection details,1,LS,LUMP_SUM,Procedure,Step 3.3 — Base connection details,"Base plate, anchor bolts, grout, DEL-002-08 coordination; included in Structural Engineer + BIM Technician hours"
ITM-010,DEL-002-09,Structural drawing production — top connection details,1,LS,LUMP_SUM,Procedure,Step 3.4 — Top connection details,Connection to mezzanine framing per DEL-002-05; included in Structural Engineer + BIM Technician hours
ITM-011,DEL-002-09,Structural drawing production — handrail and guardrail details,1,LS,LUMP_SUM,Procedure,Step 3.5 — Handrail and guardrail details,"Post type, rail height, spacing, attachment; scope boundary with DEL-002-05; included in Structural Engineer + BIM Technician hours"
ITM-012,DEL-002-09,Material and finish schedule preparation,1,LS,LUMP_SUM,Procedure,Step 3.6 — Material and finish schedule,"Member sizes, material grades, surface treatment; included in Structural Engineer + BIM Technician hours"
ITM-013,DEL-002-09,General notes preparation (codes/loads/tolerances/standards),1,LS,LUMP_SUM,Procedure,Step 3.7 — General Notes,"Applicable codes, design loads, fabrication tolerances, welding/bolting standards, geotech assumptions; included in Structural Engineer hours"
ITM-014,DEL-002-09,Internal quality review and cross-check with DEL-002-05 and DEL-002-08,1,LS,LUMP_SUM,Procedure,Step 4 — Internal Quality Review,"Dimensional consistency, load path verification, coordination checks; included in Structural Engineer hours"
ITM-015,DEL-002-09,Preliminary design submission and County approval process,1,LS,LUMP_SUM,Procedure,Step 5 — Preliminary Design Submission,Prepare preliminary concept for County review; incorporate comments; included in Structural Engineer + PM hours
ITM-016,DEL-002-09,IFC issue — P.Eng. stamp and distribution,1,LS,LUMP_SUM,Procedure,Step 6 — IFC Issue,"P.Eng. stamp/signature, IFC revision, distribution to document control/permit authority/construction/County; included in Structural Engineer hours"
