LineID,ItemID,CBS,WBS_PackageID,WBS_DeliverableID,Description,Qty,Unit,UnitRate,Amount,Currency,Method,SourceRef,Confidence,Notes
L-001,ITEM-001,Professional Services > Design & Engineering,PKG-002,DEL-002-05,Structural Engineer — mezzanine framing design and detailing,84,hr,170,14280,CAD,PARAMETRIC,Level_of_Effort.csv (DEL-002-05 R-14) + Professional_Staff_Rates.csv (R-14),MED,84 hrs x $170/hr. Core design effort: analysis; member sizing; connection design; drawing production; IFC stamping.
L-002,ITEM-002,Professional Services > Design & Engineering,PKG-002,DEL-002-05,BIM Technician — mezzanine framing drawing production and modelling,36,hr,95,3420,CAD,PARAMETRIC,Level_of_Effort.csv (DEL-002-05 R-13) + Professional_Staff_Rates.csv (R-13),MED,36 hrs x $95/hr. 3D modelling; sheet setup; detail drafting; coordination.
L-003,ITEM-003,Professional Services > Project Management,PKG-002,DEL-002-05,Project Manager — coordination and oversight for mezzanine framing deliverable,6,hr,165,990,CAD,PARAMETRIC,Level_of_Effort.csv (DEL-002-05 R-01) + Professional_Staff_Rates.csv (R-01),MED,6 hrs x $165/hr. PM coordination; Owner interface; IFC release oversight.
L-004,ITEM-004,Professional Services > Project Management,PKG-002,DEL-002-05,Cost Estimator — quantity takeoff and benchmarking support for mezzanine,4,hr,135,540,CAD,PARAMETRIC,Level_of_Effort.csv (DEL-002-05 R-08) + Professional_Staff_Rates.csv (R-08),MED,4 hrs x $135/hr. QTO support and cost benchmarking for system selection.
L-005,ITEM-005,Professional Services > Design & Engineering,PKG-002,DEL-002-05,Internal QA review of mezzanine drawing set (senior structural engineer review),1,LS,1360,1360,CAD,PARAMETRIC,Professional_Staff_Rates.csv (R-14) + Assumptions_Log.md (ASM-002),MED,Parametric: ~8 hrs senior structural engineer review x $170/hr. Independent review of member sizes; connections; code compliance.
L-006,ITEM-006,Professional Services > Design & Engineering,PKG-002,DEL-002-05,Multi-discipline coordination review for mezzanine penetrations and clearances,1,LS,1020,1020,CAD,PARAMETRIC,Professional_Staff_Rates.csv (R-14) + Assumptions_Log.md (ASM-003),MED,Parametric: ~6 hrs structural engineer coordination x $170/hr. Coordination with Arch/Mech/Plumb/Elec per REQ-DS-012.
L-007,ITEM-007,General Conditions > General Requirements & Indirect,PKG-002,DEL-002-05,Construction support — shop drawing review for mezzanine steel framing,1,LS,1360,1360,CAD,PARAMETRIC,Professional_Staff_Rates.csv (R-14) + Assumptions_Log.md (ASM-004),MED,Parametric: ~8 hrs structural engineer review x $170/hr. Shop drawing review and response.
L-008,ITEM-008,General Conditions > General Requirements & Indirect,PKG-002,DEL-002-05,Construction support — field reviews and inspection during mezzanine erection,1,LS,2720,2720,CAD,PARAMETRIC,Professional_Staff_Rates.csv (R-14) + Assumptions_Log.md (ASM-005),MED,Parametric: ~16 hrs structural engineer field review x $170/hr. Covers embed inspection; erection inspection; guardrail/stair inspection; welding inspection.
L-009,ITEM-009,Professional Services > Design & Engineering,PKG-002,DEL-002-05,Corrosion protection specification for wash bay zone steel framing,1,LS,680,680,CAD,PARAMETRIC,Professional_Staff_Rates.csv (R-14) + Assumptions_Log.md (ASM-006),MED,Parametric: ~4 hrs structural engineer x $170/hr. Corrosion spec development and coordination with DEL-002-12. Conditional on CF-DS-002 ruling.
L-010,ITEM-010,Professional Services > Design & Engineering,PKG-002,DEL-002-05,Seismic design applicability determination and documentation,1,LS,680,680,CAD,PARAMETRIC,Professional_Staff_Rates.csv (R-14) + Assumptions_Log.md (ASM-007),MED,Parametric: ~4 hrs structural engineer x $170/hr. Seismic applicability per ABC; documented in DEL-002-10.
L-011,ITEM-011,Professional Services > Design & Engineering,PKG-002,DEL-002-05,Fire protection applicability determination and documentation,1,LS,340,340,CAD,PARAMETRIC,Professional_Staff_Rates.csv (R-14) + Assumptions_Log.md (ASM-008),MED,Parametric: ~2 hrs structural engineer x $170/hr. Fire protection per ABC occupancy; documented in general notes.
L-012,ITEM-012,Professional Services > Project Management,PKG-002,DEL-002-05,Building permit submission support (mezzanine portion of structural package),1,LS,340,340,CAD,PARAMETRIC,Professional_Staff_Rates.csv (R-14) + Assumptions_Log.md (ASM-009),MED,Parametric: ~2 hrs structural engineer x $170/hr. Compile mezzanine drawings into building permit package per SOW-0006.
