"RegisterSchemaVersion","DependencyID","FromPackageID","FromDeliverableID","FromDeliverableName","DependencyClass","AnchorType","Direction","DependencyType","TargetType","TargetPackageID","TargetDeliverableID","TargetRefID","TargetName","TargetLocation","Statement","EvidenceFile","SourceRef","EvidenceQuote","Explicitness","RequiredMaturity","ProposedMaturity","SatisfactionStatus","Confidence","Origin","FirstSeen","LastSeen","Status","Notes","EstimateImpactClass","ConsumerHint"
"v3.1","DEP-001-03-A01","PKG-001","DEL-001-03","Exterior Elevations","ANCHOR","IMPLEMENTS_NODE","UPSTREAM","OTHER","WBS_NODE","","","SOW-0011","Complete final architectural design for the addition (SOW-0011)","_Decomposition/WDMLRL_Decomposition_Claude.md","DEL-001-03 implements SOW-0011 as part of the final architectural design package.","Datasheet.md","Datasheet.md > Identification","Covers SOW: SOW-0011","EXPLICIT","TBD","TBD","TBD","HIGH","EXTRACTED","2026-02-26","2026-03-26","ACTIVE","FACT. Confirmed in decomposition section 7 PKG-001 deliverables table and Datasheet Identification.","TBD","TBD"
"v3.1","DEP-001-03-A02","PKG-001","DEL-001-03","Exterior Elevations","ANCHOR","TRACES_TO_REQUIREMENT","UPSTREAM","OTHER","REQUIREMENT","","","OBJ-001","Deliver a code-compliant, fully functional maintenance shop addition","_Decomposition/WDMLRL_Decomposition_Claude.md","DEL-001-03 supports OBJ-001.","Datasheet.md","Datasheet.md > Identification","Supports Objectives: OBJ-001, OBJ-003","EXPLICIT","TBD","TBD","TBD","HIGH","EXTRACTED","2026-02-26","2026-03-26","ACTIVE","FACT. Confirmed in decomposition section 5 Objectives and section 7 PKG-001 deliverables table.","TBD","TBD"
"v3.1","DEP-001-03-A03","PKG-001","DEL-001-03","Exterior Elevations","ANCHOR","TRACES_TO_REQUIREMENT","UPSTREAM","OTHER","REQUIREMENT","","","OBJ-003","Produce complete P.Eng.-stamped IFC design documentation across all disciplines","_Decomposition/WDMLRL_Decomposition_Claude.md","DEL-001-03 supports OBJ-003.","Datasheet.md","Datasheet.md > Identification","Supports Objectives: OBJ-001, OBJ-003","EXPLICIT","TBD","TBD","TBD","HIGH","EXTRACTED","2026-02-26","2026-03-26","ACTIVE","FACT. Confirmed in decomposition section 5 Objectives and section 7 PKG-001 deliverables table.","TBD","TBD"
"v3.1","DEP-001-03-E01","PKG-001","DEL-001-03","Exterior Elevations","EXECUTION","NOT_APPLICABLE","UPSTREAM","PREREQUISITE","DELIVERABLE","PKG-001","DEL-001-01","","Preliminary Architectural Design","PKG-001_Architectural Design/1_Working/DEL-001-01_Preliminary-Design","County approval of preliminary architectural design is required before committing to final exterior elevation geometry.","Procedure.md","Procedure.md > Prerequisites > Input Documents","DEL-001-01 Preliminary Architectural Design: Approved by County","EXPLICIT","TBD","TBD","PENDING","HIGH","EXTRACTED","2026-02-26","2026-03-26","ACTIVE","FACT. Procedure Step 1 explicitly gates final elevations on County approval of DEL-001-01. Also stated in Specification REQ-001 context and Related Deliverables table.","BLOCKING","TASK_ESTIMATING"
"v3.1","DEP-001-03-E02","PKG-001","DEL-001-03","Exterior Elevations","EXECUTION","NOT_APPLICABLE","UPSTREAM","INTERFACE","DELIVERABLE","PKG-001","DEL-001-02","","Architectural Floor Plans","PKG-001_Architectural Design/1_Working/DEL-001-02_Floor-Plans","Elevation openings, dimensions, and face labelling must be consistent with floor plan. Elevation face compass orientation derived from floor plan.","Specification.md","Specification.md > Requirements > REQ-001","labelled by compass orientation or elevation tag consistent with the floor plan (DEL-001-02)","EXPLICIT","TBD","TBD","TBD","HIGH","EXTRACTED","2026-02-26","2026-03-26","ACTIVE","FACT. REQ-001 and REQ-003 explicitly require consistency with DEL-001-02. Procedure Prerequisites lists DEL-001-02 as required input.","ADVISORY","TASK_ESTIMATING"
"v3.1","DEP-001-03-E03","PKG-001","DEL-001-03","Exterior Elevations","EXECUTION","NOT_APPLICABLE","UPSTREAM","INTERFACE","DELIVERABLE","PKG-001","DEL-001-04","","Building Sections","PKG-001_Architectural Design/1_Working/DEL-001-04_Building-Sections","Sections and elevations are developed simultaneously; heights on elevations must match section cuts.","Procedure.md","Procedure.md > Prerequisites > Input Documents","DEL-001-04 Building Sections: In-progress (coordinated simultaneously)","EXPLICIT","TBD","TBD","TBD","HIGH","EXTRACTED","2026-02-26","2026-03-26","ACTIVE","FACT. Procedure Prerequisites lists DEL-001-04 as co-developed input. Specification REQ-002 requires dimension check against sections. Related Deliverables table confirms coordination.","ADVISORY","TASK_ESTIMATING"
"v3.1","DEP-001-03-E04","PKG-001","DEL-001-03","Exterior Elevations","EXECUTION","NOT_APPLICABLE","UPSTREAM","INTERFACE","DELIVERABLE","PKG-001","DEL-001-07","","Door & Window Schedule","PKG-001_Architectural Design/1_Working/DEL-001-07_Door-Window-Schedule","All doors shown on elevations must appear in Door & Window Schedule with consistent types and sizes.","Specification.md","Specification.md > Requirements > REQ-003","Cross-check elevation dimensions against floor plan (DEL-001-02) and schedule (DEL-001-07)","EXPLICIT","TBD","TBD","TBD","HIGH","EXTRACTED","2026-02-26","2026-03-26","ACTIVE","FACT. REQ-003, REQ-004, REQ-005 all reference DEL-001-07 for door verification. Procedure Prerequisites lists it as required input.","ADVISORY","TASK_ESTIMATING"
"v3.1","DEP-001-03-E05","PKG-001","DEL-001-03","Exterior Elevations","EXECUTION","NOT_APPLICABLE","UPSTREAM","INTERFACE","DELIVERABLE","PKG-001","DEL-001-08","","Finish Schedule","PKG-001_Architectural Design/1_Working/DEL-001-08_Finish-Schedule","Exterior materials and finishes on elevations are keyed to Finish Schedule via keynotes.","Specification.md","Specification.md > Requirements > REQ-008","cross-referenced to the Finish Schedule (DEL-001-08)","EXPLICIT","TBD","TBD","TBD","HIGH","EXTRACTED","2026-02-26","2026-03-26","ACTIVE","FACT. REQ-008 explicitly requires material keynotes cross-referenced to DEL-001-08. Procedure Prerequisites lists it as required input.","INFO","TASK_ESTIMATING"
"v3.1","DEP-001-03-E06","PKG-001","DEL-001-03","Exterior Elevations","EXECUTION","NOT_APPLICABLE","UPSTREAM","INTERFACE","DELIVERABLE","PKG-002","DEL-002-03","","Structural Framing Plans","PKG-002_Structural Design/1_Working/DEL-002-03_Framing-Plans","Structural framing plans provide wall height, crane support column locations, and mezzanine level for elevation coordination.","Procedure.md","Procedure.md > Prerequisites > Input Documents","DEL-002-03/04 Structural Framing Plans & Sections: In-progress","EXPLICIT","TBD","TBD","TBD","HIGH","EXTRACTED","2026-02-26","2026-03-26","ACTIVE","FACT. Procedure Prerequisites explicitly lists DEL-002-03/04 as combined input. Specification REQ-011 requires coordination with PKG-002 structural drawings.","ADVISORY","TASK_ESTIMATING"
"v3.1","DEP-001-03-E07","PKG-001","DEL-001-03","Exterior Elevations","EXECUTION","NOT_APPLICABLE","UPSTREAM","INTERFACE","DELIVERABLE","PKG-002","DEL-002-04","","Structural Sections & Details","PKG-002_Structural Design/1_Working/DEL-002-04_Structural-Sections","Exterior elevations shall be coordinated with structural drawings for wall height, crane support structure height, mezzanine level, and opening sizes.","Specification.md","Specification.md > Requirements > REQ-011","coordinated with the structural drawings (PKG-002) to ensure wall height, crane support structure height","EXPLICIT","TBD","TBD","TBD","HIGH","EXTRACTED","2026-02-26","2026-03-26","ACTIVE","FACT. REQ-011 explicitly names PKG-002 and DEL-002-04. Procedure Prerequisites lists DEL-002-03/04 as combined input. Related Deliverables table confirms coordination.","ADVISORY","TASK_ESTIMATING"
"v3.1","DEP-001-03-E08","PKG-001","DEL-001-03","Exterior Elevations","EXECUTION","NOT_APPLICABLE","UPSTREAM","INTERFACE","DELIVERABLE","PKG-002","DEL-002-07","","Crane Support Structure Details","PKG-002_Structural Design/1_Working/DEL-002-07_Crane-Support-Details","Crane hook height and crane rail elevation from crane support structure details affect exterior wall height.","Procedure.md","Procedure.md > Prerequisites > Input Documents","DEL-002-07 Crane Support Structure Details: In-progress","EXPLICIT","TBD","TBD","TBD","HIGH","EXTRACTED","2026-02-26","2026-03-26","ACTIVE","FACT. Procedure Prerequisites explicitly lists DEL-002-07. Procedure Step 3 requires crane rail elevation and hook height from structural. Guidance C-01 elaborates on crane height implications.","ADVISORY","TASK_ESTIMATING"
