LineID,ItemID,CBS,WBS_PackageID,WBS_DeliverableID,Description,Qty,Unit,UnitRate,Amount,Currency,Method,SourceRef,Confidence,Notes
DL-001,ITM-001,Professional Services > Project Management,PKG-018,DEL-018-02,Project Manager — supervision and coordination,6,hr,165.00,990.00,CAD,PARAMETRIC,Level_of_Effort.csv (R-01: 6h) + Professional_Staff_Rates.csv (R-01: $165/hr),MED,
DL-002,ITM-002,Professional Services > Project Management,PKG-018,DEL-018-02,Construction Project Manager — site coordination,8,hr,155.00,1240.00,CAD,PARAMETRIC,Level_of_Effort.csv (R-02: 8h) + Professional_Staff_Rates.csv (R-02: $155/hr),MED,
DL-003,ITM-003,Professional Services > Project Management,PKG-018,DEL-018-02,Site Superintendent — field leadership,10,hr,145.00,1450.00,CAD,PARAMETRIC,Level_of_Effort.csv (R-03: 10h) + Professional_Staff_Rates.csv (R-03: $145/hr),MED,
DL-004,ITM-004,Professional Services > Project Management,PKG-018,DEL-018-02,Cost Estimator — quantity takeoff / benchmarking,4,hr,135.00,540.00,CAD,PARAMETRIC,Level_of_Effort.csv (R-08: 4h) + Professional_Staff_Rates.csv (R-08: $135/hr),MED,
DL-005,ITM-005,Professional Services > Project Management,PKG-018,DEL-018-02,QA/QC Lead — inspection and deficiency tracking,6,hr,135.00,810.00,CAD,PARAMETRIC,Level_of_Effort.csv (R-06: 6h) + Professional_Staff_Rates.csv (R-06: $135/hr),MED,
DL-006,ITM-006,Professional Services > Project Management,PKG-018,DEL-018-02,HSE Manager — safety program oversight,4,hr,140.00,560.00,CAD,PARAMETRIC,Level_of_Effort.csv (R-05: 4h) + Professional_Staff_Rates.csv (R-05: $140/hr),MED,
DL-007,ITM-007,"Sitework & Civil > Earthwork, Surfacing & Landscaping",PKG-018,DEL-018-02,Rough grading of site expansion area,2500,m2,8.00,20000.00,CAD,PARAMETRIC,Earthwork_Civil_Rates.csv (EC-01: $20/m3 x 0.4m avg depth = $8/m2) + Assumed_Project_Parameters.csv (PP-10: 13000 sqft),MED,Area parametric estimate ~2500 m2; rate derived from EC-01 at assumed 0.4m avg cut depth
DL-008,ITM-008,"Sitework & Civil > Earthwork, Surfacing & Landscaping",PKG-018,DEL-018-02,Fine grading to IFC civil plan elevations,2500,m2,4.00,10000.00,CAD,PARAMETRIC,Earthwork_Civil_Rates.csv (EC-03: $4.00/m2 recommended rate),MED,Tolerances TBD pending DEL-005-07; rate from EC-03 compaction/proof roll as proxy for fine grading
DL-009,ITM-009,"Sitework & Civil > Earthwork, Surfacing & Landscaping",PKG-018,DEL-018-02,Compaction of graded surfaces,2500,m2,4.00,10000.00,CAD,PARAMETRIC,Earthwork_Civil_Rates.csv (EC-03: $4.00/m2 recommended rate),MED,Acceptance criteria TBD pending DEL-005-07
DL-010,ITM-010,"Sitework & Civil > Earthwork, Surfacing & Landscaping",PKG-018,DEL-018-02,Imported granular fill — placement only (aggregate supplied by County),500,m3,25.00,12500.00,CAD,PARAMETRIC,Earthwork_Civil_Rates.csv (EC-02: $55/m3 less ~$30/m3 material = $25/m3 placement),LOW,Aggregate supply is County scope per Datasheet; placement rate is parametric deduction from EC-02
DL-011,ITM-011,Construction Labour > General Construction Labour,PKG-018,DEL-018-02,Equipment operator — grading equipment (motor grader / compactor),80,hr,88.00,7040.00,CAD,PARAMETRIC,Construction_Labour_Rates.csv (T-07: $88.00/hr fully burdened),MED,80 hrs parametric estimate for rough + fine grading + compaction operations
DL-012,ITM-012,Construction Labour > General Construction Labour,PKG-018,DEL-018-02,General labourer — grading support,120,hr,65.10,7812.00,CAD,PARAMETRIC,Construction_Labour_Rates.csv (T-08: $65.10/hr fully burdened),MED,120 hrs parametric estimate for stakes; hand work; drainage checks; cleanup
DL-013,ITM-013,Sitework & Civil > Underground Utilities & Site Services,PKG-018,DEL-018-02,Drainage verification and interim drainage check,1,LS,2500.00,2500.00,CAD,PARAMETRIC,Parametric allowance; Specification REQ-02; Procedure B-3,LOW,Allowance for visual and grade rod drainage verification
DL-014,ITM-014,"Quality, Safety & Environment > HSE & Quality Assurance",PKG-018,DEL-018-02,Compaction testing — third-party laboratory,1,LS,5000.00,5000.00,CAD,PARAMETRIC,Parametric allowance; Specification REQ-06; Procedure B-5,LOW,Test frequency and criteria TBD per DEL-005-07; allowance covers ~10-15 field density tests
DL-015,ITM-015,Sitework & Civil > Underground Utilities & Site Services,PKG-018,DEL-018-02,Temporary stormwater and sediment control during grading,1,LS,3500.00,3500.00,CAD,PARAMETRIC,Parametric allowance; Procedure B-3a; active landfill site context,LOW,Silt fencing; temporary swales; stabilized entrance
DL-016,ITM-016,Sitework & Civil > Underground Utilities & Site Services,PKG-018,DEL-018-02,Interim erosion control (post-grading / pre-surface construction),1,LS,2500.00,2500.00,CAD,PARAMETRIC,Parametric allowance; Guidance C-07,LOW,Erosion protection during exposure window between grading and surface construction
DL-017,ITM-017,"Sitework & Civil > Earthwork, Surfacing & Landscaping",PKG-018,DEL-018-02,Landscape area preparation — topsoil placement and seedbed prep,1,LS,8000.00,8000.00,CAD,PARAMETRIC,Parametric allowance; Procedure D-2; scope TBD pending DEL-007-02/03,LOW,Species and areas unknown; scope entirely dependent on landscape design
DL-018,ITM-018,"Sitework & Civil > Earthwork, Surfacing & Landscaping",PKG-018,DEL-018-02,Planting and restoration execution,1,LS,15000.00,15000.00,CAD,PARAMETRIC,Parametric allowance; Procedure D-3; scope TBD pending DEL-007-03,LOW,All species/quantities/methods TBD pending landscape architect design
DL-019,ITM-019,Sitework & Civil > Underground Utilities & Site Services,PKG-018,DEL-018-02,Inspection coordination and County representative attendance,1,LS,2000.00,2000.00,CAD,PARAMETRIC,Parametric allowance; Specification REQ-08; Procedure E-1 through E-4,MED,GC effort for scheduling and attending inspections; reporting
DL-020,ITM-020,Professional Services > Project Management,PKG-018,DEL-018-02,Pre-construction meeting (grading/landscape),1,LS,1500.00,1500.00,CAD,PARAMETRIC,Parametric allowance; Procedure A-1,MED,Meeting with County PM; civil engineer; subcontractors
DL-021,ITM-021,Sitework & Civil > Underground Utilities & Site Services,PKG-018,DEL-018-02,Site layout and survey control — grade stakes,1,LS,3000.00,3000.00,CAD,PARAMETRIC,Parametric allowance; Procedure A-2; requires SURVEY-001 benchmarks,MED,Setting grade stakes and drainage control points per IFC plan
DL-022,ITM-022,"Sitework & Civil > Earthwork, Surfacing & Landscaping",PKG-018,DEL-018-02,Utility trench restoration grading (coordination with DEL-018-06),1,LS,4000.00,4000.00,CAD,PARAMETRIC,Parametric allowance; Procedure C-1/C-2; scope dependent on DEL-018-06,LOW,Fine grading and recompaction after utility backfill
DL-023,ITM-023,Professional Services > Project Management,PKG-018,DEL-018-02,As-built documentation and closeout records,1,LS,1500.00,1500.00,CAD,PARAMETRIC,Parametric allowance; Specification Documentation section,MED,Grading completion record; compaction reports; landscape record; deficiency log
