ItemID,DeliverableID,Description,Qty,Unit,PricingMode,SourceDoc,SourceSection,Notes
ITM-001,DEL-010-01,Topsoil stripping — building footprint area (approx. 130' x 100' = 1208 m2),1208,m2,UNIT_RATE,Datasheet,Site Conditions / Building Foundation Program,"Per RFP §3.3.2; if not already performed by County. Footprint from App B: 130 ft x 100 ft = 13000 sqft ~ 1208 m2"
ITM-002,DEL-010-01,Common excavation — foundation and footing trenches (assumed normal ground conditions),480,m3,UNIT_RATE,Datasheet,Building Foundation Program,"ASSUMPTION: estimated excavation volume based on perimeter strip footing + interior pad footings for ~1208 m2 building footprint. Depth TBD per geotech; assumed 1.2 m avg depth over ~400 m2 of footing area"
ITM-003,DEL-010-01,Imported granular fill — sub-base below slab and footings,300,m3,UNIT_RATE,Datasheet,Building Foundation Program,"ASSUMPTION: 250 mm granular sub-base over building footprint (~1208 m2) = ~302 m3. County supplies aggregate (RFP §3.3.1) but placement is Proponent scope"
ITM-004,DEL-010-01,Subgrade compaction / proof roll — building footprint,1208,m2,UNIT_RATE,Procedure,Step 9 — Subgrade Inspection and Preparation,"Per geotechnical recommendations (TBD). Area = building footprint"
ITM-005,DEL-010-01,Strip footing / pad footing concrete (foundation system),74,m3,UNIT_RATE,Datasheet,Building Foundation Program,"ASSUMPTION: perimeter strip footing ~92 lm x 0.6 m wide x 0.9 m deep = ~50 m3; interior pad footings ~24 m3. Foundation type TBD per geotech"
ITM-006,DEL-010-01,Formwork for footings and walls,280,m2,UNIT_RATE,Procedure,Step 11 — Formwork and Embedded Items,"ASSUMPTION: perimeter footing formwork (both sides) ~92 lm x 0.9 m x 2 = ~166 m2; interior pads ~60 m2; contingency ~54 m2"
ITM-007,DEL-010-01,Reinforcing steel supply + place (footings and grade beams),7400,kg,UNIT_RATE,Specification,REQ-010-01-004 — Structural Load Capacity,"ASSUMPTION: ~100 kg/m3 rebar for 74 m3 footing concrete = ~7400 kg. Actual per structural drawings TBD"
ITM-008,DEL-010-01,Thickened slab edge / grade beam (perimeter),92,m,UNIT_RATE,Datasheet,Building Foundation Program,"ASSUMPTION: perimeter of 130 ft x 100 ft addition = ~70 m (40+30 lm per side x 2). Converted: (130+100)*2 ft = 460 ft = ~140 m; reduced by shared wall with existing building = ~92 m"
ITM-009,DEL-010-01,"Reinforced concrete slab-on-grade, heavy-duty (shop floor)",1208,m2,UNIT_RATE,Datasheet,Building Foundation Program / Floor Loads,"Heavy-duty slab per RFP §3.4: must accommodate tracked/packer heavy equipment. Footprint ~1208 m2"
ITM-010,DEL-010-01,Reinforcing steel supply + place (slab-on-grade),14500,kg,UNIT_RATE,Datasheet,Building Foundation Program,"ASSUMPTION: ~12 kg/m2 for heavy-duty slab = ~14500 kg. Actual per structural drawings TBD"
ITM-011,DEL-010-01,Backfill and compaction around foundations,240,m3,UNIT_RATE,Procedure,Step 17 — Backfill and Compaction,"ASSUMPTION: 50% of excavation volume requires backfill (240 m3). Imported or on-site material TBD"
ITM-012,DEL-010-01,Concrete testing (cylinder breaks and field testing),1,LS,LUMP_SUM,Specification,REQ-010-01-014 — Concrete Placement Acceptance,"Slump, air content, temperature, cylinder break testing per CSA A23.2. Lump sum allowance"
ITM-013,DEL-010-01,Compaction testing (subgrade and backfill),1,LS,LUMP_SUM,Specification,REQ-010-01-013 — Subgrade Compaction Acceptance,"Field/lab compaction testing per geotech spec. Lump sum allowance"
