ItemID,DeliverableID,Description,Qty,Unit,PricingMode,SourceDoc,SourceSection,Notes
ITEM-001,DEL-008-02,Survey Plan Development and Owner Approval,1,LS,LUMP_SUM,Procedure,Step 1 — Develop and Submit Survey Plan,"Includes scope definition; datum/accuracy/methodology documentation; QA/QC approach; coordination with DEL-008-01; Owner submission and approval cycle per R-009"
ITEM-002,DEL-008-02,Mobilization and Control Network Establishment,1,LS,LUMP_SUM,Procedure,Step 2 — Mobilize and Establish Control Network,"Confirm geodetic control; set primary and working control points; closure check per R-007; document coordinates. Includes travel/mobilization to SW 14-44-21-W4"
ITEM-003,DEL-008-02,Topographic Survey Fieldwork,1,LS,LUMP_SUM,Procedure,Step 3 — Conduct Field Survey (topographic),"Collect ground elevations across project area; breaklines; features. Coverage must support grading design per RFP §3.4"
ITEM-004,DEL-008-02,Boundary Survey,1,LS,LUMP_SUM,Procedure,Step 3 — Conduct Field Survey (boundary),"Establish or confirm property boundaries per R-003. May require ALS involvement per Alberta Land Surveyors Act. Scope extent TBD with Owner"
ITEM-005,DEL-008-02,Existing Conditions Documentation,1,LS,LUMP_SUM,Procedure,Step 3 — Conduct Field Survey (existing conditions),"Document existing structures; services; access roads; site features per R-004. Includes monument identification per R-013"
ITEM-006,DEL-008-02,Data Reduction and Processing,1,LS,LUMP_SUM,Procedure,Step 4 — Data Reduction and Processing,"Process field observations; adjust control network; generate topographic surface model; QA/QC per R-012; prepare digital files per R-008"
ITEM-007,DEL-008-02,Topographic Drawing Production,1,LS,LUMP_SUM,Procedure,Step 5 — Produce Survey Drawing(s),"Produce topographic drawing(s) showing contours; features; control points; boundaries; datum notes. PDF and native CAD format"
ITEM-008,DEL-008-02,Survey Report Production,1,LS,LUMP_SUM,Procedure,Step 6 — Produce Survey Report,"Written report documenting methodology; control network; accuracy assessment; QA/QC results; existing conditions; deliverable list per R-008"
ITEM-009,DEL-008-02,Digital Data File Preparation and Delivery,1,LS,LUMP_SUM,Procedure,Step 7 — Deliver Artifacts and Obtain Acceptance,"Assemble deliverable package; format per R-008; submit to Owner and design team; support review cycle; obtain written acceptance"
ITEM-010,DEL-008-02,Project Management — DEL-008-02,6,hr,UNIT_RATE,Procedure,Steps 1-7 (overall coordination),"PM oversight of survey deliverable. Hours from Level_of_Effort.csv (R-01; 6 hr)"
ITEM-011,DEL-008-02,Cost Estimating Support — DEL-008-02,4,hr,UNIT_RATE,Procedure,Steps 1-7 (estimate support),"Cost estimator support. Hours from Level_of_Effort.csv (R-08; 4 hr)"
ITEM-012,DEL-008-02,Health and Safety Plan — Field Survey,1,LS,LUMP_SUM,Procedure,Prerequisites — Health and Safety,"Site-specific HSE requirements for active landfill per Lensing A-004; site induction; PPE; emergency procedures"
ITEM-013,DEL-008-02,Data Backup and Security Protocols,1,LS,LUMP_SUM,Guidance,Data Backup and Security During Field Operations,"Daily backup of raw field data; secure storage; integrity confirmation per Lensing X-001. Included in surveyor field effort"
