ItemID,DeliverableID,Description,Qty,Unit,PricingMode,SourceDoc,SourceSection,Notes
ITEM-01,DEL-013-06,HVLS ceiling fan units — supply and procurement (industrial grade; 35 ft ceiling application),6,EA,UNIT_RATE,Datasheet,Attributes — Fan Quantity,Fan model/diameter TBD; HVLS assumed per Guidance P2; CSA/UL certified per REQ-013-06-08
ITEM-02,DEL-013-06,Mounting bracket and downrod assembly — supply (per fan),6,EA,UNIT_RATE,Datasheet,Construction — Structural Support / Mounting Hardware,Downrod length TBD; mounting type TBD per B-003 (concrete vs. steel purlin)
ITEM-03,DEL-013-06,Fan installation labour — mechanical contractor (mount bracket; install downrod; assemble fan motor and blades; per fan),6,EA,UNIT_RATE,Procedure,Step 5 — Fan Installation,Includes Steps 5.2-5.4; elevated work at 35 ft ceiling; scaffold or lift required
ITEM-04,DEL-013-06,Electrical connection and wiring at fan junction box (per fan),6,EA,UNIT_RATE,Procedure,Step 5.5 — Electrical Connection,Qualified electrician; connection at junction box only (branch circuit in DEL-015 scope)
ITEM-05,DEL-013-06,Speed control switch or panel — supply and install (per fan),6,EA,UNIT_RATE,Specification,REQ-013-06-11 — Control System,Control type TBD (wall switch vs. centralized panel per D-003); minimum 2-speed; direction reversal TBD per C-001
ITEM-06,DEL-013-06,Mechanical engineering — fan selection and layout design,1,LS,LUMP_SUM,Procedure,Steps 2-3 — Fan Selection and Layout Design,Includes equipment submittal preparation; fan position layout; coordination with structural/electrical
ITEM-07,DEL-013-06,Structural engineer review — ceiling attachment load verification (6 locations),1,LS,LUMP_SUM,Procedure,Step 3.2 — Structural Approval,Stamped drawing or written approval required (HOLD POINT F-003)
ITEM-08,DEL-013-06,Electrical coordination — junction box and rough-in coordination with DEL-015,1,LS,LUMP_SUM,Procedure,Step 4 — Electrical Rough-In Coordination,Coordination only; branch circuit wiring is DEL-015 scope
ITEM-09,DEL-013-06,Commissioning and balancing — all 6 fans,1,LS,LUMP_SUM,Procedure,Step 7 — Commissioning and Balancing,Speed test; direction test; vibration measurement; noise measurement; HVAC integration test; crane clearance test
ITEM-10,DEL-013-06,Safety code permits and inspections (electrical + mechanical as applicable),1,LS,LUMP_SUM,Procedure,Step 6 — Safety Code Inspection,Electrical permit required; mechanical permit TBD per C-002
ITEM-11,DEL-013-06,Documentation and handover — as-builts; O&M manuals; commissioning report; warranty certificates; photographs,1,LS,LUMP_SUM,Procedure,Step 8 — Documentation and Handover,Includes as-built drawings; O&M manuals; commissioning report; close-out package
ITEM-12,DEL-013-06,Scaffolding or aerial lift for 35 ft ceiling access — installation and commissioning,1,LS,LUMP_SUM,Guidance,Considerations — Maintenance Access,35 ft ceiling height requires elevated access equipment for installation and commissioning
ITEM-13,DEL-013-06,Project management and supervision LOE (PM; CPM; Site Super; Estimator; QA/QC; HSE),1,LS,LUMP_SUM,Procedure,Steps 1-8 (overall),Per Level_of_Effort.csv DEL-013-06 rows
