LineID,ItemID,CBS,WBS_PackageID,WBS_DeliverableID,Description,Qty,Unit,UnitRate,Amount,Currency,Method,SourceRef,Confidence,Notes
L-001,ITEM-017,Professional Services > Project Management,PKG-006,DEL-006-03,Project Manager — drain & vent plans design phase (R-01),6,hr,165,990,CAD,PARAMETRIC,Level_of_Effort.csv row DEL-006-03/R-01 + Professional_Staff_Rates.csv R-01,MED,6 hours PM coordination; covers oversight of all design phases (ITEM-001 through ITEM-016)
L-002,ITEM-018,Professional Services > Project Management,PKG-006,DEL-006-03,Cost Estimator — drain & vent plans support (R-08),4,hr,135,540,CAD,PARAMETRIC,Level_of_Effort.csv row DEL-006-03/R-08 + Professional_Staff_Rates.csv R-08,MED,4 hours estimating support for drain & vent plans deliverable
L-003,ITEM-019,Professional Services > Design & Engineering,PKG-006,DEL-006-03,BIM Technician — drain & vent plan drawings and details (R-13),21,hr,95,1995,CAD,PARAMETRIC,Level_of_Effort.csv row DEL-006-03/R-13 + Professional_Staff_Rates.csv R-13,MED,21 hours BIM/CAD production for drain plans; vent plans; isometrics; detail sheets; slope diagrams; material schedules
L-004,ITEM-020,Professional Services > Design & Engineering,PKG-006,DEL-006-03,Plumbing Engineer — drain & vent system design engineering (R-18),49,hr,160,7840,CAD,PARAMETRIC,Level_of_Effort.csv row DEL-006-03/R-18 + Professional_Staff_Rates.csv R-18,MED,49 hours lead plumbing engineering; covers all design and coordination steps including code compliance review and P.Eng. stamp
L-005,ITEM-001,General Conditions > General Requirements & Indirect,PKG-006,DEL-006-03,Scope confirmation and preliminary program review (scope coverage),1,LS,0,0,CAD,PARAMETRIC,Procedure Phase 1 Step 1.1; cost included in L-001 through L-004,MED,Activity scope item; labour cost carried by role-based lines L-001 to L-004
L-006,ITEM-002,General Conditions > General Requirements & Indirect,PKG-006,DEL-006-03,Governing code edition confirmation (scope coverage),1,LS,0,0,CAD,PARAMETRIC,Procedure Phase 1 Step 1.2; cost included in L-001 through L-004,MED,Activity scope item; labour cost carried by role-based lines L-001 to L-004
L-007,ITEM-003,General Conditions > General Requirements & Indirect,PKG-006,DEL-006-03,Site investigation — Old North Shop existing drainage (scope coverage),1,LS,0,0,CAD,PARAMETRIC,Procedure Phase 1 Step 1.3; cost included in L-001 through L-004,MED,Activity scope item; labour cost carried by role-based lines L-001 to L-004
L-008,ITEM-004,General Conditions > General Requirements & Indirect,PKG-006,DEL-006-03,Floor drain layout establishment (scope coverage),1,LS,0,0,CAD,PARAMETRIC,Procedure Phase 2 Step 2.1; cost included in L-001 through L-004,MED,Activity scope item; labour cost carried by role-based lines L-001 to L-004
L-009,ITEM-005,General Conditions > General Requirements & Indirect,PKG-006,DEL-006-03,Drainage routing design (scope coverage),1,LS,0,0,CAD,PARAMETRIC,Procedure Phase 2 Step 2.2; cost included in L-001 through L-004,MED,Activity scope item; labour cost carried by role-based lines L-001 to L-004
L-010,ITEM-006,General Conditions > General Requirements & Indirect,PKG-006,DEL-006-03,Pipe sizing and slope calculations (scope coverage),1,LS,0,0,CAD,PARAMETRIC,Procedure Phase 2 Step 2.3; cost included in L-001 through L-004,MED,Activity scope item; labour cost carried by role-based lines L-001 to L-004
L-011,ITEM-007,General Conditions > General Requirements & Indirect,PKG-006,DEL-006-03,Vent system design (scope coverage),1,LS,0,0,CAD,PARAMETRIC,Procedure Phase 2 Step 2.4; cost included in L-001 through L-004,MED,Activity scope item; labour cost carried by role-based lines L-001 to L-004
L-012,ITEM-008,General Conditions > General Requirements & Indirect,PKG-006,DEL-006-03,Preliminary drain & vent drawings production (scope coverage),1,LS,0,0,CAD,PARAMETRIC,Procedure Phase 2 Step 2.5; cost included in L-001 through L-004,MED,Activity scope item; labour cost carried by role-based lines L-001 to L-004
L-013,ITEM-009,General Conditions > General Requirements & Indirect,PKG-006,DEL-006-03,Preliminary design County submission (scope coverage),1,LS,0,0,CAD,PARAMETRIC,Procedure Phase 2 Step 2.6; cost included in L-001 through L-004,MED,Activity scope item; labour cost carried by role-based lines L-001 to L-004
L-014,ITEM-010,General Conditions > General Requirements & Indirect,PKG-006,DEL-006-03,IFC drawing production — complete drain & vent plan set (scope coverage),1,LS,0,0,CAD,PARAMETRIC,Procedure Phase 3 Step 3.2; cost included in L-001 through L-004,MED,Activity scope item; labour cost carried by role-based lines L-001 to L-004
L-015,ITEM-011,General Conditions > General Requirements & Indirect,PKG-006,DEL-006-03,Cross-discipline coordination review (scope coverage),1,LS,0,0,CAD,PARAMETRIC,Procedure Phase 3 Step 3.3; cost included in L-001 through L-004,MED,Activity scope item; labour cost carried by role-based lines L-001 to L-004
L-016,ITEM-012,General Conditions > General Requirements & Indirect,PKG-006,DEL-006-03,Internal quality review (scope coverage),1,LS,0,0,CAD,PARAMETRIC,Procedure Phase 3 Step 3.4; cost included in L-001 through L-004,MED,Activity scope item; labour cost carried by role-based lines L-001 to L-004
L-017,ITEM-013,General Conditions > General Requirements & Indirect,PKG-006,DEL-006-03,P.Eng. stamp and sign IFC drawings (scope coverage),1,LS,0,0,CAD,PARAMETRIC,Procedure Phase 3 Step 3.5; cost included in L-001 through L-004,MED,Activity scope item; labour cost carried by role-based lines L-001 to L-004
L-018,ITEM-014,General Conditions > General Requirements & Indirect,PKG-006,DEL-006-03,IFC drawing set issuance and distribution (scope coverage),1,LS,0,0,CAD,PARAMETRIC,Procedure Phase 3 Step 3.6; cost included in L-001 through L-004,MED,Activity scope item; labour cost carried by role-based lines L-001 to L-004
L-019,ITEM-015,General Conditions > General Requirements & Indirect,PKG-006,DEL-006-03,Safety Code permit support (scope coverage),1,LS,0,0,CAD,PARAMETRIC,Procedure Phase 4 Steps 4.1-4.2; cost included in L-001 through L-004,MED,Activity scope item; labour cost carried by role-based lines L-001 to L-004
L-020,ITEM-016,General Conditions > General Requirements & Indirect,PKG-006,DEL-006-03,Construction support — RFIs and field clarifications (scope coverage),1,LS,0,0,CAD,PARAMETRIC,Procedure Phase 4 Step 4.3; cost included in L-001 through L-004,MED,Activity scope item; labour cost carried by role-based lines L-001 to L-004
