RegisterSchemaVersion,DependencyID,FromPackageID,FromDeliverableID,FromDeliverableName,DependencyClass,AnchorType,Direction,DependencyType,TargetType,TargetPackageID,TargetDeliverableID,TargetRefID,TargetName,TargetLocation,Statement,EvidenceFile,SourceRef,EvidenceQuote,Explicitness,RequiredMaturity,ProposedMaturity,SatisfactionStatus,Confidence,Origin,FirstSeen,LastSeen,Status,Notes,EstimateImpactClass,ConsumerHint
v3.1,DEP-013-05-001,PKG-013,DEL-013-05,Welding Station Exhaust System,ANCHOR,IMPLEMENTS_NODE,UPSTREAM,OTHER,WBS_NODE,,,,SOW-0039,WDMLRL_Decomposition_Claude.md > Scope Ledger,DEL-013-05 implements SOW-0039 (Install welding station ventilation/exhaust system),Datasheet.md,Datasheet.md > Identification > SOW Reference,SOW Reference: SOW-0039,EXPLICIT,TBD,TBD,NOT_APPLICABLE,HIGH,EXTRACTED,2026-02-26,2026-02-26,ACTIVE,FACT. Confirmed in decomposition scope ledger: SOW-0039 maps to DEL-013-05 under PKG-013.,,
v3.1,DEP-013-05-002,PKG-013,DEL-013-05,Welding Station Exhaust System,ANCHOR,TRACES_TO_REQUIREMENT,UPSTREAM,OTHER,REQUIREMENT,,,,OBJ-001,WDMLRL_Decomposition_Claude.md > Objectives,DEL-013-05 traces to OBJ-001 (Deliver a code-compliant fully functional maintenance shop),Datasheet.md,Datasheet.md > Identification > Objective Linkage,"Objective Linkage: OBJ-001, OBJ-004",EXPLICIT,TBD,TBD,NOT_APPLICABLE,HIGH,EXTRACTED,2026-02-26,2026-02-26,ACTIVE,FACT. OBJ-001 confirmed in decomposition objectives table.,,
v3.1,DEP-013-05-003,PKG-013,DEL-013-05,Welding Station Exhaust System,ANCHOR,TRACES_TO_REQUIREMENT,UPSTREAM,OTHER,REQUIREMENT,,,,OBJ-004,WDMLRL_Decomposition_Claude.md > Objectives,DEL-013-05 traces to OBJ-004 (Install and commission all mechanical systems to operational readiness),Datasheet.md,Datasheet.md > Identification > Objective Linkage,"Objective Linkage: OBJ-001, OBJ-004",EXPLICIT,TBD,TBD,NOT_APPLICABLE,HIGH,EXTRACTED,2026-02-26,2026-02-26,ACTIVE,FACT. OBJ-004 confirmed in decomposition objectives table.,,
v3.1,DEP-013-05-004,PKG-013,DEL-013-05,Welding Station Exhaust System,EXECUTION,NOT_APPLICABLE,UPSTREAM,INTERFACE,DELIVERABLE,PKG-013,DEL-013-03,,Forced-Air Makeup System,,Exhaust airflow volume shall be coordinated with DEL-013-03 to ensure adequate makeup air is provided to replace extracted air volume,Specification.md,Specification.md > Requirements > REQ-009,exhaust airflow volume shall be coordinated with DEL-013-03,EXPLICIT,TBD,TBD,TBD,HIGH,EXTRACTED,2026-02-26,2026-02-26,ACTIVE,FACT. Bidirectional interface: exhaust CFM from DEL-013-05 must be coordinated with makeup air capacity of DEL-013-03. Both systems require each others design parameters.,BLOCKING,TASK_ESTIMATING
v3.1,DEP-013-05-005,PKG-013,DEL-013-05,Welding Station Exhaust System,EXECUTION,NOT_APPLICABLE,UPSTREAM,INTERFACE,DELIVERABLE,PKG-013,DEL-013-04,,Heavy Equipment Exhaust System,,Both DEL-013-05 and DEL-013-04 extract air from the same building volume; aggregate exhaust volume and duct routing and stack proximity must be coordinated at mechanical design stage,Guidance.md,Guidance.md > Considerations > Coordination with DEL-013-04,Both systems extract air from the same building volume,EXPLICIT,TBD,TBD,TBD,HIGH,EXTRACTED,2026-02-26,2026-02-26,ACTIVE,FACT. Explicit coordination requirement for aggregate exhaust volume and duct routing. Also referenced in Procedure Step 1.3.,ADVISORY,TASK_ESTIMATING
v3.1,DEP-013-05-006,PKG-013,DEL-013-05,Welding Station Exhaust System,EXECUTION,NOT_APPLICABLE,UPSTREAM,PREREQUISITE,PACKAGE,PKG-011,,,Building Structure & Envelope,,IFC structural/envelope drawings from PKG-011 required for ductwork penetration locations and exhaust stack penetration details before installation can proceed,Procedure.md,Procedure.md > Prerequisites,"IFC structural/envelope drawings from PKG-011",EXPLICIT,TBD,TBD,TBD,HIGH,EXTRACTED,2026-02-26,2026-02-26,ACTIVE,FACT. Procedure prerequisites explicitly list IFC structural/envelope drawings from PKG-011. Procedure Step 3.1 confirms coordination with PKG-011 for penetrations.,BLOCKING,TASK_ESTIMATING
v3.1,DEP-013-05-007,PKG-013,DEL-013-05,Welding Station Exhaust System,EXECUTION,NOT_APPLICABLE,UPSTREAM,INTERFACE,PACKAGE,PKG-015,,,Electrical & Low-Voltage Installation,,Exhaust fan motor power circuit and controls wiring require coordination with PKG-015 Electrical,Procedure.md,Procedure.md > Steps > Step 3.6 and Step 3.8,coordinate with PKG-015 Electrical for motor power circuit,EXPLICIT,TBD,TBD,TBD,HIGH,EXTRACTED,2026-02-26,2026-02-26,ACTIVE,FACT. Procedure Steps 3.6 and 3.8 explicitly require electrical coordination for fan motor and controls wiring.,ADVISORY,TASK_ESTIMATING
v3.1,DEP-013-05-008,PKG-013,DEL-013-05,Welding Station Exhaust System,EXECUTION,NOT_APPLICABLE,UPSTREAM,PREREQUISITE,EXTERNAL,,,,County Welding Equipment Specifications,,County to supply welding equipment specifications (welding processes and base metals) per R-01 S3.4; required to determine fume character and size hood and filtration system,Procedure.md,Procedure.md > Steps > Step 1.1,"Obtain welding equipment specifications from the County (per R-01 S3.4)",EXPLICIT,TBD,TBD,TBD,HIGH,EXTRACTED,2026-02-26,2026-02-26,ACTIVE,FACT. RFP S3.4 states County to supply welding equipment specifications. Procedure Step 1.1 identifies this as the first design step. Datasheet confirms TBD status. This is the primary design gate.,BLOCKING,TASK_ESTIMATING
v3.1,DEP-013-05-009,PKG-013,DEL-013-05,Welding Station Exhaust System,EXECUTION,NOT_APPLICABLE,UPSTREAM,CONSTRAINT,EXTERNAL,,,,AHJ and Environmental Authority Approvals,,Exhaust outlet and stack location requires approval from AHJ and applicable environmental authority including potential EPEA review before finalizing penetration locations,Procedure.md,Procedure.md > Steps > Step 1.6,"Confirm exhaust outlet and stack location with AHJ and any applicable environmental authority",EXPLICIT,TBD,TBD,TBD,HIGH,EXTRACTED,2026-02-26,2026-02-26,ACTIVE,FACT. Procedure Step 1.6 explicitly requires AHJ and environmental authority approval before penetration locations are finalized with PKG-011. Specification REQ-006 corroborates.,BLOCKING,TASK_ESTIMATING
v3.1,DEP-013-05-010,PKG-013,DEL-013-05,Welding Station Exhaust System,EXECUTION,NOT_APPLICABLE,DOWNSTREAM,HANDOVER,DELIVERABLE,PKG-013,DEL-013-03,,Forced-Air Makeup System,,Exhaust CFM design data from DEL-013-05 is required input to DEL-013-03 makeup air system sizing to maintain building pressure balance,Specification.md,Specification.md > Requirements > REQ-009,"Exhaust volume affects makeup air requirements",EXPLICIT,TBD,TBD,TBD,HIGH,EXTRACTED,2026-02-26,2026-02-26,ACTIVE,FACT. REQ-009 and Guidance Principle 6 establish that exhaust volume from this system is a required input to makeup air sizing. Distinct from DEP-013-05-004 which captures upstream interface.,BLOCKING,TASK_ESTIMATING
