RegisterSchemaVersion,DependencyID,FromPackageID,FromDeliverableID,FromDeliverableName,DependencyClass,AnchorType,Direction,DependencyType,TargetType,TargetPackageID,TargetDeliverableID,TargetRefID,TargetName,TargetLocation,Statement,EvidenceFile,SourceRef,EvidenceQuote,Explicitness,RequiredMaturity,ProposedMaturity,SatisfactionStatus,Confidence,Origin,FirstSeen,LastSeen,Status,Notes
v3.1,DEP-0202-001,PKG-04,DEL-02-02,DesignBriefNarrative,ANCHOR,IMPLEMENTS_NODE,UPSTREAM,OTHER,WBS_NODE,PKG-04,,,PKG-04 Design Proposal (Concept + Design Brief),/Users/ryan/ai-env/projects/chirality-app-test/test/execution-6c/_Decomposition/Penhold_PSB_Project_Decomposition_Final_AddendumIntegrated_v1.md,DEL-02-02 is listed as a primary deliverable of PKG-04 in the decomposition.,_CONTEXT.md,_CONTEXT.md > Package field; Decomposition Section 7 PKG-04,"Package: PKG-04 Design Proposal (Concept + Design Brief)",EXPLICIT,FINAL,FINAL,TBD,HIGH,EXTRACTED,2026-02-18,2026-02-18,ACTIVE,FACT: Confirmed in decomposition Section 7 PKG-04 primary deliverables list and Section 8 DEL-02-02 entry.
v3.1,DEP-0202-002,PKG-04,DEL-02-02,DesignBriefNarrative,ANCHOR,TRACES_TO_REQUIREMENT,UPSTREAM,OTHER,REQUIREMENT,,,SOW-011,SOW-011 Produce Design Brief narrative aligned to Section 7.1.2 and OSR,/Users/ryan/ai-env/projects/chirality-app-test/test/execution-6c/_Decomposition/Penhold_PSB_Project_Decomposition_Final_AddendumIntegrated_v1.md,DEL-02-02 implements SOW-011 (Design Brief narrative aligned to RFP Section 7.1.2 and OSR).,_CONTEXT.md,_CONTEXT.md > Scope Traceability; Decomposition Section 9 SOW-011,"Scope items: SOW-011, SOW-013, SOW-014, SOW-015",EXPLICIT,FINAL,FINAL,TBD,HIGH,EXTRACTED,2026-02-18,2026-02-18,ACTIVE,FACT: SOW-011 explicitly listed in _CONTEXT.md Scope Traceability and confirmed in decomposition Scope Ledger row SOW-011 (DEL-02-02).
v3.1,DEP-0202-003,PKG-04,DEL-02-02,DesignBriefNarrative,ANCHOR,TRACES_TO_REQUIREMENT,UPSTREAM,OTHER,REQUIREMENT,,,SOW-013,SOW-013 Provide building durability / ease of maintenance narrative,/Users/ryan/ai-env/projects/chirality-app-test/test/execution-6c/_Decomposition/Penhold_PSB_Project_Decomposition_Final_AddendumIntegrated_v1.md,DEL-02-02 implements SOW-013 (durability/maintenance narrative; materials and detailing strategy).,_CONTEXT.md,_CONTEXT.md > Scope Traceability; Decomposition Section 9 SOW-013,"Scope items: SOW-011, SOW-013, SOW-014, SOW-015",EXPLICIT,FINAL,FINAL,TBD,HIGH,EXTRACTED,2026-02-18,2026-02-18,ACTIVE,FACT: SOW-013 explicitly listed in _CONTEXT.md Scope Traceability and confirmed in decomposition Scope Ledger row SOW-013 (DEL-02-02).
v3.1,DEP-0202-004,PKG-04,DEL-02-02,DesignBriefNarrative,ANCHOR,TRACES_TO_REQUIREMENT,UPSTREAM,OTHER,REQUIREMENT,,,SOW-014,SOW-014 Provide adaptability/flexibility/expansion narrative,/Users/ryan/ai-env/projects/chirality-app-test/test/execution-6c/_Decomposition/Penhold_PSB_Project_Decomposition_Final_AddendumIntegrated_v1.md,DEL-02-02 implements SOW-014 (adaptability/flexibility/expansion narrative).,_CONTEXT.md,_CONTEXT.md > Scope Traceability; Decomposition Section 9 SOW-014,"Scope items: SOW-011, SOW-013, SOW-014, SOW-015",EXPLICIT,FINAL,FINAL,TBD,HIGH,EXTRACTED,2026-02-18,2026-02-18,ACTIVE,FACT: SOW-014 explicitly listed in _CONTEXT.md Scope Traceability and confirmed in decomposition Scope Ledger row SOW-014 (DEL-02-02).
v3.1,DEP-0202-005,PKG-04,DEL-02-02,DesignBriefNarrative,ANCHOR,TRACES_TO_REQUIREMENT,UPSTREAM,OTHER,REQUIREMENT,,,SOW-015,SOW-015 Provide accessibility narrative,/Users/ryan/ai-env/projects/chirality-app-test/test/execution-6c/_Decomposition/Penhold_PSB_Project_Decomposition_Final_AddendumIntegrated_v1.md,DEL-02-02 implements SOW-015 (accessibility narrative; universal design and code approach).,_CONTEXT.md,_CONTEXT.md > Scope Traceability; Decomposition Section 9 SOW-015,"Scope items: SOW-011, SOW-013, SOW-014, SOW-015",EXPLICIT,FINAL,FINAL,TBD,HIGH,EXTRACTED,2026-02-18,2026-02-18,ACTIVE,FACT: SOW-015 explicitly listed in _CONTEXT.md Scope Traceability and confirmed in decomposition Scope Ledger row SOW-015 (DEL-02-02).
v3.1,DEP-0202-006,PKG-04,DEL-02-02,DesignBriefNarrative,ANCHOR,TRACES_TO_REQUIREMENT,UPSTREAM,OTHER,REQUIREMENT,,,OBJ-004,OBJ-004 Deliver strong Design Brief,/Users/ryan/ai-env/projects/chirality-app-test/test/execution-6c/_Decomposition/Penhold_PSB_Project_Decomposition_Final_AddendumIntegrated_v1.md,DEL-02-02 serves OBJ-004 (deliver strong Design Brief; durability + maintainability + operations-fit + rationale).,_CONTEXT.md,_CONTEXT.md > Objectives; Decomposition Section 6 OBJ-004,"Objectives: OBJ-004, OBJ-005",EXPLICIT,FINAL,FINAL,TBD,HIGH,EXTRACTED,2026-02-18,2026-02-18,ACTIVE,FACT: OBJ-004 explicitly listed in _CONTEXT.md Objectives and confirmed in decomposition Section 6.
v3.1,DEP-0202-007,PKG-04,DEL-02-02,DesignBriefNarrative,ANCHOR,TRACES_TO_REQUIREMENT,UPSTREAM,OTHER,REQUIREMENT,,,OBJ-005,OBJ-005 Demonstrate durability / ease of maintenance,/Users/ryan/ai-env/projects/chirality-app-test/test/execution-6c/_Decomposition/Penhold_PSB_Project_Decomposition_Final_AddendumIntegrated_v1.md,DEL-02-02 serves OBJ-005 (demonstrate durability/ease of maintenance; credible materials and systems strategy).,_CONTEXT.md,_CONTEXT.md > Objectives; Decomposition Section 6 OBJ-005,"Objectives: OBJ-004, OBJ-005",EXPLICIT,FINAL,FINAL,TBD,HIGH,EXTRACTED,2026-02-18,2026-02-18,ACTIVE,FACT: OBJ-005 explicitly listed in _CONTEXT.md Objectives and confirmed in decomposition Section 6.
v3.1,DEP-0202-008,PKG-04,DEL-02-02,DesignBriefNarrative,EXECUTION,NOT_APPLICABLE,UPSTREAM,PREREQUISITE,DOCUMENT,,,RFP-2024-004,RFP AB-2024-07156-Penhold Public Services Building RFP_2024_004.pdf,/Users/ryan/ai-env/projects/chirality-app-test/test/execution-6/_Sources/AB-2024-07156-Penhold Public Services Building RFP_2024_004.pdf,RFP must be accessible before beginning Design Brief production; provides Section 7.1.2-7.1.5 mandatory content requirements.,Procedure.md,Procedure.md > Prerequisites > Reference Materials Required,"RFP: AB-2024-07156 ... must be accessible before beginning",EXPLICIT,APPROVED,APPROVED,TBD,HIGH,EXTRACTED,2026-02-18,2026-02-18,ACTIVE,FACT: Procedure.md Step 1 requires RFP Sections 7.1.2-7.1.5 and Appendices A/B as primary input before drafting can begin.
v3.1,DEP-0202-009,PKG-04,DEL-02-02,DesignBriefNarrative,EXECUTION,NOT_APPLICABLE,UPSTREAM,PREREQUISITE,DOCUMENT,,,ADD-03,Addendum 03 AB-2024-07156-Penhold_Public Services Building Addendum03.pdf,/Users/ryan/ai-env/projects/chirality-app-test/test/execution-6/_Sources/AB-2024-07156-Penhold_Public Services Building Addendum03.pdf,Addendum 03 must be accessible; provides mandatory technical clarifications (12-acre site; overhead doors; sumps; exhaust; generator; fill stations; solar-capable roof) that are required inputs to the Design Brief.,Procedure.md,Procedure.md > Prerequisites > Reference Materials Required; Procedure.md > Step 2,"Addendum 03 ... must be accessible before beginning",EXPLICIT,APPROVED,APPROVED,TBD,HIGH,EXTRACTED,2026-02-18,2026-02-18,ACTIVE,FACT: Procedure.md lists Addendum 03 as a required primary reference; Step 2 extracts mandatory technical requirements from it.
v3.1,DEP-0202-010,PKG-04,DEL-02-02,DesignBriefNarrative,EXECUTION,NOT_APPLICABLE,UPSTREAM,PREREQUISITE,DOCUMENT,,,ADD-01,Addendum 01 AB-2024-07156-Penhold_Public Services Building Addendum01.pdf,/Users/ryan/ai-env/projects/chirality-app-test/test/execution-6/_Sources/AB-2024-07156-Penhold_Public Services Building Addendum01.pdf,Addendum 01 must be accessible; provides room dimension flexibility clarification used in Design Brief authoring.,Procedure.md,Procedure.md > Prerequisites > Reference Materials Required,"Addendum 01 ... room dimension flexibility clarification",EXPLICIT,APPROVED,APPROVED,TBD,HIGH,EXTRACTED,2026-02-18,2026-02-18,ACTIVE,FACT: Procedure.md lists Addendum 01 as a required primary reference before beginning.
