RegisterSchemaVersion,DependencyID,FromPackageID,FromDeliverableID,FromDeliverableName,DependencyClass,AnchorType,Direction,DependencyType,TargetType,TargetPackageID,TargetDeliverableID,TargetRefID,TargetName,TargetLocation,Statement,EvidenceFile,SourceRef,EvidenceQuote,Explicitness,RequiredMaturity,ProposedMaturity,SatisfactionStatus,Confidence,Origin,FirstSeen,LastSeen,Status,Notes
v3.1,DEP-08-01-A001,PKG-008,DEL-08-01,Commissioning Training and Closeout Narrative,ANCHOR,IMPLEMENTS_NODE,UPSTREAM,OTHER,WBS_NODE,,,,SOW-0023,Decomposition Scope Ledger,DEL-08-01 implements SOW-0023: Provide commissioning training and closeout narrative per Section 7.3.6 and 7.5,Datasheet.md,Identification table > Scope Item,Scope Item: SOW-0023,EXPLICIT,TBD,TBD,TBD,HIGH,EXTRACTED,2026-02-17,2026-02-17,ACTIVE,FACT. Confirmed in decomposition v2.3 FINAL Scope Ledger: SOW-0023 -> PKG-008 -> DEL-08-01.
v3.1,DEP-08-01-A002,PKG-008,DEL-08-01,Commissioning Training and Closeout Narrative,ANCHOR,TRACES_TO_REQUIREMENT,UPSTREAM,OTHER,REQUIREMENT,,,,OBJ-002,Decomposition Section 6,DEL-08-01 supports OBJ-002: Maximize Project Delivery Plan score (2 points for Commissioning Training and Closeout Procedures),Datasheet.md,Identification table > Objective,"Objective: OBJ-002 -- Maximize Project Delivery Plan score",EXPLICIT,TBD,TBD,TBD,HIGH,EXTRACTED,2026-02-17,2026-02-17,ACTIVE,FACT. Evaluation weight 2 points of 100 total per RFP Section 8.2.
v3.1,DEP-08-01-E001,PKG-008,DEL-08-01,Commissioning Training and Closeout Narrative,EXECUTION,NOT_APPLICABLE,UPSTREAM,INTERFACE,DELIVERABLE,PKG-008,DEL-08-02,,Deficiencies Management Narrative,_REFERENCES.md,DEL-08-01 coordinates with DEL-08-02 for deficiency closeout sequencing; commissioning findings feed into deficiency register,Procedure.md,Prerequisites > P-003,"DEL-08-02: closeout sequencing and deficiency tracking; commissioning findings feed into deficiency register",EXPLICIT,TBD,TBD,TBD,HIGH,EXTRACTED,2026-02-17,2026-02-17,ACTIVE,FACT. Bidirectional interface: commissioning outputs feed deficiency register; deficiency closeout sequence must align. Also required by Specification R-015.
v3.1,DEP-08-01-E002,PKG-008,DEL-08-01,Commissioning Training and Closeout Narrative,EXECUTION,NOT_APPLICABLE,UPSTREAM,INTERFACE,DELIVERABLE,PKG-008,DEL-08-03,,Warranty Requirements Narrative,_REFERENCES.md,DEL-08-01 coordinates with DEL-08-03 for warranty terms and scope; commissioning handover triggers warranty period start,Procedure.md,Prerequisites > P-003,"DEL-08-03: warranty terms scope and SC enhancements; commissioning handover triggers warranty period start",EXPLICIT,TBD,TBD,TBD,HIGH,EXTRACTED,2026-02-17,2026-02-17,ACTIVE,FACT. Warranty period starts at occupancy permit; commissioning handover is prerequisite to that milestone.
v3.1,DEP-08-01-E003,PKG-008,DEL-08-01,Commissioning Training and Closeout Narrative,EXECUTION,NOT_APPLICABLE,UPSTREAM,INTERFACE,DELIVERABLE,PKG-007,DEL-07-05,,Quality Management Narrative,_REFERENCES.md,DEL-08-01 aligns commissioning QC with DEL-07-05 QA/QC framework; commissioning is part of quality closure,Procedure.md,Prerequisites > P-003,"DEL-07-05: QA/QC framework; commissioning is part of quality closure",EXPLICIT,TBD,TBD,TBD,HIGH,EXTRACTED,2026-02-17,2026-02-17,ACTIVE,FACT. Commissioning is a QC closure activity that must be consistent with the overall quality management approach.
v3.1,DEP-08-01-E004,PKG-008,DEL-08-01,Commissioning Training and Closeout Narrative,EXECUTION,NOT_APPLICABLE,UPSTREAM,INTERFACE,DELIVERABLE,PKG-007,DEL-07-01,,Construction Methodology Narrative,,DEL-08-01 coordinates commissioning with construction close-out phase procedures from DEL-07-01,Procedure.md,Prerequisites > P-003,"DEL-07-01: site procedures and administration sequence; commissioning is coordinated with construction close-out phase",EXPLICIT,TBD,TBD,TBD,MEDIUM,EXTRACTED,2026-02-17,2026-02-17,ACTIVE,FACT. Commissioning timing coordinated with construction close-out.
v3.1,DEP-08-01-E005,PKG-008,DEL-08-01,Commissioning Training and Closeout Narrative,EXECUTION,NOT_APPLICABLE,UPSTREAM,INTERFACE,DELIVERABLE,PKG-007,DEL-07-02,,Construction Administration Narrative,,DEL-08-01 coordinates commissioning with construction administration sequence from DEL-07-02,Procedure.md,Prerequisites > P-003,"DEL-07-01 DEL-07-02: site procedures and administration sequence",EXPLICIT,TBD,TBD,TBD,MEDIUM,EXTRACTED,2026-02-17,2026-02-17,ACTIVE,FACT. Administration procedures govern closeout documentation flow.
v3.1,DEP-08-01-E006,PKG-008,DEL-08-01,Commissioning Training and Closeout Narrative,EXECUTION,NOT_APPLICABLE,UPSTREAM,INTERFACE,DELIVERABLE,PKG-009,DEL-09-01,,Detailed Project Schedule,,DEL-08-01 commissioning and closeout milestones must be confirmed as scheduled activities in DEL-09-01,Procedure.md,Prerequisites > P-003,"DEL-09-01: commissioning and closeout milestones confirmed as scheduled activities",EXPLICIT,TBD,TBD,TBD,HIGH,EXTRACTED,2026-02-17,2026-02-17,ACTIVE,FACT. Commissioning timeline consistency with the project schedule is explicitly required per Procedure Step 8.
v3.1,DEP-08-01-E007,PKG-008,DEL-08-01,Commissioning Training and Closeout Narrative,EXECUTION,NOT_APPLICABLE,UPSTREAM,PREREQUISITE,DELIVERABLE,PKG-002,DEL-02-01,,Architectural Concept Package,,DEL-08-01 requires conceptual design to identify all systems requiring commissioning; architectural concept provides building layout and program,Procedure.md,Prerequisites > P-004,"Conceptual design sufficiently advanced (DEL-02-01 through DEL-02-05) to identify all systems requiring commissioning",EXPLICIT,TBD,TBD,TBD,HIGH,EXTRACTED,2026-02-17,2026-02-17,ACTIVE,FACT. Systems list for commissioning derived from conceptual design.
v3.1,DEP-08-01-E008,PKG-008,DEL-08-01,Commissioning Training and Closeout Narrative,EXECUTION,NOT_APPLICABLE,UPSTREAM,PREREQUISITE,DELIVERABLE,PKG-002,DEL-02-04,,Mechanical Concept Narrative,,DEL-08-01 requires mechanical concept to identify HVAC plumbing and generator systems for commissioning,Procedure.md,Prerequisites > P-004,"Building systems strategy from mechanical (DEL-02-03) electrical (DEL-02-04)",EXPLICIT,TBD,TBD,TBD,HIGH,EXTRACTED,2026-02-17,2026-02-17,ACTIVE,FACT. Note: P-004 references DEL-02-03 for mechanical but per decomposition v2.3 mechanical concept is DEL-02-04. Mapped to correct deliverable ID.
v3.1,DEP-08-01-E009,PKG-008,DEL-08-01,Commissioning Training and Closeout Narrative,EXECUTION,NOT_APPLICABLE,UPSTREAM,PREREQUISITE,DELIVERABLE,PKG-002,DEL-02-05,,Electrical IT Concept Narrative,,DEL-08-01 requires electrical/IT concept to identify electrical and controls systems for commissioning,Procedure.md,Prerequisites > P-004,"Building systems strategy from electrical (DEL-02-04)",EXPLICIT,TBD,TBD,TBD,HIGH,EXTRACTED,2026-02-17,2026-02-17,ACTIVE,FACT. Note: P-004 references DEL-02-04 for electrical but per decomposition v2.3 electrical/IT concept is DEL-02-05. Mapped to correct deliverable ID.
v3.1,DEP-08-01-E010,PKG-008,DEL-08-01,Commissioning Training and Closeout Narrative,EXECUTION,NOT_APPLICABLE,UPSTREAM,INTERFACE,DELIVERABLE,PKG-010,DEL-10-02,,Site Conditions and Due Diligence Summary,,DEL-08-01 must coordinate with DEL-10-02 for Legal Survey which is one of five Substantial Performance trigger documents,Datasheet.md,Conditions table > item 5,"Separate deliverable (DEL-10-02); not produced within the scope of DEL-08-01",EXPLICIT,TBD,TBD,TBD,HIGH,EXTRACTED,2026-02-17,2026-02-17,ACTIVE,FACT. Legal Survey is a Substantial Performance trigger document tracked under DEL-10-02. DEL-08-01 must coordinate timing to ensure all five documents are available simultaneously.
v3.1,DEP-08-01-E011,PKG-008,DEL-08-01,Commissioning Training and Closeout Narrative,EXECUTION,NOT_APPLICABLE,UPSTREAM,INTERFACE,DELIVERABLE,PKG-006,DEL-06-02,,Detailed Design and Construction Docs Plan,,DEL-08-01 as-built drawing commitments must be consistent with design delivery approach in DEL-06-02,Procedure.md,Steps > Step 8 > Action 3,"As-built drawing commitments consistent with design delivery (DEL-06-02)",EXPLICIT,TBD,TBD,TBD,MEDIUM,EXTRACTED,2026-02-17,2026-02-17,ACTIVE,FACT. Consistency check between as-built drawing format/scope and design documents plan.
v3.1,DEP-08-01-E012,PKG-008,DEL-08-01,Commissioning Training and Closeout Narrative,EXECUTION,NOT_APPLICABLE,UPSTREAM,PREREQUISITE,DOCUMENT,,,,,RFP 2024_004 Sections 7.3.6 and 7.5,DEL-08-01 requires reading of RFP Section 7.3.6 (commissioning training closeout requirements) and Section 7.5 (Substantial Performance trigger documents),Procedure.md,Prerequisites > P-001,"RFP 2024_004 Section 7.3.6 (pp 22-23) and Section 7.5 (p 24)",EXPLICIT,TBD,TBD,TBD,HIGH,EXTRACTED,2026-02-17,2026-02-17,ACTIVE,FACT. Primary source document for all DEL-08-01 requirements.
