RegisterSchemaVersion,DependencyID,FromPackageID,FromDeliverableID,FromDeliverableName,DependencyClass,AnchorType,Direction,DependencyType,TargetType,TargetPackageID,TargetDeliverableID,TargetRefID,TargetName,TargetLocation,Statement,EvidenceFile,SourceRef,EvidenceQuote,Explicitness,RequiredMaturity,ProposedMaturity,SatisfactionStatus,Confidence,Origin,FirstSeen,LastSeen,Status,Notes
v3.1,DEP-04-01-001,PKG-004,DEL-04-01,Building Envelope and Energy Strategy,ANCHOR,IMPLEMENTS_NODE,UPSTREAM,OTHER,WBS_NODE,PKG-004,,PKG-004,Sustainability & Energy,,DEL-04-01 is defined under PKG-004 (Sustainability & Energy) in the project decomposition,Datasheet.md,Datasheet.md > Identification > Package,Package: PKG-004 -- Sustainability & Energy,EXPLICIT,TBD,TBD,TBD,HIGH,EXTRACTED,2026-02-17,2026-02-17,ACTIVE,FACT. Parent anchor confirmed from Datasheet and Decomposition v2.3 Section 8 PKG-004 and Section 9 DEL-04-01.
v3.1,DEP-04-01-002,PKG-004,DEL-04-01,Building Envelope and Energy Strategy,ANCHOR,TRACES_TO_REQUIREMENT,UPSTREAM,OTHER,REQUIREMENT,,,SOW-0012,Sustainability/energy narrative,,DEL-04-01 covers scope item SOW-0012: Provide energy efficiency and sustainability approach narrative including solar-ready roof provisions and building envelope strategy,Datasheet.md,Datasheet.md > Identification > Covers Scope Items,Covers Scope Items: SOW-0012,EXPLICIT,TBD,TBD,TBD,HIGH,EXTRACTED,2026-02-17,2026-02-17,ACTIVE,FACT. Trace to SOW-0012 confirmed from Datasheet line 14 and Decomposition Scope Ledger.
v3.1,DEP-04-01-003,PKG-004,DEL-04-01,Building Envelope and Energy Strategy,ANCHOR,TRACES_TO_REQUIREMENT,UPSTREAM,OTHER,REQUIREMENT,,,OBJ-004,Deliver a strong Design Brief (5 pts),,DEL-04-01 supports objective OBJ-004: Deliver a strong Design Brief,Datasheet.md,Datasheet.md > Identification > Supports Objectives,Supports Objectives: OBJ-004,EXPLICIT,TBD,TBD,TBD,HIGH,EXTRACTED,2026-02-17,2026-02-17,ACTIVE,FACT. Trace to OBJ-004 confirmed from Datasheet line 15 and Decomposition Section 6 Objectives.
v3.1,DEP-04-01-004,PKG-004,DEL-04-01,Building Envelope and Energy Strategy,EXECUTION,NOT_APPLICABLE,UPSTREAM,PREREQUISITE,DOCUMENT,,,RFP-2024-004,RFP 2024_004 (base RFP),test/execution-6b/_Sources/AB-2024-07156-Penhold Public Services Building RFP_2024_004.pdf,RFP base document is a required input for producing the building envelope and energy strategy narrative,Procedure.md,Procedure.md > Prerequisites > Required Inputs,RFP 2024_004 (base document) ... Available,EXPLICIT,TBD,TBD,TBD,HIGH,EXTRACTED,2026-02-17,2026-02-17,ACTIVE,FACT. RFP listed as required input in Procedure Prerequisites table.
v3.1,DEP-04-01-005,PKG-004,DEL-04-01,Building Envelope and Energy Strategy,EXECUTION,NOT_APPLICABLE,UPSTREAM,PREREQUISITE,DOCUMENT,,,ADD-03,Addendum 03 (Jul 31 2024),test/execution-6b/_Sources/AB-2024-07156-Penhold_Public Services Building Addendum03.pdf,Addendum 03 contains mandatory solar-ready roofing requirements that must be addressed in the envelope strategy,Procedure.md,Procedure.md > Prerequisites > Required Inputs,"Addendum 03 (Jul 31, 2024) ... Available",EXPLICIT,TBD,TBD,TBD,HIGH,EXTRACTED,2026-02-17,2026-02-17,ACTIVE,FACT. Addendum 03 solar-ready provisions are mandatory per Specification R-ENV-008.
v3.1,DEP-04-01-006,PKG-004,DEL-04-01,Building Envelope and Energy Strategy,EXECUTION,NOT_APPLICABLE,UPSTREAM,INTERFACE,DELIVERABLE,PKG-002,DEL-02-01,,Architectural Concept Package,,Architectural footprint and roof orientation from DEL-02-01 is required to confirm solar-ready alignment per Addendum 03 and to inform envelope design,Procedure.md,Procedure.md > Prerequisites > Required Inputs,"Architectural footprint / roof orientation ... From DEL-02-01 ... In parallel production; coordinate with Architect",EXPLICIT,TBD,TBD,TBD,HIGH,EXTRACTED,2026-02-17,2026-02-17,ACTIVE,"FACT. Procedure explicitly lists DEL-02-01 as source of architectural footprint/roof orientation. Also reinforced in Procedure Step 6 action 1: ""Confirm roof orientation from Architectural concept (DEL-02-01)""."
v3.1,DEP-04-01-007,PKG-004,DEL-04-01,Building Envelope and Energy Strategy,EXECUTION,NOT_APPLICABLE,UPSTREAM,INTERFACE,DELIVERABLE,PKG-004,DEL-04-02,,Mechanical Energy and Solar Readiness,,DEL-04-02 provides HRV efficiency assumption and HVAC system type feedback that informs envelope airtightness targets and load assumptions,Procedure.md,Procedure.md > Step 7 > Actions 2.1-2.3,"Receive from DEL-04-02 lead: HRV efficiency assumption ... HVAC system type and sizing approach ... Domestic hot water and heating system selection",EXPLICIT,TBD,TBD,TBD,HIGH,EXTRACTED,2026-02-17,2026-02-17,ACTIVE,"FACT. Bidirectional interface; this row captures the UPSTREAM direction (information received from DEL-04-02). Also stated in Guidance P-002 integration checkpoints."
v3.1,DEP-04-01-008,PKG-004,DEL-04-01,Building Envelope and Energy Strategy,EXECUTION,NOT_APPLICABLE,UPSTREAM,INTERFACE,DELIVERABLE,PKG-004,DEL-04-03,,Electrical Energy Efficiency,,DEL-04-03 provides LED lighting efficacy and internal heat gain data plus solar PV array capacity confirmation that informs cooling load adjustments and structural loading,Procedure.md,Procedure.md > Step 7 > Actions 4.1-4.3,"Receive from DEL-04-03 lead: LED lighting efficacy and approximate internal heat gain ... Solar PV array capacity ... Any conflicts in solar-ready conduit routing",EXPLICIT,TBD,TBD,TBD,HIGH,EXTRACTED,2026-02-17,2026-02-17,ACTIVE,"FACT. Bidirectional interface; this row captures the UPSTREAM direction (information received from DEL-04-03). Also stated in Guidance P-002 integration checkpoints."
v3.1,DEP-04-01-009,PKG-004,DEL-04-01,Building Envelope and Energy Strategy,EXECUTION,NOT_APPLICABLE,UPSTREAM,CONSTRAINT,EXTERNAL,,,NECB,National Energy Code for Buildings,,NECB (or equivalent) governs the energy code compliance pathway and prescriptive thermal performance minimums; must be sourced by Building Science Consultant,Specification.md,Specification.md > R-ENV-005 > ASSUMPTION,NECB is the applicable energy code for Alberta public buildings,EXPLICIT,TBD,TBD,TBD,HIGH,EXTRACTED,2026-02-17,2026-02-17,ACTIVE,"FACT. NECB explicitly identified as governing energy code in Specification R-ENV-005, Standards table, and Procedure Step 5. Location TBD -- not in project sources."
v3.1,DEP-04-01-010,PKG-004,DEL-04-01,Building Envelope and Energy Strategy,EXECUTION,NOT_APPLICABLE,DOWNSTREAM,HANDOVER,DELIVERABLE,PKG-004,DEL-04-02,,Mechanical Energy and Solar Readiness,,DEL-04-01 shares airtightness target (ACH50) wall/roof R-values and glazing SHGC by orientation with DEL-04-02 for HVAC sizing and infiltration baseline,Procedure.md,Procedure.md > Step 7 > Actions 1.1-1.4,"Share with DEL-04-02 lead: Confirmed airtightness target (ACH50) ... Wall and roof R-values ... Glazing SHGC by orientation ... Infiltration rate baseline",EXPLICIT,TBD,TBD,TBD,HIGH,EXTRACTED,2026-02-17,2026-02-17,ACTIVE,"FACT. Explicit data handover from envelope to mechanical. Also stated in Guidance P-002 integration checkpoint table: ACH50, R-values, SHGC shared with DEL-04-02."
