LineID,ItemID,CBS,WBS_PackageID,WBS_DeliverableID,Description,Qty,Unit,UnitRate,Amount,Currency,Method,SourceRef,Confidence,Notes
L-001,ITEM-006,Professional Services > Professional Staff,PKG-005,DEL-005-03,Project management — coordination and client interface (R-01 Project Manager),6,hr,165.00,990.00,CAD,PARAMETRIC,PS-2 (LOE row DEL-005-03 R-01) + PS-1 (R-01 $165/hr),MED,6 hours per Level_of_Effort.csv
L-002,ITEM-007,Professional Services > Professional Staff,PKG-005,DEL-005-03,Cost estimating support — quantity takeoff and benchmarking (R-08 Cost Estimator),4,hr,135.00,540.00,CAD,PARAMETRIC,PS-2 (LOE row DEL-005-03 R-08) + PS-1 (R-08 $135/hr),MED,4 hours per Level_of_Effort.csv
L-003,ITEM-001,Professional Services > Design & Engineering,PKG-005,DEL-005-03,Site familiarization and baseline data collection — Civil Engineer portion (R-17),10,hr,160.00,1600.00,CAD,PARAMETRIC,PS-2 (LOE row DEL-005-03 R-17) + PS-1 (R-17 $160/hr),MED,Allocated 10 of 84 Civil Engineer hours to Phase A site familiarization
L-004,ITEM-002,Professional Services > Design & Engineering,PKG-005,DEL-005-03,Drainage system design — develop concept; size elements; coordinate grading; confirm neighbour non-alteration — Civil Engineer portion (R-17),30,hr,160.00,4800.00,CAD,PARAMETRIC,PS-2 (LOE row DEL-005-03 R-17) + PS-1 (R-17 $160/hr),MED,Allocated 30 of 84 Civil Engineer hours to Phase B design
L-005,ITEM-003,Professional Services > Design & Engineering,PKG-005,DEL-005-03,Drainage plan drawing production — Civil Engineer oversight and drawing direction (R-17),20,hr,160.00,3200.00,CAD,PARAMETRIC,PS-2 (LOE row DEL-005-03 R-17) + PS-1 (R-17 $160/hr),MED,Allocated 20 of 84 Civil Engineer hours to Phase C drawing production
L-006,ITEM-003,Professional Services > Professional Staff,PKG-005,DEL-005-03,Drainage plan drawing production — BIM Technician CAD/BIM production (R-13),36,hr,95.00,3420.00,CAD,PARAMETRIC,PS-2 (LOE row DEL-005-03 R-13) + PS-1 (R-13 $95/hr),MED,Full 36 BIM Technician hours allocated to Phase C drawing production
L-007,ITEM-004,Professional Services > Design & Engineering,PKG-005,DEL-005-03,Internal engineering review and QA — Civil Engineer review against REQ-001 through REQ-008; discipline coordination (R-17),12,hr,160.00,1920.00,CAD,PARAMETRIC,PS-2 (LOE row DEL-005-03 R-17) + PS-1 (R-17 $160/hr),MED,Allocated 12 of 84 Civil Engineer hours to Phase D QA
L-008,ITEM-005,Professional Services > Design & Engineering,PKG-005,DEL-005-03,IFC release and handoff — P.Eng. stamp; regulatory package assembly; permit coordination; record issuance — Civil Engineer portion (R-17),12,hr,160.00,1920.00,CAD,PARAMETRIC,PS-2 (LOE row DEL-005-03 R-17) + PS-1 (R-17 $160/hr),MED,Allocated 12 of 84 Civil Engineer hours to Phase E IFC release
L-009,ITEM-008,Professional Services > Design & Engineering,PKG-005,DEL-005-03,Positive site drainage design compliance (REQ-001) — included in Phase B design effort,1,LS,0.00,0.00,CAD,PARAMETRIC,PS-2 (LOE row DEL-005-03 R-17),MED,Effort included in L-004 (ITEM-002 Phase B design); no separate cost — requirement drives design content
L-010,ITEM-009,Professional Services > Design & Engineering,PKG-005,DEL-005-03,Future storm event capacity design (REQ-002) — included in Phase B design effort,1,LS,0.00,0.00,CAD,PARAMETRIC,PS-2 (LOE row DEL-005-03 R-17),MED,Effort included in L-004 (ITEM-002 Phase B design); no separate cost — requirement drives design content
L-011,ITEM-010,Professional Services > Design & Engineering,PKG-005,DEL-005-03,Neighbour drainage non-alteration analysis (REQ-003) — included in Phase B design effort,1,LS,0.00,0.00,CAD,PARAMETRIC,PS-2 (LOE row DEL-005-03 R-17),MED,Effort included in L-004 (ITEM-002 Phase B design); no separate cost — requirement drives design content
L-012,ITEM-011,Professional Services > Design & Engineering,PKG-005,DEL-005-03,Wash bay exterior mud sump interface design (REQ-007) — included in Phase B design effort,1,LS,0.00,0.00,CAD,PARAMETRIC,PS-2 (LOE row DEL-005-03 R-17),MED,Effort included in L-004 (ITEM-002 Phase B design); no separate cost — requirement drives design content
L-013,ITEM-012,Professional Services > Design & Engineering,PKG-005,DEL-005-03,Stormwater detention/retention feature design (if applicable) — included in Phase B design effort,1,LS,0.00,0.00,CAD,PARAMETRIC,PS-2 (LOE row DEL-005-03 R-17),MED,Effort included in L-004 (ITEM-002 Phase B design); applicability TBD by Civil Engineer
L-014,ITEM-013,Professional Services > Design & Engineering,PKG-005,DEL-005-03,Driving surface drainage design (REQ-008) — included in Phase B design effort,1,LS,0.00,0.00,CAD,PARAMETRIC,PS-2 (LOE row DEL-005-03 R-17),MED,Effort included in L-004 (ITEM-002 Phase B design); no separate cost — requirement drives design content
