ItemID,DeliverableID,Description,Qty,Unit,PricingMode,SourceDoc,SourceSection,Notes
ITEM-001,DEL-013-04,Exhaust hose drop assemblies (flexible hoses at equipment tailpipe connection points) — 2 repair bays,4,EA,UNIT_RATE,Datasheet,Construction — Exhaust Hose Drops,"Assumed 2 drops per bay (4 total); exact qty TBD per TBD-DS-01. R-01 §3.4"
ITEM-002,DEL-013-04,Exhaust fan(s) — sized for heavy equipment exhaust volume,2,EA,UNIT_RATE,Datasheet,Construction — Exhaust Fans,"Assumed 1 fan per bay; sizing TBD per TBD-DS-02. R-01 §3.4"
ITEM-003,DEL-013-04,Galvanized steel ductwork — collection points to fan to outlet (supply and install),1,LS,LUMP_SUM,Datasheet,Construction — Ductwork,"Material TBD per TBD-DS-04; ASSUMPTION galv steel per SMACNA. Parametric based on floor area"
ITEM-004,DEL-013-04,Collection hoods / capture devices at hose terminations,4,EA,UNIT_RATE,Datasheet,Construction — Collection Hoods,"Qty matches hose drops; design TBD"
ITEM-005,DEL-013-04,Filtration system (if required per CQ-002 resolution),1,EA,UNIT_RATE,Specification,REQ-010 — Filtration Requirements,"CONDITIONAL — subject to CQ-002 resolution. Included as allowance."
ITEM-006,DEL-013-04,Exhaust outlet / stack penetration through building envelope,1,EA,UNIT_RATE,Datasheet,Construction — Exhaust Outlet / Stack,"Location and height TBD"
ITEM-007,DEL-013-04,Controls and monitoring system (interlock logic / alarms / status),1,LS,LUMP_SUM,Specification,REQ-012 — Controls Functional Specification,"Functional spec TBD per TBD-DS-05"
ITEM-008,DEL-013-04,Ductwork supports and hangers (35 ft ceiling space),1,LS,LUMP_SUM,Procedure,Step 4 — Install Ductwork Supports and Hangers,"Standard industrial practice; included in ductwork parametric"
ITEM-009,DEL-013-04,Fire-rated penetration assemblies (sleeves / dampers),2,EA,UNIT_RATE,Specification,REQ-017 — Fire-Rated Penetrations,"Assumed 2 penetrations through fire-rated assemblies"
ITEM-010,DEL-013-04,Commissioning and performance testing (airflow balancing / capture test / re-entrainment test),1,LS,LUMP_SUM,Procedure,Steps 12-15 — Commissioning and Testing,"Per REQ-011; includes smoke/tracer test and balancing"
ITEM-011,DEL-013-04,Operator training and maintenance handover,1,LS,LUMP_SUM,Procedure,Step 17 — Operator Training and Maintenance Handover,"Per Procedure Step 17"
ITEM-012,DEL-013-04,Product submittals and documentation,1,LS,LUMP_SUM,Specification,Documentation,"Submittals / O&M manuals / as-built markup / warranty docs"
ITEM-013,DEL-013-04,Project management — DEL-013-04 scope,6,hr,UNIT_RATE,Procedure,Prerequisites / Coordination,"Per Level_of_Effort.csv R-01 allocation"
ITEM-014,DEL-013-04,Construction project management — DEL-013-04 scope,8,hr,UNIT_RATE,Procedure,Prerequisites / Coordination,"Per Level_of_Effort.csv R-02 allocation"
ITEM-015,DEL-013-04,Site superintendent — DEL-013-04 scope,10,hr,UNIT_RATE,Procedure,Prerequisites / Coordination,"Per Level_of_Effort.csv R-03 allocation"
ITEM-016,DEL-013-04,Cost estimator — DEL-013-04 scope,4,hr,UNIT_RATE,Procedure,Prerequisites / Coordination,"Per Level_of_Effort.csv R-08 allocation"
ITEM-017,DEL-013-04,QA/QC lead — DEL-013-04 scope,6,hr,UNIT_RATE,Procedure,Prerequisites / Coordination,"Per Level_of_Effort.csv R-06 allocation"
ITEM-018,DEL-013-04,HSE manager — DEL-013-04 scope,4,hr,UNIT_RATE,Procedure,Prerequisites / Coordination,"Per Level_of_Effort.csv R-05 allocation"
ITEM-019,DEL-013-04,HVAC sheet metal labour — ductwork installation,80,hr,UNIT_RATE,Procedure,Steps 4-5 — Ductwork installation,"Parametric: ~13000 sqft shop; exhaust duct install labour for 2-bay system"
ITEM-020,DEL-013-04,HVAC sheet metal labour — hose drop and fan installation,32,hr,UNIT_RATE,Procedure,Steps 6-7 — Hose drop and fan install,"Parametric: 4 hose drops + 2 fans; ~8 hr per hose drop + fan combination"
ITEM-021,DEL-013-04,Labourer — general support during installation,24,hr,UNIT_RATE,Procedure,Steps 4-9 — Installation phases,"Support labour for material handling and staging"
