"RegisterSchemaVersion","DependencyID","FromPackageID","FromDeliverableID","FromDeliverableName","DependencyClass","AnchorType","Direction","DependencyType","TargetType","TargetPackageID","TargetDeliverableID","TargetRefID","TargetName","TargetLocation","Statement","EvidenceFile","SourceRef","EvidenceQuote","Explicitness","RequiredMaturity","ProposedMaturity","SatisfactionStatus","Confidence","Origin","FirstSeen","LastSeen","Status","Notes","EstimateImpactClass","ConsumerHint"
"v3.1","DEP-001-01-A01","PKG-001","DEL-001-01","Preliminary Architectural Design","ANCHOR","IMPLEMENTS_NODE","UPSTREAM","OTHER","WBS_NODE","","","SOW-0010a","Deliver preliminary architectural design for County approval","_Decomposition/WDMLRL_Decomposition_Claude.md","DEL-001-01 implements SOW-0010a: deliver preliminary architectural design for County approval.","Datasheet.md","Datasheet.md > Identification > Scope of Work Reference","Scope of Work Reference: SOW-0010a (R-01, ss3.3.2)","EXPLICIT","TBD","TBD","TBD","HIGH","EXTRACTED","2026-02-26","2026-02-26","ACTIVE","FACT. Confirmed in decomposition Section 7 (PKG-001) and Scope Ledger. SOW-0010a maps to DEL-001-01.","TBD","TBD"
"v3.1","DEP-001-01-A02","PKG-001","DEL-001-01","Preliminary Architectural Design","ANCHOR","TRACES_TO_REQUIREMENT","UPSTREAM","OTHER","REQUIREMENT","","","OBJ-001","Deliver a code-compliant, fully functional maintenance shop addition","_Decomposition/WDMLRL_Decomposition_Claude.md","DEL-001-01 supports OBJ-001: deliver a code-compliant, fully functional maintenance shop addition and associated renovations.","Datasheet.md","Datasheet.md > Identification > Objectives Supported","Objectives Supported: OBJ-001, OBJ-003","EXPLICIT","TBD","TBD","TBD","HIGH","EXTRACTED","2026-02-26","2026-02-26","ACTIVE","FACT. Confirmed in decomposition Section 5 and Section 7 (PKG-001, DEL-001-01 row).","TBD","TBD"
"v3.1","DEP-001-01-A03","PKG-001","DEL-001-01","Preliminary Architectural Design","ANCHOR","TRACES_TO_REQUIREMENT","UPSTREAM","OTHER","REQUIREMENT","","","OBJ-003","Produce complete P.Eng.-stamped IFC design documentation across all disciplines","_Decomposition/WDMLRL_Decomposition_Claude.md","DEL-001-01 supports OBJ-003: produce complete IFC design documentation; preliminary design must receive County approval first.","Datasheet.md","Datasheet.md > Identification > Objectives Supported","Objectives Supported: OBJ-001, OBJ-003","EXPLICIT","TBD","TBD","TBD","HIGH","EXTRACTED","2026-02-26","2026-02-26","ACTIVE","FACT. Confirmed in decomposition Section 5 and Section 7 (PKG-001, DEL-001-01 row).","TBD","TBD"
"v3.1","DEP-001-01-E01","PKG-001","DEL-001-01","Preliminary Architectural Design","EXECUTION","NOT_APPLICABLE","UPSTREAM","PREREQUISITE","DELIVERABLE","PKG-008","DEL-008-01","","Geotechnical Investigation & Report","_Decomposition/WDMLRL_Decomposition_Claude.md","Preliminary architectural design shall be informed by the geotechnical investigation; foundation approach held open pending geotech results (D-009, variable-price).","Specification.md","Specification.md > Requirements > REQ-013","preliminary architectural design shall be informed by... the geotechnical investigation (DEL-008-01)","EXPLICIT","TBD","TBD","TBD","HIGH","EXTRACTED","2026-02-26","2026-02-26","ACTIVE","FACT. Foundation type is variable-price and depends on geotech results (Decomposition D-009). Also referenced in Datasheet Conditions, Guidance P-4, and Procedure Step 1.3.","BLOCKING","TASK_ESTIMATING"
"v3.1","DEP-001-01-E02","PKG-001","DEL-001-01","Preliminary Architectural Design","EXECUTION","NOT_APPLICABLE","UPSTREAM","PREREQUISITE","DELIVERABLE","PKG-008","DEL-008-02","","Preliminary Site Survey","_Decomposition/WDMLRL_Decomposition_Claude.md","Preliminary architectural design shall be informed by preliminary site survey for building footprint and site orientation confirmation.","Specification.md","Specification.md > Requirements > REQ-013","acknowledge dependency on... preliminary site survey (DEL-008-02)","EXPLICIT","TBD","TBD","TBD","HIGH","EXTRACTED","2026-02-26","2026-02-26","ACTIVE","FACT. Survey data needed for site orientation, footprint confirmation, and building placement. Referenced in Datasheet (Attributes, Site Conditions), Guidance C-1, Procedure Step 1.3.","BLOCKING","TASK_ESTIMATING"
"v3.1","DEP-001-01-E03","PKG-001","DEL-001-01","Preliminary Architectural Design","EXECUTION","NOT_APPLICABLE","DOWNSTREAM","HANDOVER","DELIVERABLE","PKG-001","DEL-001-02","","Architectural Floor Plans (IFC)","_Decomposition/WDMLRL_Decomposition_Claude.md","County approval of DEL-001-01 is required before final design (DEL-001-02 through DEL-001-11) may proceed to IFC production.","Specification.md","Specification.md > Requirements > REQ-001","submitted to Camrose County for review and approval before the Architect proceeds to final design","EXPLICIT","TBD","TBD","TBD","HIGH","EXTRACTED","2026-02-26","2026-02-26","ACTIVE","FACT. County approval gate per RFP ss3.3.2. Applies to all final design deliverables DEL-001-02 through DEL-001-11; DEL-001-02 listed as representative lead.","BLOCKING","TASK_ESTIMATING"
"v3.1","DEP-001-01-E04","PKG-001","DEL-001-01","Preliminary Architectural Design","EXECUTION","NOT_APPLICABLE","DOWNSTREAM","INTERFACE","DELIVERABLE","PKG-002","DEL-002-01","","Preliminary Structural Design","_Decomposition/WDMLRL_Decomposition_Claude.md","Preliminary architectural design provides primary spatial framework for coordination with structural preliminary design. Coordination items: crane bay column grid, service pit structure, mezzanine loading, foundation approach.","Guidance.md","Guidance.md > Purpose","primary spatial framework against which the structural... preliminary designs are coordinated","EXPLICIT","TBD","TBD","TBD","HIGH","EXTRACTED","2026-02-26","2026-02-26","ACTIVE","FACT. Architect leads coordination role (Decomposition D-008). Procedure Step 5.1 lists specific structural coordination items. Guidance C-2, C-4, C-5, C-11 elaborate.","ADVISORY","TASK_ESTIMATING"
"v3.1","DEP-001-01-E05","PKG-001","DEL-001-01","Preliminary Architectural Design","EXECUTION","NOT_APPLICABLE","UPSTREAM","CONSTRAINT","EXTERNAL","","","","Camrose County Preliminary Design Approval","","County project team must review and approve the preliminary design before final design proceeds. Approval is an explicit gate per RFP ss3.3.2.","Specification.md","Specification.md > Requirements > REQ-001","submitted to Camrose County project team for review and approval","EXPLICIT","TBD","TBD","TBD","HIGH","EXTRACTED","2026-02-26","2026-02-26","ACTIVE","FACT. Explicit approval gate from RFP ss3.3.2 and SOW-0010a. Also referenced in Procedure Steps 7-8 and Guidance P-1.","BLOCKING","TASK_ESTIMATING"
"v3.1","DEP-001-01-E06","PKG-001","DEL-001-01","Preliminary Architectural Design","EXECUTION","NOT_APPLICABLE","UPSTREAM","PREREQUISITE","DOCUMENT","","","R-01","AB-2026-01424-WDMLRL RFP.pdf","_Sources/","RFP document is the primary source for building program and design requirements. Required information input.","Procedure.md","Procedure.md > Prerequisites > Information Prerequisites","RFP and all appendices, including App B","EXPLICIT","TBD","TBD","SATISFIED","HIGH","EXTRACTED","2026-02-26","2026-02-26","ACTIVE","FACT. RFP is the authoritative program source. Status: document is available per Procedure prerequisites table.","BLOCKING","TASK_ESTIMATING"
"v3.1","DEP-001-01-E07","PKG-001","DEL-001-01","Preliminary Architectural Design","EXECUTION","NOT_APPLICABLE","DOWNSTREAM","INTERFACE","DELIVERABLE","PKG-003","DEL-003-01","","Preliminary Mechanical Design","_Decomposition/WDMLRL_Decomposition_Claude.md","Preliminary architectural design provides spatial framework for coordination with mechanical preliminary design. Coordination items: welding station exhaust routing, heating system approach.","Guidance.md","Guidance.md > Purpose","primary spatial framework against which the... mechanical... preliminary designs are coordinated","EXPLICIT","TBD","TBD","TBD","HIGH","EXTRACTED","2026-02-26","2026-02-26","ACTIVE","FACT. Procedure Step 5.1 lists welding station exhaust routing as coordination item. Guidance C-6 and C-8 elaborate on mechanical coordination points.","ADVISORY","TASK_ESTIMATING"
