LineID,ItemID,CBS,WBS_PackageID,WBS_DeliverableID,Description,Qty,Unit,UnitRate,Amount,Currency,Method,SourceRef,Confidence,Notes
L-01,ITEM-01,Materials > General Materials & Supplies,PKG-014,DEL-014-05,Emergency shower unit — combination shower/eyewash (supply),1,EA,2800.00,2800.00,CAD,PARAMETRIC,PARAMETRIC estimate — industrial combination shower/eyewash unit typical installed cost range $2000-$4000 CAD; midpoint used,LOW,ASSUMPTION: combination unit per CF-002; no quote in PRICE_SOURCES
L-02,ITEM-02,Materials > General Materials & Supplies,PKG-014,DEL-014-05,Thermostatic mixing valve (TMV) — supply,1,EA,650.00,650.00,CAD,PARAMETRIC,PARAMETRIC estimate — TMV for emergency shower typical $400-$900 CAD; midpoint used,LOW,ASSUMPTION: TMV required per CF-001; pending IFC confirmation
L-03,ITEM-03,Materials > General Materials & Supplies,PKG-014,DEL-014-05,Supply branch piping — pipe and fittings,1,LS,750.00,750.00,CAD,PARAMETRIC,PARAMETRIC estimate — short interior copper/PEX run ~5-10m with fittings and valves; typical $500-$1000,LOW,Pipe material and size TBD per Datasheet
L-04,ITEM-04,Materials > General Materials & Supplies,PKG-014,DEL-014-05,Pipe supports and hangers,1,LS,200.00,200.00,CAD,PARAMETRIC,PARAMETRIC estimate — supports for short interior piping run,LOW,Included with supply branch
L-05,ITEM-05,Materials > General Materials & Supplies,PKG-014,DEL-014-05,Emergency shower signage — high-visibility safety sign,1,EA,150.00,150.00,CAD,PARAMETRIC,PARAMETRIC estimate — industrial safety signage typical $75-$250,LOW,ASSUMPTION: required per OH&S Code
L-06,ITEM-06,Construction Labour > General Construction Labour,PKG-014,DEL-014-05,Plumber labour — rough-in and unit installation,16,hr,92.80,1484.80,CAD,PARAMETRIC,Construction_Labour_Rates.csv T-05 Plumber $92.80/hr fully burdened; hours = PARAMETRIC estimate,MED,16h parametric for mark-out + piping + unit install + pressure test
L-07,ITEM-07,Construction Labour > General Construction Labour,PKG-014,DEL-014-05,Plumber labour — commissioning and testing,4,hr,92.80,371.20,CAD,PARAMETRIC,Construction_Labour_Rates.csv T-05 Plumber $92.80/hr; hours = PARAMETRIC estimate,MED,4h for 15-min flow test + setup/teardown + documentation
L-08,ITEM-08,"Permits, Fees & Insurance > Permits, Fees & Bonding",PKG-014,DEL-014-05,Alberta Safety Code plumbing permit (allocated share),1,EA,500.00,500.00,CAD,PARAMETRIC,PARAMETRIC estimate — plumbing permit fee allocation for single fixture installation,LOW,Shared permit across PKG-014; allocation for this deliverable
L-09,ITEM-09,Construction Labour > General Construction Labour,PKG-014,DEL-014-05,Safety Code inspections coordination (rough-in + final),2,EA,185.60,371.20,CAD,PARAMETRIC,Construction_Labour_Rates.csv T-05 Plumber $92.80/hr x 2h per inspection = $185.60/EA; hours = PARAMETRIC,MED,2 inspections x 2h plumber time each
L-10,ITEM-10,Professional Services > Project Management,PKG-014,DEL-014-05,Project Manager oversight,6,hr,165.00,990.00,CAD,PARAMETRIC,Professional_Staff_Rates.csv R-01 $165/hr; Level_of_Effort.csv DEL-014-05 R-01 = 6h,MED,Per LOE matrix
L-11,ITEM-11,Professional Services > Project Management,PKG-014,DEL-014-05,Construction Project Manager oversight,8,hr,155.00,1240.00,CAD,PARAMETRIC,Professional_Staff_Rates.csv R-02 $155/hr; Level_of_Effort.csv DEL-014-05 R-02 = 8h,MED,Per LOE matrix
L-12,ITEM-12,Professional Services > Project Management,PKG-014,DEL-014-05,Site Superintendent oversight,10,hr,145.00,1450.00,CAD,PARAMETRIC,Professional_Staff_Rates.csv R-03 $145/hr; Level_of_Effort.csv DEL-014-05 R-03 = 10h,MED,Per LOE matrix
L-13,ITEM-13,Professional Services > Project Management,PKG-014,DEL-014-05,Cost Estimator effort,4,hr,135.00,540.00,CAD,PARAMETRIC,Professional_Staff_Rates.csv R-08 $135/hr; Level_of_Effort.csv DEL-014-05 R-08 = 4h,MED,Per LOE matrix
L-14,ITEM-14,Professional Services > Project Management,PKG-014,DEL-014-05,QA/QC Lead oversight,6,hr,135.00,810.00,CAD,PARAMETRIC,Professional_Staff_Rates.csv R-06 $135/hr; Level_of_Effort.csv DEL-014-05 R-06 = 6h,MED,Per LOE matrix
L-15,ITEM-15,Professional Services > Project Management,PKG-014,DEL-014-05,HSE Manager oversight,4,hr,140.00,560.00,CAD,PARAMETRIC,Professional_Staff_Rates.csv R-05 $140/hr; Level_of_Effort.csv DEL-014-05 R-05 = 4h,MED,Per LOE matrix
L-16,ITEM-16,Construction Labour > General Construction Labour,PKG-014,DEL-014-05,Owner orientation and documentation handover,2,hr,92.80,185.60,CAD,PARAMETRIC,Construction_Labour_Rates.csv T-05 Plumber $92.80/hr; hours = PARAMETRIC estimate,MED,Plumber time for owner demo and records turnover
