ItemID,DeliverableID,Description,Qty,Unit,PricingMode,SourceDoc,SourceSection,Notes
ITEM-001,DEL-021-04,CCDC 14-2013 standard form document purchase,1,LS,LUMP_SUM,Procedure,Step 3.1,"Obtain CCDC 14-2013 form from CCDC or legal counsel; published standard form requires purchase"
ITEM-002,DEL-021-04,Legal counsel review of contract execution package,1,LS,LUMP_SUM,Procedure,Step 3.7,"Legal counsel must review complete contract package prior to execution; identity and cost TBD"
ITEM-003,DEL-021-04,Contract execution meeting — logistics and administration,1,LS,LUMP_SUM,Procedure,Step 5,"Scheduling and conducting execution meeting; document signing; verify signatures and dates"
ITEM-004,DEL-021-04,Contract distribution — reproduction and delivery,1,LS,LUMP_SUM,Procedure,Step 8,"Prepare and distribute executed contract copies (originals or certified) to all parties per distribution list"
ITEM-005,DEL-021-04,Contract administration procedures document preparation,1,LS,LUMP_SUM,Specification,REQ-021-04-23,"Prepare written contract admin procedures covering items (a) through (i); coordinate with County PM"
ITEM-006,DEL-021-04,Contract Administrator — contract execution coordination,16,hr,UNIT_RATE,Procedure,Steps 1-8,"Contract package preparation; bond/insurance coordination; distribution; admin setup (from Level_of_Effort.csv R-25)"
ITEM-007,DEL-021-04,Project Manager — contract execution coordination,6,hr,UNIT_RATE,Procedure,Steps 1-8,"Award acknowledgment; County PM liaison; execution meeting; authorization (from Level_of_Effort.csv R-01)"
ITEM-008,DEL-021-04,Construction Project Manager — contract execution support,8,hr,UNIT_RATE,Procedure,Steps 1-8,"Construction-phase readiness; mobilization planning post-execution (from Level_of_Effort.csv R-02)"
ITEM-009,DEL-021-04,Site Superintendent — contract execution support,10,hr,UNIT_RATE,Procedure,Steps 1-8,"Field mobilization readiness; site access coordination post-execution (from Level_of_Effort.csv R-03)"
ITEM-010,DEL-021-04,Cost Estimator — contract price verification,4,hr,UNIT_RATE,Procedure,Steps 3-5,"Contract price schedule review; foundation pricing placeholder verification (from Level_of_Effort.csv R-08)"
ITEM-011,DEL-021-04,QA/QC Lead — contract package compliance review,6,hr,UNIT_RATE,Procedure,Steps 3-5,"Verify completeness of contract package; bonds and insurance checklist; requirement cross-check (from Level_of_Effort.csv R-06)"
ITEM-012,DEL-021-04,HSE Manager — Prime Contractor designation coordination,4,hr,UNIT_RATE,Procedure,Steps 4-5,"Complete Prime Contractor Designation Form; confirm OH&S obligations (from Level_of_Effort.csv R-05)"
ITEM-013,DEL-021-04,Document Controller — contract records management,6,hr,UNIT_RATE,Procedure,Steps 5-8 and Records,"Filing executed contract; distribution log; records management system setup (from Level_of_Effort.csv R-09)"
