RegisterSchemaVersion,DependencyID,FromPackageID,FromDeliverableID,FromDeliverableName,DependencyClass,AnchorType,Direction,DependencyType,TargetType,TargetPackageID,TargetDeliverableID,TargetRefID,TargetName,TargetLocation,Statement,EvidenceFile,SourceRef,EvidenceQuote,Explicitness,RequiredMaturity,ProposedMaturity,SatisfactionStatus,Confidence,Origin,FirstSeen,LastSeen,Status,Notes,EstimateImpactClass,ConsumerHint
v3.1,DEP-014-04-A01,PKG-014,DEL-014-04,Floor Drains & Sump Drains,ANCHOR,IMPLEMENTS_NODE,UPSTREAM,OTHER,WBS_NODE,PKG-014,,,PKG-014 — Plumbing & Water Systems Installation,_Decomposition/WDMLRL_Decomposition_Claude.md,DEL-014-04 implements PKG-014 scope for floor drain and sump drain installation,Datasheet.md,Identification table — Package field,"Package: PKG-014 — Plumbing & Water Systems Installation",EXPLICIT,,,NOT_APPLICABLE,HIGH,EXTRACTED,2026-02-26,2026-02-26,ACTIVE,FACT. Confirmed in decomposition S7 line 515.,,
v3.1,DEP-014-04-A02,PKG-014,DEL-014-04,Floor Drains & Sump Drains,ANCHOR,TRACES_TO_REQUIREMENT,UPSTREAM,OTHER,REQUIREMENT,,,,SOW-0045,_Decomposition/WDMLRL_Decomposition_Claude.md,DEL-014-04 traces to SOW-0045: Install sump drains in repair bays,Datasheet.md,Identification table — Governing SOW Items,"SOW-0045 (sump drains in repair bays)",EXPLICIT,,,NOT_APPLICABLE,HIGH,EXTRACTED,2026-02-26,2026-02-26,ACTIVE,FACT. Confirmed in decomposition S3 F and scope ledger.,,
v3.1,DEP-014-04-A03,PKG-014,DEL-014-04,Floor Drains & Sump Drains,ANCHOR,TRACES_TO_REQUIREMENT,UPSTREAM,OTHER,REQUIREMENT,,,,SOW-0046,_Decomposition/WDMLRL_Decomposition_Claude.md,DEL-014-04 traces to SOW-0046: Install floor drains throughout shop as shown on plumbing drawing,Datasheet.md,Identification table — Governing SOW Items,"SOW-0046 (floor drains throughout shop)",EXPLICIT,,,NOT_APPLICABLE,HIGH,EXTRACTED,2026-02-26,2026-02-26,ACTIVE,FACT. Confirmed in decomposition S3 F and scope ledger.,,
v3.1,DEP-014-04-A04,PKG-014,DEL-014-04,Floor Drains & Sump Drains,ANCHOR,TRACES_TO_REQUIREMENT,UPSTREAM,OTHER,REQUIREMENT,,,,OBJ-001,_Decomposition/WDMLRL_Decomposition_Claude.md,DEL-014-04 supports OBJ-001: Deliver a code-compliant fully functional maintenance shop addition,Datasheet.md,Identification table — Objectives Supported,"OBJ-001",EXPLICIT,,,NOT_APPLICABLE,HIGH,EXTRACTED,2026-02-26,2026-02-26,ACTIVE,FACT. Confirmed in decomposition S7 line 515.,,
v3.1,DEP-014-04-A05,PKG-014,DEL-014-04,Floor Drains & Sump Drains,ANCHOR,TRACES_TO_REQUIREMENT,UPSTREAM,OTHER,REQUIREMENT,,,,OBJ-004,_Decomposition/WDMLRL_Decomposition_Claude.md,DEL-014-04 supports OBJ-004: Install and commission all mechanical plumbing and water storage systems,Datasheet.md,Identification table — Objectives Supported,"OBJ-004",EXPLICIT,,,NOT_APPLICABLE,HIGH,EXTRACTED,2026-02-26,2026-02-26,ACTIVE,FACT. Confirmed in decomposition S7 line 515.,,
v3.1,DEP-014-04-E01,PKG-014,DEL-014-04,Floor Drains & Sump Drains,EXECUTION,NOT_APPLICABLE,UPSTREAM,PREREQUISITE,DELIVERABLE,PKG-006,DEL-006-03,,Drain & Vent Plans (IFC Plumbing Drawings),,IFC plumbing drawings (DEL-006-03) are required before drain placement sizing and routing can be finalized; explicit hold-point declared before underground rough-in,Procedure.md,Prerequisites — Additional Prerequisites — IFC Plumbing Drawings (DEL-006-03),"HOLD-POINT: Do not commence underground rough-in until IFC plumbing drawings have been received",EXPLICIT,TBD,TBD,PENDING,HIGH,EXTRACTED,2026-02-26,2026-02-26,ACTIVE,FACT. Hold-point explicitly stated in Procedure. Also referenced in Datasheet System Configuration and Specification REQ-014-04-04.,BLOCKING,TASK_ESTIMATING
v3.1,DEP-014-04-E02,PKG-014,DEL-014-04,Floor Drains & Sump Drains,EXECUTION,NOT_APPLICABLE,UPSTREAM,INTERFACE,DELIVERABLE,PKG-014,DEL-014-02,,Septic System,,Shop floor and sump drains route to septic holding tank (DEL-014-02) via building drain/vent system; septic connection point must be known before drain/vent routing finalized,Datasheet.md,System Configuration table — Drainage destination,"Drainage destination — shop floor / repair bay drains: Septic system (DEL-014-02)",EXPLICIT,TBD,TBD,PENDING,HIGH,EXTRACTED,2026-02-26,2026-02-26,ACTIVE,FACT. Septic is the drainage destination for shop floor drains. Procedure Prerequisites also references this.,ADVISORY,TASK_ESTIMATING
v3.1,DEP-014-04-E03,PKG-014,DEL-014-04,Floor Drains & Sump Drains,EXECUTION,NOT_APPLICABLE,UPSTREAM,INTERFACE,DELIVERABLE,PKG-018,DEL-018-05,,Wash Bay Drainage & Mud Sump,,Wash bay floor drain connects to exterior mud sump (DEL-018-05); scope boundary between plumbing and civil contractor must be formally agreed before installation,Specification.md,Scope — Scope Boundary — Wash Bay Drain (Normative),"scope boundary between DEL-014-04 and DEL-018-05 shall be formally defined",EXPLICIT,TBD,TBD,PENDING,HIGH,EXTRACTED,2026-02-26,2026-02-26,ACTIVE,FACT. Normative scope boundary statement. Also in Datasheet Wash Bay Mud Sump and Procedure Step 1.3 and Guidance Principle 5. CFT-014-04-01.,BLOCKING,TASK_ESTIMATING
v3.1,DEP-014-04-E04,PKG-014,DEL-014-04,Floor Drains & Sump Drains,EXECUTION,NOT_APPLICABLE,UPSTREAM,PREREQUISITE,PACKAGE,PKG-011,,,General Contractor (Concrete Scope),,Drain bodies must be set before concrete slab pour; mandatory pre-pour coordination with PKG-011 concrete contractor required,Guidance.md,Principles — 1. Drains must be positioned before the concrete floor is poured,"Coordination with PKG-011 (General Contractor / concrete) is mandatory before the slab pour",EXPLICIT,TBD,TBD,PENDING,HIGH,EXTRACTED,2026-02-26,2026-02-26,ACTIVE,FACT. Explicit mandatory coordination. Also in Procedure Steps 2.1 and 3.1 and Specification REQ-014-04-03.,BLOCKING,TASK_ESTIMATING
v3.1,DEP-014-04-E05,PKG-014,DEL-014-04,Floor Drains & Sump Drains,EXECUTION,NOT_APPLICABLE,UPSTREAM,INTERFACE,DELIVERABLE,PKG-014,DEL-014-05,,Emergency Shower,,Emergency shower area drain must be sized to handle full shower flow rate; drain sizing depends on shower unit selected (DEL-014-05),Specification.md,REQ-014-04-13 — Emergency Shower Drain Sizing,"emergency shower area drain shall be sized to handle the full flow rate of the emergency shower/eye wash unit",EXPLICIT,TBD,TBD,PENDING,MEDIUM,EXTRACTED,2026-02-26,2026-02-26,ACTIVE,FACT. Explicit interface requirement. Also in Datasheet Construction table.,ADVISORY,TASK_ESTIMATING
