LineID,ItemID,CBS,WBS_PackageID,WBS_DeliverableID,Description,Qty,Unit,UnitRate,Amount,Currency,Method,SourceRef,Confidence,Notes
L-001,ITEM-001,INS,PKG-021,DEL-021-03,Builders risk / course of construction insurance policy,1,LS,14000,14000,CAD,PARAMETRIC,Fees_Permits_Insurance.csv FP-03 (RecommendedRate),MED,Range $8000-$22000; recommended midpoint used; depends on contract value
L-002,ITEM-002,INS,PKG-021,DEL-021-03,Automobile / BI / PD (CGL) insurance — $5M inclusive,1,LS,6000,6000,CAD,PARAMETRIC,Fees_Permits_Insurance.csv FP-04 (RecommendedRate),MED,Range $3500-$9500; recommended midpoint used; includes 6 sub-coverages
L-003,ITEM-003,INS,PKG-021,DEL-021-03,Workers Compensation (WCB) coverage — Alberta statutory,1,LS,TBD,TBD,CAD,PARAMETRIC,location TBD,LOW,WCB premiums are payroll-based; no payroll data in price sources; rate depends on employer WCB classification
L-004,ITEM-004,INS,PKG-021,DEL-021-03,Professional liability — E&O — $5M,1,LS,TBD,TBD,CAD,PARAMETRIC,location TBD,LOW,E&O premium not in Fees_Permits_Insurance.csv; depends on design-build scope and Proponent history
L-005,ITEM-005,INS,PKG-021,DEL-021-03,Employers liability insurance — $5M per employee,1,LS,TBD,TBD,CAD,PARAMETRIC,location TBD,LOW,Employer's liability premium not in Fees_Permits_Insurance.csv; often bundled with WCB or CGL program
L-006,ITEM-006,LAB,PKG-021,DEL-021-03,Contract Administrator — insurance coordination and administration,16,hr,120,1920,CAD,PARAMETRIC,Professional_Staff_Rates.csv R-25; Level_of_Effort.csv DEL-021-03 R-25,MED,16 hrs from LoE; $120/hr from rate table
L-007,ITEM-007,LAB,PKG-021,DEL-021-03,Project Manager — insurance coordination,6,hr,165,990,CAD,PARAMETRIC,Professional_Staff_Rates.csv R-01; Level_of_Effort.csv DEL-021-03 R-01,MED,6 hrs from LoE; $165/hr from rate table
L-008,ITEM-008,LAB,PKG-021,DEL-021-03,Construction Project Manager — insurance support,8,hr,155,1240,CAD,PARAMETRIC,Professional_Staff_Rates.csv R-02; Level_of_Effort.csv DEL-021-03 R-02,MED,8 hrs from LoE; $155/hr from rate table
L-009,ITEM-009,LAB,PKG-021,DEL-021-03,Site Superintendent — insurance support,10,hr,145,1450,CAD,PARAMETRIC,Professional_Staff_Rates.csv R-03; Level_of_Effort.csv DEL-021-03 R-03,MED,10 hrs from LoE; $145/hr from rate table
L-010,ITEM-010,LAB,PKG-021,DEL-021-03,Cost Estimator — insurance estimate support,4,hr,135,540,CAD,PARAMETRIC,Professional_Staff_Rates.csv R-08; Level_of_Effort.csv DEL-021-03 R-08,MED,4 hrs from LoE; $135/hr from rate table
L-011,ITEM-011,LAB,PKG-021,DEL-021-03,QA/QC Lead — insurance compliance verification,6,hr,135,810,CAD,PARAMETRIC,Professional_Staff_Rates.csv R-06; Level_of_Effort.csv DEL-021-03 R-06,MED,6 hrs from LoE; $135/hr from rate table
L-012,ITEM-012,LAB,PKG-021,DEL-021-03,HSE Manager — WCB and safety insurance coordination,4,hr,140,560,CAD,PARAMETRIC,Professional_Staff_Rates.csv R-05; Level_of_Effort.csv DEL-021-03 R-05,MED,4 hrs from LoE; $140/hr from rate table
L-013,ITEM-013,LAB,PKG-021,DEL-021-03,Document Controller — insurance records management,6,hr,75,450,CAD,PARAMETRIC,Professional_Staff_Rates.csv R-09; Level_of_Effort.csv DEL-021-03 R-09,MED,6 hrs from LoE; $75/hr from rate table
