RegisterSchemaVersion,DependencyID,FromPackageID,FromDeliverableID,FromDeliverableName,DependencyClass,AnchorType,Direction,DependencyType,TargetType,TargetPackageID,TargetDeliverableID,TargetRefID,TargetName,TargetLocation,Statement,EvidenceFile,SourceRef,EvidenceQuote,Explicitness,RequiredMaturity,ProposedMaturity,SatisfactionStatus,Confidence,Origin,FirstSeen,LastSeen,Status,Notes
v3.1,DEP-DEL-02-01-001,PKG-04,DEL-02-01,ConceptDesignPackage,ANCHOR,IMPLEMENTS_NODE,UPSTREAM,OTHER,WBS_NODE,PKG-04,,PKG-04,Design Proposal (Concept + Design Brief),,This deliverable implements the PKG-04 work package node in the project decomposition.,_CONTEXT.md,_CONTEXT.md §Identification,"Package: PKG-04 Design Proposal (Concept + Design Brief)",EXPLICIT,TBD,TBD,TBD,HIGH,EXTRACTED,2026-02-18,2026-02-18,ACTIVE,FACT: PKG-04 confirmed in decomposition §7 as the parent package containing DEL-02-01.
v3.1,DEP-DEL-02-01-002,PKG-04,DEL-02-01,ConceptDesignPackage,ANCHOR,TRACES_TO_REQUIREMENT,UPSTREAM,OTHER,REQUIREMENT,,,SOW-009,Produce Proposed Conceptual Design package,,This deliverable traces to SOW-009: produce concept design package reflecting 12-acre developable site and excluding removed pickled sand building.,_CONTEXT.md,_CONTEXT.md §Scope Traceability,"Scope items: SOW-009, SOW-010",EXPLICIT,TBD,TBD,TBD,HIGH,EXTRACTED,2026-02-18,2026-02-18,ACTIVE,FACT: SOW-009 confirmed in decomposition §10 Scope Ledger as mapped to DEL-02-01 in PKG-04.
v3.1,DEP-DEL-02-01-003,PKG-04,DEL-02-01,ConceptDesignPackage,ANCHOR,TRACES_TO_REQUIREMENT,UPSTREAM,OTHER,REQUIREMENT,,,SOW-010,Verify and embed program clarifications and special requirements into concept,,This deliverable traces to SOW-010: embed Addendum 01/03 program clarifications and special requirements (doors sumps exhaust generator fill stations solar readiness room sizing) into concept.,_CONTEXT.md,_CONTEXT.md §Scope Traceability,"Scope items: SOW-009, SOW-010",EXPLICIT,TBD,TBD,TBD,HIGH,EXTRACTED,2026-02-18,2026-02-18,ACTIVE,FACT: SOW-010 confirmed in decomposition §10 as mapped to DEL-02-01 (and DEL-02-02) in PKG-04.
v3.1,DEP-DEL-02-01-004,PKG-04,DEL-02-01,ConceptDesignPackage,ANCHOR,TRACES_TO_REQUIREMENT,UPSTREAM,OTHER,REQUIREMENT,,,OBJ-003,Maximize Proposed Conceptual Design score,,This deliverable traces to OBJ-003: maximize proposed conceptual design score through clear functional concept and evidence of meeting OSR/program.,_CONTEXT.md,_CONTEXT.md §Scope Traceability,"Objectives: OBJ-003, OBJ-004",EXPLICIT,TBD,TBD,TBD,HIGH,EXTRACTED,2026-02-18,2026-02-18,ACTIVE,FACT: OBJ-003 confirmed in decomposition §6 Objectives table as mapped to DEL-02-01 via PKG-04.
v3.1,DEP-DEL-02-01-005,PKG-04,DEL-02-01,ConceptDesignPackage,ANCHOR,TRACES_TO_REQUIREMENT,UPSTREAM,OTHER,REQUIREMENT,,,OBJ-004,Deliver strong Design Brief,,This deliverable traces to OBJ-004: deliver strong Design Brief (durability maintainability operations-fit rationale); concept is the design foundation enabling DEL-02-02.,_CONTEXT.md,_CONTEXT.md §Scope Traceability,"Objectives: OBJ-003, OBJ-004",EXPLICIT,TBD,TBD,TBD,HIGH,EXTRACTED,2026-02-18,2026-02-18,ACTIVE,FACT: OBJ-004 confirmed in decomposition §6 and scope ledger §10 (SOW-010 maps to OBJ-003 OBJ-004).
v3.1,DEP-DEL-02-01-006,PKG-04,DEL-02-01,ConceptDesignPackage,EXECUTION,NOT_APPLICABLE,UPSTREAM,PREREQUISITE,DOCUMENT,,,RFP-001,RFP Appendix B (Functional Program),_Sources/AB-2024-07156-Penhold Public Services Building RFP_2024_004.pdf,Functional Program (Appendix B of RFP) is an explicit required input for room list and program requirements before concept design work can proceed.,Procedure.md,Procedure.md §Prerequisites / Reference Materials,"Functional Program (Appendix B of RFP) — room list and program requirements",EXPLICIT,TBD,TBD,PENDING,HIGH,EXTRACTED,2026-02-18,2026-02-18,ACTIVE,FACT: Procedure.md Prerequisites explicitly lists Appendix B as a required input. Specification.md R1 requires program fit verification against Appendix B (C-002 blocking conflict: location TBD — PDF access required).
v3.1,DEP-DEL-02-01-007,PKG-04,DEL-02-01,ConceptDesignPackage,EXECUTION,NOT_APPLICABLE,UPSTREAM,PREREQUISITE,DOCUMENT,,,RFP-002,RFP Appendix A (Owner Statement of Requirements),_Sources/AB-2024-07156-Penhold Public Services Building RFP_2024_004.pdf,RFP Appendix A (OSR) is an explicit required input for owner objectives performance expectations and design constraints before concept design can proceed.,Procedure.md,Procedure.md §Prerequisites / Reference Materials,"Review RFP Appendix A (Owner Statement of Requirements) to extract: Project objectives and owner priorities",EXPLICIT,TBD,TBD,PENDING,HIGH,EXTRACTED,2026-02-18,2026-02-18,ACTIVE,FACT: Procedure.md Step 1.2 explicitly requires review of RFP Appendix A. _REFERENCES.md lists RFP as applicable reference.
v3.1,DEP-DEL-02-01-008,PKG-04,DEL-02-01,ConceptDesignPackage,EXECUTION,NOT_APPLICABLE,UPSTREAM,PREREQUISITE,DOCUMENT,,,ADD-003,Addendum 03,_Sources/AB-2024-07156-Penhold_Public Services Building Addendum03.pdf,Addendum 03 is an explicit required input providing the 12-acre developable site constraint pickled sand storage removal and technical requirements (doors sumps exhaust generator fill stations solar).,Procedure.md,Procedure.md §Prerequisites / Reference Materials,"Addendum 03 ... Key content: 12-acre developable site, pickled sand storage removal, technical requirements",EXPLICIT,TBD,TBD,PENDING,HIGH,EXTRACTED,2026-02-18,2026-02-18,ACTIVE,FACT: Procedure.md Prerequisites and Step 1.4 explicitly require review of Addendum 03. Requirements R3-R8 in Specification.md directly derive from Addendum 03.
v3.1,DEP-DEL-02-01-009,PKG-04,DEL-02-01,ConceptDesignPackage,EXECUTION,NOT_APPLICABLE,UPSTREAM,PREREQUISITE,DOCUMENT,,,GEOTECH-001,Geotechnical Investigation Report,_Sources/AB-2024-07156-Penhold PSB_Geotechnical Investigation Report.pdf,Geotechnical Investigation Report is an explicit required input; concept design shall respond to site constraints identified in the report (Specification R14) affecting building placement and foundation approach.,Specification.md,Specification.md §R14 Geotechnical and Environmental Constraints,"concept design shall respond to site constraints identified in the Geotechnical Investigation Report",EXPLICIT,TBD,TBD,PENDING,HIGH,EXTRACTED,2026-02-18,2026-02-18,ACTIVE,FACT: Specification.md R14 and Procedure.md Step 1.5 both explicitly require this document as a prerequisite input.
v3.1,DEP-DEL-02-01-010,PKG-04,DEL-02-01,ConceptDesignPackage,EXECUTION,NOT_APPLICABLE,UPSTREAM,PREREQUISITE,DOCUMENT,,,WETLAND-001,Wetland Assessment,_Sources/AB-2024-07156-Penhold PSB_Wetland Assessment.pdf,Wetland Assessment is an explicit required input; concept design shall respond to site constraints identified in the report (Specification R14) affecting building placement and environmental compliance.,Specification.md,Specification.md §R14 Geotechnical and Environmental Constraints,"concept design shall respond to site constraints identified in ... Wetland Assessment",EXPLICIT,TBD,TBD,PENDING,HIGH,EXTRACTED,2026-02-18,2026-02-18,ACTIVE,FACT: Specification.md R14 and Procedure.md Step 1.5 both explicitly require this document as a prerequisite input.
