RegisterSchemaVersion,DependencyID,FromPackageID,FromDeliverableID,FromDeliverableName,DependencyClass,AnchorType,Direction,DependencyType,TargetType,TargetPackageID,TargetDeliverableID,TargetRefID,TargetName,TargetLocation,Statement,EvidenceFile,SourceRef,EvidenceQuote,Explicitness,RequiredMaturity,ProposedMaturity,SatisfactionStatus,Confidence,Origin,FirstSeen,LastSeen,Status,Notes,EstimateImpactClass,ConsumerHint
v3.1,DEP-004-03-A01,PKG-004,DEL-004-03,Power Distribution Plans,ANCHOR,IMPLEMENTS_NODE,UPSTREAM,OTHER,WBS_NODE,,,SOW-0014,Complete final electrical design,_Decomposition/WDMLRL_Decomposition_Claude.md,Implements SOW-0014: Complete final electrical design — three-phase power distribution lighting receptacles,Datasheet.md,Identification > Covers SOW,Covers SOW: SOW-0014,EXPLICIT,TBD,TBD,TBD,HIGH,EXTRACTED,2026-02-26,2026-02-26,ACTIVE,FACT. Confirmed in decomposition Section 3C and Scope Ledger.,,
v3.1,DEP-004-03-A02,PKG-004,DEL-004-03,Power Distribution Plans,ANCHOR,TRACES_TO_REQUIREMENT,UPSTREAM,OTHER,REQUIREMENT,,,OBJ-001,Deliver a code-compliant fully functional maintenance shop,_Decomposition/WDMLRL_Decomposition_Claude.md,Supports OBJ-001: Code-compliant functional maintenance shop,Datasheet.md,Identification > Supports Objectives,Supports Objectives: OBJ-001 OBJ-003 OBJ-005,EXPLICIT,TBD,TBD,TBD,HIGH,EXTRACTED,2026-02-26,2026-02-26,ACTIVE,FACT. OBJ-001 confirmed in decomposition Section 5.,,
v3.1,DEP-004-03-A03,PKG-004,DEL-004-03,Power Distribution Plans,ANCHOR,TRACES_TO_REQUIREMENT,UPSTREAM,OTHER,REQUIREMENT,,,OBJ-003,Produce complete P.Eng.-stamped IFC design documentation,_Decomposition/WDMLRL_Decomposition_Claude.md,Supports OBJ-003: P.Eng.-stamped IFC design documentation across all disciplines,Datasheet.md,Identification > Supports Objectives,,EXPLICIT,TBD,TBD,TBD,HIGH,EXTRACTED,2026-02-26,2026-02-26,ACTIVE,FACT. OBJ-003 confirmed in decomposition Section 5.,,
v3.1,DEP-004-03-A04,PKG-004,DEL-004-03,Power Distribution Plans,ANCHOR,TRACES_TO_REQUIREMENT,UPSTREAM,OTHER,REQUIREMENT,,,OBJ-005,Install and commission all electrical and low-voltage systems,_Decomposition/WDMLRL_Decomposition_Claude.md,Supports OBJ-005: Electrical and low-voltage systems to operational readiness,Datasheet.md,Identification > Supports Objectives,,EXPLICIT,TBD,TBD,TBD,HIGH,EXTRACTED,2026-02-26,2026-02-26,ACTIVE,FACT. OBJ-005 confirmed in decomposition Section 5.,,
v3.1,DEP-004-03-E01,PKG-004,DEL-004-03,Power Distribution Plans,EXECUTION,NOT_APPLICABLE,UPSTREAM,PREREQUISITE,DELIVERABLE,PKG-004,DEL-004-01,,Preliminary Electrical Design,,County-approved Preliminary Electrical Design must be complete before IFC release,Procedure.md,Prerequisites > Information Prerequisites,"Must be complete and County-approved before IFC release",EXPLICIT,TBD,TBD,PENDING,HIGH,EXTRACTED,2026-02-26,2026-02-26,ACTIVE,FACT. Hard gate per RFP 3.3.2 and SOW-0010d.,BLOCKING,TASK_ESTIMATING
v3.1,DEP-004-03-E02,PKG-004,DEL-004-03,Power Distribution Plans,EXECUTION,NOT_APPLICABLE,UPSTREAM,INTERFACE,DELIVERABLE,PKG-004,DEL-004-02,,Single-Line Diagram,,Single-Line Diagram must be developed in parallel; final coordination required before IFC,Procedure.md,Prerequisites > Information Prerequisites,"Must be developed in parallel; final coordination required",EXPLICIT,TBD,TBD,PENDING,HIGH,EXTRACTED,2026-02-26,2026-02-26,ACTIVE,FACT. Cross-check required per Procedure Step 4.1.,BLOCKING,TASK_ESTIMATING
v3.1,DEP-004-03-E03,PKG-004,DEL-004-03,Power Distribution Plans,EXECUTION,NOT_APPLICABLE,UPSTREAM,PREREQUISITE,DELIVERABLE,PKG-001,DEL-001-02,,Architectural Floor Plans,,Required for spatial coordination and as drawing underlay for power plan sheets,Procedure.md,Prerequisites > Information Prerequisites,"Required for spatial coordination",EXPLICIT,TBD,TBD,PENDING,HIGH,EXTRACTED,2026-02-26,2026-02-26,ACTIVE,FACT. Cannot be waived per Procedure Step 2B readiness checklist.,BLOCKING,TASK_ESTIMATING
v3.1,DEP-004-03-E04,PKG-004,DEL-004-03,Power Distribution Plans,EXECUTION,NOT_APPLICABLE,UPSTREAM,INTERFACE,DELIVERABLE,PKG-002,DEL-002-03,,Structural Framing Plans,,Required to coordinate conduit penetrations and crane support locations,Procedure.md,Prerequisites > Information Prerequisites,"Required to coordinate conduit penetrations crane support locations",EXPLICIT,TBD,TBD,PENDING,HIGH,EXTRACTED,2026-02-26,2026-02-26,ACTIVE,FACT. Procedure Step 4.7 requires structural coordination review.,ADVISORY,TASK_ESTIMATING
v3.1,DEP-004-03-E05,PKG-004,DEL-004-03,Power Distribution Plans,EXECUTION,NOT_APPLICABLE,UPSTREAM,INTERFACE,DELIVERABLE,PKG-003,DEL-003-05,,Mechanical Equipment Schedule,,Required to confirm motor ratings and electrical connections for HVAC/exhaust equipment,Procedure.md,Prerequisites > Information Prerequisites,"Required to confirm motor ratings and electrical connections",EXPLICIT,TBD,TBD,PENDING,HIGH,EXTRACTED,2026-02-26,2026-02-26,ACTIVE,FACT. Procedure Step 4.5 MEP coordination confirms mechanical equipment power.,BLOCKING,TASK_ESTIMATING
v3.1,DEP-004-03-E06,PKG-004,DEL-004-03,Power Distribution Plans,EXECUTION,NOT_APPLICABLE,UPSTREAM,PREREQUISITE,EXTERNAL,,,,,Crane supplier specifications (PKG-016),Required to confirm crane circuit ratings before IFC,Procedure.md,Prerequisites > Information Prerequisites,"Required to confirm crane circuit ratings",EXPLICIT,TBD,TBD,PENDING,HIGH,EXTRACTED,2026-02-26,2026-02-26,ACTIVE,FACT. Gated prerequisite per Procedure Step 2B readiness checklist.,BLOCKING,TASK_ESTIMATING
v3.1,DEP-004-03-E07,PKG-004,DEL-004-03,Power Distribution Plans,EXECUTION,NOT_APPLICABLE,UPSTREAM,PREREQUISITE,EXTERNAL,,,,,Utility service information (ATCO Electric or equivalent),Required to confirm service voltage capacity and metering requirements; gates Step 2 load calculation,Procedure.md,Prerequisites > Information Prerequisites and Step 1A,"Required to confirm service voltage capacity and metering requirements",EXPLICIT,TBD,TBD,PENDING,HIGH,EXTRACTED,2026-02-26,2026-02-26,ACTIVE,FACT. Procedure Step 1A creates explicit gate: do not proceed to Step 2 without confirmed service voltage.,BLOCKING,TASK_ESTIMATING
v3.1,DEP-004-03-E08,PKG-004,DEL-004-03,Power Distribution Plans,EXECUTION,NOT_APPLICABLE,UPSTREAM,PREREQUISITE,EXTERNAL,,,,,County welding equipment specifications,Required to confirm welding receptacle ratings; currently assumed 50A/240V per D-009,Procedure.md,Prerequisites > Information Prerequisites,"County welding equipment specifications required",EXPLICIT,TBD,TBD,PENDING,MEDIUM,EXTRACTED,2026-02-26,2026-02-26,ACTIVE,FACT. Currently assumed 50A/240V per D-009; County supplies specs per SOW-0204.,ADVISORY,TASK_ESTIMATING
v3.1,DEP-004-03-E09,PKG-004,DEL-004-03,Power Distribution Plans,EXECUTION,NOT_APPLICABLE,UPSTREAM,INTERFACE,DELIVERABLE,PKG-004,DEL-004-08,,Electrical Calculation Package,,Panel and feeder sizes on DEL-004-03 must be consistent with DEL-004-08 load calculation,Procedure.md,Steps > Step 2.4,"Panel sizes shown on DEL-004-03 must be consistent with DEL-004-08",EXPLICIT,TBD,TBD,PENDING,HIGH,EXTRACTED,2026-02-26,2026-02-26,ACTIVE,FACT. Verification table requires cross-check per Enrichment X-004.,BLOCKING,TASK_ESTIMATING
v3.1,DEP-004-03-E10,PKG-004,DEL-004-03,Power Distribution Plans,EXECUTION,NOT_APPLICABLE,DOWNSTREAM,HANDOVER,PACKAGE,PKG-015,,,Electrical and Low-Voltage Installation,,IFC drawing set issued to PKG-015 as the governing construction document,Procedure.md,Steps > Step 7.1,"Issue drawing set to PKG-015 Electrical contractor",EXPLICIT,TBD,TBD,TBD,HIGH,EXTRACTED,2026-02-26,2026-02-26,ACTIVE,FACT. PKG-015 confirmed in decomposition as construction execution package.,INFO,TASK_ESTIMATING
v3.1,DEP-004-03-E11,PKG-004,DEL-004-03,Power Distribution Plans,EXECUTION,NOT_APPLICABLE,UPSTREAM,INTERFACE,PACKAGE,PKG-006,,,Plumbing Design,,Plumbing equipment requiring electrical feeds must be identified and coordinated,Procedure.md,Steps > Step 4.6,"Plumbing equipment requiring electrical feeds are identified",EXPLICIT,TBD,TBD,PENDING,MEDIUM,EXTRACTED,2026-02-26,2026-02-26,ACTIVE,FACT. Procedure Step 4.6 (Enrichment C-004) adds explicit plumbing coordination requirement.,ADVISORY,TASK_ESTIMATING
v3.1,DEP-004-03-E12,PKG-004,DEL-004-03,Power Distribution Plans,EXECUTION,NOT_APPLICABLE,UPSTREAM,INTERFACE,DELIVERABLE,PKG-001,DEL-001-07,,Door and Window Schedule,,Overhead door count required from architectural door schedule to size door operator circuits,Specification.md,Requirements > REQ-003-03,"Number of doors TBD - to be confirmed from DEL-001-07",EXPLICIT,TBD,TBD,PENDING,HIGH,EXTRACTED,2026-02-26,2026-02-26,ACTIVE,FACT. REQ-003-03 acceptance criteria requires circuit count to equal door count per DEL-001-07.,ADVISORY,TASK_ESTIMATING
