ItemID,DeliverableID,Description,Qty,Unit,PricingMode,SourceDoc,SourceSection,Notes
ITM-001,DEL-001-10,Project Management — renovation plan oversight and client coordination,6,hr,UNIT_RATE,Procedure,Prerequisites — Personnel Prerequisites,R-01 Project Manager; coordination with County PM and discipline leads
ITM-002,DEL-001-10,Cost Estimating — quantity takeoff and benchmarking support for renovation scope,4,hr,UNIT_RATE,Procedure,Prerequisites — Personnel Prerequisites,R-08 Cost Estimator; estimate prep and benchmarking for renovation areas
ITM-003,DEL-001-10,Senior Architect — lead design for renovation plans (field survey; design intent; IFC production),54,hr,UNIT_RATE,Datasheet,Renovation Areas and Program Elements,R-11 Senior Architect; lead architect for code/coordination across 5 SOW items
ITM-004,DEL-001-10,Architect — production drawing development for renovation plan set,42,hr,UNIT_RATE,Procedure,Steps 1-5,R-12 Architect; CAD/BIM production of renovation floor plans and details
ITM-005,DEL-001-10,BIM Technician — modeling and sheet setup for renovation drawing set,24,hr,UNIT_RATE,Procedure,Steps 1-5,R-13 BIM Technician; BIM modeling and sheet setup for renovation drawings
ITM-006,DEL-001-10,Existing conditions field survey of Old North Shop,1,LS,LUMP_SUM,Procedure,Step 1 — Attend Mandatory Site Meeting and Conduct Existing Conditions Survey,Included in Senior Architect and Architect hours; survey of kitchenette/mezzanine/washroom/locker areas
ITM-007,DEL-001-10,Preliminary design production and County submission (REQ-011),1,LS,LUMP_SUM,Specification,REQ-011 — Preliminary Design Approval,Included in architect hours; preliminary design gate for County approval
ITM-008,DEL-001-10,IFC drawing set production — renovation floor plans and details (REQ-001),1,LS,LUMP_SUM,Specification,REQ-001 — Drawing Set Completeness,Included in architect hours; 5 SOW items documented on IFC sheets
ITM-009,DEL-001-10,Discipline coordination — structural/mechanical/electrical (REQ-009),1,LS,LUMP_SUM,Specification,REQ-009 — Coordination with Structural Mechanical and Electrical Disciplines,Included in PM and architect hours; coordination with PKG-002/003/004/005
ITM-010,DEL-001-10,Code compliance review and P.Eng. stamp coordination (REQ-006 and REQ-007),1,LS,LUMP_SUM,Specification,REQ-006 — Code Compliance; REQ-007 — P.Eng. Stamp Required,Included in Senior Architect hours; code review and stamp process
ITM-011,DEL-001-10,Coordination with DEL-001-09 Demolition Plans (REQ-008),1,LS,LUMP_SUM,Specification,REQ-008 — Coordination with Demolition Plans,Included in architect hours; verify post-demolition conditions match renovation base
ITM-012,DEL-001-10,Internal QA review and checklist completion,1,LS,LUMP_SUM,Procedure,Step 4.4 — Internal QA Checklist,Included in Senior Architect hours; drawing quality review per Lensing item A-005
