RegisterSchemaVersion,DependencyID,FromPackageID,FromDeliverableID,FromDeliverableName,DependencyClass,AnchorType,Direction,DependencyType,TargetType,TargetPackageID,TargetDeliverableID,TargetRefID,TargetName,TargetLocation,Statement,EvidenceFile,SourceRef,EvidenceQuote,Explicitness,RequiredMaturity,ProposedMaturity,SatisfactionStatus,Confidence,Origin,FirstSeen,LastSeen,Status,Notes
v3.1,DEP-09-02-001,PKG-09,DEL-09-02,SiteConditionsAndDueDiligenceSummary,ANCHOR,IMPLEMENTS_NODE,UPSTREAM,OTHER,PACKAGE,PKG-09,,PKG-09,PKG-09 Due Diligence & Risk Register,,DEL-09-02 implements the PKG-09 Due Diligence & Risk Register work package as defined in the project decomposition.,Datasheet.md,Datasheet.md > Identification table,,EXPLICIT,DEFINED,DEFINED,SATISFIED,HIGH,EXTRACTED,2026-02-18,2026-02-18,ACTIVE,FACT: Decomposition Section 7 and 8 confirm DEL-09-02 is the second primary deliverable under PKG-09.
v3.1,DEP-09-02-002,PKG-09,DEL-09-02,SiteConditionsAndDueDiligenceSummary,ANCHOR,TRACES_TO_REQUIREMENT,UPSTREAM,OTHER,REQUIREMENT,,,SOW-024,SOW-024: Survey approach and assumptions,Penhold_PSB_Project_Decomposition_Final_AddendumIntegrated_v1.md Section 10,DEL-09-02 traces to SOW-024 (address legal/topographical survey approach and site surveying assumptions).,_CONTEXT.md,_CONTEXT.md > Scope Traceability,"Scope items: SOW-024, SOW-025",EXPLICIT,DEFINED,DEFINED,TBD,HIGH,EXTRACTED,2026-02-18,2026-02-18,ACTIVE,FACT: _CONTEXT.md explicitly lists SOW-024 as a scope traceability item. Decomposition Section 10 confirms SOW-024 maps to DEL-09-02 under PKG-09.
v3.1,DEP-09-02-003,PKG-09,DEL-09-02,SiteConditionsAndDueDiligenceSummary,ANCHOR,TRACES_TO_REQUIREMENT,UPSTREAM,OTHER,REQUIREMENT,,,SOW-025,SOW-025: Site due diligence summary,Penhold_PSB_Project_Decomposition_Final_AddendumIntegrated_v1.md Section 10,DEL-09-02 traces to SOW-025 (summarize site conditions and constraints using provided reference reports and show implications for design/price).,_CONTEXT.md,_CONTEXT.md > Scope Traceability,"Scope items: SOW-024, SOW-025",EXPLICIT,DEFINED,DEFINED,TBD,HIGH,EXTRACTED,2026-02-18,2026-02-18,ACTIVE,FACT: _CONTEXT.md explicitly lists SOW-025 as a scope traceability item. Decomposition Section 10 confirms SOW-025 maps to DEL-09-02 under PKG-09.
v3.1,DEP-09-02-004,PKG-09,DEL-09-02,SiteConditionsAndDueDiligenceSummary,ANCHOR,TRACES_TO_REQUIREMENT,UPSTREAM,OTHER,REQUIREMENT,,,OBJ-008,OBJ-008: Manage risk and unknowns transparently,Penhold_PSB_Project_Decomposition_Final_AddendumIntegrated_v1.md Section 6,DEL-09-02 traces to OBJ-008 (manage risk and unknowns transparently via site understanding and constraint mitigation).,_CONTEXT.md,_CONTEXT.md > Scope Traceability,"Objectives: OBJ-008",EXPLICIT,DEFINED,DEFINED,TBD,HIGH,EXTRACTED,2026-02-18,2026-02-18,ACTIVE,FACT: _CONTEXT.md explicitly lists OBJ-008 as the governing objective. Guidance.md further confirms: "OBJ-008: Manage risk and unknowns transparently — This deliverable directly supports transparent risk management."
v3.1,DEP-09-02-005,PKG-09,DEL-09-02,SiteConditionsAndDueDiligenceSummary,EXECUTION,NOT_APPLICABLE,UPSTREAM,PREREQUISITE,DOCUMENT,,,REF-GEOTECH,Geotechnical Investigation Report (AB-2024-07156-Penhold PSB_Geotechnical Investigation Report.pdf),_Sources/AB-2024-07156-Penhold PSB_Geotechnical Investigation Report.pdf,The Geotechnical Investigation Report is a required input for extracting soil conditions; bearing capacity; groundwater depth; foundation recommendations; seismic site class; and frost depth.,Procedure.md,Procedure.md > Prerequisites > Reference Materials,"Geotechnical Investigation Report — Primary site data: soil conditions, bearing capacity, groundwater, foundation design recommendations",EXPLICIT,ACCESSIBLE,TBD,PENDING,HIGH,EXTRACTED,2026-02-18,2026-02-18,ACTIVE,FACT: Procedure.md Prerequisites table lists Geotechnical Investigation Report as required before starting. Procedure.md B-006 classifies it as BLOCKING (concept design on hold until obtained). Specification.md R-01 and R-02 explicitly require findings from this report. Currently inaccessible (PDF read error per Datasheet.md B-003).
v3.1,DEP-09-02-006,PKG-09,DEL-09-02,SiteConditionsAndDueDiligenceSummary,EXECUTION,NOT_APPLICABLE,UPSTREAM,PREREQUISITE,DOCUMENT,,,REF-WETLAND,Wetland Assessment Report (AB-2024-07156-Penhold PSB_Wetland Assessment.pdf),_Sources/AB-2024-07156-Penhold PSB_Wetland Assessment.pdf,The Wetland Assessment Report is a required input for extracting wetland presence; classification; setback distances; and regulatory permitting requirements under Alberta Water Act.,Procedure.md,Procedure.md > Prerequisites > Reference Materials,"Wetland Assessment — wetland delineation, setback requirements, regulatory permitting implications for site layout",EXPLICIT,ACCESSIBLE,TBD,PENDING,HIGH,EXTRACTED,2026-02-18,2026-02-18,ACTIVE,FACT: Procedure.md Prerequisites table lists Wetland Assessment as required before starting. Procedure.md B-006 classifies it as BLOCKING. Specification.md R-03 and R-04 explicitly require findings from this report. Currently inaccessible (PDF read error per Datasheet.md B-003).
v3.1,DEP-09-02-007,PKG-09,DEL-09-02,SiteConditionsAndDueDiligenceSummary,EXECUTION,NOT_APPLICABLE,UPSTREAM,PREREQUISITE,DOCUMENT,,,REF-ENVIRO,Desktop Environmental Assessment (AB-2024-07156-Penhold PSB_Desktop_Field_Enviro_Assessment_2021 ghost Pine.pdf),_Sources/AB-2024-07156-Penhold PSB_Desktop_Field_Enviro_Assessment_2021 ghost Pine.pdf,The Desktop Environmental Assessment is a required input for extracting contamination screening results; regulatory clearance status; and environmental constraints.,Procedure.md,Procedure.md > Prerequisites > Reference Materials,"Environmental baseline, contamination screening, regulatory constraints",EXPLICIT,ACCESSIBLE,TBD,PENDING,MEDIUM,EXTRACTED,2026-02-18,2026-02-18,ACTIVE,FACT: Procedure.md Prerequisites table lists Environmental Assessment as required. Procedure.md B-006 classifies it as IMPORTANT (may proceed with assumptions). Specification.md R-05 and R-06 explicitly require findings from this report. Currently inaccessible (PDF read error per Datasheet.md B-003).
v3.1,DEP-09-02-008,PKG-09,DEL-09-02,SiteConditionsAndDueDiligenceSummary,EXECUTION,NOT_APPLICABLE,UPSTREAM,PREREQUISITE,DOCUMENT,,,REF-GRADING,Site Grading Document (AB-2024-07156-Penhold PSB_Site grading.pdf),_Sources/AB-2024-07156-Penhold PSB_Site grading.pdf,The Site Grading document is a required input for extracting existing site topography; drainage patterns; and earthwork implications.,Procedure.md,Procedure.md > Prerequisites > Reference Materials,"Existing site grading, earthwork context, drainage patterns",EXPLICIT,ACCESSIBLE,TBD,PENDING,HIGH,EXTRACTED,2026-02-18,2026-02-18,ACTIVE,FACT: Procedure.md Prerequisites table lists Site Grading document as required before starting. Procedure.md B-006 classifies it as BLOCKING. Specification.md R-07 explicitly requires findings from this document. Currently inaccessible (PDF read error per Datasheet.md B-003).
v3.1,DEP-09-02-009,PKG-09,DEL-09-02,SiteConditionsAndDueDiligenceSummary,EXECUTION,NOT_APPLICABLE,UPSTREAM,PREREQUISITE,DOCUMENT,,,REF-FLOODZONE,Flood Zone Mapping (AB-2024-07156-Penhold PSB_parcel flood zone.pdf),_Sources/AB-2024-07156-Penhold PSB_parcel  flood zone.pdf,The Flood Zone Mapping document is a required input for verifying the 8-acre flood fringe / 12-acre developable area constraint and extracting detailed flood elevation data.,Procedure.md,Procedure.md > Prerequisites > Reference Materials,"Flood zone mapping, flood fringe delineation, constraints on developable area",EXPLICIT,ACCESSIBLE,TBD,PENDING,HIGH,EXTRACTED,2026-02-18,2026-02-18,ACTIVE,FACT: Procedure.md Prerequisites table lists Flood Zone Mapping as required. Procedure.md B-006 classifies it as BLOCKING. Specification.md R-08 explicitly requires flood zone verification. Currently partially accessible only via Addendum 03 summary (per Datasheet.md B-003).
v3.1,DEP-09-02-010,PKG-09,DEL-09-02,SiteConditionsAndDueDiligenceSummary,EXECUTION,NOT_APPLICABLE,UPSTREAM,PREREQUISITE,DOCUMENT,,,REF-ADJSUBDIV,Adjacent Subdivision Design (AB-2024-07156-Penhold PSB_Adjacent Subdivision Design.pdf),_Sources/AB-2024-07156-Penhold PSB_Adjacent Subdivision Design.pdf,The Adjacent Subdivision Design document is a required input for extracting infrastructure interfaces and service tie-in context.,Procedure.md,Procedure.md > Prerequisites > Reference Materials,"Adjacent development context, infrastructure interfaces, servicing tie-in context",EXPLICIT,ACCESSIBLE,TBD,PENDING,MEDIUM,EXTRACTED,2026-02-18,2026-02-18,ACTIVE,FACT: Procedure.md Prerequisites table lists Adjacent Subdivision Design as required. Procedure.md B-006 classifies it as IMPORTANT. Specification.md R-09 references this document for servicing context. Currently inaccessible (PDF read error per Datasheet.md B-003).
v3.1,DEP-09-02-011,PKG-09,DEL-09-02,SiteConditionsAndDueDiligenceSummary,EXECUTION,NOT_APPLICABLE,DOWNSTREAM,HANDOVER,DELIVERABLE,PKG-04,DEL-02-01,,DEL-02-01 Concept Design Package,,Site constraints (wetland setbacks; flood fringe; grading; survey limitations; geotechnical foundation parameters) produced by this deliverable are consumed by DEL-02-01 to inform building placement; site layout; grading strategy; and access design.,Datasheet.md,Datasheet.md > Conditions > Normal Operating Context,"Outputs from this deliverable feed into DEL-02-01 (Concept Design)",EXPLICIT,COMPLETE,TBD,PENDING,HIGH,EXTRACTED,2026-02-18,2026-02-18,ACTIVE,FACT: Datasheet.md explicitly states outputs feed into DEL-02-01. Specification.md R-12 names DEL-02-01 as a consistency requirement. Guidance.md Consideration 2 and Procedure.md Step 6 both confirm DEL-02-01 consumes site constraint data from this deliverable.
v3.1,DEP-09-02-012,PKG-09,DEL-09-02,SiteConditionsAndDueDiligenceSummary,EXECUTION,NOT_APPLICABLE,DOWNSTREAM,HANDOVER,DELIVERABLE,PKG-02,DEL-05-03,,DEL-05-03 Pricing Narrative and Assumptions,,Site conditions data (foundation cost implications; earthwork quantities; servicing allowances; risk contingencies) produced by this deliverable are consumed by DEL-05-03 for pricing assumptions.,Datasheet.md,Datasheet.md > Conditions > Normal Operating Context,"Outputs from this deliverable feed into DEL-05-03 (Pricing Assumptions)",EXPLICIT,COMPLETE,TBD,PENDING,HIGH,EXTRACTED,2026-02-18,2026-02-18,ACTIVE,FACT: Datasheet.md explicitly states outputs feed into DEL-05-03. Specification.md R-12 names DEL-05-03. Guidance.md Consideration 2 confirms cost implications must align with site conditions findings. Specification.md B-002 describes minimum data threshold for pricing.
v3.1,DEP-09-02-013,PKG-09,DEL-09-02,SiteConditionsAndDueDiligenceSummary,EXECUTION,NOT_APPLICABLE,DOWNSTREAM,HANDOVER,DELIVERABLE,PKG-09,DEL-09-01,,DEL-09-01 Risk Register and Mitigation Plan,,Site constraints identified in this deliverable are explicitly fed into DEL-09-01 as risks requiring mitigation strategies.,Datasheet.md,Datasheet.md > Conditions > Normal Operating Context,"Outputs from this deliverable feed into DEL-09-01 (Risk Register)",EXPLICIT,COMPLETE,TBD,PENDING,HIGH,EXTRACTED,2026-02-18,2026-02-18,ACTIVE,FACT: Datasheet.md explicitly states outputs feed into DEL-09-01. Specification.md R-11 states cross-reference to risk register. Guidance.md Principle 2 states each constraint mitigation must be cross-referenced to DEL-09-01. Procedure.md Steps 4 and 6 confirm DEL-09-01 is a downstream consumer.
v3.1,DEP-09-02-014,PKG-09,DEL-09-02,SiteConditionsAndDueDiligenceSummary,EXECUTION,NOT_APPLICABLE,DOWNSTREAM,HANDOVER,DELIVERABLE,PKG-08,DEL-08-01,,DEL-08-01 Detailed Project Schedule,,Survey availability timing; permitting timelines; and earthwork sequencing constraints produced by this deliverable are consumed by DEL-08-01 for schedule development.,Datasheet.md,Datasheet.md > Conditions > Normal Operating Context,"Outputs from this deliverable feed into DEL-08-01 (Schedule)",EXPLICIT,COMPLETE,TBD,PENDING,HIGH,EXTRACTED,2026-02-18,2026-02-18,ACTIVE,FACT: Datasheet.md explicitly states outputs feed into DEL-08-01. Specification.md R-12 names DEL-08-01. Specification.md R-10 and Guidance.md Example 3 state that survey timing from Addendum 03 must be reflected in DEL-08-01 schedule.
