RegisterSchemaVersion,DependencyID,FromPackageID,FromDeliverableID,FromDeliverableName,DependencyClass,AnchorType,Direction,DependencyType,TargetType,TargetPackageID,TargetDeliverableID,TargetRefID,TargetName,TargetLocation,Statement,EvidenceFile,SourceRef,EvidenceQuote,Explicitness,RequiredMaturity,ProposedMaturity,SatisfactionStatus,Confidence,Origin,FirstSeen,LastSeen,Status,Notes
v3.1,DEP-01-05-A001,PKG-001,DEL-01-05,Appendix H - Schedule B - Cost Breakdown,ANCHOR,IMPLEMENTS_NODE,UPSTREAM,OTHER,WBS_NODE,,,,SOW-0006,Decomposition §7,DEL-01-05 implements SOW-0006 (Schedule B complete breakdown),Datasheet.md,Datasheet.md > Identification > Scope Coverage,"Scope Coverage: SOW-0006 (Schedule B complete breakdown)",EXPLICIT,TBD,TBD,TBD,HIGH,EXTRACTED,2026-02-17,2026-02-17,ACTIVE,FACT. Confirmed in both Datasheet and Decomposition §10 scope ledger.
v3.1,DEP-01-05-A002,PKG-001,DEL-01-05,Appendix H - Schedule B - Cost Breakdown,ANCHOR,TRACES_TO_REQUIREMENT,UPSTREAM,OTHER,REQUIREMENT,,,,OBJ-007,Decomposition §6,DEL-01-05 supports OBJ-007 (produce a competitive compliant price package - 35 pts),Datasheet.md,Datasheet.md > Identification > Primary Objective,"Primary Objective: OBJ-007 -- Produce a competitive, compliant price package (35 pts)",EXPLICIT,TBD,TBD,TBD,HIGH,EXTRACTED,2026-02-17,2026-02-17,ACTIVE,FACT. Confirmed in Datasheet and Decomposition §9 DEL-01-05.
v3.1,DEP-01-05-A003,PKG-001,DEL-01-05,Appendix H - Schedule B - Cost Breakdown,ANCHOR,TRACES_TO_REQUIREMENT,UPSTREAM,OTHER,REQUIREMENT,,,,C-05,Decomposition §3,Schedule B must use Appendix H pricing template per constraint C-05,Datasheet.md,Datasheet.md > Attributes > Mandatory use constraint,"C-05: Must use Appendix H pricing template",EXPLICIT,TBD,TBD,TBD,HIGH,EXTRACTED,2026-02-17,2026-02-17,ACTIVE,FACT. Hard constraint from RFP §4.3 via Decomposition §3.
v3.1,DEP-01-05-A004,PKG-001,DEL-01-05,Appendix H - Schedule B - Cost Breakdown,ANCHOR,TRACES_TO_REQUIREMENT,UPSTREAM,OTHER,REQUIREMENT,,,,C-07,Decomposition §3,Addenda 01/02/03 acknowledgement required in Appendix H per C-07,Datasheet.md,Datasheet.md > Attributes > Addenda acknowledgement,"Required -- Addenda 01, 02, and 03 must all be acknowledged in Appendix H",EXPLICIT,TBD,TBD,TBD,HIGH,EXTRACTED,2026-02-17,2026-02-17,ACTIVE,FACT. Failure may disqualify price proposal per RFP §2.9.
v3.1,DEP-01-05-A005,PKG-001,DEL-01-05,Appendix H - Schedule B - Cost Breakdown,ANCHOR,TRACES_TO_REQUIREMENT,UPSTREAM,OTHER,REQUIREMENT,,,,C-11,Decomposition §3,FF&E must not appear in base cost per C-11,Specification.md,Specification.md > Scope > Exclusions and Clarifications,"FF&E must not appear in base cost; security monitoring must be listed as a separate sub-line",EXPLICIT,TBD,TBD,TBD,HIGH,EXTRACTED,2026-02-17,2026-02-17,ACTIVE,FACT. Tied to DEC-012 and Addendum 03 §1.18.
v3.1,DEP-01-05-A006,PKG-001,DEL-01-05,Appendix H - Schedule B - Cost Breakdown,ANCHOR,TRACES_TO_REQUIREMENT,UPSTREAM,OTHER,REQUIREMENT,,,,DEC-011,Decomposition §13,CCIP insurance approach confirmed; costs included in pricing,Datasheet.md,Datasheet.md > Attributes > Insurance approach,"CCIP -- Contractor Controlled Insurance Program; costs included in pricing",EXPLICIT,TBD,TBD,TBD,HIGH,EXTRACTED,2026-02-17,2026-02-17,ACTIVE,FACT. Decision DEC-011 resolved OI-003.
v3.1,DEP-01-05-A007,PKG-001,DEL-01-05,Appendix H - Schedule B - Cost Breakdown,ANCHOR,TRACES_TO_REQUIREMENT,UPSTREAM,OTHER,REQUIREMENT,,,,DEC-012,Decomposition §13,FF&E priced as $20000 cash allowance on Additional Option 6,Datasheet.md,Datasheet.md > Attributes > FF&E treatment,"Additional Option 6 -- $20,000 cash allowance only; NOT in base contract cost",EXPLICIT,TBD,TBD,TBD,HIGH,EXTRACTED,2026-02-17,2026-02-17,ACTIVE,FACT. Decision DEC-012 resolved OI-002.
v3.1,DEP-01-05-E001,PKG-001,DEL-01-05,Appendix H - Schedule B - Cost Breakdown,EXECUTION,NOT_APPLICABLE,UPSTREAM,PREREQUISITE,DELIVERABLE,PKG-001,DEL-01-04,,Schedule A Pricing Summary,,Schedule A totals must be finalized before Schedule B can be completed; blocking prerequisite,Procedure.md,Procedure.md > Prerequisites > Required Inputs > item 5,"DEL-01-04 (Schedule A Pricing Summary) -- MUST BE COMPLETED FIRST",EXPLICIT,TBD,TBD,TBD,HIGH,EXTRACTED,2026-02-17,2026-02-17,ACTIVE,FACT. Procedure Step 3 gate: do not proceed if Schedule A unavailable. Also Procedure Note 1.
v3.1,DEP-01-05-E002,PKG-001,DEL-01-05,Appendix H - Schedule B - Cost Breakdown,EXECUTION,NOT_APPLICABLE,UPSTREAM,INTERFACE,DELIVERABLE,PKG-001,DEL-01-03,,Bonding and Insurance Evidence,,Bonding and CCIP insurance cost basis required from DEL-01-03 for General Requirements lines,Procedure.md,Procedure.md > Prerequisites > Required Inputs > item 9,"DEL-01-03 (Bonding and Insurance Evidence) -- Provides the bonding and CCIP insurance cost basis",EXPLICIT,TBD,TBD,TBD,HIGH,EXTRACTED,2026-02-17,2026-02-17,ACTIVE,FACT. Specification R-04 requires consistency with DEL-01-03. If not available use placeholder per Procedure Step 3 gate.
v3.1,DEP-01-05-E003,PKG-001,DEL-01-05,Appendix H - Schedule B - Cost Breakdown,EXECUTION,NOT_APPLICABLE,DOWNSTREAM,HANDOVER,DELIVERABLE,PKG-001,DEL-01-06,,Pricing Narrative and Assumptions,,Schedule B cost assumptions and reconciliation must be documented in DEL-01-06,Specification.md,Specification.md > Requirements > R-07,"Schedule B line items shall be aligned with the Pricing Narrative assumptions provided in DEL-01-06",EXPLICIT,TBD,TBD,TBD,HIGH,EXTRACTED,2026-02-17,2026-02-17,ACTIVE,FACT. DEL-01-06 consumes Schedule B data. Procedure Step 6 explicitly produces DEL-01-06 to support Schedule B.
v3.1,DEP-01-05-E004,PKG-001,DEL-01-05,Appendix H - Schedule B - Cost Breakdown,EXECUTION,NOT_APPLICABLE,DOWNSTREAM,HANDOVER,DELIVERABLE,PKG-001,DEL-01-02,,Formal Submission Package,,Completed Schedule B is assembled into Appendix H package for inclusion in the final proposal PDF,Specification.md,Specification.md > Documentation > Appendix H Package,"Schedule B is assembled into Appendix H, which is part of the formal submission",EXPLICIT,TBD,TBD,TBD,HIGH,EXTRACTED,2026-02-17,2026-02-17,ACTIVE,FACT. Procedure Step 7 compiles Appendix H for incorporation into DEL-01-02 (SOW-0001).
v3.1,DEP-01-05-E005,PKG-001,DEL-01-05,Appendix H - Schedule B - Cost Breakdown,EXECUTION,NOT_APPLICABLE,UPSTREAM,PREREQUISITE,DOCUMENT,,,,Appendix H Template,RFP document package,Appendix H template defines required layout and structure for Schedule B,Procedure.md,Procedure.md > Prerequisites > Required Inputs > item 2,"Template defines required layout, column headers, and structure",EXPLICIT,TBD,TBD,TBD,HIGH,EXTRACTED,2026-02-17,2026-02-17,ACTIVE,FACT. Mandatory form per C-05.
v3.1,DEP-01-05-E006,PKG-001,DEL-01-05,Appendix H - Schedule B - Cost Breakdown,EXECUTION,NOT_APPLICABLE,UPSTREAM,PREREQUISITE,DOCUMENT,,,,RFP Section 8 (Financial Proposal),RFP document,RFP Section 8 governs pricing format and tax treatment requirements,Procedure.md,Procedure.md > Prerequisites > Required Inputs > item 1,"Format expectations, tax treatment, pricing alternatives guidance",EXPLICIT,TBD,TBD,TBD,HIGH,EXTRACTED,2026-02-17,2026-02-17,ACTIVE,FACT. Primary authority for financial proposal requirements.
v3.1,DEP-01-05-E007,PKG-001,DEL-01-05,Appendix H - Schedule B - Cost Breakdown,EXECUTION,NOT_APPLICABLE,UPSTREAM,PREREQUISITE,DOCUMENT,,,,RFP Functional Program (Appendix B),RFP document,Functional Program provides baseline scope for building cost estimation,Procedure.md,Procedure.md > Prerequisites > Required Inputs > item 3,"Space program with areas, room counts, and equipment requirements",EXPLICIT,TBD,TBD,TBD,HIGH,EXTRACTED,2026-02-17,2026-02-17,ACTIVE,FACT. Used as baseline scope for Buildings cost category.
v3.1,DEP-01-05-E008,PKG-001,DEL-01-05,Appendix H - Schedule B - Cost Breakdown,EXECUTION,NOT_APPLICABLE,UPSTREAM,PREREQUISITE,DOCUMENT,,,,Addendum 03 (Jul 31 2024),Source document,All Addendum 03 cost impacts must be integrated into Schedule B,Procedure.md,Procedure.md > Prerequisites > Required Inputs > item 4,"Key cost impacts: FF&E treatment; Pickled Sand Storage exclusion; site servicing cash allowance",EXPLICIT,TBD,TBD,TBD,HIGH,EXTRACTED,2026-02-17,2026-02-17,ACTIVE,FACT. Integrated per SOW-0003. Major cost driver document.
v3.1,DEP-01-05-E009,PKG-001,DEL-01-05,Appendix H - Schedule B - Cost Breakdown,EXECUTION,NOT_APPLICABLE,UPSTREAM,INTERFACE,DOCUMENT,,,,Site Reference Reports (Appendix D E F),RFP document package,Geotechnical report and site grading/plan used for sitework and foundation cost estimation,Procedure.md,Procedure.md > Prerequisites > Required Inputs > item 6,"Geotechnical Investigation Report (2021); Site Grading; Site Plan / Subdivision Plan",EXPLICIT,TBD,TBD,TBD,MEDIUM,EXTRACTED,2026-02-17,2026-02-17,ACTIVE,FACT. No additional geotech investigation per DEC-013; all site estimates use 2021 report.
