ItemID,DeliverableID,Description,Qty,Unit,PricingMode,SourceDoc,SourceSection,Notes
I-001,DEL-011-05,Wash bay concrete floor slab (heavy-duty reinforced slab-on-grade with drainage slope),67,m2,UNIT_RATE,Datasheet,Construction — Floor,"24 ft x 24 ft bay = 576 sqft = ~53.5 m2; adding ~25% for thickened edges and slab extension beyond clear opening = ~67 m2"
I-002,DEL-011-05,Thickened slab edge / grade beam at wash bay perimeter,29,m,UNIT_RATE,Datasheet,Construction — Floor,"Perimeter of ~24 ft x 24 ft bay: 4 x 24 ft = 96 ft = ~29 m"
I-003,DEL-011-05,Reinforcing steel (rebar) for wash bay floor slab and thickened edges,2010,kg,UNIT_RATE,Datasheet,Construction — Floor,"Estimated 30 kg/m2 for heavy-duty slab x 67 m2 = ~2010 kg"
I-004,DEL-011-05,Formwork for wash bay floor slab edges and grade beams,29,m2,UNIT_RATE,Datasheet,Construction — Floor,"Perimeter formwork 29 m x ~1 m depth = 29 m2"
I-005,DEL-011-05,Embedded steel plate(s) in wash bay floor (supply + install),4,EA,UNIT_RATE,Datasheet,"Attributes — Steel plate floor; Construction — Floor","Qty TBD in RFP; ASSUMPTION: 4 plates based on App B floor plan indication; pending DEL-002-08 embedment plan [B-001]"
I-006,DEL-011-05,Wash bay enclosure walls (insulated metal wall panels or concrete walls — material TBD),146,m2,UNIT_RATE,Datasheet,"Attributes — Wall system; Construction — Walls","Wall area: 3 walls x 24 ft wide x 20 ft avg height + 1 partial wall = ~1575 sqft = ~146 m2; wall material TBD [B-003]; priced as insulated metal panels (ASSUMPTION)"
I-007,DEL-011-05,Overhead door 24 ft wide (supply + install; motorized — ASSUMPTION),1,EA,LUMP_SUM,Datasheet,"Attributes — Overhead door; Construction — Overhead door","24 ft class overhead door; height TBD (16-20 ft ASSUMPTION) [A-001]; motorized [A-002]"
I-008,DEL-011-05,Roof integration for wash bay (insulated metal roof panels),53,m2,UNIT_RATE,Datasheet,Construction — Roof,"Roof area over wash bay: ~24 ft x 24 ft = 576 sqft = ~53 m2"
I-009,DEL-011-05,Flashing / trim / sealants at wash bay enclosure junctions,1,LS,LUMP_SUM,Datasheet,"Construction — Walls, Roof","Allowance for flashing, trim, and sealants at wall/roof/door junctions for weathertight enclosure"
I-010,DEL-011-05,Structural provisions for mezzanine above wash bay (bearing connections / ledger / corbels),1,LS,LUMP_SUM,Specification,REQ-011-05-006,"Structural connections at wash bay walls to receive mezzanine framing (DEL-011-07); scope limited to provisions only"
I-011,DEL-011-05,Floor drainage slope formwork and finishing (coordination with plumbing),1,LS,LUMP_SUM,Specification,"REQ-011-05-005a; Procedure Step 2.2","Slope direction/gradient TBD; additional labour/formwork to achieve sloped slab surface [F-002]"
I-012,DEL-011-05,Drain sleeves / pipe stubs / penetrations cast into floor slab,1,LS,LUMP_SUM,Specification,"REQ-011-05-009; Procedure Step 2.3","Coordination item with DEL-018-05; sleeves cast in before pour"
I-013,DEL-011-05,Electrical conduit stubs through slab and walls,1,LS,LUMP_SUM,Procedure,"Steps 2.5, 3.3","Coordination item with PKG-015; rough-in for OH door operator and lighting [X-002]"
I-014,DEL-011-05,East wall penetration / sleeve for mud sump drain pipe,1,LS,LUMP_SUM,Procedure,Step 3.3,"Penetration through east wall for drainage connection to exterior mud sump (DEL-018-05)"
I-015,DEL-011-05,Gantry structural provisions (conditional),1,LS,LUMP_SUM,Datasheet,"Attributes — Gantry","Conditional on Owner confirmation [B-002, X-003]; ASSUMPTION: included as allowance"
I-016,DEL-011-05,Pre-pour embedded items inspection (hold point),1,LS,LUMP_SUM,Procedure,Step 2.6 [C-003],"GC superintendent + County inspector sign-off before concrete pour"
I-017,DEL-011-05,Self-inspection and pre-CCC quality inspection,1,LS,LUMP_SUM,Procedure,"Steps 7.1-7.5","Inspection of overhead door mechanism, weatherseals, steel plate embedment integrity [X-004, D-002]"
I-018,DEL-011-05,County building inspection coordination and sign-off,1,LS,LUMP_SUM,Procedure,"Steps 8.1-8.3","Building inspector, Safety Code, OH&S compliance inspection"
I-019,DEL-011-05,Professional staff — project management and supervision (wash bay enclosure),1,LS,LUMP_SUM,Specification,"REQ-011-05-007a; Procedure Prerequisites","PM, CPM, Site Super, Cost Estimator, QA/QC Lead, HSE Manager hours per Level_of_Effort.csv"
I-020,DEL-011-05,Construction labour — concrete work (floor slab pour and finishing),120,hr,UNIT_RATE,Procedure,"Steps 2.1-2.7","Concrete finisher + labourer hours for floor slab; PARAMETRIC estimate"
I-021,DEL-011-05,Construction labour — wall erection and framing,160,hr,UNIT_RATE,Procedure,"Steps 3.1-3.4","Carpenter + labourer hours for wall construction"
I-022,DEL-011-05,Construction labour — roof integration,80,hr,UNIT_RATE,Procedure,"Steps 4.1-4.3","Carpenter + labourer hours for roof work"
I-023,DEL-011-05,Construction labour — overhead door installation,40,hr,UNIT_RATE,Procedure,"Steps 5.1-5.4","Carpenter + labourer hours for door install and hardware"
I-024,DEL-011-05,As-built documentation and closeout records,1,LS,LUMP_SUM,Specification,"Documentation section; Procedure Records","As-built survey, coordination logs, deficiency records [X-001]"
