RegisterSchemaVersion,DependencyID,FromPackageID,FromDeliverableID,FromDeliverableName,DependencyClass,AnchorType,Direction,DependencyType,TargetType,TargetPackageID,TargetDeliverableID,TargetRefID,TargetName,TargetLocation,Statement,EvidenceFile,SourceRef,EvidenceQuote,Explicitness,RequiredMaturity,ProposedMaturity,SatisfactionStatus,Confidence,Origin,FirstSeen,LastSeen,Status,Notes
v3.1,DEP-0104-A001,PKG-001,DEL-01-04,Appendix H - Schedule A - Pricing Summary,ANCHOR,IMPLEMENTS_NODE,UPSTREAM,OTHER,WBS_NODE,,,,SOW-0005,Decomposition v2.3 Scope Ledger,DEL-01-04 implements SOW-0005: Complete Appendix H Schedule A pricing summary (base contract + Additional Options 1-6) with taxes shown separately and totals consistent with Schedule B,Datasheet.md,Identification > Scope Coverage,"Scope Coverage: SOW-0005",EXPLICIT,TBD,TBD,TBD,HIGH,EXTRACTED,2026-02-17,2026-02-17,ACTIVE,FACT. Parent anchor. Decomposition Scope Ledger row SOW-0005 explicitly maps to DEL-01-04.
v3.1,DEP-0104-A002,PKG-001,DEL-01-04,Appendix H - Schedule A - Pricing Summary,ANCHOR,TRACES_TO_REQUIREMENT,UPSTREAM,OTHER,REQUIREMENT,,,,OBJ-007,Decomposition v2.3 Objectives,DEL-01-04 traces to OBJ-007: Produce a competitive and compliant price package (35 evaluation points),Datasheet.md,Identification > Objective,"OBJ-007 -- Produce a competitive, compliant price package (35 evaluation points)",EXPLICIT,TBD,TBD,TBD,HIGH,EXTRACTED,2026-02-17,2026-02-17,ACTIVE,FACT. Objective trace. Datasheet explicitly states OBJ-007 alignment.
v3.1,DEP-0104-A003,PKG-001,DEL-01-04,Appendix H - Schedule A - Pricing Summary,ANCHOR,TRACES_TO_REQUIREMENT,UPSTREAM,OTHER,REQUIREMENT,,,,C-05,Decomposition v2.3 Hard Constraints,DEL-01-04 must comply with C-05: Use Appendix H pricing template (Schedule A + Schedule B),Datasheet.md,Attributes > Source Template,"Source Template: Appendix H, Financial Proposal -- Schedule A (RFP p. 57)",EXPLICIT,TBD,TBD,TBD,HIGH,EXTRACTED,2026-02-17,2026-02-17,ACTIVE,FACT. Hard constraint trace. Datasheet and Specification REQ-SA-01 both cite C-05.
v3.1,DEP-0104-A004,PKG-001,DEL-01-04,Appendix H - Schedule A - Pricing Summary,ANCHOR,TRACES_TO_REQUIREMENT,UPSTREAM,OTHER,REQUIREMENT,,,,C-07,Decomposition v2.3 Hard Constraints,DEL-01-04 must comply with C-07: Addenda acknowledgement line in Appendix H must be completed,Datasheet.md,Conditions > Addenda acknowledgement risk,"Failure to acknowledge receipt and inclusion of all addenda may result in price proposal disqualification",EXPLICIT,TBD,TBD,TBD,HIGH,EXTRACTED,2026-02-17,2026-02-17,ACTIVE,FACT. Hard constraint trace. Disqualification risk per RFP Appendix H p. 57.
v3.1,DEP-0104-A005,PKG-001,DEL-01-04,Appendix H - Schedule A - Pricing Summary,ANCHOR,TRACES_TO_REQUIREMENT,UPSTREAM,OTHER,REQUIREMENT,,,,C-11,Decomposition v2.3 Hard Constraints,DEL-01-04 must comply with C-11: FF&E may be included as additional item but not in base cost,Datasheet.md,Conditions > FF&E exclusion from base,"FF&E is an additional item only; must not appear in Line 1-1 base cost",EXPLICIT,TBD,TBD,TBD,HIGH,EXTRACTED,2026-02-17,2026-02-17,ACTIVE,FACT. Hard constraint trace. Addendum 03 s1.18 requirement.
v3.1,DEP-0104-A006,PKG-001,DEL-01-04,Appendix H - Schedule A - Pricing Summary,ANCHOR,TRACES_TO_REQUIREMENT,UPSTREAM,OTHER,REQUIREMENT,,,,C-08,Decomposition v2.3 Hard Constraints,DEL-01-04 must comply with C-08: Agreement to Bond costs included in proposal price,Datasheet.md,Conditions > Bond costs in base,"Performance Bond (50%) and Labour and Material Payment Bond (50%) costs are included in Line 1-1 base price",EXPLICIT,TBD,TBD,TBD,HIGH,EXTRACTED,2026-02-17,2026-02-17,ACTIVE,FACT. Hard constraint trace. Bond costs flow through Schedule B into Line 1-1.
v3.1,DEP-0104-A007,PKG-001,DEL-01-04,Appendix H - Schedule A - Pricing Summary,ANCHOR,TRACES_TO_REQUIREMENT,UPSTREAM,OTHER,REQUIREMENT,,,,C-12,Decomposition v2.3 Hard Constraints,DEL-01-04 must comply with C-12: Cash allowance permitted for site servicing tie-ins; not required in proposal pricing,Datasheet.md,Conditions > Site servicing allowance,"Service tie-in costs may be covered by cash allowance; not required in proposal pricing",EXPLICIT,TBD,TBD,TBD,HIGH,EXTRACTED,2026-02-17,2026-02-17,ACTIVE,FACT. Hard constraint trace. Addendum 03 s1.7 requirement.
v3.1,DEP-0104-E001,PKG-001,DEL-01-04,Appendix H - Schedule A - Pricing Summary,EXECUTION,NOT_APPLICABLE,UPSTREAM,PREREQUISITE,DELIVERABLE,PKG-001,DEL-01-05,,Schedule B - Cost Breakdown,,Schedule B (DEL-01-05) provides all line item values that populate Schedule A; Subtotal Item 1 feeds Line 1-1; each Additional Item subtotal feeds Lines 1-2 through 1-7,Procedure.md,Prerequisites > P-1,"Schedule B (DEL-01-05) is 90%+ complete: base cost subtotal (Subtotal Item 1), all 6 option subtotals",EXPLICIT,TBD,TBD,TBD,HIGH,EXTRACTED,2026-02-17,2026-02-17,ACTIVE,FACT. Primary data input. Specification Referenced Deliverables table confirms upstream relationship. Procedure Step 1 formalizes the extraction of values from Schedule B.
v3.1,DEP-0104-E002,PKG-001,DEL-01-04,Appendix H - Schedule A - Pricing Summary,EXECUTION,NOT_APPLICABLE,UPSTREAM,PREREQUISITE,DELIVERABLE,PKG-001,DEL-01-06,,Pricing Narrative and Assumptions,,Pricing Narrative (DEL-01-06) must be drafted with assumptions and allowances documented before Schedule A completion,Procedure.md,Prerequisites > P-2,"Pricing Narrative (DEL-01-06) is drafted: major assumptions, exclusions, and allowances documented",EXPLICIT,TBD,TBD,TBD,HIGH,EXTRACTED,2026-02-17,2026-02-17,ACTIVE,FACT. Upstream prerequisite. Specification confirms upstream context role. Includes site servicing and FF&E allowance documentation.
v3.1,DEP-0104-E003,PKG-001,DEL-01-04,Appendix H - Schedule A - Pricing Summary,EXECUTION,NOT_APPLICABLE,UPSTREAM,PREREQUISITE,DELIVERABLE,PKG-001,DEL-01-03,,Bonding and Insurance Evidence,,Bond costs and CCIP insurance costs must be calculated and incorporated in Schedule B General Requirements before flowing to Schedule A Line 1-1,Procedure.md,Prerequisites > P-3 and P-4,"Bond costs (Performance Bond 50% + Labour and Material Payment Bond 50%) are calculated and incorporated in Schedule B General Requirements",EXPLICIT,TBD,TBD,TBD,HIGH,EXTRACTED,2026-02-17,2026-02-17,ACTIVE,FACT. Upstream prerequisite. Specification confirms DEL-01-03 bond and CCIP costs must appear in Schedule B General Requirements and flow to Line 1-1.
v3.1,DEP-0104-E004,PKG-001,DEL-01-04,Appendix H - Schedule A - Pricing Summary,EXECUTION,NOT_APPLICABLE,UPSTREAM,CONSTRAINT,DOCUMENT,,,,,_Sources/AB-2024-07156-Penhold Public Services Building RFP_2024_004.pdf,Schedule A form shall use the RFP-provided Appendix H template layout without modification; RFP Appendix H electronic template is a required input,Procedure.md,Prerequisites > P-5,"RFP Appendix H electronic template is available (pages 57-58 of RFP PDF)",EXPLICIT,TBD,TBD,TBD,HIGH,EXTRACTED,2026-02-17,2026-02-17,ACTIVE,FACT. Document constraint. Specification REQ-SA-01 mandates using the template without modification.
v3.1,DEP-0104-E005,PKG-001,DEL-01-04,Appendix H - Schedule A - Pricing Summary,EXECUTION,NOT_APPLICABLE,UPSTREAM,CONSTRAINT,DOCUMENT,,,,,_Sources/AB-2024-07156-Penhold_Public Services Building Addendum03.pdf,Addendum 03 constrains pricing structure: FF&E as additional item only (s1.18); site servicing cash allowance (s1.7); Pickled Sand Storage excluded (s1.2),Datasheet.md,Conditions > FF&E exclusion from base; Site servicing allowance; Pickled Sand Storage excluded,"FF&E is an additional item only; must not appear in Line 1-1 base cost",EXPLICIT,TBD,TBD,TBD,HIGH,EXTRACTED,2026-02-17,2026-02-17,ACTIVE,FACT. Document constraint. Three Addendum 03 sections explicitly constrain Schedule A line structure and pricing content.
