RegisterSchemaVersion,DependencyID,FromPackageID,FromDeliverableID,FromDeliverableName,DependencyClass,AnchorType,Direction,DependencyType,TargetType,TargetPackageID,TargetDeliverableID,TargetRefID,TargetName,TargetLocation,Statement,EvidenceFile,SourceRef,EvidenceQuote,Explicitness,RequiredMaturity,ProposedMaturity,SatisfactionStatus,Confidence,Origin,FirstSeen,LastSeen,Status,Notes
v3.1,DEP-0205-A01,PKG-002,DEL-02-05_Mechanical-Plumbing-and-Exhaust,Mechanical Plumbing Ventilation & Exhaust,ANCHOR,IMPLEMENTS_NODE,UPSTREAM,OTHER,WBS_NODE,PKG-002,,,DEL-02-05 decomposition entry (PKG-002),Decomposition PHASE7,DEL-02-05 implements the PKG-002 decomposition node for Mechanical Plumbing Ventilation & Exhaust covering SOW-0204 SOW-0213 SOW-0214 SOW-0223 SOW-0230,Datasheet.md,Datasheet > Identification table,Package: PKG-002; Scope Items Covered: SOW-0204 SOW-0213 SOW-0214 SOW-0223 SOW-0230,EXPLICIT,TBD,TBD,TBD,HIGH,EXTRACTED,2026-02-17,2026-02-17,ACTIVE,FACT. Parent anchor confirmed against decomposition Phase 7.
v3.1,DEP-0205-A02,PKG-002,DEL-02-05_Mechanical-Plumbing-and-Exhaust,Mechanical Plumbing Ventilation & Exhaust,ANCHOR,TRACES_TO_REQUIREMENT,UPSTREAM,OTHER,REQUIREMENT,,,,SOW-0204,Decomposition SSOW,Traces to SOW-0204: Provide direct exhaust ventilation for fire apparatus bays based on two apparatus per bay,Datasheet.md,Datasheet > Identification > Scope Items Covered,SOW-0204,EXPLICIT,TBD,TBD,TBD,HIGH,EXTRACTED,2026-02-17,2026-02-17,ACTIVE,FACT. Confirmed in decomposition scope ledger.
v3.1,DEP-0205-A03,PKG-002,DEL-02-05_Mechanical-Plumbing-and-Exhaust,Mechanical Plumbing Ventilation & Exhaust,ANCHOR,TRACES_TO_REQUIREMENT,UPSTREAM,OTHER,REQUIREMENT,,,,SOW-0213,Decomposition SSOW,Traces to SOW-0213: Provide adequate ventilation in PW bays for occasional idling and very occasional welding,Datasheet.md,Datasheet > Identification > Scope Items Covered,SOW-0213,EXPLICIT,TBD,TBD,TBD,HIGH,EXTRACTED,2026-02-17,2026-02-17,ACTIVE,FACT. Confirmed in decomposition scope ledger.
v3.1,DEP-0205-A04,PKG-002,DEL-02-05_Mechanical-Plumbing-and-Exhaust,Mechanical Plumbing Ventilation & Exhaust,ANCHOR,TRACES_TO_REQUIREMENT,UPSTREAM,OTHER,REQUIREMENT,,,,SOW-0214,Decomposition SSOW,Traces to SOW-0214: Provide bay sumps in all bays (Fire and Public Works) for snow melt and minor washing,Datasheet.md,Datasheet > Identification > Scope Items Covered,SOW-0214,EXPLICIT,TBD,TBD,TBD,HIGH,EXTRACTED,2026-02-17,2026-02-17,ACTIVE,FACT. Confirmed in decomposition scope ledger.
v3.1,DEP-0205-A05,PKG-002,DEL-02-05_Mechanical-Plumbing-and-Exhaust,Mechanical Plumbing Ventilation & Exhaust,ANCHOR,TRACES_TO_REQUIREMENT,UPSTREAM,OTHER,REQUIREMENT,,,,SOW-0223,Decomposition SSOW,Traces to SOW-0223: Provide water fill stations one ground-level in fire apparatus bay and one in public works bay minimum 2-inch,Datasheet.md,Datasheet > Identification > Scope Items Covered,SOW-0223,EXPLICIT,TBD,TBD,TBD,HIGH,EXTRACTED,2026-02-17,2026-02-17,ACTIVE,FACT. Confirmed in decomposition scope ledger.
v3.1,DEP-0205-A06,PKG-002,DEL-02-05_Mechanical-Plumbing-and-Exhaust,Mechanical Plumbing Ventilation & Exhaust,ANCHOR,TRACES_TO_REQUIREMENT,UPSTREAM,OTHER,REQUIREMENT,,,,SOW-0230,Decomposition SSOW,Traces to SOW-0230: Design HVAC/ventilation for main building to code including direct exhaust for apparatus bays,Datasheet.md,Datasheet > Identification > Scope Items Covered,SOW-0230,EXPLICIT,TBD,TBD,TBD,HIGH,EXTRACTED,2026-02-17,2026-02-17,ACTIVE,FACT. Confirmed in decomposition scope ledger.
v3.1,DEP-0205-E01,PKG-002,DEL-02-05_Mechanical-Plumbing-and-Exhaust,Mechanical Plumbing Ventilation & Exhaust,EXECUTION,NOT_APPLICABLE,UPSTREAM,PREREQUISITE,DELIVERABLE,PKG-002,DEL-02-02_Firehall-Functional-Areas-and-Systems,,Firehall Apparatus Bays & Support Spaces,,Apparatus bay layout (drive-through configuration and apparatus positions) required before Phase A Step A-3 direct exhaust design,Procedure.md,Procedure > Prerequisites > Information Prerequisites table,"Apparatus bay layout ... DEL-02-02 ... Required Before Phase A Step A-3",EXPLICIT,TBD,TBD,TBD,HIGH,EXTRACTED,2026-02-17,2026-02-17,ACTIVE,FACT. Explicit prerequisite with phase gate.
v3.1,DEP-0205-E02,PKG-002,DEL-02-05_Mechanical-Plumbing-and-Exhaust,Mechanical Plumbing Ventilation & Exhaust,EXECUTION,NOT_APPLICABLE,UPSTREAM,PREREQUISITE,DELIVERABLE,PKG-002,DEL-02-03_Public-Works-Shop-and-Support-Spaces,,Public Works Shop Bays Workshop & Support Spaces,,PW shop bay layout (drive-through configuration and equipment positions) required before Phase A Step A-4 PW bay ventilation design,Procedure.md,Procedure > Prerequisites > Information Prerequisites table,"PW shop bay layout ... DEL-02-03 ... Required Before Phase A Step A-4",EXPLICIT,TBD,TBD,TBD,HIGH,EXTRACTED,2026-02-17,2026-02-17,ACTIVE,FACT. Explicit prerequisite with phase gate.
v3.1,DEP-0205-E03,PKG-002,DEL-02-05_Mechanical-Plumbing-and-Exhaust,Mechanical Plumbing Ventilation & Exhaust,EXECUTION,NOT_APPLICABLE,UPSTREAM,PREREQUISITE,DELIVERABLE,PKG-002,DEL-02-01_Architectural-Program-and-Space-Planning,,Architectural Program Layout & Code Planning,,Architectural layout concept showing bay locations and room layouts required before Phase B design development,Procedure.md,Procedure > Prerequisites > Information Prerequisites table,"Architectural layout concept ... DEL-02-01 ... Required Before Phase B",EXPLICIT,TBD,TBD,TBD,HIGH,EXTRACTED,2026-02-17,2026-02-17,ACTIVE,FACT. Explicit prerequisite with phase gate.
v3.1,DEP-0205-E04,PKG-002,DEL-02-05_Mechanical-Plumbing-and-Exhaust,Mechanical Plumbing Ventilation & Exhaust,EXECUTION,NOT_APPLICABLE,UPSTREAM,PREREQUISITE,DELIVERABLE,PKG-003,DEL-03-04_Site-Utilities-Distribution-and-Allowance-TieIns,,Site Utilities Distribution & Allowance-Based Tie-Ins,,Site services and utility entry information (water service size and entry location) required before Phase B Step B-5 water fill station details,Procedure.md,Procedure > Prerequisites > Information Prerequisites table,"Site services / utility entry ... DEL-03-04 ... Required Before Phase B Step B-5",EXPLICIT,TBD,TBD,TBD,HIGH,EXTRACTED,2026-02-17,2026-02-17,ACTIVE,FACT. Explicit prerequisite with phase gate. Cross-package dependency (PKG-003).
