RegisterSchemaVersion,DependencyID,FromPackageID,FromDeliverableID,FromDeliverableName,DependencyClass,AnchorType,Direction,DependencyType,TargetType,TargetPackageID,TargetDeliverableID,TargetRefID,TargetName,TargetLocation,Statement,EvidenceFile,SourceRef,EvidenceQuote,Explicitness,RequiredMaturity,ProposedMaturity,SatisfactionStatus,Confidence,Origin,FirstSeen,LastSeen,Status,Notes,EstimateImpactClass,ConsumerHint
v3.1,DEP-007-03-001,PKG-007,DEL-007-03,Planting & Restoration Plans,ANCHOR,IMPLEMENTS_NODE,UPSTREAM,OTHER,WBS_NODE,PKG-007,,SOW-0017,SOW-0017 — Complete landscape architectural design,DECOMP §3 / §8 Scope Ledger,DEL-007-03 implements SOW-0017 (Complete landscape architectural design) within PKG-007.,Datasheet.md,Datasheet.md > Identification > SOW Reference,SOW Reference: SOW-0017 (R-01 RFP §1.0),EXPLICIT,TBD,TBD,TBD,HIGH,EXTRACTED,2026-02-26,2026-02-26,ACTIVE,FACT. Parent anchor confirmed in both Datasheet.md Identification table and DECOMP §7 PKG-007 / §8 Scope Ledger (line 612: SOW-0017 -> DEL-007-02 thru DEL-007-04).,TBD,TBD
v3.1,DEP-007-03-002,PKG-007,DEL-007-03,Planting & Restoration Plans,ANCHOR,TRACES_TO_REQUIREMENT,UPSTREAM,OTHER,REQUIREMENT,,,OBJ-001,OBJ-001 — Deliver code-compliant functional maintenance shop addition,DECOMP §5 Objectives,DEL-007-03 supports OBJ-001 (deliver code-compliant functional maintenance shop addition).,Datasheet.md,Datasheet.md > Identification > Objectives Supported,"Objectives Supported: OBJ-001, OBJ-003 (ASSUMPTION)",EXPLICIT,TBD,TBD,TBD,MEDIUM,EXTRACTED,2026-02-26,2026-02-26,ACTIVE,"ASSUMPTION. Datasheet states objective mapping is ""best-effort mapping per PKG-007 package-grouping heuristic; not confirmed at deliverable-ID level."" DECOMP §7 PKG-007 table confirms OBJ-001 for DEL-007-03.",TBD,TBD
v3.1,DEP-007-03-003,PKG-007,DEL-007-03,Planting & Restoration Plans,ANCHOR,TRACES_TO_REQUIREMENT,UPSTREAM,OTHER,REQUIREMENT,,,OBJ-003,OBJ-003 — Produce complete P.Eng.-stamped IFC design documentation,DECOMP §5 Objectives,DEL-007-03 supports OBJ-003 (produce complete IFC design documentation across all disciplines).,Datasheet.md,Datasheet.md > Identification > Objectives Supported,"Objectives Supported: OBJ-001, OBJ-003 (ASSUMPTION)",EXPLICIT,TBD,TBD,TBD,MEDIUM,EXTRACTED,2026-02-26,2026-02-26,ACTIVE,"ASSUMPTION. Same caveat as DEP-007-03-002. DECOMP §7 PKG-007 table confirms OBJ-003 for DEL-007-03.",TBD,TBD
v3.1,DEP-007-03-004,PKG-007,DEL-007-03,Planting & Restoration Plans,EXECUTION,NOT_APPLICABLE,UPSTREAM,PREREQUISITE,DELIVERABLE,PKG-007,DEL-007-01,,DEL-007-01 — Preliminary Landscape Design,,County-approved preliminary landscape design (DEL-007-01) is required before planting plans are issued for construction (IFC).,Procedure.md,Procedure.md > Prerequisites > Upstream Deliverables Required,"DEL-007-01 Preliminary Landscape Design — County-approved: Required before IFC issue",EXPLICIT,TBD,TBD,TBD,HIGH,EXTRACTED,2026-02-26,2026-02-26,ACTIVE,"FACT. Explicit prerequisite stated in Procedure.md and reinforced in Guidance.md P-5, Specification.md REQ-007-03-012, R-01 §3.3.2. Approval gate — not merely coordination.",BLOCKING,TASK_ESTIMATING
v3.1,DEP-007-03-005,PKG-007,DEL-007-03,Planting & Restoration Plans,EXECUTION,NOT_APPLICABLE,UPSTREAM,PREREQUISITE,DELIVERABLE,PKG-007,DEL-007-02,,DEL-007-02 — Landscape Site Plans,,Approved Landscape Site Plans (DEL-007-02) provide the spatial framework required as primary input for planting zone layout.,Procedure.md,Procedure.md > Prerequisites > Upstream Deliverables Required,"DEL-007-02 Landscape Site Plans — approved and providing spatial framework: Required as primary spatial input",EXPLICIT,TBD,TBD,TBD,HIGH,EXTRACTED,2026-02-26,2026-02-26,ACTIVE,"FACT. Explicit prerequisite. DEL-007-02 is the spatial base for plan development (Procedure Step 1.3, Step 4.1). Reinforced in Datasheet.md Attributes, Guidance P-2, Specification REQ-007-03-002.",BLOCKING,TASK_ESTIMATING
v3.1,DEP-007-03-006,PKG-007,DEL-007-03,Planting & Restoration Plans,EXECUTION,NOT_APPLICABLE,UPSTREAM,INTERFACE,PACKAGE,PKG-005,,,PKG-005 — Civil Design (Site Grading Plan),,Civil grading plan (PKG-005) must be sufficiently advanced to show drainage features and graded contours for integration with planting zones.,Procedure.md,Procedure.md > Prerequisites > Upstream Deliverables Required,"PKG-005 Civil Grading Plan — sufficiently advanced to show drainage features, graded contours",EXPLICIT,TBD,TBD,TBD,HIGH,EXTRACTED,2026-02-26,2026-02-26,ACTIVE,"FACT. Explicit interface/prerequisite. R-01 §3.4 (SOW-0020, SOW-0021) requires grading integration. Reinforced in Guidance P-2, Specification REQ-007-03-003, Procedure Step 5.1. Planting zones must not conflict with drainage.",BLOCKING,TASK_ESTIMATING
v3.1,DEP-007-03-007,PKG-007,DEL-007-03,Planting & Restoration Plans,EXECUTION,NOT_APPLICABLE,DOWNSTREAM,HANDOVER,DELIVERABLE,PKG-007,DEL-007-04,,DEL-007-04 — Landscape Specification,,DEL-007-03 provides planting callouts plant codes and zone designations that are directly referenced by the Landscape Specification (DEL-007-04).,Procedure.md,Procedure.md > Purpose,"referenced by the Landscape Specification (DEL-007-04)",EXPLICIT,TBD,TBD,TBD,HIGH,EXTRACTED,2026-02-26,2026-02-26,ACTIVE,"FACT. Explicit downstream handover. Specification REQ-007-03-010 requires consistency of plant codes/zone designations between DEL-007-03 and DEL-007-04. Reinforced in Guidance P-4, Procedure Step 5.2.",ADVISORY,TASK_ESTIMATING
v3.1,DEP-007-03-008,PKG-007,DEL-007-03,Planting & Restoration Plans,EXECUTION,NOT_APPLICABLE,UPSTREAM,CONSTRAINT,DOCUMENT,,,,R-01 — RFP (IFC Stamp Requirement),_Sources/,All IFC drawings must be signed/stamped by a professional engineer (P.Eng.) licensed in Alberta per R-01 §3.3.2 / SOW-0018. Applicability to landscape drawings under dispute (CONF-007-03-001).,Specification.md,Specification.md > Requirements > REQ-007-03-009,"signed/stamped by a professional engineer licensed in Alberta",EXPLICIT,TBD,TBD,TBD,MEDIUM,EXTRACTED,2026-02-26,2026-02-26,ACTIVE,"FACT. Explicit contractual constraint from R-01 §3.3.2. Confidence MEDIUM because CONF-007-03-001 disputes whether P.Eng. or RLA stamp applies to landscape drawings. Constraint affects IFC readiness.",ADVISORY,TASK_ESTIMATING
v3.1,DEP-007-03-009,PKG-007,DEL-007-03,Planting & Restoration Plans,EXECUTION,NOT_APPLICABLE,UPSTREAM,CONSTRAINT,DOCUMENT,,,,R-01 — RFP (Completion Deadline and Guarantee),_Sources/,"All Work complete by December 31, 2026 (R-01 §3.1). 2-year guarantee period post-CCC applies (R-01 §2.10). Phasing conflict CONF-007-03-002 — full vegetation establishment may require spring 2027 planting.",Specification.md,Specification.md > Requirements > REQ-007-03-007 and REQ-007-03-011,"all Work complete by December 31 2026; 2-year guarantee period",EXPLICIT,TBD,TBD,TBD,MEDIUM,EXTRACTED,2026-02-26,2026-02-26,ACTIVE,"FACT. Explicit contractual constraints. Confidence MEDIUM because CONF-007-03-002 disputes whether restoration phasing can extend beyond CCC date. Affects scope definition for estimating.",ADVISORY,TASK_ESTIMATING
v3.1,DEP-007-03-010,PKG-007,DEL-007-03,Planting & Restoration Plans,EXECUTION,NOT_APPLICABLE,DOWNSTREAM,HANDOVER,DELIVERABLE,PKG-018,DEL-018-02,,DEL-018-02 — Site Grading & Landscaping (Construction),,DEL-007-03 planting plans are consumed by DEL-018-02 (Site Grading & Landscaping construction execution) for landscape installation implementation.,Specification.md,Specification.md > Scope > What This Deliverable Excludes,"Construction execution of landscaping and sitework — assigned to PKG-018",IMPLICIT,TBD,TBD,TBD,MEDIUM,EXTRACTED,2026-02-26,2026-02-26,ACTIVE,"ASSUMPTION. DEL-007-03 drawing set is the design input for PKG-018 construction execution. DECOMP §6 PKG-007 Exclusions states construction execution is PKG-018 scope. DEL-018-02 (Site Grading & Landscaping) is the most likely consumer. Confidence MEDIUM because the exact consuming deliverable within PKG-018 is inferred not stated.",ADVISORY,TASK_ESTIMATING
v3.1,DEP-007-03-011,PKG-007,DEL-007-03,Planting & Restoration Plans,EXECUTION,NOT_APPLICABLE,UPSTREAM,INTERFACE,DOCUMENT,,,,R-07 — Appendix C Site Maps,_Sources/,Appendix C aerial imagery (R-07) provides site context including expansion area boundaries and native tree line — required as reference input for site ecological assessment and planting zone design.,Guidance.md,Guidance.md > Considerations > Site Context — Active Landfill Compound,"expansion area (visible in R-07 Appendix C aerial page 2)",EXPLICIT,TBD,TBD,TBD,HIGH,EXTRACTED,2026-02-26,2026-02-26,ACTIVE,"FACT. R-07 is explicitly cited as required reference in Procedure.md Prerequisites and Datasheet.md Attributes/Conditions. Provides spatial and ecological context for plant zone siting.",INFO,TASK_ESTIMATING
