RegisterSchemaVersion,DependencyID,FromPackageID,FromDeliverableID,FromDeliverableName,DependencyClass,AnchorType,Direction,DependencyType,TargetType,TargetPackageID,TargetDeliverableID,TargetRefID,TargetName,TargetLocation,Statement,EvidenceFile,SourceRef,EvidenceQuote,Explicitness,RequiredMaturity,ProposedMaturity,SatisfactionStatus,Confidence,Origin,FirstSeen,LastSeen,Status,Notes,EstimateImpactClass,ConsumerHint
v3.1,DEP-003-05-001,PKG-003,DEL-003-05,Mechanical Equipment Schedule,ANCHOR,IMPLEMENTS_NODE,UPSTREAM,OTHER,WBS_NODE,,,SOW-0013,Final mechanical design — HVAC ventilation exhaust systems,_Decomposition/WDMLRL_Decomposition_Claude.md,DEL-003-05 implements SOW-0013 (complete final mechanical design — HVAC ventilation exhaust systems),Datasheet.md,Datasheet.md > Section 1 Identification > Parent Scope Item,Parent Scope Item: SOW-0013,EXPLICIT,TBD,TBD,TBD,HIGH,EXTRACTED,2026-02-26,2026-02-26,ACTIVE,FACT. Confirmed in decomposition scope ledger: SOW-0013 -> PKG-003 -> DEL-003-02 thru DEL-003-07.,,
v3.1,DEP-003-05-002,PKG-003,DEL-003-05,Mechanical Equipment Schedule,ANCHOR,TRACES_TO_REQUIREMENT,UPSTREAM,OTHER,REQUIREMENT,,,OBJ-003,Produce complete P.Eng.-stamped IFC design documentation across all disciplines,_Decomposition/WDMLRL_Decomposition_Claude.md,DEL-003-05 supports OBJ-003 (IFC design documentation),Datasheet.md,Datasheet.md > Section 1 Identification > Supports Objectives,"Supports Objectives: OBJ-003, OBJ-004",EXPLICIT,TBD,TBD,TBD,HIGH,EXTRACTED,2026-02-26,2026-02-26,ACTIVE,FACT. Confirmed in decomposition deliverable table: DEL-003-05 -> OBJ-003.,,
v3.1,DEP-003-05-003,PKG-003,DEL-003-05,Mechanical Equipment Schedule,ANCHOR,TRACES_TO_REQUIREMENT,UPSTREAM,OTHER,REQUIREMENT,,,OBJ-004,Install and commission all mechanical plumbing and water storage systems to operational readiness,_Decomposition/WDMLRL_Decomposition_Claude.md,DEL-003-05 supports OBJ-004 (Mechanical systems to operational readiness),Datasheet.md,Datasheet.md > Section 1 Identification > Supports Objectives,"Supports Objectives: OBJ-003, OBJ-004",EXPLICIT,TBD,TBD,TBD,HIGH,EXTRACTED,2026-02-26,2026-02-26,ACTIVE,FACT. Confirmed in decomposition deliverable table: DEL-003-05 -> OBJ-004.,,
v3.1,DEP-003-05-004,PKG-003,DEL-003-05,Mechanical Equipment Schedule,EXECUTION,NOT_APPLICABLE,UPSTREAM,PREREQUISITE,DELIVERABLE,PKG-003,DEL-003-01,,Preliminary Mechanical Design,,County-approved Preliminary Mechanical Design (DEL-003-01) is a required input before equipment selections are committed,Procedure.md,Procedure.md > Section 2.1 Required Upstream Inputs > Row 1,"County-approved Preliminary Mechanical Design (DEL-003-01) … Required Before: Equipment selections committed",EXPLICIT,TBD,TBD,PENDING,HIGH,EXTRACTED,2026-02-26,2026-02-26,ACTIVE,FACT. Hard prerequisite confirmed in Procedure 2.1 and Specification REQ-012. County approval gate — see Guidance 2.4 for schedule impact analysis.,BLOCKING,TASK_ESTIMATING
v3.1,DEP-003-05-005,PKG-003,DEL-003-05,Mechanical Equipment Schedule,EXECUTION,NOT_APPLICABLE,UPSTREAM,PREREQUISITE,DELIVERABLE,PKG-003,DEL-003-06,,Mechanical Calculation Package,,Mechanical Calculation Package (DEL-003-06) required before performance values can be entered in the equipment schedule,Procedure.md,Procedure.md > Section 2.1 Required Upstream Inputs > Row 2,"Mechanical Calculation Package (DEL-003-06) … Required Before: Performance values entered in schedule",EXPLICIT,TBD,TBD,PENDING,HIGH,EXTRACTED,2026-02-26,2026-02-26,ACTIVE,FACT. Hard prerequisite — schedule cannot contain confirmed performance values without calculation results. Referenced across Specification REQ-004 through REQ-009 and Procedure Steps 2.2 and 3.3.,BLOCKING,TASK_ESTIMATING
v3.1,DEP-003-05-006,PKG-003,DEL-003-05,Mechanical Equipment Schedule,EXECUTION,NOT_APPLICABLE,UPSTREAM,PREREQUISITE,DELIVERABLE,PKG-008,DEL-008-01,,Geotechnical Investigation and Report,,Geotechnical Report (DEL-008-01) required before heating load calculations (ground conditions affect slab heating if applicable),Procedure.md,Procedure.md > Section 2.1 Required Upstream Inputs > Row 3,"Geotechnical Report (DEL-008-01) … Required Before: Heating load calculations",EXPLICIT,TBD,TBD,PENDING,MEDIUM,EXTRACTED,2026-02-26,2026-02-26,ACTIVE,FACT. Stated as required upstream input; impact is indirect (via DEL-003-06 calculations) rather than a direct input to this schedule.,ADVISORY,TASK_ESTIMATING
v3.1,DEP-003-05-007,PKG-003,DEL-003-05,Mechanical Equipment Schedule,EXECUTION,NOT_APPLICABLE,UPSTREAM,INTERFACE,PACKAGE,PKG-002,,,Structural Design,,Structural Design inputs (PKG-002) required: fan and unit mounting loads confirmed and crane girder layout for ceiling fan coordination,Procedure.md,Procedure.md > Section 2.1 Required Upstream Inputs > Row 4,"Structural Design inputs (PKG-002) … fan and unit mounting loads confirmed; crane girder layout for ceiling fan coordination",EXPLICIT,TBD,TBD,PENDING,HIGH,EXTRACTED,2026-02-26,2026-02-26,ACTIVE,FACT. Bidirectional interface — this deliverable also provides data TO PKG-002 (see DEP-003-05-017). Crane/fan interference coordination detailed in Guidance 3.5.,ADVISORY,TASK_ESTIMATING
v3.1,DEP-003-05-008,PKG-003,DEL-003-05,Mechanical Equipment Schedule,EXECUTION,NOT_APPLICABLE,UPSTREAM,INTERFACE,PACKAGE,PKG-004,,,Electrical Design,,Electrical Design inputs (PKG-004) required: electrical characteristics confirmed for each equipment item (phase voltage FLA),Procedure.md,Procedure.md > Section 2.1 Required Upstream Inputs > Row 5,"Electrical Design inputs (PKG-004) … Electrical characteristics confirmed for each equipment item",EXPLICIT,TBD,TBD,PENDING,HIGH,EXTRACTED,2026-02-26,2026-02-26,ACTIVE,FACT. Bidirectional interface — this deliverable also provides electrical load data TO PKG-004 (see DEP-003-05-018). Datasheet equipment register notes coordinate with PKG-004 for every equipment item.,ADVISORY,TASK_ESTIMATING
v3.1,DEP-003-05-009,PKG-003,DEL-003-05,Mechanical Equipment Schedule,EXECUTION,NOT_APPLICABLE,UPSTREAM,CONSTRAINT,EXTERNAL,,,SOW-0204,County welding equipment specifications,,County welding equipment specifications (SOW-0204) required for welding exhaust system (EXH-003) sizing — County-supplied timing unknown,Procedure.md,Procedure.md > Section 2.1 Required Upstream Inputs > Row 6,"County welding equipment specifications (SOW-0204) … Required Before: Welding exhaust system (EXH-003) sizing",EXPLICIT,TBD,TBD,PENDING,HIGH,EXTRACTED,2026-02-26,2026-02-26,ACTIVE,FACT. External constraint — County responsibility per decomposition SOW-0204. Timing unknown; conservative design assumed if not available at preliminary stage (Guidance 3.4; Conflict CON-004).,BLOCKING,TASK_ESTIMATING
v3.1,DEP-003-05-010,PKG-003,DEL-003-05,Mechanical Equipment Schedule,EXECUTION,NOT_APPLICABLE,UPSTREAM,PREREQUISITE,DOCUMENT,,,R-01,AB-2026-01424-WDMLRL RFP.pdf,_Sources/,RFP (R-01) is a required reference for equipment scope confirmation (Section 3.4 Design Requirements),Procedure.md,Procedure.md > Section 2.1 Required Upstream Inputs > Row 7; Section 2.2 > Row 1,RFP and all Addenda … Required Before: Design start,EXPLICIT,TBD,TBD,SATISFIED,HIGH,EXTRACTED,2026-02-26,2026-02-26,ACTIVE,FACT. Document is available per _REFERENCES.md.,INFO,TASK_ESTIMATING
v3.1,DEP-003-05-011,PKG-003,DEL-003-05,Mechanical Equipment Schedule,EXECUTION,NOT_APPLICABLE,UPSTREAM,PREREQUISITE,DOCUMENT,,,R-04,AB-2026-01424-Appendix B (Shop).pdf,_Sources/,Appendix B Conceptual Drawings (R-04) required for equipment location planning,Procedure.md,Procedure.md > Section 2.1 Required Upstream Inputs > Row 8; Section 2.2 > Row 2,Conceptual drawings (App B) … Required Before: Equipment location planning,EXPLICIT,TBD,TBD,SATISFIED,HIGH,EXTRACTED,2026-02-26,2026-02-26,ACTIVE,FACT. Document is available per _REFERENCES.md.,INFO,TASK_ESTIMATING
