RegisterSchemaVersion,DependencyID,FromPackageID,FromDeliverableID,FromDeliverableName,DependencyClass,AnchorType,Direction,DependencyType,TargetType,TargetPackageID,TargetDeliverableID,TargetRefID,TargetName,TargetLocation,Statement,EvidenceFile,SourceRef,EvidenceQuote,Explicitness,RequiredMaturity,ProposedMaturity,SatisfactionStatus,Confidence,Origin,FirstSeen,LastSeen,Status,Notes
v3.1,DEP-03-04-001,PKG-003,DEL-03-04,Site Utilities Distribution & Allowance-Based Tie-Ins,ANCHOR,IMPLEMENTS_NODE,UPSTREAM,OTHER,WBS_NODE,,,,PKG-003 — Site & Civil Works,_Decomposition/Penhold_PSB_Project_Decomposition_FINAL_v1.0_PHASE7.md,DEL-03-04 implements the Site & Civil Works package (PKG-003) covering site utilities distribution and allowance-based tie-ins.,Datasheet.md,Datasheet.md > Identification > Package,Package: PKG-003 — Site & Civil Works,EXPLICIT,TBD,TBD,TBD,HIGH,EXTRACTED,2026-02-17,2026-02-17,ACTIVE,FACT. Parent package confirmed in Decomposition Phase 5 PKG-003 deliverable table.
v3.1,DEP-03-04-002,PKG-003,DEL-03-04,Site Utilities Distribution & Allowance-Based Tie-Ins,ANCHOR,TRACES_TO_REQUIREMENT,UPSTREAM,OTHER,REQUIREMENT,,,SOW-0109,SOW-0109: Provide and coordinate all required site services and utilities connections,_Decomposition/Penhold_PSB_Project_Decomposition_FINAL_v1.0_PHASE7.md,This deliverable traces to SOW-0109 (provide and coordinate all required site services and utilities connections to the buildings with Utility Providers).,Datasheet.md,Datasheet.md > Identification > Scope Coverage,Scope Coverage: SOW-0109,EXPLICIT,TBD,TBD,TBD,HIGH,EXTRACTED,2026-02-17,2026-02-17,ACTIVE,FACT. Explicit scope coverage field in Datasheet.
v3.1,DEP-03-04-003,PKG-003,DEL-03-04,Site Utilities Distribution & Allowance-Based Tie-Ins,ANCHOR,TRACES_TO_REQUIREMENT,UPSTREAM,OTHER,REQUIREMENT,,,SOW-0110,SOW-0110: Utility tie-ins as cash allowance,_Decomposition/Penhold_PSB_Project_Decomposition_FINAL_v1.0_PHASE7.md,This deliverable traces to SOW-0110 (utility tie-ins treated as cash allowance; excluded from base; DB responsible for design coordination and execution).,Datasheet.md,Datasheet.md > Identification > Scope Coverage,Scope Coverage: SOW-0110,EXPLICIT,TBD,TBD,TBD,HIGH,EXTRACTED,2026-02-17,2026-02-17,ACTIVE,FACT. Explicit scope coverage field in Datasheet. Linked to DEC-004.
v3.1,DEP-03-04-004,PKG-003,DEL-03-04,Site Utilities Distribution & Allowance-Based Tie-Ins,ANCHOR,TRACES_TO_REQUIREMENT,UPSTREAM,OTHER,REQUIREMENT,,,OBJ-005,OBJ-005: Deliver complete site/civil works,_Decomposition/Penhold_PSB_Project_Decomposition_FINAL_v1.0_PHASE7.md,This deliverable supports OBJ-005 (deliver complete site/civil works enabling safe and efficient operations).,Datasheet.md,Datasheet.md > Identification > Supported Objectives,Supported Objectives: OBJ-005,EXPLICIT,TBD,TBD,TBD,MEDIUM,EXTRACTED,2026-02-17,2026-02-17,ACTIVE,ASSUMPTION. Datasheet states best-effort mapping per PKG-003 grouping. Confirmed in Decomposition Phase 5.
v3.1,DEP-03-04-005,PKG-003,DEL-03-04,Site Utilities Distribution & Allowance-Based Tie-Ins,ANCHOR,TRACES_TO_REQUIREMENT,UPSTREAM,OTHER,REQUIREMENT,,,OBJ-008,OBJ-008: Execute safe controlled Design-Build delivery,_Decomposition/Penhold_PSB_Project_Decomposition_FINAL_v1.0_PHASE7.md,This deliverable supports OBJ-008 (execute a safe controlled Design-Build delivery including permitting and value optimization).,Datasheet.md,Datasheet.md > Identification > Supported Objectives,Supported Objectives: OBJ-008,EXPLICIT,TBD,TBD,TBD,MEDIUM,EXTRACTED,2026-02-17,2026-02-17,ACTIVE,ASSUMPTION. Datasheet states best-effort mapping per PKG-003 grouping. Confirmed in Decomposition Phase 5.
v3.1,DEP-03-04-006,PKG-003,DEL-03-04,Site Utilities Distribution & Allowance-Based Tie-Ins,EXECUTION,NOT_APPLICABLE,UPSTREAM,PREREQUISITE,EXTERNAL,,,,Owner-provided underground services drawings,location TBD,DB to be provided existing underground services drawings showing services adjacent to site and within the municipal street after contract award to produce site servicing drawings.,Procedure.md,Procedure.md > Prerequisites > Information Prerequisites,Existing underground services drawings to be provided by Owner after contract award,EXPLICIT,TBD,TBD,PENDING,HIGH,EXTRACTED,2026-02-17,2026-02-17,ACTIVE,FACT. Explicit prerequisite stated in Procedure and Datasheet (OSR 10.3.2). Post-award information gate.
v3.1,DEP-03-04-007,PKG-003,DEL-03-04,Site Utilities Distribution & Allowance-Based Tie-Ins,EXECUTION,NOT_APPLICABLE,UPSTREAM,PREREQUISITE,EXTERNAL,,,,Survey files from civil engineering firm,location TBD,DB to be provided survey files from the civil engineering firm after contract award for utility routing design.,Procedure.md,Procedure.md > Prerequisites > Information Prerequisites,Survey files from civil engineering firm to be provided by Owner after contract award,EXPLICIT,TBD,TBD,PENDING,HIGH,EXTRACTED,2026-02-17,2026-02-17,ACTIVE,FACT. Explicit prerequisite. Source: Addendum 03 s1.20.
v3.1,DEP-03-04-008,PKG-003,DEL-03-04,Site Utilities Distribution & Allowance-Based Tie-Ins,EXECUTION,NOT_APPLICABLE,UPSTREAM,PREREQUISITE,DOCUMENT,,,,Geotechnical investigation report (Appendix D of RFP),_Sources/AB-2024-07156-Penhold Public Services Building RFP_2024_004.pdf,Geotechnical investigation report (Appendix D) is required as input for frost depth and trench design parameters.,Procedure.md,Procedure.md > Prerequisites > Information Prerequisites,Geotechnical investigation report — Appendix D of RFP — available during proposal phase,EXPLICIT,TBD,TBD,TBD,HIGH,EXTRACTED,2026-02-17,2026-02-17,ACTIVE,FACT. Available at proposal phase per Procedure prerequisites table.
v3.1,DEP-03-04-009,PKG-003,DEL-03-04,Site Utilities Distribution & Allowance-Based Tie-Ins,EXECUTION,NOT_APPLICABLE,UPSTREAM,PREREQUISITE,EXTERNAL,,,,Town of Penhold municipal servicing standards,location TBD,Town of Penhold municipal servicing standards required for connection to municipal water and wastewater stubs.,Procedure.md,Procedure.md > Prerequisites > Information Prerequisites,Town of Penhold municipal servicing standards — to be obtained from Town,EXPLICIT,TBD,TBD,PENDING,HIGH,EXTRACTED,2026-02-17,2026-02-17,ACTIVE,FACT. Explicit prerequisite for design phase. Standards to be obtained from Town.
v3.1,DEP-03-04-010,PKG-003,DEL-03-04,Site Utilities Distribution & Allowance-Based Tie-Ins,EXECUTION,NOT_APPLICABLE,UPSTREAM,PREREQUISITE,EXTERNAL,,,,Utility Provider connection standards and applications,location TBD,Each Utility Provider's specific connection standards and application requirements must be obtained for design compliance (REQ-01).,Procedure.md,Procedure.md > Prerequisites > Information Prerequisites,Utility Provider connection standards and applications — to be obtained from each provider,EXPLICIT,TBD,TBD,PENDING,HIGH,EXTRACTED,2026-02-17,2026-02-17,ACTIVE,FACT. Explicit prerequisite for design phase. Per REQ-01 and RFP s7.3.3.
