LineID,ItemID,CBS,WBS_PackageID,WBS_DeliverableID,Description,Qty,Unit,UnitRate,Amount,Currency,Method,SourceRef,Confidence,Notes
L-001,ITM-001,"Interior Construction > Partitions, Finishes & Fit-Out",PKG-012,DEL-012-01,Interior partition walls -- metal stud + gypsum board (~74 m2),74,m2,90,6660,CAD,PARAMETRIC,Interior_Architectural_Rates.csv IA-01 (RecommendedRate=90/m2),MED,Composite rate includes material + labour. 400 sqft room perimeter ~80 lf x ~10 ft ht = ~74 m2 net wall area.
L-002,ITM-002,"Openings > Doors, Windows & Glazing",PKG-012,DEL-012-01,Roll-up door -- 6-ft wide motorized insulated unit (supply + install),1,LS,5500,5500,CAD,PARAMETRIC,Parametric derivation -- scaled from BE-03 (24-ft class @ $19000). 6-ft door ~29% of 24-ft size; applied 29% ratio = $5510 rounded to $5500. See Decision_Log.md DEC-002.,LOW,6-ft interior roll-up door is significantly smaller than 24-ft class overhead door. No direct rate available; parametric scaling applied.
L-003,ITM-003,"Interior Construction > Partitions, Finishes & Fit-Out",PKG-012,DEL-012-01,Roll-up door rough opening framing -- lintel/header and guides,1,LS,1200,1200,CAD,PARAMETRIC,Parametric derivation -- carpenter labour ~12 hr x $80.60/hr (T-01) + materials ~$230. See Assumptions_Log.md ASM-005.,MED,Framing 6-ft opening per Procedure Step 2.4
L-004,ITM-004,"Interior Construction > Partitions, Finishes & Fit-Out",PKG-012,DEL-012-01,Wall finishes -- paint on gypsum board (~74 m2),74,m2,12,888,CAD,PARAMETRIC,Interior_Architectural_Rates.csv IA-02 (RecommendedRate=12/m2),MED,Finish schedule TBD; applied parametric paint rate.
L-005,ITM-005,"Interior Construction > Partitions, Finishes & Fit-Out",PKG-012,DEL-012-01,Floor finish -- concrete sealer/paint on slab (~37 m2),37,m2,12,444,CAD,PARAMETRIC,Interior_Architectural_Rates.csv IA-02 (RecommendedRate=12/m2 applied as proxy for concrete coating),MED,IA-02 paint rate used as proxy for concrete sealer/coating. No dedicated concrete sealer rate in sources.
L-006,ITM-006,"Interior Construction > Partitions, Finishes & Fit-Out",PKG-012,DEL-012-01,Shelving -- industrial metal racking system (supply + install; 8 bays),8,EA,1500,12000,CAD,PARAMETRIC,Parametric derivation -- industrial shelving bay ~$1500/bay (material + install). See Assumptions_Log.md ASM-003.,LOW,Shelving type/capacity TBD. Parametric rate based on heavy-duty industrial racking. 8 bays assumed from conceptual plan.
L-007,ITM-007,"Interior Construction > Partitions, Finishes & Fit-Out",PKG-012,DEL-012-01,Shelving anchoring -- floor/wall anchors and install labour,1,LS,800,800,CAD,PARAMETRIC,Parametric derivation -- anchor hardware + labour ~$800 LS. See Assumptions_Log.md ASM-004.,MED,Per Specification REQ-012-01-011a.
L-008,ITM-008,Professional Services > Project Management,PKG-012,DEL-012-01,Project management (R-01) -- 6 hr,6,hr,165,990,CAD,PARAMETRIC,Professional_Staff_Rates.csv R-01 ($165/hr); Level_of_Effort.csv DEL-012-01 (6 hr),MED,Per LOE allocation
L-009,ITM-009,Professional Services > Project Management,PKG-012,DEL-012-01,Construction project management (R-02) -- 8 hr,8,hr,155,1240,CAD,PARAMETRIC,Professional_Staff_Rates.csv R-02 ($155/hr); Level_of_Effort.csv DEL-012-01 (8 hr),MED,Per LOE allocation
L-010,ITM-010,Professional Services > Project Management,PKG-012,DEL-012-01,Site superintendent (R-03) -- 10 hr,10,hr,145,1450,CAD,PARAMETRIC,Professional_Staff_Rates.csv R-03 ($145/hr); Level_of_Effort.csv DEL-012-01 (10 hr),MED,Per LOE allocation
L-011,ITM-011,Professional Services > Project Management,PKG-012,DEL-012-01,Cost estimator (R-08) -- 4 hr,4,hr,135,540,CAD,PARAMETRIC,Professional_Staff_Rates.csv R-08 ($135/hr); Level_of_Effort.csv DEL-012-01 (4 hr),MED,Per LOE allocation
L-012,ITM-012,Professional Services > Project Management,PKG-012,DEL-012-01,QA/QC lead (R-06) -- 6 hr,6,hr,135,810,CAD,PARAMETRIC,Professional_Staff_Rates.csv R-06 ($135/hr); Level_of_Effort.csv DEL-012-01 (6 hr),MED,Per LOE allocation
L-013,ITM-013,Professional Services > Project Management,PKG-012,DEL-012-01,HSE manager (R-05) -- 4 hr,4,hr,140,560,CAD,PARAMETRIC,Professional_Staff_Rates.csv R-05 ($140/hr); Level_of_Effort.csv DEL-012-01 (4 hr),MED,Per LOE allocation
L-014,ITM-014,Construction Labour > General Construction Labour,PKG-012,DEL-012-01,Carpenter -- partition framing + door framing (40 hr),40,hr,80.60,3224,CAD,PARAMETRIC,Construction_Labour_Rates.csv T-01 (FullyBurdenedRate=$80.60/hr),MED,Parametric: ~74 m2 partition + door opening. ~0.5 hr/m2 + door framing.
L-015,ITM-015,Construction Labour > General Construction Labour,PKG-012,DEL-012-01,Drywaller -- board + tape + finish (24 hr),24,hr,71.30,1711.20,CAD,PARAMETRIC,Construction_Labour_Rates.csv T-10 (FullyBurdenedRate=$71.30/hr),MED,Parametric: ~74 m2 gypsum at ~0.3 hr/m2
L-016,ITM-016,Construction Labour > General Construction Labour,PKG-012,DEL-012-01,Painter -- wall + floor finishes (16 hr),16,hr,69.75,1116,CAD,PARAMETRIC,Construction_Labour_Rates.csv T-09 (FullyBurdenedRate=$69.75/hr),MED,Parametric: ~111 m2 total surface at ~0.15 hr/m2
L-017,ITM-017,Construction Labour > General Construction Labour,PKG-012,DEL-012-01,Labourer -- general support (24 hr),24,hr,65.10,1562.40,CAD,PARAMETRIC,Construction_Labour_Rates.csv T-08 (FullyBurdenedRate=$65.10/hr),MED,General assistance: cleanup + material handling + shelving install support
