LineID,ItemID,CBS,WBS_PackageID,WBS_DeliverableID,Description,Qty,Unit,UnitRate,Amount,Currency,Method,SourceRef,Confidence,Notes
L-001,ITEM-013,Professional Services > Project Management,PKG-006,DEL-006-02,Project Manager — water distribution plans design phase (R-01),6,hr,165,990,CAD,PARAMETRIC,Level_of_Effort.csv row DEL-006-02/R-01 + Professional_Staff_Rates.csv R-01,MED,6 hours PM coordination; covers ITEM-001 through ITEM-012 PM oversight
L-002,ITEM-014,Professional Services > Project Management,PKG-006,DEL-006-02,Cost Estimator — water distribution plans support (R-08),4,hr,135,540,CAD,PARAMETRIC,Level_of_Effort.csv row DEL-006-02/R-08 + Professional_Staff_Rates.csv R-08,MED,4 hours estimating support
L-003,ITEM-015,Professional Services > Design & Engineering,PKG-006,DEL-006-02,BIM Technician — water distribution plan drawings and models (R-13),21,hr,95,1995,CAD,PARAMETRIC,Level_of_Effort.csv row DEL-006-02/R-13 + Professional_Staff_Rates.csv R-13,MED,21 hours BIM/CAD production for plan views; isometrics; detail sheets; schedules
L-004,ITEM-016,Professional Services > Design & Engineering,PKG-006,DEL-006-02,Plumbing Engineer — water distribution design engineering (R-18),49,hr,160,7840,CAD,PARAMETRIC,Level_of_Effort.csv row DEL-006-02/R-18 + Professional_Staff_Rates.csv R-18,MED,49 hours lead plumbing engineering; covers all design steps
L-005,ITEM-001,General Conditions > General Requirements & Indirect,PKG-006,DEL-006-02,Scope boundary confirmation and prerequisite verification (scope coverage),1,LS,0,0,CAD,PARAMETRIC,Procedure Step 1; cost included in L-001 through L-004,MED,Activity scope item; labour cost carried by role-based lines L-001 to L-004
L-006,ITEM-002,General Conditions > General Requirements & Indirect,PKG-006,DEL-006-02,Drawing set structure and register (scope coverage),1,LS,0,0,CAD,PARAMETRIC,Procedure Step 2; cost included in L-001 through L-004,MED,Activity scope item; labour cost carried by role-based lines L-001 to L-004
L-007,ITEM-003,General Conditions > General Requirements & Indirect,PKG-006,DEL-006-02,Source document review and interpretation (scope coverage),1,LS,0,0,CAD,PARAMETRIC,Procedure Step 3; cost included in L-001 through L-004,MED,Activity scope item; labour cost carried by role-based lines L-001 to L-004
L-008,ITEM-004,General Conditions > General Requirements & Indirect,PKG-006,DEL-006-02,Preliminary distribution layout development (scope coverage),1,LS,0,0,CAD,PARAMETRIC,Procedure Step 4; cost included in L-001 through L-004,MED,Activity scope item; labour cost carried by role-based lines L-001 to L-004
L-009,ITEM-005,General Conditions > General Requirements & Indirect,PKG-006,DEL-006-02,Hydraulic design and pipe sizing (scope coverage),1,LS,0,0,CAD,PARAMETRIC,Procedure Step 5; cost included in L-001 through L-004,MED,Activity scope item; labour cost carried by role-based lines L-001 to L-004
L-010,ITEM-006,General Conditions > General Requirements & Indirect,PKG-006,DEL-006-02,Freeze protection design (scope coverage),1,LS,0,0,CAD,PARAMETRIC,Procedure Step 5A; cost included in L-001 through L-004,MED,Activity scope item; labour cost carried by role-based lines L-001 to L-004
L-011,ITEM-007,General Conditions > General Requirements & Indirect,PKG-006,DEL-006-02,IFC drawing set production (scope coverage),1,LS,0,0,CAD,PARAMETRIC,Procedure Step 6; cost included in L-001 through L-004,MED,Activity scope item; labour cost carried by role-based lines L-001 to L-004
L-012,ITEM-008,General Conditions > General Requirements & Indirect,PKG-006,DEL-006-02,Internal quality review (scope coverage),1,LS,0,0,CAD,PARAMETRIC,Procedure Step 6A; cost included in L-001 through L-004,MED,Activity scope item; labour cost carried by role-based lines L-001 to L-004
L-013,ITEM-009,General Conditions > General Requirements & Indirect,PKG-006,DEL-006-02,Interdisciplinary coordination review (scope coverage),1,LS,0,0,CAD,PARAMETRIC,Procedure Step 7; cost included in L-001 through L-004,MED,Activity scope item; labour cost carried by role-based lines L-001 to L-004
L-014,ITEM-010,General Conditions > General Requirements & Indirect,PKG-006,DEL-006-02,Code and regulatory review (scope coverage),1,LS,0,0,CAD,PARAMETRIC,Procedure Step 8; cost included in L-001 through L-004,MED,Activity scope item; labour cost carried by role-based lines L-001 to L-004
L-015,ITEM-011,General Conditions > General Requirements & Indirect,PKG-006,DEL-006-02,DEL-006-01 approval hold point (scope coverage),1,LS,0,0,CAD,PARAMETRIC,Procedure Step 8A; cost included in L-001 through L-004,MED,Activity scope item; labour cost carried by role-based lines L-001 to L-004
L-016,ITEM-012,General Conditions > General Requirements & Indirect,PKG-006,DEL-006-02,P.Eng. stamp and IFC issue (scope coverage),1,LS,0,0,CAD,PARAMETRIC,Procedure Step 9; cost included in L-001 through L-004,MED,Activity scope item; labour cost carried by role-based lines L-001 to L-004
