ItemID,DeliverableID,Description,Qty,Unit,PricingMode,SourceDoc,SourceSection,Notes
ITEM-001,DEL-006-02,Confirm scope boundaries with PKG-006 team and prerequisite verification,1,LS,LUMP_SUM,Procedure,Step 1: Confirm Scope Boundaries,"Scope boundary agreement between DEL-006-02 and sibling deliverables (DEL-006-03, DEL-006-04, DEL-006-05); prerequisite verification gate"
ITEM-002,DEL-006-02,Establish drawing set structure and register,1,LS,LUMP_SUM,Procedure,Step 2: Establish Drawing Set Structure,"Drawing numbering convention, drawing register, title block template, CAD/BIM platform confirmation"
ITEM-003,DEL-006-02,Source document review and interpretation (RFP and Appendix B Plumbing),1,LS,LUMP_SUM,Procedure,Step 3: Review and Interpret Source Documents,"Review RFP §3.4, Appendix B Plumbing drawing; extract fixture/tap locations, system parameters; SOW coverage matrix"
ITEM-004,DEL-006-02,Preliminary plumbing distribution layout development (via DEL-006-01),1,LS,LUMP_SUM,Procedure,Step 4: Develop Preliminary Plumbing Distribution Layout,"Preliminary plan showing pipe routing, fixture connections, valving; County approval prerequisite for IFC"
ITEM-005,DEL-006-02,Hydraulic design and pipe sizing calculations (via DEL-006-07),1,LS,LUMP_SUM,Procedure,Step 5: Perform Hydraulic Design and Calculations,"Supply main and branch sizing, system pressure analysis, emergency shower compliance, pressure washer adequacy"
ITEM-006,DEL-006-02,Freeze protection design for water distribution piping,1,LS,LUMP_SUM,Procedure,Step 5A: Freeze Protection Design,"Identify piping runs in unheated areas; determine insulation/heat tracing/drain-down strategy; coordinate with PKG-004 if heat tracing"
ITEM-007,DEL-006-02,Produce IFC drawing set — water distribution plan views and isometrics,1,LS,LUMP_SUM,Procedure,Step 6: Produce IFC Drawing Set,"Plan views, isometric diagrams, detail sheets, pipe/fitting/valve schedules, construction notes, title block data"
ITEM-008,DEL-006-02,Internal quality review of draft drawing set,1,LS,LUMP_SUM,Procedure,Step 6A: Internal Quality Review,"Review against Specification requirements (REQ-001 through REQ-013), SOW traceability matrix, Datasheet consistency"
ITEM-009,DEL-006-02,Interdisciplinary coordination review (structural / mechanical / electrical / architectural),1,LS,LUMP_SUM,Procedure,Step 7: Interdisciplinary Coordination Review,"Issue draft to structural, mechanical, electrical, architectural disciplines; resolve coordination markups"
ITEM-010,DEL-006-02,Code and regulatory review,1,LS,LUMP_SUM,Procedure,Step 8: Code and Regulatory Review,"Alberta Safety Codes, NPC, plumbing permit application preparation"
ITEM-011,DEL-006-02,DEL-006-01 approval hold point verification,1,LS,LUMP_SUM,Procedure,Step 8A: DEL-006-01 Approval Hold Point,"Verify County approval of preliminary design in writing; document deviations"
ITEM-012,DEL-006-02,P.Eng. stamp and IFC issue,1,LS,LUMP_SUM,Procedure,Step 9: P.Eng. Stamp and IFC Issue,"Final review, P.Eng. stamp on all IFC sheets, issue to project team and County"
ITEM-013,DEL-006-02,Project management — water distribution plans design phase,6,hr,UNIT_RATE,Datasheet,Identification / Conditions,"PM coordination for water distribution design; sourced from Level_of_Effort.csv R-01 allocation"
ITEM-014,DEL-006-02,Cost estimating support — water distribution plans,4,hr,UNIT_RATE,Datasheet,Identification / Conditions,"Estimating support; sourced from Level_of_Effort.csv R-08 allocation"
ITEM-015,DEL-006-02,BIM / CAD production — water distribution plan drawings,21,hr,UNIT_RATE,Datasheet,Identification / Conditions,"BIM technician production of plan views, isometrics, detail sheets, schedules; sourced from Level_of_Effort.csv R-13 allocation"
ITEM-016,DEL-006-02,Plumbing engineering — water distribution design,49,hr,UNIT_RATE,Datasheet,Identification / Conditions,"Lead plumbing engineer design effort covering all design steps; sourced from Level_of_Effort.csv R-18 allocation"
