RegisterSchemaVersion,DependencyID,FromPackageID,FromDeliverableID,FromDeliverableName,DependencyClass,AnchorType,Direction,DependencyType,TargetType,TargetPackageID,TargetDeliverableID,TargetRefID,TargetName,TargetLocation,Statement,EvidenceFile,SourceRef,EvidenceQuote,Explicitness,RequiredMaturity,ProposedMaturity,SatisfactionStatus,Confidence,Origin,FirstSeen,LastSeen,Status,Notes
v3.1,DEP-01-04-001,PKG-001,DEL-01-04,Permitting Inspections & AHJ Coordination,ANCHOR,IMPLEMENTS_NODE,UPSTREAM,OTHER,WBS_NODE,,,,SOW-0009,_Decomposition/Penhold_PSB_Project_Decomposition_FINAL_v1.0_PHASE7.md,DEL-01-04 implements scope item SOW-0009: Obtain/manage/pay for required permits inspections approvals and directed re-work/re-inspections,Datasheet.md,Datasheet.md > Identification > Scope Coverage,Scope Coverage: SOW-0009,EXPLICIT,TBD,TBD,TBD,HIGH,EXTRACTED,2026-02-17,2026-02-17,ACTIVE,FACT. Confirmed in decomposition scope ledger: SOW-0009 maps to DEL-01-04 under PKG-001.
v3.1,DEP-01-04-002,PKG-001,DEL-01-04,Permitting Inspections & AHJ Coordination,ANCHOR,TRACES_TO_REQUIREMENT,UPSTREAM,OTHER,REQUIREMENT,,,,OBJ-008,_Decomposition/Penhold_PSB_Project_Decomposition_FINAL_v1.0_PHASE7.md,DEL-01-04 traces to OBJ-008: Execute a safe controlled Design-Build delivery including permitting/inspections,Datasheet.md,Datasheet.md > Identification > Objective Support,Objective Support: OBJ-008,EXPLICIT,TBD,TBD,TBD,HIGH,EXTRACTED,2026-02-17,2026-02-17,ACTIVE,FACT. Confirmed in decomposition objectives table: OBJ-008 supported by DEL-01-04.
v3.1,DEP-01-04-003,PKG-001,DEL-01-04,Permitting Inspections & AHJ Coordination,ANCHOR,TRACES_TO_REQUIREMENT,UPSTREAM,OTHER,REQUIREMENT,,,,OBJ-005,_Decomposition/Penhold_PSB_Project_Decomposition_FINAL_v1.0_PHASE7.md,DEL-01-04 traces to OBJ-005: Deliver complete site/civil works enabling operations including utilities,Datasheet.md,Datasheet.md > Identification > Objective Support,Objective Support: OBJ-005 (ASSUMPTION: best-effort package heuristic),EXPLICIT,TBD,TBD,TBD,MEDIUM,EXTRACTED,2026-02-17,2026-02-17,ACTIVE,ASSUMPTION. Datasheet notes best-effort package heuristic mapping. Confirmed in decomposition scope ledger for SOW-0009.
v3.1,DEP-01-04-004,PKG-001,DEL-01-04,Permitting Inspections & AHJ Coordination,EXECUTION,NOT_APPLICABLE,UPSTREAM,PREREQUISITE,DELIVERABLE,PKG-001,DEL-01-02,,Baseline Schedule Updates & Reporting,,Baseline Gantt schedule must be available to align inspection hold-points with construction milestones,Procedure.md,Procedure.md > Prerequisites,Project Schedule (DEL-01-02): Baseline Gantt schedule must be available to align inspection hold-points,EXPLICIT,TBD,TBD,TBD,HIGH,EXTRACTED,2026-02-17,2026-02-17,ACTIVE,FACT. Procedure explicitly lists DEL-01-02 as a prerequisite for inspection plan development.
v3.1,DEP-01-04-005,PKG-001,DEL-01-04,Permitting Inspections & AHJ Coordination,EXECUTION,NOT_APPLICABLE,UPSTREAM,PREREQUISITE,DELIVERABLE,PKG-001,DEL-01-01,,Integrated Design Management & Submission Packages,,Conceptual design must be sufficiently advanced to identify applicable building systems and permit categories,Procedure.md,Procedure.md > Prerequisites,Design Brief (DEL-01-01): Conceptual design must be sufficiently advanced to identify applicable building systems,EXPLICIT,TBD,TBD,TBD,HIGH,EXTRACTED,2026-02-17,2026-02-17,ACTIVE,FACT. Procedure explicitly lists DEL-01-01 as a prerequisite for permit category identification.
v3.1,DEP-01-04-006,PKG-001,DEL-01-04,Permitting Inspections & AHJ Coordination,EXECUTION,NOT_APPLICABLE,UPSTREAM,CONSTRAINT,DOCUMENT,,,,Alberta Building Code,External -- not accessible,Alberta Building Code (current edition) required to verify design compliance prior to permit submission,Procedure.md,Procedure.md > Prerequisites,Alberta Building Code (current edition): Required to verify design compliance prior to permit submission,EXPLICIT,TBD,TBD,TBD,HIGH,EXTRACTED,2026-02-17,2026-02-17,ACTIVE,FACT. Procedure explicitly lists Alberta Building Code as a prerequisite. Clause-level requirements TBD (document not accessible).
v3.1,DEP-01-04-007,PKG-001,DEL-01-04,Permitting Inspections & AHJ Coordination,EXECUTION,NOT_APPLICABLE,UPSTREAM,INTERFACE,DELIVERABLE,PKG-001,DEL-01-03,,Health & Safety (Prime Contractor) Plan,,Inspection findings from DEL-01-04 (AHJ/code) and DEL-01-03 (OHS) must be cross-referenced where they affect each other,Guidance.md,Guidance.md > Considerations > Boundary with DEL-01-03,DB should ensure inspection findings from either regime are cross-referenced where they affect the other,EXPLICIT,TBD,TBD,TBD,HIGH,EXTRACTED,2026-02-17,2026-02-17,ACTIVE,FACT. Guidance explicitly describes boundary and bidirectional cross-reference of inspection findings between DEL-01-04 and DEL-01-03.
v3.1,DEP-01-04-008,PKG-001,DEL-01-04,Permitting Inspections & AHJ Coordination,EXECUTION,NOT_APPLICABLE,UPSTREAM,INTERFACE,DELIVERABLE,PKG-003,DEL-03-04,,Site Utilities Distribution & Allowance-Based Tie-Ins,,Utility connection coordination requires interface with DEL-03-04 for service tie-in design and utility provider approvals,Procedure.md,Procedure.md > Steps > Step B6,Engage Utility Provider(s) to coordinate all service and utility connections to the building,EXPLICIT,TBD,TBD,TBD,MEDIUM,EXTRACTED,2026-02-17,2026-02-17,ACTIVE,FACT. Procedure Step B6 and Specification REQ-01-04-03 explicitly require utility connection coordination. SOW-0110 cash allowance treatment means DEL-03-04 manages allowance; DEL-01-04 manages permits/approvals for utility connections.
v3.1,DEP-01-04-009,PKG-001,DEL-01-04,Permitting Inspections & AHJ Coordination,EXECUTION,NOT_APPLICABLE,DOWNSTREAM,HANDOVER,DELIVERABLE,PKG-001,DEL-01-07,,Commissioning Training Closeout & Warranty,,Occupancy permit and SP conformance letters produced by DEL-01-04 are required inputs for Substantial Performance package managed by DEL-01-07,Procedure.md,Procedure.md > Steps > Step B7 and Step B8,Obtain the occupancy permit from the AHJ ... Submit occupancy permit as part of the Substantial Performance package,EXPLICIT,TBD,TBD,TBD,HIGH,EXTRACTED,2026-02-17,2026-02-17,ACTIVE,FACT. Procedure Steps B7/B8 explicitly produce occupancy permit and SP conformance letters that feed into DEL-01-07 (SOW-0015) Substantial Performance deliverables.
v3.1,DEP-01-04-010,PKG-001,DEL-01-04,Permitting Inspections & AHJ Coordination,EXECUTION,NOT_APPLICABLE,UPSTREAM,INTERFACE,DELIVERABLE,PKG-003,DEL-03-05,,Environmental Constraints Flood Hazard & Regulatory Compliance,,AEP environmental approval determination depends on flood/water constraint analysis from DEL-03-05; if AEP approval required it must be tracked in permit matrix,Guidance.md,Guidance.md > Considerations > Permit Type Coverage,Environmental approvals (AEP) -- if required for flood/water constraints ... storm retention pond and areas in the flood fringe,EXPLICIT,TBD,TBD,TBD,MEDIUM,EXTRACTED,2026-02-17,2026-02-17,ACTIVE,FACT. Guidance explicitly states AEP approval trigger depends on whether construction falls within AEP-regulated areas (floodway/flood fringe). DEL-03-05 covers environmental/flood hazard compliance. TBD whether AEP approval is required (Lensing item C-001).
