LineID,ItemID,CBS,WBS_PackageID,WBS_DeliverableID,Description,Qty,Unit,UnitRate,Amount,Currency,Method,SourceRef,Confidence,Notes
DET-019-04-001,ITEM-019-04-001,Professional Services > Project Management,PKG-019,DEL-019-04,Project Manager — overall QC oversight and coordination,6,hr,165.00,990.00,CAD,PARAMETRIC,Professional_Staff_Rates.csv R-01; Level_of_Effort.csv DEL-019-04/R-01,MED,6 hrs x $165/hr; QC Plan approval oversight and CCC support
DET-019-04-002,ITEM-019-04-002,Professional Services > Project Management,PKG-019,DEL-019-04,Construction Project Manager — construction-phase QC coordination and field management,8,hr,155.00,1240.00,CAD,PARAMETRIC,Professional_Staff_Rates.csv R-02; Level_of_Effort.csv DEL-019-04/R-02,MED,8 hrs x $155/hr; field-level QC coordination during construction
DET-019-04-003,ITEM-019-04-003,Construction Labour > General Construction Labour,PKG-019,DEL-019-04,Site Superintendent — field inspection coordination and trade oversight,10,hr,145.00,1450.00,CAD,PARAMETRIC,Professional_Staff_Rates.csv R-03; Level_of_Effort.csv DEL-019-04/R-03,MED,10 hrs x $145/hr; on-site inspection support and trade coordination
DET-019-04-004,ITEM-019-04-004,Professional Services > Project Management,PKG-019,DEL-019-04,Cost Estimator — QC cost benchmarking and estimate support,4,hr,135.00,540.00,CAD,PARAMETRIC,Professional_Staff_Rates.csv R-08; Level_of_Effort.csv DEL-019-04/R-08,MED,4 hrs x $135/hr; QC costing support for proposal
DET-019-04-005,ITEM-019-04-005,"Quality, Safety & Environment > HSE & Quality Assurance",PKG-019,DEL-019-04,QA/QC Lead — QC program development and inspection execution,6,hr,135.00,810.00,CAD,PARAMETRIC,Professional_Staff_Rates.csv R-06; Level_of_Effort.csv DEL-019-04/R-06,MED,6 hrs x $135/hr; QC Plan drafting and inspection execution
DET-019-04-006,ITEM-019-04-006,"Quality, Safety & Environment > HSE & Quality Assurance",PKG-019,DEL-019-04,HSE Manager — QC/safety interface and program alignment,4,hr,140.00,560.00,CAD,PARAMETRIC,Professional_Staff_Rates.csv R-05; Level_of_Effort.csv DEL-019-04/R-05,MED,4 hrs x $140/hr; QC-OH&S program alignment
DET-019-04-007,ITEM-019-04-007,"Quality, Safety & Environment > HSE & Quality Assurance",PKG-019,DEL-019-04,QC Plan development (written document per REQ-QC-01),1,LS,0.00,0.00,CAD,PARAMETRIC,Level_of_Effort.csv DEL-019-04,MED,Labour captured in DET-019-04-005 and DET-019-04-001; no incremental material cost
DET-019-04-008,ITEM-019-04-008,"Quality, Safety & Environment > HSE & Quality Assurance",PKG-019,DEL-019-04,Inspection Schedule development aligned with construction phases,1,LS,0.00,0.00,CAD,PARAMETRIC,Level_of_Effort.csv DEL-019-04,MED,Labour captured in DET-019-04-005; no incremental cost
DET-019-04-009,ITEM-019-04-009,"Quality, Safety & Environment > HSE & Quality Assurance",PKG-019,DEL-019-04,Deficiency Tracking System establishment,1,LS,0.00,0.00,CAD,PARAMETRIC,Level_of_Effort.csv DEL-019-04,MED,Labour captured in DET-019-04-005; no incremental cost
DET-019-04-010,ITEM-019-04-010,"Quality, Safety & Environment > HSE & Quality Assurance",PKG-019,DEL-019-04,Testing Protocol Documents development,1,LS,0.00,0.00,CAD,PARAMETRIC,Level_of_Effort.csv DEL-019-04,MED,Labour captured in DET-019-04-005; no incremental cost
