LineID,ItemID,CBS,WBS_PackageID,WBS_DeliverableID,Description,Qty,Unit,UnitRate,Amount,Currency,Method,SourceRef,Confidence,Notes
DET-001,ITM-001,Materials > General Materials & Supplies,PKG-014,DEL-014-01,"50,000L cistern vessel — supply and set",1,EA,65000,65000,CAD,ALLOWANCE,Underground_Utility_Rates.csv > UU-05,LOW,"Allowance range $42,000-$95,000; recommended $65,000; tank type/material TBD"
DET-002,ITM-002,Materials > General Materials & Supplies,PKG-014,DEL-014-01,Distribution pump — supply and install (100 LPM min),1,EA,8500,8500,CAD,PARAMETRIC,Parametric estimate based on industrial water pump sizing,LOW,"Pump type TBD; parametric estimate for centrifugal pump 100 LPM class including motor, base, connections"
DET-003,ITM-003,Materials > General Materials & Supplies,PKG-014,DEL-014-01,Distribution piping — cistern to service points,1,LS,12000,12000,CAD,PARAMETRIC,Parametric estimate based on ~60m piping at $130/m (UU-01 adapted for interior) + fittings,LOW,Pipe material TBD; assumes ~60m of 1-2 inch interior distribution pipe plus fittings; adapted from UU-01 rate with interior multiplier reduction
DET-004,ITM-004,Materials > General Materials & Supplies,PKG-014,DEL-014-01,"Pipe supports, hangers, valves, and appurtenances",1,LS,4500,4500,CAD,PARAMETRIC,Parametric allowance ~35% of piping material cost,LOW,Quantity depends on IFC design; parametric factor applied
DET-005,ITM-005,Materials > General Materials & Supplies,PKG-014,DEL-014-01,2.5-inch cistern filling connection,1,EA,750,750,CAD,PARAMETRIC,Parametric estimate for 2.5 inch coupling/connection assembly,MED,Coupling type TBD; assumes standard cam-lock or threaded fitting
DET-006,ITM-006,Materials > General Materials & Supplies,PKG-014,DEL-014-01,Backflow prevention device(s),1,LS,1800,1800,CAD,PARAMETRIC,Parametric estimate for reduced pressure zone backflow preventer,MED,Device type TBD; standard RPZ for 2-2.5 inch service water
DET-007,ITM-007,Materials > General Materials & Supplies,PKG-014,DEL-014-01,"Cistern overflow provision (overflow pipe, high-level alarm, or both)",1,LS,2500,2500,CAD,PARAMETRIC,Parametric allowance for overflow piping + high-level float alarm,LOW,Specific mechanism TBD
DET-008,ITM-008,Materials > General Materials & Supplies,PKG-014,DEL-014-01,Freeze protection — insulation and/or heat trace,1,LS,5000,5000,CAD,PARAMETRIC,Parametric allowance for pipe insulation + heat trace on exposed runs,LOW,Method TBD; assumes combination of fiberglass insulation and self-regulating heat trace on ~40m of vulnerable piping
DET-009,ITM-009,"Commissioning & Testing > Commissioning, Testing & Inspection",PKG-014,DEL-014-01,Pressure testing of distribution piping,1,LS,1200,1200,CAD,PARAMETRIC,Parametric: ~8 hr plumber + test equipment rental,MED,Standard plumbing pressure test
DET-010,ITM-010,"Permits, Fees & Insurance > Permits, Fees & Bonding",PKG-014,DEL-014-01,Plumbing permit — Alberta Safety Code,1,LS,1500,1500,CAD,PARAMETRIC,Parametric estimate for Alberta plumbing permit fee for industrial facility,MED,Actual permit fee subject to local authority
DET-011,ITM-011,"Commissioning & Testing > Commissioning, Testing & Inspection",PKG-014,DEL-014-01,"Commissioning — fill test, pump test, distribution verification, overflow test",1,LS,2500,2500,CAD,PARAMETRIC,Parametric: ~16 hr plumber + 8 hr commissioning agent coordination,MED,Coordination with DEL-020-01
DET-012,ITM-012,General Conditions > General Requirements & Indirect,PKG-014,DEL-014-01,As-built drawings and O&M documentation,1,LS,2000,2000,CAD,PARAMETRIC,Parametric: ~16 hr drafting/compilation effort,MED,Standard closeout deliverable
DET-013,ITM-013,"Commissioning & Testing > Commissioning, Testing & Inspection",PKG-014,DEL-014-01,Pre-CCC deficiency inspection,1,LS,1000,1000,CAD,PARAMETRIC,Parametric: ~8 hr QA/inspection effort,MED,Standard practice for CCC handover
DET-014,ITM-014,"Commissioning & Testing > Commissioning, Testing & Inspection",PKG-014,DEL-014-01,Flushing and disinfection of distribution piping,1,LS,800,800,CAD,PARAMETRIC,Parametric: ~8 hr plumber labour for flush; disinfection scope TBD,MED,"If potable classification, disinfection cost may increase"
DET-015,ITM-015,Professional Services > Project Management,PKG-014,DEL-014-01,Project management — PM allocation,6,hr,165,990,CAD,PARAMETRIC,Professional_Staff_Rates.csv > R-01 + Level_of_Effort.csv > DEL-014-01,MED,6 hr at $165/hr
DET-016,ITM-016,Professional Services > Project Management,PKG-014,DEL-014-01,Construction project management — CPM allocation,8,hr,155,1240,CAD,PARAMETRIC,Professional_Staff_Rates.csv > R-02 + Level_of_Effort.csv > DEL-014-01,MED,8 hr at $155/hr
DET-017,ITM-017,Professional Services > Project Management,PKG-014,DEL-014-01,Site superintendent — allocation,10,hr,145,1450,CAD,PARAMETRIC,Professional_Staff_Rates.csv > R-03 + Level_of_Effort.csv > DEL-014-01,MED,10 hr at $145/hr
DET-018,ITM-018,Professional Services > Project Management,PKG-014,DEL-014-01,Cost estimator — allocation,4,hr,135,540,CAD,PARAMETRIC,Professional_Staff_Rates.csv > R-08 + Level_of_Effort.csv > DEL-014-01,MED,4 hr at $135/hr
DET-019,ITM-019,Professional Services > Project Management,PKG-014,DEL-014-01,QA/QC lead — allocation,6,hr,135,810,CAD,PARAMETRIC,Professional_Staff_Rates.csv > R-06 + Level_of_Effort.csv > DEL-014-01,MED,6 hr at $135/hr
DET-020,ITM-020,Professional Services > Project Management,PKG-014,DEL-014-01,HSE manager — allocation,4,hr,140,560,CAD,PARAMETRIC,Professional_Staff_Rates.csv > R-05 + Level_of_Effort.csv > DEL-014-01,MED,4 hr at $140/hr
DET-021,ITM-021,Construction Labour > General Construction Labour,PKG-014,DEL-014-01,Plumber labour — cistern installation and piping rough-in,80,hr,92.80,7424,CAD,PARAMETRIC,Construction_Labour_Rates.csv > T-05 (fully burdened),MED,Parametric: ~2 plumbers x 5 days; rate $92.80/hr
DET-022,ITM-022,Construction Labour > General Construction Labour,PKG-014,DEL-014-01,Plumber labour — testing and commissioning,16,hr,92.80,1484.80,CAD,PARAMETRIC,Construction_Labour_Rates.csv > T-05 (fully burdened),MED,Parametric: 2 plumbers x 1 day
