RegisterSchemaVersion,DependencyID,FromPackageID,FromDeliverableID,FromDeliverableName,DependencyClass,AnchorType,Direction,DependencyType,TargetType,TargetPackageID,TargetDeliverableID,TargetRefID,TargetName,TargetLocation,Statement,EvidenceFile,SourceRef,EvidenceQuote,Explicitness,RequiredMaturity,ProposedMaturity,SatisfactionStatus,Confidence,Origin,FirstSeen,LastSeen,Status,Notes
v3.1,DEP-05-03-001,PKG-005,DEL-05-03,Mechanical Maintainability,ANCHOR,IMPLEMENTS_NODE,UPSTREAM,OTHER,WBS_NODE,,,,SOW-0013,Decomposition v2 > Section 10,DEL-05-03 implements SOW-0013: Durability/maintenance narrative per RFP Section 7.1.4,Datasheet.md,Identification > Scope Coverage,"SOW-0013: Durability/maintenance narrative",EXPLICIT,TBD,TBD,TBD,HIGH,EXTRACTED,2026-02-17,2026-02-17,ACTIVE,FACT. Decomposition v2 Scope Ledger confirms SOW-0013 mapped to DEL-05-03 under PKG-005.
v3.1,DEP-05-03-002,PKG-005,DEL-05-03,Mechanical Maintainability,ANCHOR,TRACES_TO_REQUIREMENT,UPSTREAM,OTHER,REQUIREMENT,,,,OBJ-005,Decomposition v2 > Section 6,DEL-05-03 traces to OBJ-005: Demonstrate durability and ease of maintenance (15 pts),Datasheet.md,Identification > Primary Objective,"OBJ-005: Demonstrate durability and ease of maintenance (15 pts)",EXPLICIT,TBD,TBD,TBD,HIGH,EXTRACTED,2026-02-17,2026-02-17,ACTIVE,FACT. Decomposition v2 Section 6 and _CONTEXT.md confirm OBJ-005 alignment.
v3.1,DEP-05-03-003,PKG-005,DEL-05-03,Mechanical Maintainability,EXECUTION,NOT_APPLICABLE,UPSTREAM,PREREQUISITE,DELIVERABLE,PKG-002,DEL-02-04,,Mechanical Concept Narrative,Execution root > PKG-002 > DEL-02-04,DEL-05-03 requires DEL-02-04 (Mechanical Concept Narrative) to be substantially complete before finalization; DEL-02-04 defines baseline mechanical system selections that DEL-05-03 elaborates for maintainability,Procedure.md,Prerequisites > Upstream dependencies table,"DEL-02-04 ... must be substantially complete before this narrative is finalized",EXPLICIT,TBD,TBD,PENDING,HIGH,EXTRACTED,2026-02-17,2026-02-17,ACTIVE,FACT. Procedure Prerequisites table and Datasheet References table both explicitly state this upstream dependency. Also referenced in Specification Documentation Cross-References and Guidance T-001/T-002.
v3.1,DEP-05-03-004,PKG-005,DEL-05-03,Mechanical Maintainability,EXECUTION,NOT_APPLICABLE,UPSTREAM,PREREQUISITE,DELIVERABLE,PKG-004,DEL-04-02,,Mechanical Energy and Solar Readiness,Execution root > PKG-004 > DEL-04-02,DEL-05-03 requires DEL-04-02 to identify specific HVAC and water heating equipment selections; provides efficiency ratings and lifecycle implications consumed by DEL-05-03 maintenance schedules and spare parts requirements,Procedure.md,Prerequisites > Upstream dependencies table,"DEL-04-02 ... must identify specific HVAC and water heating equipment selections",EXPLICIT,TBD,TBD,PENDING,HIGH,EXTRACTED,2026-02-17,2026-02-17,ACTIVE,FACT. Procedure Prerequisites table explicitly lists this. Specification Documentation Cross-References confirms upstream relationship. Guidance T-001 references lifecycle cost analysis deferred to DEL-04-02.
v3.1,DEP-05-03-005,PKG-005,DEL-05-03,Mechanical Maintainability,EXECUTION,NOT_APPLICABLE,DOWNSTREAM,HANDOVER,DELIVERABLE,PKG-008,DEL-08-01,,Commissioning Training Closeout Narrative,Execution root > PKG-008 > DEL-08-01,DEL-05-03 produces mechanical maintainability content that DEL-08-01 consumes: O&M manual content and staff training procedures derived from this narrative,Specification.md,Documentation > Cross-References to Coordination Documents,"DEL-08-01 ... O&M manual and staff training content derived from this narrative",EXPLICIT,TBD,TBD,TBD,HIGH,EXTRACTED,2026-02-17,2026-02-17,ACTIVE,FACT. Specification Documentation table explicitly states downstream handover to DEL-08-01. Procedure Steps A3-A5 describe O&M manual production and training content flowing to commissioning.
v3.1,DEP-05-03-006,PKG-005,DEL-05-03,Mechanical Maintainability,EXECUTION,NOT_APPLICABLE,UPSTREAM,INTERFACE,DELIVERABLE,PKG-005,DEL-05-01,,Architectural Durability and Maintenance,Execution root > PKG-005 > DEL-05-01,Coordination interface: building finish and envelope choices from DEL-05-01 impact mechanical equipment access; overhead door hardware scope boundary requires coordination,Specification.md,Scope > In Scope,"Coordination interface with DEL-05-01 (Architectural Durability)",EXPLICIT,TBD,TBD,TBD,MEDIUM,EXTRACTED,2026-02-17,2026-02-17,ACTIVE,FACT. Specification Scope and R-MEL-14 explicitly reference DEL-05-01 coordination for door hardware scope boundary. Direction is UPSTREAM because DEL-05-01 architectural choices constrain mechanical access provisions.
v3.1,DEP-05-03-007,PKG-005,DEL-05-03,Mechanical Maintainability,EXECUTION,NOT_APPLICABLE,UPSTREAM,INTERFACE,DELIVERABLE,PKG-005,DEL-05-02,,Structural Durability and Maintenance,Execution root > PKG-005 > DEL-05-02,Coordination interface: structural support provisions for mechanical equipment and sump pit design from DEL-05-02 are required inputs,Specification.md,Scope > In Scope,"Coordination interface with ... DEL-05-02 (Structural Durability)",EXPLICIT,TBD,TBD,TBD,MEDIUM,EXTRACTED,2026-02-17,2026-02-17,ACTIVE,FACT. Specification Scope explicitly names DEL-05-02 coordination. Specification Documentation Cross-References confirms structural support provisions for mechanical equipment and sump pit design.
v3.1,DEP-05-03-008,PKG-005,DEL-05-03,Mechanical Maintainability,EXECUTION,NOT_APPLICABLE,DOWNSTREAM,INTERFACE,DELIVERABLE,PKG-005,DEL-05-04,,Electrical Maintainability,Execution root > PKG-005 > DEL-05-04,Coordination interface: DEL-05-03 produces generator ATS accessibility and controls serviceability information consumed by DEL-05-04 electrical maintainability scope,Specification.md,Scope > In Scope,"Coordination interface with ... DEL-05-04 (Electrical Maintainability)",EXPLICIT,TBD,TBD,TBD,MEDIUM,EXTRACTED,2026-02-17,2026-02-17,ACTIVE,FACT. Specification Scope and Documentation Cross-References explicitly name DEL-05-04 coordination. Direction is DOWNSTREAM because DEL-05-03 produces generator/controls information that DEL-05-04 consumes for electrical panel access and ATS maintainability.
v3.1,DEP-05-03-009,PKG-005,DEL-05-03,Mechanical Maintainability,EXECUTION,NOT_APPLICABLE,UPSTREAM,CONSTRAINT,DOCUMENT,,,,,RFP 2024_004 > _Sources/,RFP 2024_004 governs mechanical maintainability requirements: Section 7.1.4 (durability narrative mandate); OSR Section 10.3.4 (practical and easy to maintain); Sections 11.1-11.3 (mechanical system requirements),Datasheet.md,Identification > RFP Reference,"RFP Reference: S7.1.4; S10.3.4; S11.1.1; S11.1.2; S11.2; S11.3",EXPLICIT,TBD,TBD,TBD,HIGH,EXTRACTED,2026-02-17,2026-02-17,ACTIVE,FACT. Multiple source documents cite RFP sections as governing requirements. Procedure Prerequisites table lists RFP S7.1.4 and OSR S10.3.4 as governing requirements.
v3.1,DEP-05-03-010,PKG-005,DEL-05-03,Mechanical Maintainability,EXECUTION,NOT_APPLICABLE,UPSTREAM,CONSTRAINT,DOCUMENT,,,,,Addendum 03 (Jul 31 2024) > _Sources/,Addendum 03 defines specific mechanical system requirements that govern DEL-05-03 scope: apparatus bay exhaust (S1.12); fill stations (S1.16); bunker gear room ventilation (S1.13-1.14); bay sumps (S1.8); backup generator (S1.15); gas service (S1.6); overhead doors (S1.10),Procedure.md,Prerequisites > Upstream dependencies table,"Addendum 03 ... Governing requirement (Addendum governs over base RFP where conflicts exist)",EXPLICIT,TBD,TBD,TBD,HIGH,EXTRACTED,2026-02-17,2026-02-17,ACTIVE,FACT. Procedure Prerequisites table explicitly lists Addendum 03 sections as governing requirements. Addendum governs over base RFP per decomposition rule.
