LineID,ItemID,CBS,WBS_PackageID,WBS_DeliverableID,Description,Qty,Unit,UnitRate,Amount,Currency,Method,SourceRef,Confidence,Notes
L-001,ITEM-001,Structural Steel & Metals > Structural Steel & Fabrication,PKG-011,DEL-011-02,Steel plate supply — repair bay embedments (4 bands; parametric ~1720 kg total based on 4 x 7.3m x 1.2m x 0.025m x 7850 kg/m3),1720,kg,3.80,6536.00,CAD,PARAMETRIC,Structural_Concrete_Rates.csv SC-08 (base); parametric derivation: A36 plate ~$3.00-4.50/kg supply Alberta 2026; ASSUMPTION A-001,LOW,Plate dims TBD per DEL-002-08; kg estimated from assumed 4 bands x 7.3m x 1.2m x 25mm
L-002,ITEM-002,Structural Steel & Metals > Structural Steel & Fabrication,PKG-011,DEL-011-02,Steel plate supply — wash bay embedments (2 bands; parametric ~860 kg based on 2 x 7.3m x 1.2m x 0.025m x 7850 kg/m3),860,kg,3.80,3268.00,CAD,PARAMETRIC,Structural_Concrete_Rates.csv SC-08 (base); parametric derivation; ASSUMPTION A-001,LOW,Plate dims TBD; wash bay scope per CON-011-02-03
L-003,ITEM-003,Structural Steel & Metals > Structural Steel & Fabrication,PKG-011,DEL-011-02,Headed anchor studs / deformed bar anchors — supply (repair bay; 4 sets),4,EA,350.00,1400.00,CAD,PARAMETRIC,Parametric estimate; no direct source; ASSUMPTION A-002,LOW,Anchorage hardware allowance per plate band; type/qty TBD per DEL-002-08
L-004,ITEM-004,Structural Steel & Metals > Structural Steel & Fabrication,PKG-011,DEL-011-02,Headed anchor studs / deformed bar anchors — supply (wash bay; 2 sets),2,EA,350.00,700.00,CAD,PARAMETRIC,Parametric estimate; no direct source; ASSUMPTION A-002,LOW,Anchorage hardware allowance per plate band
L-005,ITEM-005,Construction Labour > General Construction Labour,PKG-011,DEL-011-02,Steel plate positioning and elevation setting — ironworker labour,48,hr,92.80,4454.40,CAD,PARAMETRIC,Construction_Labour_Rates.csv T-03 Ironworker $92.80/hr burdened,MEDIUM,8 hrs per band x 6 bands
L-006,ITEM-006,Construction Labour > General Construction Labour,PKG-011,DEL-011-02,Anchorage welding — certified welder (stud welding),24,hr,92.80,2227.20,CAD,PARAMETRIC,Construction_Labour_Rates.csv T-03 Ironworker $92.80/hr burdened (welder at ironworker rate),MEDIUM,4 hrs welding per band x 6 bands; rate used as proxy for certified welder
L-007,ITEM-007,Professional Services > Professional Staff,PKG-011,DEL-011-02,Pre-pour inspection — structural engineer site visits,8,hr,170.00,1360.00,CAD,PARAMETRIC,Professional_Staff_Rates.csv R-14 Structural Engineer $170/hr,MEDIUM,2 pour events x 4 hrs each
L-008,ITEM-008,Professional Services > Professional Staff,PKG-011,DEL-011-02,Pre-pour inspection — GC QA/QC lead,8,hr,135.00,1080.00,CAD,PARAMETRIC,Professional_Staff_Rates.csv R-06 QA/QC Lead $135/hr; Level_of_Effort.csv DEL-011-02 R-06 6hr (supplemented for hold point),MEDIUM,Hold point coordination and inspection
L-009,ITEM-009,Construction Labour > General Construction Labour,PKG-011,DEL-011-02,Plate surface protection during pour — materials and labour,1,LS,750.00,750.00,CAD,PARAMETRIC,Parametric estimate; no direct source; ASSUMPTION A-003,LOW,Temporary protection materials + labour for 6 plate bands
L-010,ITEM-010,Construction Labour > General Construction Labour,PKG-011,DEL-011-02,Concrete finishing around embedments — additional labour,16,hr,77.50,1240.00,CAD,PARAMETRIC,Construction_Labour_Rates.csv T-02 Concrete Finisher $77.50/hr burdened,MEDIUM,Additional finishing at plate perimeters
