LineID,ItemID,CBS,WBS_PackageID,WBS_DeliverableID,Description,Qty,Unit,UnitRate,Amount,Currency,Method,SourceRef,Confidence,Notes
L-001,I-001,Materials > General Materials & Supplies,PKG-015,DEL-015-03,"15A/120V general-purpose receptacle device, spec-grade, supply",12,EA,25,300,CAD,PARAMETRIC,Parametric: spec-grade 15A receptacle device ~$20-30/EA; Assumptions_Log ASM-003,MED,Device cost only; install labour in L-017
L-002,I-002,Materials > General Materials & Supplies,PKG-015,DEL-015-03,"20A/120V general-purpose receptacle device, spec-grade, supply",18,EA,35,630,CAD,PARAMETRIC,Parametric: spec-grade 20A/120V receptacle ~$30-40/EA; Assumptions_Log ASM-003,MED,Device cost only; install labour in L-017/L-018
L-003,I-003,Materials > General Materials & Supplies,PKG-015,DEL-015-03,"20A/240V industrial receptacle device, supply",6,EA,65,390,CAD,PARAMETRIC,Parametric: industrial 20A/240V receptacle ~$55-75/EA; Assumptions_Log ASM-003,MED,NEMA config TBD; device cost only
L-004,I-004,Materials > General Materials & Supplies,PKG-015,DEL-015-03,"30A/240V heavy-duty receptacle device, supply",3,EA,95,285,CAD,PARAMETRIC,Parametric: heavy-duty 30A/240V receptacle ~$80-110/EA; Assumptions_Log ASM-003,MED,NEMA config TBD; device cost only
L-005,I-005,Materials > General Materials & Supplies,PKG-015,DEL-015-03,"50A/240V welding-grade receptacle device, supply and install (all-in)",6,EA,950,5700,CAD,PARAMETRIC,Electrical_System_Rates.csv ES-04: $950/EA installed; includes device + install labour,MED,All-in installed rate from price source; D-009 assumption 50A/240V
L-006,I-006,Materials > General Materials & Supplies,PKG-015,DEL-015-03,"GFCI protection device or GFCI breaker, supply",4,EA,85,340,CAD,PARAMETRIC,Parametric: GFCI receptacle device ~$60-90/EA or GFCI breaker ~$80-120/EA; Assumptions_Log ASM-004,MED,Type (device vs breaker) TBD per DEL-004-09
L-007,I-007,Materials > General Materials & Supplies,PKG-015,DEL-015-03,"Rough-in package: box, conduit, wire, termination — 15A/120V circuits",12,EA,75,900,CAD,PARAMETRIC,"Parametric: ~$60-90/point for 15A rough-in materials (14AWG wire, EMT/flex, device box); Assumptions_Log ASM-005",MED,Average conduit run ~8-12m per point assumed
L-008,I-008,Materials > General Materials & Supplies,PKG-015,DEL-015-03,"Rough-in package: box, conduit, wire, termination — 20A/120V circuits",18,EA,90,1620,CAD,PARAMETRIC,"Parametric: ~$75-105/point for 20A/120V rough-in materials (12AWG wire, EMT/flex, device box); Assumptions_Log ASM-005",MED,Average conduit run ~10-15m per point assumed (shop perimeter)
L-009,I-009,Materials > General Materials & Supplies,PKG-015,DEL-015-03,"Rough-in package: box, conduit, wire, termination — 20A/240V circuits",6,EA,120,720,CAD,PARAMETRIC,"Parametric: ~$100-140/point for 20A/240V rough-in materials (12AWG 2-conductor + ground, EMT); Assumptions_Log ASM-005",MED,240V circuits require different wire configuration
L-010,I-010,Materials > General Materials & Supplies,PKG-015,DEL-015-03,"Rough-in package: box, conduit, wire, termination — 30A/240V circuits",3,EA,160,480,CAD,PARAMETRIC,"Parametric: ~$130-190/point for 30A/240V rough-in materials (10AWG, larger conduit); Assumptions_Log ASM-005",MED,Heavier gauge wire; welding station area
L-011,I-011,Materials > General Materials & Supplies,PKG-015,DEL-015-03,"Rough-in package: box, conduit, wire, termination — 50A/240V circuits",6,EA,0,0,CAD,PARAMETRIC,Included in L-005 all-in installed rate (ES-04); Assumptions_Log ASM-006,MED,Material cost included in ES-04 $950/EA installed rate
L-012,I-012,Materials > General Materials & Supplies,PKG-015,DEL-015-03,Circuit breakers — receptacle branch circuits,45,EA,45,2025,CAD,PARAMETRIC,Parametric: avg ~$35-55/EA for mix of 15A/20A/30A/50A breakers; Assumptions_Log ASM-007,MED,Weighted average; 50A breakers more expensive
L-013,I-013,Materials > General Materials & Supplies,PKG-015,DEL-015-03,Cover plates — standard (general areas),36,EA,4,144,CAD,PARAMETRIC,Parametric: standard nylon/steel cover plate ~$3-5/EA; Assumptions_Log ASM-008,HIGH,Commodity item; low cost variance
L-014,I-014,Materials > General Materials & Supplies,PKG-015,DEL-015-03,Cover plates — weatherproof/in-use (wash bay),4,EA,25,100,CAD,PARAMETRIC,Parametric: weatherproof in-use cover ~$18-32/EA; Assumptions_Log ASM-008,MED,NEMA rating TBD per DEL-004-09
