LineID,ItemID,CBS,WBS_PackageID,WBS_DeliverableID,Description,Qty,Unit,UnitRate,Amount,Currency,Method,SourceRef,Confidence,Notes
L-001,ITEM-001,Construction Labour > General Construction Labour,PKG-021,DEL-021-01,Project Manager — bid security coordination and submission oversight,6,hr,165,990,CAD,PARAMETRIC,Professional_Staff_Rates.csv R-01 + Level_of_Effort.csv DEL-021-01/R-01,MED,6 hrs × $165/hr
L-002,ITEM-002,Construction Labour > General Construction Labour,PKG-021,DEL-021-01,Construction Project Manager — bid security support,8,hr,155,1240,CAD,PARAMETRIC,Professional_Staff_Rates.csv R-02 + Level_of_Effort.csv DEL-021-01/R-02,MED,8 hrs × $155/hr
L-003,ITEM-003,Construction Labour > General Construction Labour,PKG-021,DEL-021-01,Site Superintendent — bid security support,10,hr,145,1450,CAD,PARAMETRIC,Professional_Staff_Rates.csv R-03 + Level_of_Effort.csv DEL-021-01/R-03,MED,10 hrs × $145/hr
L-004,ITEM-004,Construction Labour > General Construction Labour,PKG-021,DEL-021-01,Contract Administrator — surety engagement and bond administration,16,hr,120,1920,CAD,PARAMETRIC,Professional_Staff_Rates.csv R-25 + Level_of_Effort.csv DEL-021-01/R-25,MED,16 hrs × $120/hr; primary execution role
L-005,ITEM-005,Construction Labour > General Construction Labour,PKG-021,DEL-021-01,Cost Estimator — bid amount finalization support for bond sizing,4,hr,135,540,CAD,PARAMETRIC,Professional_Staff_Rates.csv R-08 + Level_of_Effort.csv DEL-021-01/R-08,MED,4 hrs × $135/hr
L-006,ITEM-006,Construction Labour > General Construction Labour,PKG-021,DEL-021-01,QA/QC Lead — bid security verification and checklist review,6,hr,135,810,CAD,PARAMETRIC,Professional_Staff_Rates.csv R-06 + Level_of_Effort.csv DEL-021-01/R-06,MED,6 hrs × $135/hr
L-007,ITEM-007,Construction Labour > General Construction Labour,PKG-021,DEL-021-01,HSE Manager — bid security package review (safety pre-qualification context),4,hr,140,560,CAD,PARAMETRIC,Professional_Staff_Rates.csv R-05 + Level_of_Effort.csv DEL-021-01/R-05,MED,4 hrs × $140/hr
L-008,ITEM-008,Construction Labour > General Construction Labour,PKG-021,DEL-021-01,Document Controller — bid security document control and submission logistics,6,hr,75,450,CAD,PARAMETRIC,Professional_Staff_Rates.csv R-09 + Level_of_Effort.csv DEL-021-01/R-09,MED,6 hrs × $75/hr
L-009,ITEM-009,"Permits, Fees & Insurance > Permits, Fees & Bonding",PKG-021,DEL-021-01,Bid bond premium — surety fee for bid bond instrument (10% of bid amount),1,LS,1500,1500,CAD,PARAMETRIC,Fees_Permits_Insurance.csv FP-01 (analogous) + ASM-003,LOW,Parametric estimate; bid bond premium typically $500–$2500; midpoint $1500 assumed
L-010,ITEM-010,General Conditions > General Requirements & Indirect,PKG-021,DEL-021-01,Courier / physical delivery of sealed proposal to Camrose County,1,LS,150,150,CAD,PARAMETRIC,ASM-004 (Assumptions_Log),LOW,Courier from proponent office to Camrose AB; parametric allowance
