RegisterSchemaVersion,DependencyID,FromPackageID,FromDeliverableID,FromDeliverableName,DependencyClass,AnchorType,Direction,DependencyType,TargetType,TargetPackageID,TargetDeliverableID,TargetRefID,TargetName,TargetLocation,Statement,EvidenceFile,SourceRef,EvidenceQuote,Explicitness,RequiredMaturity,ProposedMaturity,SatisfactionStatus,Confidence,Origin,FirstSeen,LastSeen,Status,Notes
v3.1,DEP-07-05-001,PKG-007,DEL-07-05,Quality Management Narrative,ANCHOR,IMPLEMENTS_NODE,UPSTREAM,OTHER,WBS_NODE,PKG-007,,,SOW-0029,,DEL-07-05 implements scope item SOW-0029: Quality management narrative per Section 7.2 (QA/QC and Documentation),Datasheet.md,Identification > Scope Coverage,"SOW-0029",EXPLICIT,TBD,TBD,TBD,HIGH,EXTRACTED,2026-02-17,2026-02-17,ACTIVE,FACT. Datasheet explicitly maps Scope Coverage to SOW-0029. Confirmed in decomposition scope ledger.
v3.1,DEP-07-05-002,PKG-007,DEL-07-05,Quality Management Narrative,ANCHOR,TRACES_TO_REQUIREMENT,UPSTREAM,OTHER,REQUIREMENT,,,,OBJ-002,,DEL-07-05 supports OBJ-002: Maximize Project Delivery Plan score (Construction Methodology sub-criterion 3 pts),Datasheet.md,Identification > Supports Objectives,"OBJ-002 (Maximize Project Delivery Plan score, 10 pts -- Construction Methodology sub-criterion, 3 pts)",EXPLICIT,TBD,TBD,TBD,HIGH,EXTRACTED,2026-02-17,2026-02-17,ACTIVE,FACT. Datasheet explicitly lists OBJ-002. Confirmed in decomposition objectives table.
v3.1,DEP-07-05-003,PKG-007,DEL-07-05,Quality Management Narrative,ANCHOR,TRACES_TO_REQUIREMENT,UPSTREAM,OTHER,REQUIREMENT,,,,OBJ-008,,DEL-07-05 supports OBJ-008: Manage risk and unknowns transparently,Datasheet.md,Identification > Supports Objectives,"OBJ-008 (Manage risk and unknowns transparently)",EXPLICIT,TBD,TBD,TBD,HIGH,EXTRACTED,2026-02-17,2026-02-17,ACTIVE,FACT. Datasheet explicitly lists OBJ-008. Confirmed in decomposition objectives table.
v3.1,DEP-07-05-004,PKG-007,DEL-07-05,Quality Management Narrative,EXECUTION,NOT_APPLICABLE,UPSTREAM,PREREQUISITE,DELIVERABLE,PKG-007,DEL-07-01,,Construction Methodology Narrative,,DEL-07-05 requires parent QA/QC responsibility framework and H&S obligations from DEL-07-01,Procedure.md,Prerequisites > Upstream Deliverable Inputs,"DEL-07-01 (Construction Methodology Narrative): parent QA/QC responsibility framework; H&S obligations",EXPLICIT,TBD,TBD,TBD,HIGH,EXTRACTED,2026-02-17,2026-02-17,ACTIVE,FACT. Procedure Prerequisites explicitly lists DEL-07-01 as upstream input. Datasheet References confirms: parent QA/QC responsibility assignment.
v3.1,DEP-07-05-005,PKG-007,DEL-07-05,Quality Management Narrative,EXECUTION,NOT_APPLICABLE,UPSTREAM,PREREQUISITE,DELIVERABLE,PKG-007,DEL-07-03,,Subconsultant Approach Narrative,,DEL-07-05 requires identification of discipline consultants who perform design QC and inspections from DEL-07-03,Procedure.md,Prerequisites > Upstream Deliverable Inputs,"DEL-07-03 (Subconsultant Approach Narrative): identifies discipline consultants who perform design QC and inspections",EXPLICIT,TBD,TBD,TBD,HIGH,EXTRACTED,2026-02-17,2026-02-17,ACTIVE,FACT. Procedure Prerequisites explicitly lists DEL-07-03 as upstream input. Datasheet References confirms: design consultant team; certification capabilities.
v3.1,DEP-07-05-006,PKG-007,DEL-07-05,Quality Management Narrative,EXECUTION,NOT_APPLICABLE,UPSTREAM,PREREQUISITE,DELIVERABLE,PKG-006,DEL-06-02,,Detailed Design and Construction Docs Plan,,DEL-07-05 requires design QC checkpoint context and submission milestone schedule from DEL-06-02,Procedure.md,Prerequisites > Upstream Deliverable Inputs,"DEL-06-02 (Design Docs Plan): design QC checkpoint context and submission milestone schedule",EXPLICIT,TBD,TBD,TBD,HIGH,EXTRACTED,2026-02-17,2026-02-17,ACTIVE,FACT. Procedure Prerequisites explicitly lists DEL-06-02 as upstream input. _REFERENCES.md confirms cross-reference. Datasheet References confirms: design QC checkpoint alignment.
v3.1,DEP-07-05-007,PKG-007,DEL-07-05,Quality Management Narrative,EXECUTION,NOT_APPLICABLE,DOWNSTREAM,HANDOVER,DELIVERABLE,PKG-008,DEL-08-01,,Commissioning Training Closeout Narrative,,DEL-07-05 provides commissioning QC handoff and integration to DEL-08-01,Procedure.md,Prerequisites > Downstream Deliverable Coordination,"DEL-08-01 (Commissioning Narrative): commissioning QC handoff and integration",EXPLICIT,TBD,TBD,TBD,HIGH,EXTRACTED,2026-02-17,2026-02-17,ACTIVE,FACT. Procedure explicitly lists DEL-08-01 as downstream consumer. Guidance C-004 describes commissioning QC as transition handoff. _REFERENCES.md confirms. Procedure Step 4b details artefact transfer.
v3.1,DEP-07-05-008,PKG-007,DEL-07-05,Quality Management Narrative,EXECUTION,NOT_APPLICABLE,DOWNSTREAM,INTERFACE,DELIVERABLE,PKG-008,DEL-08-02,,Deficiencies Management Narrative,,DEL-07-05 provides QM-level deficiency process summary that must be consistent with DEL-08-02 detailed deficiency narrative; cross-reference required,Procedure.md,Prerequisites > Downstream Deliverable Coordination,"DEL-08-02 (Deficiencies Management Narrative): detailed deficiency process; cross-reference required",EXPLICIT,TBD,TBD,TBD,HIGH,EXTRACTED,2026-02-17,2026-02-17,ACTIVE,FACT. Procedure explicitly lists DEL-08-02 as downstream. Specification R-QM-09 Note states cross-reference required. Guidance T-004 addresses balance between QM and DEL-08-02 content.
v3.1,DEP-07-05-009,PKG-007,DEL-07-05,Quality Management Narrative,EXECUTION,NOT_APPLICABLE,DOWNSTREAM,INTERFACE,DELIVERABLE,PKG-009,DEL-09-01,,Detailed Project Schedule,,DEL-07-05 provides inspection and testing milestone requirements for integration into DEL-09-01 project schedule,Procedure.md,Prerequisites > Downstream Deliverable Coordination,"DEL-09-01 (Detailed Project Schedule): inspection and testing milestone schedule integration",EXPLICIT,TBD,TBD,TBD,HIGH,EXTRACTED,2026-02-17,2026-02-17,ACTIVE,FACT. Procedure explicitly lists DEL-09-01 as downstream consumer. Datasheet References confirms: inspection and testing schedule integration.
v3.1,DEP-07-05-010,PKG-007,DEL-07-05,Quality Management Narrative,EXECUTION,NOT_APPLICABLE,DOWNSTREAM,INTERFACE,DELIVERABLE,PKG-007,DEL-07-02,,Construction Administration Narrative,,DEL-07-05 provides QC framework consumed by DEL-07-02 for operational QC implementation,Procedure.md,Prerequisites > Downstream Deliverable Coordination,"DEL-07-02 (Construction Administration Narrative): operational QC implementation",EXPLICIT,TBD,TBD,TBD,HIGH,EXTRACTED,2026-02-17,2026-02-17,ACTIVE,FACT. Procedure explicitly lists DEL-07-02 as downstream consumer. Datasheet References confirms: operational QC implementation procedures.
v3.1,DEP-07-05-011,PKG-007,DEL-07-05,Quality Management Narrative,EXECUTION,NOT_APPLICABLE,UPSTREAM,CONSTRAINT,DOCUMENT,,,,RFP Section 7.2 (pp. 19-20),_Sources/AB-2024-07156-Penhold Public Services Building RFP_2024_004.pdf,DEL-07-05 must comply with RFP Section 7.2 QA/QC and Documentation requirements as primary normative source,Datasheet.md,Identification > RFP Reference,"Section 7.2 (Construction Methodology -- QA/QC and Documentation, p. 19-20)",EXPLICIT,TBD,TBD,TBD,HIGH,EXTRACTED,2026-02-17,2026-02-17,ACTIVE,FACT. Datasheet RFP Reference and Specification Standards table both identify RFP 7.2 as primary binding source.
