ItemID,DeliverableID,Description,Qty,Unit,PricingMode,SourceDoc,SourceSection,Notes
ITEM-001,DEL-006-01,Source document review and interpretation (R-01 and R-06),1,LS,LUMP_SUM,Procedure,Step 1: Review and Interpret Source Documents,Review of RFP plumbing requirements and Appendix B conceptual drawing; open questions log
ITEM-002,DEL-006-01,Water supply system layout — cistern and distribution design,1,LS,LUMP_SUM,Procedure,Step 2: Establish System Layout — Water Supply,"Cistern location, 50000L capacity, 100 LPM pump, 2.5-inch fill connection, distribution routing, freeze protection strategy"
ITEM-003,DEL-006-01,Drainage system layout — floor drains and wash bay separation,1,LS,LUMP_SUM,Procedure,Step 3: Establish System Layout — Drainage,"Floor drains in repair bays and shop, wash bay drainage to mud sump, sanitary drain routing, drain venting"
ITEM-004,DEL-006-01,Septic system layout — new tank installation and existing removal,1,LS,LUMP_SUM,Procedure,Step 4: Establish System Layout — Septic,"New 2000 US gal septic holding tank, existing tank removal, pump-out access"
ITEM-005,DEL-006-01,Fixture location and schedule development,1,LS,LUMP_SUM,Procedure,Step 5: Locate and Detail Fixtures,"Emergency shower, industrial wash station, water taps, pressure washer reel, washroom fixtures (incl. urinal), kitchenette, laundry connection"
ITEM-006,DEL-006-01,Interdisciplinary coordination (structural / civil / mechanical / architectural),1,LS,LUMP_SUM,Procedure,Step 6: Interdisciplinary Coordination,"Issue layout to structural, civil, mechanical, architectural disciplines; resolve coordination comments"
ITEM-007,DEL-006-01,Preliminary design package compilation and County submission,1,LS,LUMP_SUM,Procedure,Step 7–8: Prepare Package and Submit to County,"Layout plan, system overview, design intent statements, fixture schedule, specification outlines, County submission"
ITEM-008,DEL-006-01,Project management — plumbing preliminary design phase,6,hr,UNIT_RATE,Datasheet,Identification / Conditions,"PM coordination for plumbing design phase; sourced from Level_of_Effort.csv R-01 allocation"
ITEM-009,DEL-006-01,Cost estimating support — plumbing preliminary design,4,hr,UNIT_RATE,Datasheet,Identification / Conditions,"Estimating support; sourced from Level_of_Effort.csv R-08 allocation"
ITEM-010,DEL-006-01,BIM / CAD production — preliminary plumbing drawings,21,hr,UNIT_RATE,Datasheet,Identification / Conditions,"BIM technician production of conceptual diagrams and layout plans; sourced from Level_of_Effort.csv R-13 allocation"
ITEM-011,DEL-006-01,Plumbing engineering — preliminary design,49,hr,UNIT_RATE,Datasheet,Identification / Conditions,"Lead plumbing engineer design effort; sourced from Level_of_Effort.csv R-18 allocation"
