RegisterSchemaVersion,DependencyID,FromPackageID,FromDeliverableID,FromDeliverableName,DependencyClass,AnchorType,Direction,DependencyType,TargetType,TargetPackageID,TargetDeliverableID,TargetRefID,TargetName,TargetLocation,Statement,EvidenceFile,SourceRef,EvidenceQuote,Explicitness,RequiredMaturity,ProposedMaturity,SatisfactionStatus,Confidence,Origin,FirstSeen,LastSeen,Status,Notes
v3.1,DEP-05-02-001,PKG-005,DEL-05-02,Structural Durability and Maintenance,ANCHOR,IMPLEMENTS_NODE,UPSTREAM,OTHER,WBS_NODE,,,,SOW-0013,Decomposition §7 Scope Ledger,DEL-05-02 implements SOW-0013: Building durability/ease of repair and maintenance narrative (structural systems),Datasheet.md,Datasheet > Identification > Scope Coverage,"SOW-0013: Building durability/ease of repair and maintenance narrative (structural systems)",EXPLICIT,TBD,TBD,TBD,HIGH,EXTRACTED,2026-02-17,2026-02-17,ACTIVE,FACT. SOW-0013 confirmed in Decomposition scope ledger mapped to PKG-005 and DEL-05-02.
v3.1,DEP-05-02-002,PKG-005,DEL-05-02,Structural Durability and Maintenance,ANCHOR,TRACES_TO_REQUIREMENT,UPSTREAM,OTHER,REQUIREMENT,,,,OBJ-005,Decomposition §6 Objectives,DEL-05-02 traces to OBJ-005: Demonstrate durability and ease of maintenance (15 pts),Datasheet.md,Datasheet > Identification > Supports Objective,"OBJ-005: Demonstrate durability and ease of maintenance (15 pts)",EXPLICIT,TBD,TBD,TBD,HIGH,EXTRACTED,2026-02-17,2026-02-17,ACTIVE,FACT. OBJ-005 confirmed in Decomposition objectives table as second-highest technical criterion (15 pts).
v3.1,DEP-05-02-003,PKG-005,DEL-05-02,Structural Durability and Maintenance,ANCHOR,TRACES_TO_REQUIREMENT,UPSTREAM,OTHER,REQUIREMENT,,,,DEC-009,Decomposition §13 Decision Log,DEL-05-02 traces to DEC-009: PKG-005 split into four discipline deliverables to ensure no discipline overlooked,Guidance.md,Guidance > Principles > P-004,"The decomposition decision DEC-009 splits OBJ-005 into four discipline-level deliverables",EXPLICIT,TBD,TBD,TBD,HIGH,EXTRACTED,2026-02-17,2026-02-17,ACTIVE,FACT. DEC-009 documented in Decomposition decision log. Governs the discipline-split structure of PKG-005.
v3.1,DEP-05-02-004,PKG-005,DEL-05-02,Structural Durability and Maintenance,EXECUTION,NOT_APPLICABLE,UPSTREAM,PREREQUISITE,DELIVERABLE,PKG-002,DEL-02-03,,,Decomposition §9 > PKG-002,DEL-05-02 requires structural system selection and foundation approach from DEL-02-03 before durability narrative can be written,Procedure.md,Procedure > Prerequisites > Pre-Narrative Development,"Structural Concept (DEL-02-03) ... Must be available before detailed durability narrative is written",EXPLICIT,TBD,TBD,TBD,HIGH,EXTRACTED,2026-02-17,2026-02-17,ACTIVE,FACT. Procedure explicitly states DEL-02-03 must be available before narrative development. Confirms frame type and foundation approach.
v3.1,DEP-05-02-005,PKG-005,DEL-05-02,Structural Durability and Maintenance,EXECUTION,NOT_APPLICABLE,UPSTREAM,INTERFACE,DELIVERABLE,PKG-005,DEL-05-01,,,Decomposition §9 > PKG-005,DEL-05-02 requires coordination with DEL-05-01 on cladding-structure boundary moisture management and exterior finishes affecting structural water management,Datasheet.md,Datasheet > Cross-References > DEL-05-01,"Interface at cladding-structure boundary; exterior finishes affecting structural water management",EXPLICIT,TBD,TBD,TBD,HIGH,EXTRACTED,2026-02-17,2026-02-17,ACTIVE,FACT. Bidirectional interface. Datasheet cross-ref and Procedure Step A5 and Specification R-STR-18 all confirm coordination requirement.
v3.1,DEP-05-02-006,PKG-005,DEL-05-02,Structural Durability and Maintenance,EXECUTION,NOT_APPLICABLE,UPSTREAM,INTERFACE,DELIVERABLE,PKG-005,DEL-05-03,,,Decomposition §9 > PKG-005,DEL-05-02 requires sump drainage design inputs from DEL-05-03 (pump outlet size and drain routing and overflow elevation) for sump detail design,Specification.md,Specification > Requirements > R-STR-13,"Sump includes adequate drainage ... sized and located in coordination with mechanical design (DEL-05-03)",EXPLICIT,TBD,TBD,TBD,HIGH,EXTRACTED,2026-02-17,2026-02-17,ACTIVE,FACT. R-STR-13 and Procedure Step B2 both explicitly require mechanical design input for sump drainage. CON-003 identifies this interface boundary.
v3.1,DEP-05-02-007,PKG-005,DEL-05-02,Structural Durability and Maintenance,EXECUTION,NOT_APPLICABLE,DOWNSTREAM,INTERFACE,DELIVERABLE,PKG-005,DEL-05-03,,,Decomposition §9 > PKG-005,DEL-05-02 provides sump shell design and structural protection to DEL-05-03 for mechanical drainage system integration,Guidance.md,Guidance > Considerations > C-005,"Structural (this deliverable): Sump shell design ... Mechanical (DEL-05-03): Sump interior drainage",EXPLICIT,TBD,TBD,TBD,HIGH,EXTRACTED,2026-02-17,2026-02-17,ACTIVE,FACT. Guidance C-005 and Specification CON-003 define the structural-to-mechanical handover for sump design.
v3.1,DEP-05-02-008,PKG-005,DEL-05-02,Structural Durability and Maintenance,EXECUTION,NOT_APPLICABLE,DOWNSTREAM,INTERFACE,DELIVERABLE,PKG-005,DEL-05-04,,,Decomposition §9 > PKG-005,DEL-05-02 provides sealed penetration details for electrical conduit routing through structural elements,Datasheet.md,Datasheet > Cross-References > DEL-05-04,"Electrical service routing through structural elements; cable tray mounting; conduit protection",EXPLICIT,TBD,TBD,TBD,MEDIUM,EXTRACTED,2026-02-17,2026-02-17,ACTIVE,FACT. Datasheet cross-ref and Procedure Step A5 confirm interface. Specification R-STR-15 requires sealed penetrations.
v3.1,DEP-05-02-009,PKG-005,DEL-05-02,Structural Durability and Maintenance,EXECUTION,NOT_APPLICABLE,UPSTREAM,PREREQUISITE,DOCUMENT,,,,Geotechnical Investigation Report (USG1123),RFP Appendix D,DEL-05-02 requires the 2021 geotechnical investigation report (USG1123) as primary input for foundation durability and concrete parameters,Procedure.md,Procedure > Prerequisites > Pre-Narrative Development,"Geotechnical Investigation Report (USG1123 Feb. 12 2021) ... Key parameters: frost depth 2.0 m; groundwater 3.0-4.0 m BG; sulphate S-2",EXPLICIT,TBD,TBD,TBD,HIGH,EXTRACTED,2026-02-17,2026-02-17,ACTIVE,FACT. Report is primary source for all foundation and concrete durability parameters. No additional investigation authorized (DEC-013).
v3.1,DEP-05-02-010,PKG-005,DEL-05-02,Structural Durability and Maintenance,EXECUTION,NOT_APPLICABLE,UPSTREAM,PREREQUISITE,DOCUMENT,,,,RFP 2024_004 Section 7.1.4,_Sources/AB-2024-07156-Penhold Public Services Building RFP_2024_004.pdf,DEL-05-02 requires RFP Section 7.1.4 evaluation criteria defining the durability narrative scope and scoring (15 pts),Procedure.md,Procedure > Prerequisites > Pre-Narrative Development,"RFP s7.1.4 (Durability Evaluation Criterion) ... Defines evaluation criteria and narrative scope; 15 evaluation points",EXPLICIT,TBD,TBD,TBD,HIGH,EXTRACTED,2026-02-17,2026-02-17,ACTIVE,FACT. RFP 7.1.4 is the authoritative source for evaluation criteria and narrative scope.
