ItemID,DeliverableID,Description,Qty,Unit,PricingMode,SourceDoc,SourceSection,Notes
ITEM-001,DEL-006-06,Project Management — fixture schedule coordination and oversight,6,hr,UNIT_RATE,Procedure,Steps 1-9 (PM coordination throughout),R-01 Project Manager; LOE from Level_of_Effort.csv
ITEM-002,DEL-006-06,Cost Estimating — quantity takeoff and benchmarking support,4,hr,UNIT_RATE,Procedure,Steps 2-3 (cost estimating support),R-08 Cost Estimator; LOE from Level_of_Effort.csv
ITEM-003,DEL-006-06,BIM / CAD production — fixture schedule drafting and drawing cross-referencing,21,hr,UNIT_RATE,Procedure,Steps 1-4 (schedule table production and drawing cross-refs),R-13 BIM Technician; LOE from Level_of_Effort.csv
ITEM-004,DEL-006-06,Plumbing Engineering — fixture selection and schedule design,49,hr,UNIT_RATE,Procedure,Steps 1-9 (full engineering design and review),R-18 Plumbing Engineer; LOE from Level_of_Effort.csv; includes fixture inventory (Step 1); SOW/code review (Steps 2 and 5); engineering design (Step 3); fixture selection (Step 4); coordination (Step 6); QC (Step 7); P.Eng. review (Step 8)
ITEM-005,DEL-006-06,Floor drain scheduling — shop and washroom drains (min 5 locations per Datasheet),5,EA,LUMP_SUM,Datasheet,Fixtures Identified — Floor Drain rows,Qty from conceptual drawing App B-Plumbing; types TBD; priced via professional LOE (no material cost source)
ITEM-006,DEL-006-06,Sump drain scheduling — repair bay sump drains,TBD,EA,LUMP_SUM,Specification,REQ-004 — Sump Drains,SOW-0045; drain type (trench vs point) TBD; priced via professional LOE
ITEM-007,DEL-006-06,Emergency shower station scheduling,1,EA,LUMP_SUM,Specification,REQ-005 — Emergency Shower,SOW-0048; ANSI/ASSE compliant combination unit (ASSUMPTION); priced via professional LOE
ITEM-008,DEL-006-06,Water taps and pressure washer reel scheduling,3,EA,LUMP_SUM,Datasheet,Fixtures Identified — Water Tap and Pressure Washer Reel rows,"2 water taps + 1 pressure washer reel per App B-Plumbing; priced via professional LOE"
ITEM-009,DEL-006-06,Industrial wash sink scheduling,1,EA,LUMP_SUM,Specification,REQ-007 — Industrial Wash Sink,SOW-0050; priced via professional LOE
ITEM-010,DEL-006-06,Washroom fixtures scheduling — Old North Shop renovation,TBD,EA,LUMP_SUM,Specification,REQ-008 — Washroom Fixtures,SOW-0072 and SOW-0074 (urinal addition); fixture types and quantities TBD
ITEM-011,DEL-006-06,Laundry services rough-in scheduling,1,LS,LUMP_SUM,Specification,REQ-009 — Laundry Services Fixtures,SOW-0073; washer connection rough-in; specific attributes TBD
ITEM-012,DEL-006-06,Washroom fixtures scheduling — New North Shop,TBD,EA,LUMP_SUM,Specification,REQ-008 / Guidance Conflict C-003,New North Shop washroom fixture types and quantities TBD; drain shown on conceptual drawing but no fixture detail
ITEM-013,DEL-006-06,Cistern and pump equipment cross-referencing,1,LS,LUMP_SUM,Specification,REQ-010 — Water System Support,Cross-reference to DEL-006-04; 50000L cistern and 100 LPM pump; scheduling boundary decision TBD (Conflict C-001)
ITEM-014,DEL-006-06,Urinal — Old North Shop washroom expansion,1,EA,LUMP_SUM,Specification,REQ-008 — Washroom Fixtures,SOW-0074; explicit urinal addition per RFP §3.4
ITEM-015,DEL-006-06,Code and accessibility compliance review,1,LS,LUMP_SUM,Procedure,Step 5 — Apply Code and Accessibility Review,Alberta Building Code and Plumbing Code review; included in Plumbing Engineer LOE
ITEM-016,DEL-006-06,Cross-discipline coordination,1,LS,LUMP_SUM,Procedure,Step 6 — Coordinate with Other Disciplines,Coordination with Architect (PKG-001) / Mechanical (PKG-003) / Electrical (PKG-004); included in PM and Plumbing Engineer LOE
ITEM-017,DEL-006-06,P.Eng. review and stamp,1,LS,LUMP_SUM,Procedure,Step 8 — P.Eng. Review and Stamp,Stamp by Alberta-licensed P.Eng.; included in Plumbing Engineer LOE
