ItemID,DeliverableID,Description,Qty,Unit,PricingMode,SourceDoc,SourceSection,Notes
ITM-001,DEL-005-07,Project Management — civil specification coordination,6,hr,UNIT_RATE,Procedure,Steps 1-10 (overall coordination),PM hours for design reviews; discipline interface coordination; County communication. LOE source: R-01 @ 6 hr.
ITM-002,DEL-005-07,Cost Estimating support — civil specification,4,hr,UNIT_RATE,Procedure,Steps 1-3 (quantity takeoff and benchmarking),Estimator hours for cost input and civil quantities benchmarking. LOE source: R-08 @ 4 hr.
ITM-003,DEL-005-07,BIM / CAD technician — civil specification support,18,hr,UNIT_RATE,Procedure,Step 6 — Draft Civil Specification Sections,"BIM/CAD support for specification figures, cross-sections, detail references, and drawing cross-referencing. LOE source: R-13 @ 18 hr."
ITM-004,DEL-005-07,Civil Engineer — specification authoring (lead),42,hr,UNIT_RATE,Procedure,Steps 1-10 (full specification scope),"Lead civil engineer: CSI Division 31/32 section drafting, materials specification, workmanship standards, ESC plan, geotech integration, code compliance, P.Eng. stamp review. LOE source: R-17 @ 42 hr."
ITM-005,DEL-005-07,CSI Division 31 — Earthwork specification sections,1,LS,LUMP_SUM,Specification,"REQ-CIVIL-006 (Topsoil Stripping), REQ-CIVIL-012 (Geotech Integration), REQ-CIVIL-017 (Handoff Criteria)","Sections 31 10 00 (Site Clearing), 31 20 00 (Earth Moving), 31 23 00 (Fill). Labour included in ITM-001 through ITM-004."
ITM-006,DEL-005-07,CSI Division 32 — Exterior Improvements specification sections,1,LS,LUMP_SUM,Specification,"REQ-CIVIL-001 (Positive Drainage), REQ-CIVIL-004 (Load Capacity), REQ-CIVIL-005 (Turning Radius), REQ-CIVIL-007 (Grading), REQ-CIVIL-008 (Pads)","Sections 32 11 23 (Aggregate Base), 32 15 40 (Crushed Stone Surfacing), 32 13 13 (Concrete Paving), 32 91 00 (Site Grading/Drainage). Labour included in ITM-001 through ITM-004."
ITM-007,DEL-005-07,Drainage design specification — positive drainage and storm events,1,LS,LUMP_SUM,Specification,"REQ-CIVIL-001 (Positive Drainage), REQ-CIVIL-002 (No Neighbour Impact), REQ-CIVIL-003 (Storm Event)","Stormwater management, site drainage standards, design storm return period specification. Labour included in ITM-004."
ITM-008,DEL-005-07,Driving surface specification — motor scraper-class heavy equipment,1,LS,LUMP_SUM,Specification,"REQ-CIVIL-004 (Load Capacity), REQ-CIVIL-005 (Turning Radius)",Gravel surface thickness; gradation and aggregate quality requirements for County-supplied material; subgrade preparation. Labour included in ITM-004.
ITM-009,DEL-005-07,Concrete and gravel pad specification,1,LS,LUMP_SUM,Specification,REQ-CIVIL-008 (Concrete and Gravel Pads),"Mix design requirements, reinforcement, surface finish, curing. Cross-reference to PKG-002 for structural design. Labour included in ITM-004."
ITM-010,DEL-005-07,Exterior mud sump specification — civil scope elements,1,LS,LUMP_SUM,Specification,REQ-CIVIL-009 (Exterior Mud Sump),"Excavation, backfill, drainage grading to sump. Interface with PKG-002 (structural) and PKG-006 (plumbing). Labour included in ITM-004."
ITM-011,DEL-005-07,Erosion and sediment control (ESC) specification,1,LS,LUMP_SUM,Specification,REQ-CIVIL-014 (ESC),Sediment discharge prevention; temporary erosion control during construction at active landfill site. Labour included in ITM-004.
ITM-012,DEL-005-07,Environmental regulatory compliance specification,1,LS,LUMP_SUM,Specification,REQ-CIVIL-015 (Environmental Regulatory Compliance),Alberta Environment and Protected Areas (AEPA) requirements for construction at active landfill. Labour included in ITM-004.
ITM-013,DEL-005-07,Construction submittals requirements,1,LS,LUMP_SUM,Specification,REQ-CIVIL-016 (Construction Submittals),"Shop drawings, material certificates, aggregate gradation reports, concrete mix designs per CCDC 14-2013. Labour included in ITM-001 and ITM-004."
ITM-014,DEL-005-07,County-to-Proponent handoff criteria,1,LS,LUMP_SUM,Specification,REQ-CIVIL-017 (Handoff Criteria),Measurable handoff criteria for County bulk cut and fill subgrade condition. Labour included in ITM-004.
ITM-015,DEL-005-07,Interdisciplinary coordination (PKG-002 Structural and PKG-006 Plumbing),1,LS,LUMP_SUM,Procedure,"Step 1 — Confirm Scope and Discipline Interfaces; Step 7 — Cross-Reference","Mud sump scope boundary, concrete pad structural interface, drainage interface. Labour included in ITM-001 and ITM-004."
ITM-016,DEL-005-07,Code compliance register input (DEL-009-04),1,LS,LUMP_SUM,Specification,REQ-CIVIL-011 (Code Compliance),Identify applicable Alberta Building Code and Safety Code clauses for civil scope. Labour included in ITM-004.
ITM-017,DEL-005-07,Warranty and guarantee period performance criteria,1,LS,LUMP_SUM,Guidance,Warranty and Guarantee Period Obligations,"Rut depth tolerance, drainage maintenance, concrete pad condition, grading integrity per CCDC 14-2013 guarantee period. Labour included in ITM-004."
ITM-018,DEL-005-07,Internal quality review and P.Eng. stamp,1,LS,LUMP_SUM,Procedure,"Step 8 — Internal Quality Review; Step 10 — IFC Issue",Review of all specification sections for completeness; P.Eng. sign and stamp. Labour included in ITM-004 (assumed Civil Engineer is P.Eng.).
ITM-019,DEL-005-07,Inspection hold points definition,1,LS,LUMP_SUM,Specification,Inspection Hold Points table,"Subgrade approval (HP-001), compaction testing (HP-002), concrete formwork (HP-003), additional TBD (HP-004). Labour included in ITM-004."
ITM-020,DEL-005-07,Pre-construction condition survey planning,1,LS,LUMP_SUM,Procedure,Step 1A — Pre-Construction Condition Survey,Define survey requirements for documenting existing drainage conditions baseline (REQ-CIVIL-002 verification). Labour included in ITM-004.
