LineID,ItemID,CBS,WBS_PackageID,WBS_DeliverableID,Description,Qty,Unit,UnitRate,Amount,Currency,Method,SourceRef,Confidence,Notes
DL-001,ITM-001,Professional Services > Project Management,PKG-005,DEL-005-07,Project Manager — civil specification coordination,6,hr,165,990,CAD,PARAMETRIC,PS-01 (R-01 @ $165/hr) + PS-02 (DEL-005-07 R-01 @ 6 hr),MED,"PM coordination, discipline interfaces, County communication"
DL-002,ITM-002,Professional Services > Project Management,PKG-005,DEL-005-07,Cost Estimator — civil specification support,4,hr,135,540,CAD,PARAMETRIC,PS-01 (R-08 @ $135/hr) + PS-02 (DEL-005-07 R-08 @ 4 hr),MED,"Quantity takeoff support, benchmarking"
DL-003,ITM-003,Professional Services > Design & Engineering,PKG-005,DEL-005-07,BIM Technician — civil specification support,18,hr,95,1710,CAD,PARAMETRIC,PS-01 (R-13 @ $95/hr) + PS-02 (DEL-005-07 R-13 @ 18 hr),MED,"Specification figures, cross-sections, detail references, drawing cross-referencing"
DL-004,ITM-004,Professional Services > Design & Engineering,PKG-005,DEL-005-07,Civil Engineer — specification authoring (lead),42,hr,160,6720,CAD,PARAMETRIC,PS-01 (R-17 @ $160/hr) + PS-02 (DEL-005-07 R-17 @ 42 hr),MED,"Lead civil engineer: CSI Div 31/32 authoring, materials specification, ESC, geotech integration, code compliance, P.Eng. review"
DL-005,ITM-005,Professional Services > Design & Engineering,PKG-005,DEL-005-07,CSI Division 31 — Earthwork specification sections (activity),1,LS,0,0,CAD,PARAMETRIC,Labour covered by DL-001 through DL-004; no incremental cost,MED,"Sections 31 10 00, 31 20 00, 31 23 00 — effort within Civil Eng hours"
DL-006,ITM-006,Professional Services > Design & Engineering,PKG-005,DEL-005-07,CSI Division 32 — Exterior Improvements specification sections (activity),1,LS,0,0,CAD,PARAMETRIC,Labour covered by DL-001 through DL-004; no incremental cost,MED,"Sections 32 11 23, 32 15 40, 32 13 13, 32 91 00 — effort within Civil Eng hours"
DL-007,ITM-007,Professional Services > Design & Engineering,PKG-005,DEL-005-07,Drainage design specification (activity),1,LS,0,0,CAD,PARAMETRIC,Labour covered by DL-004 (Civil Eng hours),MED,Stormwater management and positive drainage standards within Civil Eng scope
DL-008,ITM-008,Professional Services > Design & Engineering,PKG-005,DEL-005-07,Driving surface specification (activity),1,LS,0,0,CAD,PARAMETRIC,Labour covered by DL-004 (Civil Eng hours),MED,Gravel surface and aggregate quality specification within Civil Eng scope
DL-009,ITM-009,Professional Services > Design & Engineering,PKG-005,DEL-005-07,Concrete and gravel pad specification (activity),1,LS,0,0,CAD,PARAMETRIC,Labour covered by DL-004 (Civil Eng hours),MED,Pad specification within Civil Eng scope; structural cross-reference to PKG-002
DL-010,ITM-010,Professional Services > Design & Engineering,PKG-005,DEL-005-07,Exterior mud sump specification — civil scope (activity),1,LS,0,0,CAD,PARAMETRIC,Labour covered by DL-004 (Civil Eng hours),MED,Excavation and backfill scope; interface with PKG-002 and PKG-006
DL-011,ITM-011,Professional Services > Design & Engineering,PKG-005,DEL-005-07,ESC specification (activity),1,LS,0,0,CAD,PARAMETRIC,Labour covered by DL-004 (Civil Eng hours),MED,Erosion and sediment control for active landfill site
DL-012,ITM-012,Professional Services > Design & Engineering,PKG-005,DEL-005-07,Environmental regulatory compliance specification (activity),1,LS,0,0,CAD,PARAMETRIC,Labour covered by DL-004 (Civil Eng hours),MED,AEPA requirements for landfill construction
DL-013,ITM-013,Professional Services > Project Management,PKG-005,DEL-005-07,Construction submittals requirements (activity),1,LS,0,0,CAD,PARAMETRIC,Labour covered by DL-001 (PM) and DL-004 (Civil Eng),MED,Submittals register per CCDC 14-2013
DL-014,ITM-014,Professional Services > Design & Engineering,PKG-005,DEL-005-07,County-to-Proponent handoff criteria (activity),1,LS,0,0,CAD,PARAMETRIC,Labour covered by DL-004 (Civil Eng hours),MED,Subgrade handoff criteria for County bulk works
DL-015,ITM-015,Professional Services > Project Management,PKG-005,DEL-005-07,Interdisciplinary coordination (activity),1,LS,0,0,CAD,PARAMETRIC,Labour covered by DL-001 (PM) and DL-004 (Civil Eng),MED,PKG-002 Structural and PKG-006 Plumbing interface resolution
DL-016,ITM-016,Professional Services > Design & Engineering,PKG-005,DEL-005-07,Code compliance register input (activity),1,LS,0,0,CAD,PARAMETRIC,Labour covered by DL-004 (Civil Eng hours),MED,Alberta Building Code and Safety Code clause identification
DL-017,ITM-017,Professional Services > Design & Engineering,PKG-005,DEL-005-07,Warranty and guarantee period criteria (activity),1,LS,0,0,CAD,PARAMETRIC,Labour covered by DL-004 (Civil Eng hours),MED,CCDC 14-2013 guarantee period performance criteria
DL-018,ITM-018,Professional Services > Design & Engineering,PKG-005,DEL-005-07,Internal quality review and P.Eng. stamp (activity),1,LS,0,0,CAD,PARAMETRIC,Labour covered by DL-004 (Civil Eng hours; assumed P.Eng.),MED,P.Eng. review included in Civil Eng hours (assumption A-003)
DL-019,ITM-019,Professional Services > Design & Engineering,PKG-005,DEL-005-07,Inspection hold points definition (activity),1,LS,0,0,CAD,PARAMETRIC,Labour covered by DL-004 (Civil Eng hours),MED,HP-001 through HP-004 definition within specification Part 3 sections
DL-020,ITM-020,Professional Services > Design & Engineering,PKG-005,DEL-005-07,Pre-construction condition survey planning (activity),1,LS,0,0,CAD,PARAMETRIC,Labour covered by DL-004 (Civil Eng hours),MED,Survey requirements for REQ-CIVIL-002 baseline
