RegisterSchemaVersion,DependencyID,FromPackageID,FromDeliverableID,FromDeliverableName,DependencyClass,AnchorType,Direction,DependencyType,TargetType,TargetPackageID,TargetDeliverableID,TargetRefID,TargetName,TargetLocation,Statement,EvidenceFile,SourceRef,EvidenceQuote,Explicitness,RequiredMaturity,ProposedMaturity,SatisfactionStatus,Confidence,Origin,FirstSeen,LastSeen,Status,Notes,EstimateImpactClass,ConsumerHint
v3.1,DEP-018-01-001,PKG-018,DEL-018-01,Topsoil Stripping,ANCHOR,IMPLEMENTS_NODE,UPSTREAM,OTHER,WBS_NODE,,,,SOW-0075 — Strip topsoil from all driving surfaces,_Decomposition/WDMLRL_Decomposition_Claude.md §J,DEL-018-01 implements scope item SOW-0075 (Strip topsoil from all driving surfaces) under PKG-018.,Datasheet.md,Datasheet > Identification > SOW Reference,"SOW Reference: SOW-0075",EXPLICIT,TBD,TBD,NOT_APPLICABLE,HIGH,EXTRACTED,2026-02-26,2026-02-26,ACTIVE,FACT. Confirmed in decomposition scope ledger: SOW-0075 -> PKG-018 -> DEL-018-01.,,
v3.1,DEP-018-01-002,PKG-018,DEL-018-01,Topsoil Stripping,ANCHOR,TRACES_TO_REQUIREMENT,UPSTREAM,OTHER,REQUIREMENT,,,,OBJ-001 — Deliver a code-compliant fully functional maintenance shop addition,_Decomposition/WDMLRL_Decomposition_Claude.md §5,DEL-018-01 traces to OBJ-001 (deliver code-compliant functional maintenance shop addition).,Datasheet.md,Datasheet > Identification > Objective(s),"Objective(s): OBJ-001",EXPLICIT,TBD,TBD,NOT_APPLICABLE,HIGH,EXTRACTED,2026-02-26,2026-02-26,ACTIVE,FACT. Confirmed in decomposition: DEL-018-01 Supports OBJ = OBJ-001.,,
v3.1,DEP-018-01-003,PKG-018,DEL-018-01,Topsoil Stripping,EXECUTION,NOT_APPLICABLE,UPSTREAM,PREREQUISITE,UNKNOWN,,,SURVEY-001,Site Survey and Topsoil Depth Assessment,,Site survey and topsoil depth assessment (SURVEY-001) must be completed before stripping commences to define excavation depth and area limits.,Specification.md,Specification > Requirements > REQ-018-01-04,"A site survey and topsoil depth assessment (SURVEY-001) must be completed before stripping commences",EXPLICIT,TBD,TBD,PENDING,HIGH,EXTRACTED,2026-02-26,2026-02-26,ACTIVE,FACT. Repeated in Datasheet (Conditions) and Procedure (Prerequisites). Topsoil depth drives volume calculation and equipment selection. Critical data prerequisite per Datasheet [B-001].,BLOCKING,TASK_ESTIMATING
v3.1,DEP-018-01-004,PKG-018,DEL-018-01,Topsoil Stripping,EXECUTION,NOT_APPLICABLE,UPSTREAM,CONSTRAINT,UNKNOWN,,,UTILITIES-001,Underground Utility Locate and Marking,,All underground utilities within the stripping area must be located identified and marked before any mechanical excavation commences. Safety-critical precondition.,Specification.md,Specification > Requirements > REQ-018-01-03,"All underground utilities within the stripping area must be located identified and marked before any mechanical excavation commences",EXPLICIT,TBD,TBD,PENDING,HIGH,EXTRACTED,2026-02-26,2026-02-26,ACTIVE,FACT. Safety-critical with no exceptions per Procedure Step 2. Repeated in Datasheet (Conditions) and Guidance (Principle 1).,BLOCKING,TASK_ESTIMATING
v3.1,DEP-018-01-005,PKG-018,DEL-018-01,Topsoil Stripping,EXECUTION,NOT_APPLICABLE,UPSTREAM,PREREQUISITE,UNKNOWN,,,SITE-ACCESS-001,Site Access and Mobilization Area Preparation,,Site must be accessible and mobilization area prepared before work begins.,Datasheet.md,Datasheet > Conditions > Precondition: Site Access,"Site must be accessible and mobilization area prepared (SITE-ACCESS-001) before work begins",EXPLICIT,TBD,TBD,PENDING,HIGH,EXTRACTED,2026-02-26,2026-02-26,ACTIVE,FACT. Repeated in Procedure (Prerequisites table) and Guidance (Principle 4).,ADVISORY,TASK_ESTIMATING
v3.1,DEP-018-01-006,PKG-018,DEL-018-01,Topsoil Stripping,EXECUTION,NOT_APPLICABLE,UPSTREAM,PREREQUISITE,EXTERNAL,,,SOW-0200,County Brushing and Clearing of Project Area,,County-performed brushing and clearing of project area must be complete before Proponent begins topsoil stripping.,Datasheet.md,Datasheet > Conditions > Precondition: Brushing/Clearing,"County-performed brushing and clearing of project area must be complete before Proponent begins topsoil stripping",EXPLICIT,TBD,TBD,PENDING,HIGH,EXTRACTED,2026-02-26,2026-02-26,ACTIVE,FACT. County responsibility per RFP §3.3.1. Confirmed in Guidance (Considerations: Clearing Must Precede Stripping) and Procedure (CLEARING-COUNTY prerequisite).,ADVISORY,TASK_ESTIMATING
v3.1,DEP-018-01-007,PKG-018,DEL-018-01,Topsoil Stripping,EXECUTION,NOT_APPLICABLE,UPSTREAM,PREREQUISITE,DELIVERABLE,PKG-005,DEL-005-02,,Site Grading Plan (IFC Drawings),_Decomposition/WDMLRL_Decomposition_Claude.md §PKG-005,IFC site grading plan (DEL-005-02) must be issued before construction; defines stripping limits depths and extents.,Specification.md,Specification > Requirements > REQ-018-01-07,"Topsoil stripping limits depths and extents shall conform to the IFC drawings issued by the Civil Engineer (DEL-005-02)",EXPLICIT,TBD,TBD,PENDING,HIGH,EXTRACTED,2026-02-26,2026-02-26,ACTIVE,FACT. Referenced across all four source documents. Procedure Step 3 states do not commence full stripping without IFC drawings. Defines scope extent for estimating.,BLOCKING,TASK_ESTIMATING
v3.1,DEP-018-01-008,PKG-018,DEL-018-01,Topsoil Stripping,EXECUTION,NOT_APPLICABLE,UPSTREAM,INTERFACE,DOCUMENT,,,R-07,Appendix C - Site Maps,Design documentation package,Site maps depict clearing limits performed by County and define project expansion area and site topography relevant to stripping extent.,Guidance.md,Guidance > Considerations > Site Map Dependency,"Appendix C - Site Maps (R-07) depicts the clearing limits performed by the County",EXPLICIT,TBD,TBD,PENDING,MEDIUM,EXTRACTED,2026-02-26,2026-02-26,ACTIVE,FACT. Referenced in _REFERENCES.md as R-07. Maps are graphical with limited extractable text; specific dimensions TBD pending drawing review.,INFO,TASK_ESTIMATING
v3.1,DEP-018-01-009,PKG-018,DEL-018-01,Topsoil Stripping,EXECUTION,NOT_APPLICABLE,DOWNSTREAM,HANDOVER,DELIVERABLE,PKG-018,DEL-018-02,,Site Grading and Landscaping,_Decomposition/WDMLRL_Decomposition_Claude.md §PKG-018,DEL-018-01 produces stripped subgrade surface and stockpiled topsoil consumed by DEL-018-02 for grading and landscaping.,Datasheet.md,Datasheet > Construction > Execution Sequence,"First activity in PKG-018; must be completed before grading (DEL-018-02)",EXPLICIT,TBD,TBD,TBD,HIGH,EXTRACTED,2026-02-26,2026-02-26,ACTIVE,FACT. Topsoil stockpile explicitly intended for reuse in DEL-018-02 landscaping per Guidance Principle 2 and Specification REQ-018-01-05.,ADVISORY,TASK_ESTIMATING
v3.1,DEP-018-01-010,PKG-018,DEL-018-01,Topsoil Stripping,EXECUTION,NOT_APPLICABLE,DOWNSTREAM,HANDOVER,DELIVERABLE,PKG-018,DEL-018-03,,Gravel Driving Surface,_Decomposition/WDMLRL_Decomposition_Claude.md §PKG-018,DEL-018-01 must be completed before driving surface construction (DEL-018-03) can proceed; provides stripped subgrade.,Datasheet.md,Datasheet > Construction > Execution Sequence,"must be completed before … driving surface (DEL-018-03)",EXPLICIT,TBD,TBD,TBD,HIGH,EXTRACTED,2026-02-26,2026-02-26,ACTIVE,FACT. Confirmed in decomposition and _DEPENDENCIES.md declared downstream list.,ADVISORY,TASK_ESTIMATING
