ItemID,DeliverableID,Description,Qty,Unit,PricingMode,SourceDoc,SourceSection,Notes
ITEM-001,DEL-018-01,Topsoil stripping and stockpiling — mechanical removal of topsoil from all driving surface areas and haulage to on-site stockpile,3500,m2,UNIT_RATE,Datasheet,Attributes — Area of Work / Volume of Topsoil,"Area TBD per SURVEY-001 and IFC drawings; 3500 m2 is parametric assumption (ASM-002). Rate per EC-04."
ITEM-002,DEL-018-01,Equipment mobilization and demobilization for earthworks stripping operations,1,LS,LUMP_SUM,Procedure,Step 4 — Mechanical Topsoil Stripping,"Dozer/scraper/excavator mob-demob; type TBD per contractor means and methods."
ITEM-003,DEL-018-01,Pre-construction site assessment and condition documentation (walkover + photography + condition report),1,LS,LUMP_SUM,Procedure,Step 1 — Pre-Construction Site Assessment and Documentation,"Includes site superintendent time and photographic documentation per D-010."
ITEM-004,DEL-018-01,Utility locate and ground disturbance authorization,1,LS,LUMP_SUM,Specification,REQ-018-01-03 / REQ-018-01-10,"Safety-critical precondition; includes Alberta One Call / Click Before You Dig and permit determination."
ITEM-005,DEL-018-01,Stripping limits survey staking and stockpile area layout,1,LS,LUMP_SUM,Procedure,Step 3 — Establish Stripping Limits and Stockpile Area,"Staking/marking of stripping extents from IFC drawings."
ITEM-006,DEL-018-01,Interim erosion and sediment control measures for exposed subgrade and stockpile,1,LS,LUMP_SUM,Specification,REQ-018-01-09,"Silt fence / erosion blanket / temporary seeding — specific measures TBD per site conditions."
ITEM-007,DEL-018-01,Topsoil stockpile stabilization and protection,1,LS,LUMP_SUM,Procedure,Step 6 — Site Cleanup and Completion Preparation,"Dressing/compaction/cover of stockpile; method depends on storage duration (see Procedure Step 6 decision criteria)."
ITEM-008,DEL-018-01,Final inspection and County coordination,1,LS,LUMP_SUM,Procedure,Step 7 — Final Inspection and County Coordination,"Joint inspection with County representative; formal inspection report."
ITEM-009,DEL-018-01,Professional staff — Project Manager,6,hr,UNIT_RATE,Procedure,Overall management and coordination,"Level_of_Effort.csv: R-01 Project Manager, 6 hrs for DEL-018-01."
ITEM-010,DEL-018-01,Professional staff — Construction Project Manager,8,hr,UNIT_RATE,Procedure,Overall management and coordination,"Level_of_Effort.csv: R-02 Construction PM, 8 hrs for DEL-018-01."
ITEM-011,DEL-018-01,Professional staff — Site Superintendent,10,hr,UNIT_RATE,Procedure,Steps 1-8 field leadership,"Level_of_Effort.csv: R-03 Site Superintendent, 10 hrs for DEL-018-01."
ITEM-012,DEL-018-01,Professional staff — Cost Estimator,4,hr,UNIT_RATE,Procedure,Overall management and coordination,"Level_of_Effort.csv: R-08 Cost Estimator, 4 hrs for DEL-018-01."
ITEM-013,DEL-018-01,Professional staff — QA/QC Lead,6,hr,UNIT_RATE,Procedure,Steps 5 and 7 inspection activities,"Level_of_Effort.csv: R-06 QA/QC Lead, 6 hrs for DEL-018-01."
ITEM-014,DEL-018-01,Professional staff — HSE Manager,4,hr,UNIT_RATE,Procedure,Step 2 safety verification and OH&S oversight,"Level_of_Effort.csv: R-05 HSE Manager, 4 hrs for DEL-018-01."
ITEM-015,DEL-018-01,Construction labour — Equipment Operator for topsoil stripping,24,hr,UNIT_RATE,Procedure,Step 4 — Mechanical Topsoil Stripping,"Parametric estimate: ~3500 m2 stripping area at approximately 150 m2/hr production rate = ~24 hrs (ASM-004). Rate per T-07."
ITEM-016,DEL-018-01,Construction labour — Labourer for stripping support and site cleanup,16,hr,UNIT_RATE,Procedure,Steps 4 and 6,"Parametric estimate: support ratio ~0.67x operator hours (ASM-005). Grading assistance, cleanup, stockpile management. Rate per T-08."
