ItemID,DeliverableID,Description,Qty,Unit,PricingMode,SourceDoc,SourceSection,Notes
ITM-001,DEL-018-03,Project Manager — construction oversight for driving surface,6,hr,UNIT_RATE,Procedure,Phase 1-5 (all phases),"From Level_of_Effort.csv; R-01 rate"
ITM-002,DEL-018-03,Construction Project Manager — field coordination,8,hr,UNIT_RATE,Procedure,Phase 1-5 (all phases),"From Level_of_Effort.csv; R-02 rate"
ITM-003,DEL-018-03,Site Superintendent — field leadership and inspection coordination,10,hr,UNIT_RATE,Procedure,Phase 2-4 (subgrade through acceptance),"From Level_of_Effort.csv; R-03 rate"
ITM-004,DEL-018-03,Cost Estimator — quantity takeoff and estimate support,4,hr,UNIT_RATE,Procedure,Phase 1 (planning),"From Level_of_Effort.csv; R-08 rate"
ITM-005,DEL-018-03,QA/QC Lead — quality planning and compaction test oversight,6,hr,UNIT_RATE,Specification,REQ-018-03-06 Compaction / Verification,"From Level_of_Effort.csv; R-06 rate"
ITM-006,DEL-018-03,HSE Manager — safety oversight during earthworks,4,hr,UNIT_RATE,Procedure,Phase 3 (gravel placement),"From Level_of_Effort.csv; R-05 rate"
ITM-007,DEL-018-03,Topsoil stripping of driving surface areas,2400,m2,UNIT_RATE,Datasheet,Physical Extent / Subgrade Preparation,"ASSUMPTION: total driving surface area ~2400 m2 (see ASM-002). Stripping is DEL-018-01 scope — EXCLUDED from this estimate; item included for reference only with $0 pricing"
ITM-008,DEL-018-03,Subgrade compaction / proof-roll of driving surface areas,2400,m2,UNIT_RATE,Datasheet,Conditions / Subgrade Preparation,"Compaction/proof-roll of stripped subgrade prior to gravel placement"
ITM-009,DEL-018-03,Gravel aggregate supply,TBD,m3,UNIT_RATE,Datasheet,Surface Material / Aggregate Supply,"Owner-supplied (SOW-0203); EXCLUDED from Contractor estimate — $0"
ITM-010,DEL-018-03,Gravel spreading and placement (labour + equipment),2400,m2,UNIT_RATE,Procedure,Step 3.2 — Spread Gravel to Design Thickness,"Spread aggregate over prepared subgrade to design thickness. ASSUMPTION: 2400 m2 area"
ITM-011,DEL-018-03,Gravel compaction (labour + equipment),2400,m2,UNIT_RATE,Procedure,Step 3.3 — Compact Gravel,"Vibratory roller compaction of placed gravel. ASSUMPTION: 2400 m2 area"
ITM-012,DEL-018-03,Final grading and surface dressing,2400,m2,UNIT_RATE,Procedure,Step 3.5 — Final Grading and Surface Dressing,"Motor grader finish pass for cross-slope and drainage. ASSUMPTION: 2400 m2 area"
ITM-013,DEL-018-03,Compaction testing (nuclear densometer or sand cone),1,LS,LUMP_SUM,Specification,REQ-018-03-06 / Verification,"Allowance for third-party compaction testing; frequency per civil spec TBD"
ITM-014,DEL-018-03,Proof-rolling (loaded-vehicle test — if required by civil engineer),1,LS,LUMP_SUM,Specification,REQ-018-03-11 / Verification,"Conditional item — subject to civil engineer determination. Included as parametric allowance"
ITM-015,DEL-018-03,Construction survey — layout and as-built verification,1,LS,LUMP_SUM,Procedure,Steps 1.1 and 4.4,"Survey for layout staking and as-built record of driving surface"
ITM-016,DEL-018-03,County inspection coordination and documentation,1,LS,LUMP_SUM,Specification,REQ-018-03-09,"Admin effort for inspection scheduling, reports to County"
ITM-017,DEL-018-03,Record package compilation and closeout,1,LS,LUMP_SUM,Procedure,Step 5.1 — Compile Record Package,"Assemble all placement records, compaction tests, photos, delivery tickets"
ITM-018,DEL-018-03,Equipment Operator — earthworks equipment operation,40,hr,UNIT_RATE,Procedure,Phase 3 (Steps 3.2-3.5),"Parametric estimate: grader/roller/dozer for ~2400 m2 gravel surface"
ITM-019,DEL-018-03,Labourer — general site labour for gravel placement,60,hr,UNIT_RATE,Procedure,Phase 2-4,"Parametric estimate: support labour for subgrade prep through final grading"
