LineID,ItemID,CBS,WBS_PackageID,WBS_DeliverableID,Description,Qty,Unit,UnitRate,Amount,Currency,Method,SourceRef,Confidence,Notes
L-001,ITM-001,Professional Services > Project Management,PKG-018,DEL-018-03,Project Manager — construction oversight for driving surface,6,hr,165.00,990.00,CAD,PARAMETRIC,Professional_Staff_Rates.csv R-01 + Level_of_Effort.csv DEL-018-03,MED,6 hrs x $165/hr
L-002,ITM-002,Professional Services > Project Management,PKG-018,DEL-018-03,Construction Project Manager — field coordination,8,hr,155.00,1240.00,CAD,PARAMETRIC,Professional_Staff_Rates.csv R-02 + Level_of_Effort.csv DEL-018-03,MED,8 hrs x $155/hr
L-003,ITM-003,Professional Services > Project Management,PKG-018,DEL-018-03,Site Superintendent — field leadership and inspection coordination,10,hr,145.00,1450.00,CAD,PARAMETRIC,Professional_Staff_Rates.csv R-03 + Level_of_Effort.csv DEL-018-03,MED,10 hrs x $145/hr
L-004,ITM-004,Professional Services > Project Management,PKG-018,DEL-018-03,Cost Estimator — quantity takeoff and estimate support,4,hr,135.00,540.00,CAD,PARAMETRIC,Professional_Staff_Rates.csv R-08 + Level_of_Effort.csv DEL-018-03,MED,4 hrs x $135/hr
L-005,ITM-005,Professional Services > Project Management,PKG-018,DEL-018-03,QA/QC Lead — quality planning and compaction test oversight,6,hr,135.00,810.00,CAD,PARAMETRIC,Professional_Staff_Rates.csv R-06 + Level_of_Effort.csv DEL-018-03,MED,6 hrs x $135/hr
L-006,ITM-006,Professional Services > Project Management,PKG-018,DEL-018-03,HSE Manager — safety oversight during earthworks,4,hr,140.00,560.00,CAD,PARAMETRIC,Professional_Staff_Rates.csv R-05 + Level_of_Effort.csv DEL-018-03,MED,4 hrs x $140/hr
L-007,ITM-007,"Sitework & Civil > Earthwork, Surfacing & Landscaping",PKG-018,DEL-018-03,Topsoil stripping of driving surface areas (EXCLUDED — DEL-018-01 scope),2400,m2,0.00,0.00,CAD,PARAMETRIC,Datasheet.md Physical Extent; Earthwork_Civil_Rates.csv EC-04,N/A,"EXCLUDED: topsoil stripping is DEL-018-01 scope, not DEL-018-03"
L-008,ITM-008,"Sitework & Civil > Earthwork, Surfacing & Landscaping",PKG-018,DEL-018-03,Subgrade compaction / proof-roll of driving surface areas,2400,m2,4.00,9600.00,CAD,PARAMETRIC,Earthwork_Civil_Rates.csv EC-03 (RecommendedRate $4.00/m2),MED,Compaction/proof-roll prior to gravel placement; ASM-002 area
L-009,ITM-009,Materials > General Materials & Supplies,PKG-018,DEL-018-03,Gravel aggregate supply (EXCLUDED — Owner-supplied per SOW-0203),1,LS,0.00,0.00,CAD,PARAMETRIC,Datasheet.md Surface Material; RFP §3.3.1 SOW-0203,N/A,EXCLUDED: aggregate supplied by County/Landfill
L-010,ITM-010,"Sitework & Civil > Earthwork, Surfacing & Landscaping",PKG-018,DEL-018-03,Gravel spreading and placement (labour + equipment),2400,m2,40.00,96000.00,CAD,PARAMETRIC,Paving_Surfacing_Rates.csv PS-01 (RecommendedRate $40/m2),MED,"Gravel driving surface base + place; rate includes spreading equipment and labour; ASM-002 area, ASM-003 depth"
