RegisterSchemaVersion,DependencyID,FromPackageID,FromDeliverableID,FromDeliverableName,DependencyClass,AnchorType,Direction,DependencyType,TargetType,TargetPackageID,TargetDeliverableID,TargetRefID,TargetName,TargetLocation,Statement,EvidenceFile,SourceRef,EvidenceQuote,Explicitness,RequiredMaturity,ProposedMaturity,SatisfactionStatus,Confidence,Origin,FirstSeen,LastSeen,Status,Notes,EstimateImpactClass,ConsumerHint
v3.1,DEP-015-01-A001,PKG-015,DEL-015-01,Three-Phase Power Service,ANCHOR,IMPLEMENTS_NODE,UPSTREAM,OTHER,WBS_NODE,,,,SOW-0051 — Provide three-phase power supply to the building,_Decomposition/WDMLRL_Decomposition_Claude.md,DEL-015-01 implements SOW-0051: Provide three-phase power supply to the building,Datasheet.md,Identification > Covers SOW,"Covers SOW: SOW-0051 (three-phase power supply)",EXPLICIT,TBD,TBD,TBD,HIGH,EXTRACTED,2026-02-26,2026-02-26,ACTIVE,FACT. Confirmed in decomposition scope ledger line SOW-0051 -> PKG-015 -> DEL-015-01.,,
v3.1,DEP-015-01-A002,PKG-015,DEL-015-01,Three-Phase Power Service,ANCHOR,TRACES_TO_REQUIREMENT,UPSTREAM,OTHER,REQUIREMENT,,,,OBJ-001 — Deliver a code-compliant fully functional maintenance shop addition,_Decomposition/WDMLRL_Decomposition_Claude.md,DEL-015-01 traces to OBJ-001: code-compliant facility,Datasheet.md,Identification > Supports Objectives,"Supports Objectives: OBJ-001 (code-compliant facility)",EXPLICIT,TBD,TBD,TBD,HIGH,EXTRACTED,2026-02-26,2026-02-26,ACTIVE,FACT. OBJ-001 confirmed in decomposition objectives section and scope ledger.,,
v3.1,DEP-015-01-A003,PKG-015,DEL-015-01,Three-Phase Power Service,ANCHOR,TRACES_TO_REQUIREMENT,UPSTREAM,OTHER,REQUIREMENT,,,,OBJ-005 — Install and commission all electrical and low-voltage systems to operational readiness,_Decomposition/WDMLRL_Decomposition_Claude.md,DEL-015-01 traces to OBJ-005: electrical systems to operational readiness,Datasheet.md,Identification > Supports Objectives,"Supports Objectives: OBJ-005 (electrical systems to operational readiness)",EXPLICIT,TBD,TBD,TBD,HIGH,EXTRACTED,2026-02-26,2026-02-26,ACTIVE,FACT. OBJ-005 confirmed in decomposition objectives section and scope ledger.,,
v3.1,DEP-015-01-E001,PKG-015,DEL-015-01,Three-Phase Power Service,EXECUTION,NOT_APPLICABLE,UPSTREAM,PREREQUISITE,PACKAGE,PKG-004,,,PKG-004 — Electrical Design,_Decomposition/WDMLRL_Decomposition_Claude.md,IFC electrical drawings (PKG-004) must be completed and P.Eng.-stamped before installation proceeds. Design governs service voltage and MDP sizing.,Procedure.md,Prerequisites > PRE-1,"IFC electrical drawings completed and P.Eng.-stamped (PKG-004) — must include service voltage MDP size grounding design",EXPLICIT,TBD,TBD,PENDING,HIGH,EXTRACTED,2026-02-26,2026-02-26,ACTIVE,FACT. Stated as PRE-1 in Procedure. Also reinforced in Datasheet Conditions and Guidance Principles. Service ampacity and voltage are TBD pending this design.,BLOCKING,TASK_ESTIMATING
v3.1,DEP-015-01-E002,PKG-015,DEL-015-01,Three-Phase Power Service,EXECUTION,NOT_APPLICABLE,UPSTREAM,PREREQUISITE,EXTERNAL,,,,,Utility company three-phase service connection,Utility company must confirm three-phase availability at site and establish service connection. External to project scope.,Procedure.md,Prerequisites > PRE-2,"Utility company three-phase service availability confirmed at SW 14-44-21-W4",EXPLICIT,TBD,TBD,PENDING,HIGH,EXTRACTED,2026-02-26,2026-02-26,ACTIVE,FACT. PRE-2 and PRE-3 in Procedure. Utility provider identity is TBD (Datasheet). Rural Alberta lead times may be significant (Guidance Principles).,BLOCKING,TASK_ESTIMATING
v3.1,DEP-015-01-E003,PKG-015,DEL-015-01,Three-Phase Power Service,EXECUTION,NOT_APPLICABLE,UPSTREAM,PREREQUISITE,PACKAGE,PKG-011,,,PKG-011 — Building Construction (Superstructure),_Decomposition/WDMLRL_Decomposition_Claude.md,Electrical room and building structure must be ready to receive MDP before installation.,Procedure.md,Prerequisites > PRE-4,"Electrical room and building structure ready to receive MDP (PKG-011 structural work complete)",EXPLICIT,TBD,TBD,PENDING,HIGH,EXTRACTED,2026-02-26,2026-02-26,ACTIVE,FACT. PRE-4 in Procedure. Also listed in Datasheet Conditions.,BLOCKING,TASK_ESTIMATING
v3.1,DEP-015-01-E004,PKG-015,DEL-015-01,Three-Phase Power Service,EXECUTION,NOT_APPLICABLE,UPSTREAM,CONSTRAINT,EXTERNAL,,,,,Owner (Camrose County) — welding equipment specifications,County to supply welding equipment specifications for circuit sizing. Without these specs the 50A 240V welding circuits may be under-specified.,Procedure.md,Prerequisites > PRE-7,"Welding equipment specifications received from Owner (Camrose County) — required for welding circuit confirmation",EXPLICIT,TBD,TBD,PENDING,MEDIUM,EXTRACTED,2026-02-26,2026-02-26,ACTIVE,FACT. PRE-7 in Procedure. Guidance Considerations notes specs are needed before IFC design is completed. Impact is on PKG-004 design inputs more than directly on this deliverable installation.,ADVISORY,TASK_ESTIMATING
v3.1,DEP-015-01-E005,PKG-015,DEL-015-01,Three-Phase Power Service,EXECUTION,NOT_APPLICABLE,UPSTREAM,INTERFACE,DELIVERABLE,PKG-018,DEL-018-06,,DEL-018-06 — Utility Tie-Ins,,SOW-0081 (coordinate and execute electrical service tie-in) is assigned to DEL-018-06 in decomposition. DEL-015-01 coordinates the electrical portion under SOW-0051 scope. Scope boundary requires clarification (CON-015-01-004).,Datasheet.md,Identification > Covers SOW,"SOW-0081 (utility tie-in coordination)",EXPLICIT,TBD,TBD,TBD,MEDIUM,EXTRACTED,2026-02-26,2026-02-26,ACTIVE,FACT. SOW-0081 explicitly listed in Datasheet. Decomposition assigns SOW-0081 to DEL-018-06. Conflict Table CON-015-01-004 flags scope boundary question.,ADVISORY,TASK_ESTIMATING
v3.1,DEP-015-01-E006,PKG-015,DEL-015-01,Three-Phase Power Service,EXECUTION,NOT_APPLICABLE,DOWNSTREAM,ENABLES,DELIVERABLE,PKG-015,DEL-015-02,,DEL-015-02 — Lighting Installation,,MDP must be operational before lighting circuits can be energized. Power service is upstream of all branch circuit work.,Specification.md,Out of Scope,"Branch circuit wiring and fixtures downstream of MDP (DEL-015-02 through DEL-015-05)",EXPLICIT,TBD,TBD,TBD,HIGH,EXTRACTED,2026-02-26,2026-02-26,ACTIVE,FACT. Specification Out of Scope explicitly names DEL-015-02. Guidance Purpose confirms MDP is prerequisite for downstream energization.,ADVISORY,TASK_ESTIMATING
v3.1,DEP-015-01-E007,PKG-015,DEL-015-01,Three-Phase Power Service,EXECUTION,NOT_APPLICABLE,DOWNSTREAM,ENABLES,DELIVERABLE,PKG-015,DEL-015-03,,DEL-015-03 — Receptacle Installation,,MDP must be operational before receptacle circuits can be energized.,Specification.md,Out of Scope,"Branch circuit wiring and fixtures downstream of MDP (DEL-015-02 through DEL-015-05)",EXPLICIT,TBD,TBD,TBD,HIGH,EXTRACTED,2026-02-26,2026-02-26,ACTIVE,FACT. Specification Out of Scope explicitly names DEL-015-03.,ADVISORY,TASK_ESTIMATING
v3.1,DEP-015-01-E008,PKG-015,DEL-015-01,Three-Phase Power Service,EXECUTION,NOT_APPLICABLE,DOWNSTREAM,ENABLES,DELIVERABLE,PKG-015,DEL-015-04,,DEL-015-04 — Equipment Power Circuits,,MDP must be operational before equipment power circuits (cranes compressor pump pressure washer overhead doors) can be energized.,Specification.md,Out of Scope,"Branch circuit wiring and fixtures downstream of MDP (DEL-015-02 through DEL-015-05)",EXPLICIT,TBD,TBD,TBD,HIGH,EXTRACTED,2026-02-26,2026-02-26,ACTIVE,FACT. Specification Out of Scope names DEL-015-04. Guidance notes crane power circuits originate from this service.,ADVISORY,TASK_ESTIMATING
v3.1,DEP-015-01-E009,PKG-015,DEL-015-01,Three-Phase Power Service,EXECUTION,NOT_APPLICABLE,DOWNSTREAM,ENABLES,DELIVERABLE,PKG-015,DEL-015-05,,DEL-015-05 — Low-Voltage Systems,,MDP operational status required for low-voltage system power supply or backup power.,Datasheet.md,Known Downstream Load Summary,"DEL-015-05 low-voltage system loads — backup power or power supply requirements not yet enumerated",EXPLICIT,TBD,TBD,TBD,MEDIUM,EXTRACTED,2026-02-26,2026-02-26,ACTIVE,FACT. Datasheet load table explicitly lists DEL-015-05 loads as TBD. _DEPENDENCIES.md lists DEL-015-05 as downstream with backup power consideration.,ADVISORY,TASK_ESTIMATING
v3.1,DEP-015-01-E010,PKG-015,DEL-015-01,Three-Phase Power Service,EXECUTION,NOT_APPLICABLE,DOWNSTREAM,INTERFACE,DELIVERABLE,PKG-016,DEL-016-01,,DEL-016-01 — Two 5-Tonne Overhead Cranes,,Crane power circuits originate from this service. Crane procurement (PKG-016) must be coordinated with PKG-004 before IFC finalization.,Guidance.md,Considerations > Crane power circuits,"crane power circuit sizing depends on the specific crane units selected (PKG-016)",EXPLICIT,TBD,TBD,TBD,HIGH,EXTRACTED,2026-02-26,2026-02-26,ACTIVE,FACT. Guidance explicitly states crane power circuits originate from this service. Decomposition confirms PKG-016 depends on crane power (PKG-015).,ADVISORY,TASK_ESTIMATING
v3.1,DEP-015-01-E011,PKG-015,DEL-015-01,Three-Phase Power Service,EXECUTION,NOT_APPLICABLE,UPSTREAM,CONSTRAINT,DOCUMENT,,,R-01,AB-2026-01424-WDMLRL RFP (Main RFP),_REFERENCES.md,RFP governs scope requirements and code compliance for this deliverable. Sections 3.3.2 and 3.4 are primary authority.,Datasheet.md,References > R-01,"RFP Section 3.4 (three-phase power requirement) Section 3.3.2 (scope and code compliance)",EXPLICIT,TBD,TBD,SATISFIED,HIGH,EXTRACTED,2026-02-26,2026-02-26,ACTIVE,FACT. R-01 is the governing RFP. Referenced throughout all source documents.,INFO,TASK_ESTIMATING
v3.1,DEP-015-01-E012,PKG-015,DEL-015-01,Three-Phase Power Service,EXECUTION,NOT_APPLICABLE,UPSTREAM,CONSTRAINT,DOCUMENT,,,R-05,AB-2026-01424-Appendix B Electrical (Conceptual Layout),_REFERENCES.md,Conceptual electrical layout provides load schedule and circuit layout. Subordinate to IFC drawings.,Datasheet.md,References > R-05,"Conceptual electrical layout circuit legend load list",EXPLICIT,TBD,TBD,SATISFIED,HIGH,EXTRACTED,2026-02-26,2026-02-26,ACTIVE,FACT. R-05 provides conceptual load data. IFC drawings (PKG-004) will supersede.,INFO,TASK_ESTIMATING
