ItemID,DeliverableID,Description,Qty,Unit,PricingMode,SourceDoc,SourceSection,Notes
ITM-001,DEL-017-04,Design — Locker room space planning and preliminary design (Step 1.1-1.2),1,LS,LUMP_SUM,Procedure,Phase 1 Steps 1.1-1.2,Professional staff hours from Level_of_Effort.csv; includes County coordination and preliminary layout
ITM-002,DEL-017-04,Design — Locker system and laundry equipment selection (Step 1.3),1,LS,LUMP_SUM,Procedure,Phase 1 Step 1.3,Product evaluation and specification; professional staff hours
ITM-003,DEL-017-04,Design — Final design and IFC drawings (Step 1.4),1,LS,LUMP_SUM,Procedure,Phase 1 Step 1.4,Multi-discipline IFC drawings; P.Eng. stamp required per REQ-017-04-04
ITM-004,DEL-017-04,Permitting — Building and safety code permits (Step 1.5),1,LS,LUMP_SUM,Procedure,Phase 1 Step 1.5,Proponent responsible for application; County pays development permit fees per RFP §3.3.1
ITM-005,DEL-017-04,Site preparation and temporary protection (Step 2.1),1,LS,LUMP_SUM,Procedure,Phase 2 Step 2.1,Temporary hoarding within Old North Shop; protect adjacent areas
ITM-006,DEL-017-04,Demolition — remove existing finishes in construction zone (Step 2.2),1,LS,LUMP_SUM,Procedure,Phase 2 Step 2.2,Limited demolition expected per Procedure note [A-004]; scope TBD
ITM-007,DEL-017-04,Partition wall framing — metal stud + gypsum board,30,m2,UNIT_RATE,Datasheet,Construction — Partition/wall framing,"Assumed ~30 m2 partition area for locker room enclosure (approx 200 sqft room, 8-9 ft ceiling, 3 new walls ~4m avg length); see [ASM-003]"
ITM-008,DEL-017-04,Moisture-resistant drywall in wet areas (laundry alcove and sink area),10,m2,UNIT_RATE,Procedure,Step 2.8,Moisture-resistant board per code in wet areas; assumed ~10 m2
ITM-009,DEL-017-04,Door supply and installation (entry door with hardware),1,EA,UNIT_RATE,Datasheet,Construction — Door(s),Door type/fire rating TBD per [F-001]; single entry door assumed
ITM-010,DEL-017-04,Plumbing rough-in — drain/vent/supply for sink and floor drain,1,LS,LUMP_SUM,Datasheet,Construction — Plumbing rough-in,Sink(s) and floor drain(s); connects to project cistern/septic system per REQ-017-04-05
